"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","locality","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","00894043","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","H. S. Irwin","25085","1970","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980235' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894043",NA,"Goiás","Magnoliophyta","Magnoliales",NA,"Aubl.","W. A. Rodrigues","Contraforte Central, ca. 24 km N.E. of Catalão","NY00894043_01","Catalão","875","875","-47.78961","-18.01337",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","00894052","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","W. R. Anderson","10244","1973","05","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894052",NA,"Goiás","Magnoliophyta","Magnoliales",NA,"Aubl.","W. A. Rodrigues","Serra dos Pirineus, ca. 15 km (straight line) N of Corumbá de Goiás","NY00894052_01","Cocalzinho de Goiás","1250","1300","-48.8086","-15.78805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","1595266","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","M. H. Nee","34807","1987","04","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=665271' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595266",NA,"Rondônia","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Ca. 32 km. SE of Guajara Mirim","NY01595266_01","Guajará-Mirim","175","175","-65.07","-10.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","00894058","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","J. A. Ratter","425","1967","08","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980258' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894058",NA,"Mato Grosso","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"1 ½km W. of Xavantina.","NY00894058_01","Nova Xavantina","500","500","-52.33","-14.73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","1595306","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","C. R. Sperling","5947","1982","06","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=834188' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595306",NA,"Pará","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Serra dos Carajás; AMZA camp 3-Alfa","NY01595306_01",NA,"475","525","-50.55","-5.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","00894050","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","W. R. Anderson","7707","1973","03","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980243' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894050",NA,"Goiás","Magnoliophyta","Magnoliales",NA,"Aubl.","W. A. Rodrigues","3 km NE of São João da Aliança. Serra Geral do Paraná.","NY00894050_01","São João d'Aliança","1070","1070","-47.5142","-14.681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","00894080","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","J. A. Rizzo","4442","1970","05","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980598' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894080",NA,"Goiás","Magnoliophyta","Magnoliales",NA,"Aubl.","W. A. Rodrigues",NA,"NY00894080_01","Morrinhos",NA,NA,"-49.0992","-17.7311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","00894090","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","G. G. Hatschbach","23892","1970","02","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980639' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894090",NA,"Mato Grosso do Sul","Magnoliophyta","Magnoliales",NA,"Aubl.","L. B. Smith","Rod. p/Dourados","NY00894090_01","Rio Brilhante",NA,NA,"-54.5464","-21.8019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","1595308","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","L. M. M. Carreira","980","1983","05","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=846951' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595308",NA,"Pará","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Campus de Pesquisas do MPEG","NY01595308_01","Belém",NA,NA,"-48.5042","-1.4558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","2482066","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","J. A. Silva","322","1985","07","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2743620' target='other'> <mi>dwc_moreinfo</mi></a>","NY02482066",NA,"Amazonas","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"igarapé Pretinho no rio Jauari (Cuieiras), próximo a Serra do Aracá","NY02482066_01","Barcelos",NA,NA,"-63.35","0.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","887024","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","R. Goodland","400","1966",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1069786' target='other'> <mi>dwc_moreinfo</mi></a>","NY00887024",NA,"São Paulo","Magnoliophyta","Magnoliales",NA,"Aubl.","J. C. Lindeman","0.5 km W on Country Club Road opposite 1 entrance, to Araraquara.","NY00887024_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","00894091","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","J. M. Pires","58054","1964","06","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980647' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894091",NA,"Minas Gerais","Magnoliophyta","Magnoliales",NA,"Aubl.","E. Forero",NA,"NY00894091_01","Paracatu",NA,NA,"-46.8744","-17.2222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","00894047","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","H. S. Irwin","34282","1972","01","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980239' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894047",NA,"Goiás","Magnoliophyta","Magnoliales",NA,"Aubl.","W. A. Rodrigues","Serra dos Pirineus, ca. 20 km E. of Pirenópolis","NY00894047_01","Corumbá de Goiás","1000","1000","-48.7633333","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","00894069","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","E. P. Heringer","17453","1979","08","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980277' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894069",NA,"Minas Gerais","Magnoliophyta","Magnoliales",NA,"Aubl.","E. P. Heringer","Coleta efetuada entre Paracatú e Joâo Pinheiro","NY00894069_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","00894074","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","J. A. Rizzo","3842","1969","03","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980577' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894074",NA,"Goiás","Magnoliophyta","Magnoliales",NA,"Aubl.","W. A. Rodrigues","Km. 15 margem direita da GOM-9 para Nerópolis.","NY00894074_01","Goiânia",NA,NA,"-49.3753","-16.725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","1595310","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","S. A. Mori","16069","1983","09","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=848199' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595310",NA,"Amapá","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Camaipi. EMBRAPA reserve and vicinity","NY01595310_01",NA,NA,NA,"-51.62","0.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","1595314","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","I. L. do Amaral","1127","1983","05","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=865091' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595314",NA,"Pará","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Estrada de Santarém-Cuiabá, BR-163, km 886 a km 881, Serra do Cachimbo.","NY01595314_01","Itaituba",NA,NA,"-54.95","-8.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","00894038","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","H. S. Irwin","19202","1968","01","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980208' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894038",NA,"Goiás","Magnoliophyta","Magnoliales",NA,"Aubl.","G. T. Prance","75 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","NY00894038_01","Cocalzinho de Goiás","700","700","-48.63","-15.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","1595402","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","B. A. Krukoff","1008","1931","08","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971657' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595402",NA,"Pará","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Para. Botanical Garden of the Goeldi Museum.","NY01595402_01",NA,NA,NA,"-48.4765479","-1.4534887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","1595325","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","G. T. Prance","13850","1971","07","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=900850' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595325",NA,"Amazonas","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Fortaleza Savanna, Rio Puciari tributary of Rio Ituxi, 20 km above mouth.","NY01595325_01",NA,NA,NA,"-64.7678","-7.2808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","1595335","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","R. Spruce","468","1849","11",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=914556' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595335",NA,"Pará","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"In vicinibus Santarem","NY01595335_01",NA,NA,NA,"-54.740486","-2.449614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","1595304","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","G. T. Prance","5755","1968","07","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=817335' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595304",NA,"Rondônia","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Basin of Rio Madeira. Km 215-216 Madeira-Mamoré railroad near Abunã","NY01595304_01",NA,NA,NA,"-65.2929389","-9.7804477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","1595286","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","W. W. Thomas","4990","1986","06","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=722685' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595286",NA,"Rondônia","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Represa Samuel: southern end of E dike near quarry by road, ca 2 Km S of end main dike","NY01595286_01","Porto Velho",NA,NA,"-63.25","-9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","1595275","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","I. L. do Amaral","33","1982","10","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=708138' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595275",NA,"Amazonas","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Rio Solimões, margem direita, lago Tefé, Vila Nogueira","NY01595275_01","Tefé",NA,NA,"-64.7806","-3.3008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","1595258","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","M. G. Vieira","812","1979","10","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=657247' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595258",NA,"Rondônia","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"A 4 km de Vilhena","NY01595258_01","Vilhena",NA,NA,"-60.17","-12.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","1595436","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","G. T. Prance","25535","1977","11","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971720' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595436",NA,"Pará","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway. Km 1234","NY01595436_01",NA,NA,NA,"-55.7092881","-5.9083261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","1595303","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","J. M. Pires","52173","1962","07","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=816936' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595303",NA,"Amapá","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Along road to Amapa, vic. km 108, Rio Pedreira","NY01595303_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","00894061","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","J. A. Ratter","R.3150","1976","06","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980264' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894061",NA,"Distrito Federal","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"'Fercal' c 4 km N of the Chapada da Contagem.","NY00894061_01","Brasília",NA,NA,"-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","1595405","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","Y. E. J. Mexia","5920","1931","07","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971660' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595405",NA,"Pará","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Thomé Assú; Japanese Colony","NY01595405_01","Acará","30","30","-48.1967","-1.9608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","00894023","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","H. S. Irwin","5930","1964","09","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980174' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894023",NA,"Distrito Federal","Magnoliophyta","Magnoliales",NA,"Aubl.","G. T. Prance","Parque Municipal do Gama, ca. 20 km S of Brasília.","NY00894023_01","Brasília","700","1000","-48.0638","-16.01719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","1595290","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","M. G. Vieira","715","1979","10","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=727787' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595290",NA,"Rondônia","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"A 44 km de Vilhena","NY01595290_01",NA,NA,NA,"-60.166667","-12.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","1595435","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","M. G. da Silva","6032","1983","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=971719' target='other'> <mi>dwc_moreinfo</mi></a>","NY01595435",NA,"Rondônia","Magnoliophyta","Magnoliales",NA,"Aubl.",NA,"Ji-Paraná. Gleba G, km 12","NY01595435_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00894053","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","J. F. Ramos","39","1967","10",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980251' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894053",NA,"Mato Grosso","Magnoliophyta","Magnoliales",NA,"Aubl.","W. A. Rodrigues","Collected near the base camp of the expedition (c. 270 km. N of Xavantina)","NY00894053_01",NA,NA,NA,"-51.87","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00894096","PreservedSpecimen","Plantae","Myristicaceae","Virola","sebifera","Virola sebifera","C. A. Cid Ferreira","6079","1985","09","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980675' target='other'> <mi>dwc_moreinfo</mi></a>","NY00894096",NA,"Mato Grosso","Magnoliophyta","Magnoliales",NA,"Aubl.","W. A. Rodrigues","BR 163, Rod. Cuiaba-Sinop a 145 km ao S de Sinop. Prox. a Lucas do Rio Verde","NY00894096_01","Nobres",NA,NA,"-55.92","-13.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
