X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,continentOcean,country,preparationType,occurrenceRemarks,barcode,imagecode,recordNumber,stateProvince,county,locality,decimalLongitude,decimalLatitude,year,month,day,typeStatus,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"40",2021-03-01 16:40:35-03,UNICAMP,UEC,"127425",S,Plantae,Magnoliopsida,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Torres, RB; Ramos, E","Ribeiro, JELS; et al.",NA,Brazil,NA,"Árvore feminina até 10m, próximo do n. 142. Cálice esverdeado, corola verde avermelhado, ovário verde avermelhado. (Talvez <em>Ulex </em>deminino",UEC095965,UEC095965,"413",São Paulo,Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,"1988","08","06",NA,"2004","10",NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"47",2020-12-21 16:28:49-03,MBM,MBM,"169213",PreservedSpecimen,Plantae,NA,NA,Flacourtiaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Baitello, J.B.",Southern America,Brazil,NA,NA,MBM169213,MBM169213,"16",São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,"1981","11","10",NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"48",2020-12-21 16:28:49-03,MBM,MBM,"141022",PreservedSpecimen,Plantae,NA,NA,Flacourtiaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,Sem coletor,Southern America,Brazil,NA,NA,MBM141022,MBM141022,s.n.,São Paulo,São Paulo,Parque Estadual,-46.6300010681152,-23.5400009155273,NA,NA,NA,PARATYPE,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"49",2020-12-21 16:44:20-03,MBM,MBM,"320052",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Pastore, J.A.","Rocha, F.T.; Aguiar, O.T.; Baitello, J.B.; Aguiar, O.T.; Baitello, J.B.",Southern America,Brazil,NA,"Árvore 8,5m altura e 9,8 cm ao nível do DAP. Frutos.; Na mata, parcela 26.",MBM320052,MBM320052,"121",São Paulo,Ilhabela,"Parque Estadual da Serra do Mar, Trilha da Água Branca",-45.3499984741211,-23.7700004577637,"2000","06","28",NA,"2003","11","26","23719",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"53",2020-12-21 16:28:49-03,MBM,MBM,"186494",PreservedSpecimen,Plantae,NA,NA,Flacourtiaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Pastore, J.A.","Pickel, D.B.",Southern America,Brazil,NA,NA,MBM186494,MBM186494,s.n.,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,"1945","05","29",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"56",2020-12-21 16:28:49-03,MBM,MBM,"175954",PreservedSpecimen,Plantae,NA,NA,Flacourtiaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Anunciação, E.A.","Handro, O.",Southern America,Brazil,NA,NA,MBM175954,MBM175954,"867",São Paulo,Salesópolis,Boracéia,-45.8400001525879,-23.5300006866455,"1959","06","10",NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"57",2020-12-21 16:28:49-03,MBM,MBM,"235516",PreservedSpecimen,Plantae,NA,NA,Flacourtiaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Pastore, J.A.","Cunha, M.A.",Southern America,Brazil,NA,NA,MBM235516,MBM235516,s.n.,São Paulo,São Paulo,Bairro de Vila Amália,-46.6300010681152,-23.5400009155273,"1947","10","06",NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"71",2020-12-11 11:41:16-03,UFMG,BHCB,"59291",PreservedSpecimen,Plantae,Dicotyledon,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Garcia, FCP",Southern America,Brasil,NA,NA,NA,NA,"107",São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"83",2020-07-15 14:43:41-03,UNESP-RC,HRCB,"9091",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,Roseli B. Torres,"Ribeiro, J. E. L. S.",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"84",2020-07-15 14:43:41-03,UNESP-RC,HRCB,"9099",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,Roseli B. Torres,"Ribeiro, J. E. L. S.",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"85",2020-07-15 14:43:41-03,UNESP-RC,HRCB,"9100",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,Roseli B. Torres,"Ribeiro, J. E. L. S.",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"86",2020-07-15 14:43:41-03,UNESP-RC,HRCB,"9287",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,Roseli B. Torres,"Garcia, F. C. P.",NA,Brasil,NA,NA,NA,NA,NA,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8675,-22.651111,"98",2019-11-13 11:31:20-03,USP,SPF,"101713",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Nepomuceno, FAA","Tamashiro, JY",NA,Brasil,NA,NA,SPF00101713,NA,"1123",São Paulo,Lençóis Paulista,NA,-48.8675,-22.651111,"1995","06","12",NA,"2017","03",NA,NA,NA,"-48.8675","-22.651111",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7725,-23.663056,"99",2019-11-13 11:31:20-03,USP,SPF,"121052",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Garcia, RJF","Garcia, RJF",NA,Brasil,NA,NA,SPF00121052,NA,"421",São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"1993","09","29",NA,"1995",NA,NA,NA,NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7725,-23.663056,"100",2019-11-13 11:31:20-03,USP,SPF,"121053",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Garcia, RJF","Garcia, RJF",NA,Brasil,NA,NA,SPF00121053,NA,"432",São Paulo,São Paulo,Parque Santo Dias,-46.7725,-23.663056,"1993","11","10",NA,"1995",NA,NA,NA,NA,"-46.7725","-23.663056",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"102",2019-11-13 11:31:20-03,USP,SPF,"31826",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Nepomuceno, FAA","Pirani, JR",NA,Brasil,NA,NA,SPF00031826,NA,"822",São Paulo,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,"1983","08","27",NA,"2017","03",NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"103",2019-11-13 11:31:20-03,USP,SPF,"105270",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Anunciação, EA","Handro, O",NA,Brasil,NA,NA,SPF00105270,NA,"867",São Paulo,Salesópolis,NA,-45.8400001525879,-23.5300006866455,"1959","06","10",NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"104",2021-03-12 16:33:20-03,USP,SPF,"69050",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Handro, O",NA,Brasil,NA,Árvore. Flores com tepalas externamente avermelhadas. Macho.,SPF00069050,SPF00069050,s.n.,São Paulo,São Paulo,"Jardim Botânico de São Paulo, nativa no Jardim Botânico.",-46.6300010681152,-23.5400009155273,"1935","06","16",isotype,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"105",2019-11-13 11:31:20-03,USP,SPF,"156570",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Torres, RB","Ribeiro, JELS",NA,Brasil,NA,NA,SPF00156570,NA,"402",São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,"1988","08","06",NA,"2001","02",NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"107",2021-03-04 11:17:24-03,UEFS,HUEFS,"31416",PreservedSpecimen,Plantae,Angiospermae,Malpighiales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,NA,"Handro, O.",NA,Brasil,NA,NA,HUEFS0031416,HUEFS0031416,"867",São Paulo,Salesópolis,Boraceia,-45.8400001525879,-23.5300006866455,"1959","06","10",NA,NA,NA,NA,"18032",auto,NA,NA,Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"108",2019-10-07 09:32:48-03,UEFS,HUEFS,"44396",PreservedSpecimen,Plantae,Angiospermae,Malpighiales,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,F.A.A.Nepomuceno,"Hoehne, W.",NA,Brasil,NA,NA,HUEFS0044396,NA,SPF13238,São Paulo,Jundiaí,"Próximo a Jundiaí, Sítio do Sr. José Vallim.",-46.8800010681152,-23.1800003051758,"1951","08","05",NA,"2017","08",NA,"17840",auto,NA,NA,Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49,-22,"113",2018-05-14 17:36:22-03,F,FMNH-SEEDPLANTS,V0256415F,PreservedSpecimen,Plantae,Spermatophyta,NA,Flacourtiaceae,Xylosma,glaberrima,Xylosma glaberrima,NA,RRC ID Flag,unknown,South America,Brazil,NA,NA,V0256415F,V0256415F_01 V0256415F_02,NA,São Paulo,NA,NA,-49,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dicotyledoneae,NA,NA,NA,SPF 40708,NA,"35",São Paulo,SP,Sudeste
-47.5553,-24.7081,"115",2019-01-25 15:46:48-02,IAC,IAC,"26970",S,Plantae,NA,NA,Salicaceae-3.Salicoideae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,E. Ramos & R.B. Torres,J.A.C. Loefgren,NA,Brasil,NA,doada por José de Campos Novaes,NA,NA,s/nº,São Paulo,Iguape,Mata Iguape,-47.5553,-24.7081,"1894","09","29",NA,"2005","08","29",NA,NA,"-47.5553","-24.7081",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8464,-23.5322,"116",2019-01-25 15:46:48-02,IAC,IAC,"34701",S,Plantae,NA,NA,Salicaceae-3.Salicoideae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,R.B. Torres,O. Handro,NA,Brasil,NA,NA,NA,NA,"867",São Paulo,Salesópolis,Boracéia,-45.8464,-23.5322,"1959","06","10",NA,"2004","09","10",NA,NA,"-45.8464","-23.5322",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9972,-23.8783,"120",2019-01-25 15:46:48-02,IAC,IAC,"38119",S,Plantae,NA,NA,Salicaceae-3.Salicoideae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,R.B. Torres,P.L.R. Moraes,NA,Brasil,NA,NA,NA,NA,"105",São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.9972,-23.8783,"1990","06","12",NA,"2018","01","26",NA,NA,"-47.9972","-23.8783",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5553,-24.7081,"121",2019-01-25 15:46:48-02,IAC,IAC,"38896",S,Plantae,NA,NA,Salicaceae-3.Salicoideae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,E. Ramos & R.B. Torres,J.R. Pirani,NA,Brasil,NA,NA,NA,NA,"822",São Paulo,Iguape,Estação Ecológica de Juréia,-47.5553,-24.7081,"1983","08","27",NA,"2004","08","27",NA,NA,"-47.5553","-24.7081",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"122",2019-01-25 15:37:07-02,IAC,IAC,"38901",S,Plantae,NA,NA,Salicaceae-3.Salicoideae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,R.J.F. Garcia,R.J.F. Garcia,NA,Brasil,NA,"Arvore comLinquen, bromelias e trepadeiras, ramos pedentes peciolos vermelhos",NA,NA,"421",São Paulo,São Paulo,"Parque Santo Dias, Trilha das Quadras",-46.6361,-23.5475,"1993","09","29",NA,"1995","09","29",NA,NA,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"123",2019-01-25 15:46:48-02,IAC,IAC,"42566",S,Plantae,NA,NA,Salicaceae-3.Salicoideae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,R.B. Torres,J.E.L.S. Ribeiro et al.,NA,Brasil,NA,NA,NA,NA,"412",São Paulo,Ubatuba,"Picinguaba, trilha do Morro do Corsário em direção ao mangue",-45.0711,-23.4339,"1988","08","06",NA,"2004","09","06",NA,NA,"-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9267,-25.0147,"125",2019-01-25 15:46:48-02,IAC,IAC,"46312",S,Plantae,NA,NA,Salicaceae-3.Salicoideae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,R.B. Torres,F. Barros,NA,Brasil,NA,NA,NA,NA,"945",São Paulo,Cananéia,"Ilha do Cardoso, morro marginal ao rio Canjoca",-47.9267,-25.0147,"1983","09","15",NA,"1985","05","16",NA,NA,"-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9267,-25.0147,"126",2019-06-24 08:13:59-03,IAC,IAC,"46313",S,Plantae,NA,NA,Salicaceae-3.Salicoideae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,R.B. Torres,S. Romaniuc Neto & M. Kirizawa,NA,Brasil,NA,NA,NA,NA,"208",São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Rio Canjoca",-47.9267,-25.0147,"1984","07","22",NA,"1996","09","22",NA,NA,"-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9267,-25.0147,"127",2019-06-24 08:13:59-03,IAC,IAC,"46314",S,Plantae,NA,NA,Salicaceae-3.Salicoideae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,R.B. Torres,S. Romaniuc Neto & M. Kirizawa,NA,Brasil,NA,Nome vulgar: Figueira mata-pau,NA,NA,"195",São Paulo,Cananéia,Parque Estadual da Ilha do Cardoso,-47.9267,-25.0147,"1984","08","21",NA,"2004","10","21",NA,NA,"-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9267,-25.0147,"128",2019-01-25 15:46:48-02,IAC,IAC,"46315",S,Plantae,NA,NA,Salicaceae-3.Salicoideae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,R.B. Torres,J.B. Baitello,NA,Brasil,NA,NA,NA,NA,"16",São Paulo,Cananéia,"Ilha do Cardoso, Cachoeira do Engenho",-47.9267,-25.0147,"1981","11","10",NA,"1996","09","10",NA,NA,"-47.9267","-25.0147",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"129",2019-01-25 15:46:48-02,IAC,IAC,"46316",S,Plantae,NA,NA,Salicaceae-3.Salicoideae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,J.A. Pastore,B.J. Pickel,NA,Brasil,NA,NA,NA,NA,s/nº,São Paulo,São Paulo,Horto Florestal,-46.6361,-23.5475,"1945","05","29",NA,"1994","07","29",NA,NA,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.083511,-23.367009,"130",2019-06-24 08:13:59-03,IAC,IAC,"50434",S,Plantae,NA,NA,Salicaceae-3.Salicoideae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti",NA,Brasil,NA,"subparcela 4, indivíduo I 0097",NA,NA,"548",São Paulo,Ubatuba,"Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",-45.083511,-23.367009,"2007","10","03",NA,"2007","10","03",NA,NA,"-45.083511","-23.367009",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"133",2020-07-23 12:08:26-03,CEPLAC,CEPEC,"66015",PreservedSpecimen,Plantae,NA,NA,Flacourtiaceae,Xylosma,glaberrima,Xylosma glaberrima,NA,E. A. Anunciação,O. Handro,NA,Brasil,NA,NA,NA,NA,"867",São Paulo,SALESÓPOLIS,Boraceia.,-45.8400001525879,-23.5300006866455,"1959","06","10",NA,NA,NA,NA,"18032",auto,NA,NA,NA,30/12/1959,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"134",2019-11-13 16:04:15-03,UNISANTA,HUSC,"2080",PreservedSpecimen,Plantae,NA,NA,Salicaceae,Xylosma,glaberrima,Xylosma glaberrima,Sleumer,"Martins, S.E.","Sampaio, P.S.P.; Martins, S.E.",NA,Brasil,NA,"Árvore, 8m alt., flores amarelo-esverdeado. Tronco com espinhos ramificados.; Floresta de restinga úmida.",NA,NA,"341",São Paulo,Bertioga,"São Lourenço. Rod. SP-55, km 211,5. Fazneda da Família Pinto.",-46.138599395752,-23.8544006347656,"1999","09","02",NA,"1999","09",NA,"37616",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
