X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,occurrenceRemarks,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,fieldNumber,typeStatus,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.076944,-24.335278,"150",2021-03-01 16:35:45-03,UNICAMP,UEC,"898067",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Tamashiro, JY","1997","12",NA,"Elias, SI; Silva, MMR; Amador, DB; Freitas, FO; Rodrigues, RR; et al.","1997","12","13",Brazil,São Paulo,Apiaí,"Estrada Pinhalzinho, A 11 km de Bom Sucesso de Itarare, florestas ombrófila mista, interior da mata.",-49.076944,-24.335278,"-49.076944","-24.335278",NA,NA,NA,NA,"138","Arbusto de 1,0m. Frutos imaturos verdes.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"164",2021-03-01 16:35:44-03,UNICAMP,UEC,"55175",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Lirio, EJ","2016",NA,NA,"Bernacci, LC; Grombone-Guaratini, MT; Leitão Filho, HF; Meira Neto, JAA; Tamashiro, JY","1987","05","04",Brazil,São Paulo,Atibaia,Fazenda Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,UEC128140,NA,s.n.,Arvoreta com 2m com frutos dentro da mata.,Magnoliopsida,NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"165",2021-03-01 16:35:44-03,UNICAMP,UEC,"55179",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Lirio, EJ","2016",NA,NA,"Grombone-Guaratini, MT; Bernacci, LC; Meira Neto, JAA; Tamashiro, JY; Leitão Filho, HF","1987","06","03",Brazil,São Paulo,Atibaia,Pico da Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,UEC128143,NA,"21207","Arvoreta com 3m, caule cinza liso, frutos amduros negros com receptáculo verde.",Magnoliopsida,NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"166",2021-03-01 16:35:45-03,UNICAMP,UEC,"70027",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,Peixoto,"1998",NA,NA,"Koch, I; et al.","1992","06","11",Brazil,São Paulo,Campos do Jordão,Estrada antiga de Campos do Jordão a Sto. Antônio dos Pinhais,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,UEC128052,UEC128052,"26444","Arvoreta esguia de 4m, frutos imaturos esverdeados. Mata.",Magnoliopsida,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1300010681152,-23.8600006103516,"167",2021-03-01 16:35:44-03,UNICAMP,UEC,"188580",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Lirio, EJ","2016",NA,NA,"Souza, VC","2014","05","25",Brazil,São Paulo,Itaberá,4 Km de Itaberá em direção a Itapeva.,-49.1300010681152,-23.8600006103516,NA,NA,NA,NA,UEC118583,UEC118583,"38378","àrvore, ca m de alt, frutículos negros.; Floresta Estacional Semidecidual.",Magnoliopsida,NA,NA,NA,"29370",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"168",2021-03-01 16:35:45-03,UNICAMP,UEC,"85674",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,NA,"2016",NA,NA,"Baitello, JB","1994","06","22",Brazil,São Paulo,Teodoro Sampaio,"Parque Estadual do Morro do Diabo, Região do Caldeirão, solo arenoso (areia quartzosa), mata preservada.",-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,UEC128053,UEC128053,"688","Arvoreta 4m de altura, frutos negros.",Magnoliopsida,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.6100006103516,-23.1000003814697,"327",2020-06-29 09:31:12-03,UFRRJ,RBR,"10294",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,NA,NA,NA,NA,"J.Y. Tamashiro; F.A.M. Santos, P.C.F.C. Gardolinski, J.C. Galvão, R. Belinello","1994","09","26",Brasil,São Paulo,Itatinga,"Estrada para Avaré km 6, estrada para a fazenda Aratinga.",-48.6100006103516,-23.1000003814697,NA,NA,NA,NA,RBR00010294,NA,"607",NA,NA,NA,NA,NA,"28219",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"329",2020-06-29 09:31:12-03,UFRRJ,RBR,"7472",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,NA,NA,NA,NA,"M. Kirizawa; E.A. Lopes","1995","05","18",Brasil,São Paulo,Teodoro Sampaio,"Parque Estadual do Morro do Diabo, Rodovia Arlindo Beril,ca.13.5 Km da cidade.Mina da Serra,mata latifoliada tropical média-alta,úmida ,rica em Myrtaceae,pteridófitas.",-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,RBR00007472,NA,"3165",NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"336",2020-06-29 09:31:13-03,UFRRJ,RBR,"7482",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,A.L. Peixoto,"1998",NA,NA,E. Washington,"1972","09","19",Brasil,São Paulo,Botucatu,"Botucatu, 825m, baixada, lat 23º 00#?# 00#?##?# e 22º 52#?# 30's,log. 48º 30#?# 00'WGE, 20 km de Bot. Faz. 4 meninas e MAC.",-48.439998626709,-22.8799991607666,NA,NA,NA,NA,RBR00007482,NA,"48",NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"337",2020-06-29 09:31:13-03,UFRRJ,RBR,"7483",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,A.L. Peixoto,"1998",NA,NA,L.A.H. Izar,"1972","09","19",Brasil,São Paulo,Botucatu,"'Botucatu, 900m, baixada, lat. 23º 00#?# 00'' e 22º 52#?# 30'' WGR, digo S; log. 48º 30#?# 00'' WGR, 20 Km de Botucatu-Fazenda MAC e 4 meninas.'",-48.439998626709,-22.8799991607666,NA,NA,NA,NA,RBR00007483,NA,"12",NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"338",2020-06-29 09:31:13-03,UFRRJ,RBR,"7484",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,A.L. Peixoto,NA,NA,NA,S.A.G. Macoris,"1974","10","19",Brasil,São Paulo,Botucatu,Dist. R. Junior encosta- morro da igreja Sto Antonio.,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,RBR00007484,NA,6B,NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"339",2020-06-29 09:31:13-03,UFRRJ,RBR,"7481",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,A.L. Peixoto,"1998",NA,NA,A.A.N. Santos,"1996","10","22",Brasil,São Paulo,Botucatu,"Estrada vicinal Botucatu, Pardinho.",-48.439998626709,-22.8799991607666,NA,NA,NA,NA,RBR00007481,NA,"29",NA,NA,NA,NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"341",2020-06-29 09:31:12-03,UFRRJ,RBR,"7471",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,NA,NA,NA,NA,J.B. Baitello,"1994","06","22",Brasil,São Paulo,Teodoro Sampaio,"Parque Estadual do Morro do Diabo, Região da mina da Serra,solo arenoso,mais ou menos úmido,presença de mandacarus de grande porte nos locais mais secos e mirtaceas fequentes.Mata Preservada.",-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,RBR00007471,NA,"680",NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"342",2020-06-29 09:31:12-03,UFRRJ,RBR,"10290",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,A.L. Peixoto,"1997","05",NA,O.T. Aguiar,"1994","06","22",Brasil,São Paulo,Teodoro Sampaio,"Parque Estadual do Morro do Diabo, região de serra, solo arenoso, interior da mata.",-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,RBR00010290,NA,"485",NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"464",2020-12-21 16:35:42-03,MBM,MBM,"150927",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Peixoto, A.L.",NA,NA,NA,"Aguiar, O.T.",NA,NA,NA,Brazil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,MBM150927,MBM150927,"6463",NA,NA,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3699989318848,-23.0799999237061,"480",2020-03-29 15:24:35-03,MNHN,RECOLNAT_MNHN_P,P01052288,PreservedSpecimen,NA,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,Lirio,NA,NA,NA,"Gottsbrger, I.|Gottsberger, G.","1990","10","13",Brasil,São Paulo,Pardinho,Sitio Palmeiras,-48.3699989318848,-23.0799999237061,NA,NA,NA,NA,P01052288,P01052288_01,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01052288' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,hb,"14628",auto,NA,NA,NA,32 131090,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"552",2020-06-15 15:31:04-03,UNESP-RC,HRCB,"48420",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,NA,NA,NA,NA,Lombardi,"2007","09","17",Brasil,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,46º56'08.8W,"23º13'49,6S","850","850",NA,NA,"6870","borda da trilha e ao longo de córrego dentro da mata. Arbusto ca. 1 m, folhas herbáceas, flores creme",NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.918778,-23.230111,"553",2020-06-15 15:31:04-03,UNESP-RC,HRCB,"49657",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,NA,NA,NA,NA,Lombardi,"2008","03","25",Brasil,São Paulo,Jundiaí,NA,-46.918778,-23.230111,46º55'07.6W,"23º13'48,4S","960","960",NA,NA,"7375","Arbusto ca. 0,7 m, folhas herbáceas, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5200004577637,-22.5900001525879,"557",2017-11-24 14:11:39-02,UFLA,ESAL,"9550",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,Eduardo Van den Berg,NA,NA,NA,"Sartori, RA",NA,NA,NA,Brasil,São Paulo,Socorro,Bairro do Porto,-46.5200004577637,-22.5900001525879,NA,NA,"9","9",NA,NA,s.n.,"árvore; 14,5 m; ;; floresta",NA,NA,NA,NA,"17674",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"572",2020-09-12 05:00:02-03,US,US,"2859955",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,blumenaviana,Mollinedia blumenaviana,Perkins,NA,NA,NA,NA,A. Gehrt,"1934","8","4",Brazil,São Paulo,São Paulo,Pinheiros,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,US01347507,US01347507_01,s.n.,NA,NA,Laurales,South America - Neotropics,NA,"53584",auto,Dicotyledonae,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-48.786389,-23.959444,"615",2021-03-15 18:28:52-03,USP,SPF,"114391",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Peixoto, AL",NA,NA,NA,"Souza, VC","1996","01","26",Brasil,São Paulo,Itapeva,"Rodovia Itararé-Itapeva, Fazenda Águas Claras.",-48.786389,-23.959444,"-48.786389","-23.959444","700","700",SPF00114391,NA,"10586","Arvoreta, ca. 4 m alt., frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"624",2021-03-15 18:28:52-03,USP,SPF,"97641",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Peixoto, AL",NA,NA,NA,"Tamashiro, JY","1994","09","29",Brasil,São Paulo,Itapeva,Estrada de terra de Taquarituba - Itapeva.,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,SPF00097641,NA,"723","Arbusto de 1 m alt., botões.",NA,NA,NA,NA,"42926",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.6100006103516,-23.1000003814697,"625",2021-03-15 18:28:52-03,USP,SPF,"97647",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Peixoto, AL","1999",NA,NA,"Tamashiro, JY","1994","09","26",Brasil,São Paulo,Itatinga,"Estrada para Avaré km 6, estrada para a Fazenda Aratinga.",-48.6100006103516,-23.1000003814697,NA,NA,NA,NA,SPF00097647,NA,"607","Arvoreta de 2 m alt., botões.",NA,NA,NA,NA,"28219",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.0666667,-24.3333333,"671",2019-11-13 13:56:17-03,IAC,IAC,"36531",S,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,J.Y. Tamashiro,"1997","12","13",S.I. Elias et al.,"1997","12","13",Brasil,São Paulo,Apiaí,estrada para Pimhalzinho a 11 km de Bom Sucesso de Itararé a Apiaí,-49.0666667,-24.3333333,"-49.0666667","-24.3333333",NA,NA,NA,NA,"138",Coordenadas do material: 24°20#?#S 49°04#?#W,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8400001525879,-24.5,"792",2020-11-12 17:00:48-03,UEL,FUEL,"21682",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,"Peixoto, AL","2000","12",NA,"Elias, SI; et al.","1997","12","13",Brasil,São Paulo,Apiaí,"Estrada Pinhalzinho-11 Km de B. Sucesso do Itararé, 11 Km de B. Sucesso do Itararé",-48.8400001525879,-24.5,NA,NA,NA,NA,NA,NA,"138",NA,Tracheophyta,Laurales,NA,NA,"37738",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3699989318848,-23.0799999237061,"793",2019-10-03 10:04:05-03,UFSCar,SORO,"3039",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,NA,NA,NA,NA,"Kataoka, E.Y.; Moraes, A.S.; Morais, M.C.M.; Correia, S.G.","2012","12","15",Brasil,São Paulo,Pardinho,Fazenda Águas de Janeiro,-48.3699989318848,-23.0799999237061,NA,NA,NA,NA,NA,NA,"62","Árvore de aprox.1,30m, frutos imaturos verdes.",NA,NA,NA,NA,"14628",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"795",2019-10-03 10:04:05-03,UFSCar,SORO,"1333",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,NA,NA,NA,NA,NA,"2008","04","28",Brasil,São Paulo,Sorocaba,Universidade Federal de São Carlos - campus Sorocaba,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.346111,-23.052222,"796",2019-10-03 10:04:05-03,UFSCar,SORO,"3972",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,NA,NA,NA,NA,"Silva, A.V.; Souza, C.V.; Zanetti, C.A.","2013","04","10",Brasil,São Paulo,Pardinho,Fazenda Águas de Janeiro. 860m,-48.346111,-23.052222,48°20'46W,23°03'08S,NA,NA,NA,NA,"52","Árvore, ca. 5m, com fruto, floresta estacional semidecidual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"832",2021-03-04 15:44:24-03,IF,SPSF,"17306",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,blumenaviana,Mollinedia blumenaviana,NA,A.L.Peixoto,NA,NA,NA,J.B.Baitello,"1994","06","22",Brasil,SP,Teodoro Sampaio,Parque Estadual do Morro do Diabo,-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,NA,NA,"688","COLETA: XLS: SPSFAntigo&nf;Mata preservada&nf;Arvoreta 4m altura; frutos negros;",Magnoliophyta,Laurales,América do Sul,NA,"54606",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.4599990844727,"833",2021-03-04 15:44:24-03,IF,SPSF,"53087",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,blumenaviana,Mollinedia blumenaviana,Perkins,R.J.Almeida-Scabbia,NA,NA,NA,R.J. Almeida-Scabbia et al.,"2012","10","26",Brasil,SP,Guarulhos,NA,-46.5299987792969,-23.4599990844727,NA,NA,NA,NA,NA,NA,"775","COLETA: Arvoreta com aprox. 2m de altura. Frutos imaturos verdes.; GEOGRAFIA: Floresta com grande diversidade. Muitas plântulas de diferentes famílias (Myrtaceae, Rubiaceae, Sapindaceae, Burseraceae, Melastomataceae).;",Magnoliophyta,Laurales,América do Sul,NA,"26398",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.895,-23.637222,"838",2021-03-04 15:44:24-03,IF,SPSF,"37942",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,Tul.,G.A.D.C. Franco,"2006","01","23",R.T.Polisel & N.M.Ivanaukas & F.M.Souza & V.S.Santos,"2005","12","12",Brasil,SP,Embú,Itatuba,-46.895,-23.637222,NA,NA,NA,NA,NA,NA,"227","COLETA: Arvoreta de 3,5m.; GEOGRAFIA: Pesqueiro.;",Magnoliophyta,Laurales,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"841",2021-03-04 15:44:24-03,IF,SPSF,"06463",PreservedSpecimen,Plantae,Monimiaceae,Mollinedia,clavigera,Mollinedia clavigera,NA,NA,NA,NA,NA,O.T. Aguiar,"1983","11","03",Brasil,SP,São Paulo,"serra da Cantareira, Pinheirinho",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",Magnoliophyta,Laurales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
