X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,decimalLongitude,imagecode,infraspecificEpithet,recordNumber,coordinatePrecision,geoFlag,minimumElevationInMeters,maximumElevationInMeters,phylum,occurrenceRemarks,continentOcean,typeStatus,class,order,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.150278,-23.338611,"40",2021-02-07 08:35:28-03,MN,R,"238498",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis var.patens,B. Neves & A.F. Costa,"Neves, B.F.S.","2019","03","28","Neves, B.F.S. 398h; Néri, J","2013","02","02",Brasil,São Paulo,São Luís do Paraitinga,Parque Estadual da Serra do Mar,-23.338611,45°9'1W,23°20'19S,R010069608,-45.150278,R010069608,var.patens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.150278,-23.338611,"41",2021-02-07 08:35:28-03,MN,R,"238499",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis var.patens,B. Neves & A.F. Costa,"Neves, B.F.S.","2019","03","28","Neves, B.F.S. 398i; Néri, J","2013","02","02",Brasil,São Paulo,São Luís do Paraitinga,Parque Estadual da Serra do Mar,-23.338611,45°9'1W,23°20'19S,R010069607,-45.150278,R010069607,var.patens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.150278,-23.338611,"42",2021-02-07 08:35:28-03,MN,R,"238500",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis var.patens,B. Neves & A.F. Costa,"Neves, B.F.S.","2019","03","28","Neves, B.F.S. 398j; Néri, J","2013","02","02",Brasil,São Paulo,São Luís do Paraitinga,Parque Estadual da Serra do Mar,-23.338611,45°9'1W,23°20'19S,R010069612,-45.150278,R010069612,var.patens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.150278,-23.338611,"43",2021-02-07 08:35:28-03,MN,R,"238501",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis var.patens,B. Neves & A.F. Costa,"Neves, B.F.S.","2019","03","28","Neves, B.F.S. 398k; Néri, J","2013","02","02",Brasil,São Paulo,São Luís do Paraitinga,Parque Estadual da Serra do Mar,-23.338611,45°9'1W,23°20'19S,R010069611,-45.150278,R010069611,var.patens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.150278,-23.338611,"44",2021-02-07 08:35:28-03,MN,R,"238502",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis var.patens,B. Neves & A.F. Costa,"Neves, B.F.S.","2019","03","28","Neves, B.F.S. 398l; Néri, J","2013","02","02",Brasil,São Paulo,São Luís do Paraitinga,"Parque Estadual da Serra do Mar- núcleo Santa Virgínia, Trilha Pirapitinga",-23.338611,45°9'1W,23°20'19S,R010069610,-45.150278,R010069610,var.patens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.150278,-23.338611,"45",2021-02-07 08:35:28-03,MN,R,"238503",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis var.patens,B. Neves & A.F. Costa,"Neves, B.F.S.","2019","03","28","Neves, B.F.S. 398m; Néri, J","2013","02","02",Brasil,São Paulo,São Luís do Paraitinga,"Parque Estadual da Serra do Mar- núcleo Santa Virgínia, Trilha Pirapitinga",-23.338611,45°9'1W,23°20'19S,R010069615,-45.150278,R010069615,var.patens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.150278,-23.338611,"46",2021-02-07 08:35:28-03,MN,R,"238504",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis var.patens,B. Neves & A.F. Costa,"Neves, B.F.S.","2019","03","28","Neves, B.F.S. 398n; Néri, J","2013","02","02",Brasil,São Paulo,São Luís do Paraitinga,"Parque Estadual da Serra do Mar- núcleo Santa Virgínia, Trilha Pirapitinga",-23.338611,45°9'1W,23°20'19S,R010069614,-45.150278,R010069614,var.patens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.150278,-23.338611,"47",2021-02-07 08:35:28-03,MN,R,"238505",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis var.patens,B. Neves & A.F. Costa,"Neves, B.F.S.","2019","03","28","Neves, B.F.S. 398o; Néri, J","2013","02","02",Brasil,São Paulo,São Luís do Paraitinga,"Parque Estadual da Serra do Mar- núcleo Santa Virgínia, Trilha Pirapitinga",-23.338611,45°9'1W,23°20'19S,R010069613,-45.150278,R010069613,var.patens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"50",2021-02-07 08:35:28-03,MN,R,"224122",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis var.patens,B. Neves & A.F. Costa,"Neves, B.","2019","08","21","Neves, B.F.S.","2015","05","06",Brasil,São Paulo,Bananal,NA,-22.6800003051758,NA,NA,R010018068,-44.3199996948242,NA,var.patens,"315","26795",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"78",2021-03-31 13:37:05-03,MN,R,"225174",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis,E. Pereira & L.A. Penna,"Neves, B.F.S.","2015","02","26","Neves, B.F.S. 221; Almeida, M.C.","2015","02","03",Brasil,São Paulo,Ubatuba,Parque Estadual da Serra do Mar- Núcleo Picinguaba,-23.4300003051758,NA,NA,R010019793,-45.0699996948242,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"79",2021-04-07 17:00:40-03,MN,R,"225331",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis,E. Pereira & L.A. Penna,"Neves, B.F.S.","2015","10","23","Neves, B.F.S. 383; Costa, A.F. & Zanella, C.M.","2015","10","07",Brasil,São Paulo,Ubatuba,Parque Estadual da Serra do Mar- Núcleo Picinguaba,-23.4300003051758,NA,NA,R010019795,-45.0699996948242,R010019795,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"80",2021-04-07 17:00:40-03,MN,R,"192110",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis var.taritubensis,E. Pereira & L.A. Penna,"Neves, B.","2019","08","21","Valente, A.","1997","06","26",Brasil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, mata próxima ao centro de visitantes.",-23.4300003051758,NA,NA,R010066939,-45.0699996948242,NA,var.taritubensis,"17","34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"81",2021-02-07 08:35:28-03,MN,R,"132128",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis,E. Pereira & L.A. Penna,NA,NA,NA,NA,"Rodrigues, P.","1997","05",NA,Brasil,São Paulo,Ubatuba,Parque Estadual da Serra do Mar. Núcleo Picinguaba Parque Estadual da Serra do Mar,-23.4300003051758,NA,NA,R010066905,-45.0699996948242,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.310001373291,-23.2199993133545,"82",2021-02-07 08:35:28-03,MN,R,"237791",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis var.patens,B. Neves & A.F. Costa,"Neves, B.F.S.","2019","08","21","Neves, B.F.S. 245; Almeida, M.C. & Junior, R.L.C.","2015","02","06",Brasil,São Paulo,São Luís do Paraitinga,"Parque Estadual da Serra do Mar- núcleo Santa Virgínia, Trilha Pirapitinga",-23.2199993133545,NA,NA,R010066787,-45.310001373291,R010066787,var.patens,NA,"27362",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.310001373291,-23.2199993133545,"83",2021-02-07 08:35:28-03,MN,R,"237790",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis var.patens,B. Neves & A.F. Costa,"Neves, B.F.S.","2019","08","21","Neves, B.F.S. 246; Almeida, M.C. & Junior, R.L.C.","2015","02","06",Brasil,São Paulo,São Luís do Paraitinga,"Parque Estadual da Serra do Mar- núcleo Santa Virgínia, Trilha Pirapitinga",-23.2199993133545,NA,NA,R010068176,-45.310001373291,R010068176,var.patens,NA,"27362",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.926389,-21.183611,"97",2019-08-20 09:59:18-03,UNICAMP,UEC,"60170",S,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis,E.Pereira & L.A.Penna,NA,NA,NA,NA,"Lombardi, JA","1992","06","05",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-21.183611,"-47.926389","-21.183611",UEC083902,-47.926389,UEC083902,NA,"121",NA,NA,NA,NA,Liliopsida,"Epífita à beira de açude, estipe e brácteas verelhas, flores amarelas com ápice verde.",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.15025,-23.338556,"99",2021-03-05 16:09:37-03,MN,R-TIPOS,"212416",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis,B. Neves & A.F. Costa,"Neves, B.F.S.","2014","03","28","Neves, B.F.S.; Néri, J.","2013","02","02",Brasil,São Paulo,São Luís do Paraitinga,Parque Estaual da Serra do Mar,-23.338556,45°09'00.9W,23°20'18.8S,R000219207,-45.15025,NA,NA,"189",NA,NA,NA,NA,NA,NA,NA,Holotypus,NA,NA,"35",São Paulo,SP,Sudeste
-45.15025,-23.338556,"100",2021-03-05 16:09:37-03,MN,R-TIPOS,"219209",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis,B. Neves & A.F. Costa,"Neves, B.F.S.","2014","03","28","Neves, B.F.S.; Néri, J.","2013","02","02",Brasil,São Paulo,São Luís do Paraitinga,Parque Estaual da Serra do Mar,-23.338556,45°09'00.9W,23°20'18.8S,R000219209,-45.15025,NA,NA,"191",NA,NA,NA,NA,NA,NA,NA,Paratypus,NA,NA,"35",São Paulo,SP,Sudeste
-45.15025,-23.338556,"101",2021-03-05 16:09:37-03,MN,R-TIPOS,"219210",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis,B. Neves & A.F. Costa,"Neves, B.F.S.","2014","03","28","Neves, B.F.S.; Néri, J.","2013","02","02",Brasil,São Paulo,São Luís do Paraitinga,Parque Estaual da Serra do Mar,-23.338556,45°09'00.9W,23°20'18.8S,R000219210,-45.15025,NA,NA,"192",NA,NA,NA,NA,NA,NA,NA,Paratypus,NA,NA,"35",São Paulo,SP,Sudeste
-45.15025,-23.338556,"102",2021-03-05 16:09:37-03,MN,R-TIPOS,"219208",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis,B. Neves & A.F. Costa,"Neves, B.F.S.","2014","03","28","Neves, B.F.S.; Néri, J.","2013","02","02",Brasil,São Paulo,São Luís do Paraitinga,Parque Estaual da Serra do Mar,-23.338556,45°09'00.9W,23°20'18.8S,R000219208,-45.15025,NA,NA,"190",NA,NA,NA,NA,NA,NA,NA,Paratypus,NA,NA,"35",São Paulo,SP,Sudeste
-47.2200012207031,-23.6499996185303,"103",2021-03-04 15:42:00-03,IF,SPSF,"19238",PreservedSpecimen,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis var.taritubensis,E.Pereira & I.A.Pereira,A.Costa,"2007","03","26",J.B.Baitello & J.A.Pastore,"1995","07","21",Brasil,SP,Ibiúna,P.E.Jurupará,-23.6499996185303,NA,NA,NA,-47.2200012207031,NA,var.taritubensis,"774","43112",auto,NA,NA,Magnoliophyta,"COLETA: XLS: SPSFAntigo&nf;Na mata.&nf;Epífita, inflorescência vistosa, vernelha.; GEOGRAFIA: Estrada da Fazenda Tucano;",América do Sul,NA,Liliopsida,Bromeliales,"35",São Paulo,SP,Sudeste
-47.2200012207031,-23.6499996185303,"104",2019-11-21 10:02:55-03,IBt,SP,"285803",S,Plantae,Bromeliaceae,Vriesea,taritubensis,Vriesea taritubensis taritubensis,E.Pereira & L.A.Penna,"Costa, A","2007","03","26","Baitello, JB; Pastore, JA","1995","07","21",Brasil,São Paulo,Ibiúna,"Parque Estadual de Jurupará, Estrada da Fazenda Tucano",-23.6499996185303,NA,NA,SP053513,-47.2200012207031,SP053513,taritubensis,"774","43112",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
