X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,country,individualCount,occurrenceRemarks,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,geoFlag,continentOcean,preparationType,barcode,imagecode,typeStatus,class,relatedCatalogItem,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.816667,-23.333333,"89",2019-11-13 11:17:24-03,USP,SPF,"97970",PreservedSpecimen,Plantae,NA,NA,Cactaceae,Rhipsalis,oblonga,Rhipsalis oblonga,Loefgr.,Brasil,NA,NA,"Zappi, DC","2000",NA,NA,"Barros, F","29471","1993","11","09",São Paulo,Ubatuba,NA,-44.816667,-23.333333,"-44.816667","-23.333333",NA,NA,NA,NA,NA,NA,SPF00097970,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"112",2019-11-13 16:04:34-03,UNISANTA,HUSC,"2776",PreservedSpecimen,Plantae,Magnoliophyta,NA,Cactaceae,Rhipsalis,oblonga,Rhipsalis oblonga,Loefgr.,Brasil,NA,"Epífita com flores creme; Floresta alta de Restinga úmida","Zappi, D.","2000",NA,NA,"Sampaio, P.S.P.; Martins, S.E.","491","2000","06","06",São Paulo,Bertioga,"São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto",-46.138599395752,-23.8544006347656,NA,NA,"37616",NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.25,-23.9899997711182,"113",2019-11-13 16:04:34-03,UNISANTA,HUSC,"8300",PreservedSpecimen,Plantae,Magnoliophyta,NA,Cactaceae,Rhipsalis,oblonga,Rhipsalis oblonga,Loefgr.,Brasil,NA,"Epífita no sub-bosque da mata; Floresta ombrófila densa","Sampaio, P.S.P.","2014","10",NA,"Sampaio, P.S.P.; Prudêncio, R.X.A.; Rezende, V.I.; Ancona, M.C.","925","2014","09","18",São Paulo,Guarujá,"Serra do Guararu, condomínio Iporanga, trilha Iporanga",-46.25,-23.9899997711182,NA,NA,"18989",NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.403611,-24.630556,"116",2021-03-04 15:42:46-03,IF,SPSF,"36323",PreservedSpecimen,Plantae,Magnoliophyta,Caryophyllales,Cactaceae,Rhipsalis,oblonga,Rhipsalis oblonga,NA,Brasil,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,NA,NA,J.C.Braidotti,"62","2005","03","25",SP,Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo",-48.403611,-24.630556,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"117",2021-03-04 15:42:46-03,IF,SPSF,"45098",PreservedSpecimen,Plantae,Magnoliophyta,Caryophyllales,Cactaceae,Rhipsalis,oblonga,Rhipsalis oblonga,Loefgr.,Brasil,NA,"COLETA: Beira de Mata Atlântica&nf;Pendente em rochas; frutos imaturos verdes.; GEOGRAFIA: Núcleo Caverna do Diabo; arredores do alojamento e da Caverna do Diabo;",D.Zappi,"2005","10","30",V.C.Souza & R.R.Rodrigues & F.A.R.D.P.Arzolla & N.M.Ivanauskas & J.P.Souza,"9125","1995","09","04",SP,Eldorado,"Parque Estadual Jacupiranga, trilha do mirante do angico",-48.0999984741211,-24.5200004577637,NA,NA,"38804",NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"118",2021-03-04 15:42:46-03,IF,SPSF,"18656",PreservedSpecimen,Plantae,Magnoliophyta,Caryophyllales,Cactaceae,Rhipsalis,oblonga,Rhipsalis oblonga,Loefgr.,Brasil,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: sob plantacao de cacau&nf;;",D.Zappi,NA,NA,NA,M.A.Assis,"375","1994","08","28",SP,Ubatuba,Fazenda Capricórnio - Núcleo Picinguaba - PESM,-45.0699996948242,-23.4300003051758,NA,NA,"34265",NA,NA,auto,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"119",2020-04-15 17:19:33-03,IBt,SP,"249566",S,Plantae,NA,NA,Cactaceae,Rhipsalis,crispimarginata,Rhipsalis crispimarginata,Loefgr.,Brasil,NA,NA,NA,NA,NA,NA,"Taylor, NP","1645","1991","06","13",São Paulo,Ilhabela,NA,-45.3499984741211,-23.7700004577637,NA,NA,"23719",NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"120",2020-11-26 09:59:46-03,IBt,SP,"366535",S,Plantae,NA,NA,Cactaceae,Rhipsalis,oblonga,Rhipsalis oblonga,Loefgr.,Brasil,NA,NA,NA,NA,NA,NA,"Sampaio, PSP","491","2000","06","06",São Paulo,Bertioga,NA,-46.138599395752,-23.8544006347656,NA,NA,"37616",NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"121",2020-04-15 17:19:34-03,IBt,SP,"249567",S,Plantae,NA,NA,Cactaceae,Rhipsalis,oblonga,Rhipsalis oblonga,Loefgr.,Brasil,NA,NA,NA,NA,NA,NA,"Taylor, NP",1645-A,"1991","06","13",São Paulo,Ilhabela,NA,-45.3499984741211,-23.7700004577637,NA,NA,"23719",NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"122",2020-07-02 08:39:46-03,IBt,SP,"278208",S,Plantae,NA,NA,Cactaceae,Rhipsalis,oblonga,Rhipsalis oblonga,Loefgr.,Brasil,NA,NA,NA,NA,NA,NA,"Barros, F","29471","1993","11","09",São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,"34265",NA,NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
