X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,recordedBy,country,stateProvince,individualCount,occurrenceRemarks,year,month,day,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,infraspecificEpithet,recordNumber,continentOcean,preparationType,barcode,imagecode,dayIdentified,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,class,typeStatus,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"181",2020-06-15 15:29:40-03,UNESP-RC,HRCB,"9078",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Wanderley, M.G.L.","2007","10","Ribeiro, J.E.L.S.",Brasil,São Paulo,NA,"Terrestre, folhas pouco rajadas; brácteas rosa-escuro, sépalas rosa claro e pétalas avermelhadas.","1988","08","05",Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,"34265",auto,NA,"389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"182",2020-06-15 15:29:40-03,UNESP-RC,HRCB,"13144",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Wanderley, M.G.L.","2007","10","Romero, R.",Brasil,São Paulo,NA,"Epífita, inflorescência com flores secas; eixo e base da flor rosados.","1990","10","06",Ubatuba,Picinguaba.,-45.0699996948242,-23.4300003051758,"34265",auto,NA,"170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"199",2019-11-13 16:04:33-03,UNISANTA,HUSC,"3395",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Wanderley, M.G.L.","2000","08","Martins, S.E.; Groppo, M.",Brasil,São Paulo,NA,"Erva terrestre; escapo róseo, brácteas do escapo e florais vermelhas; sépalas rosa e pétalas vermelhas com margem arroxeadas.; Floresta paludosa sobre substrato turfoso","2000","07","28",Bertioga,"Guaratuba. Fazenda Três Marias, estrada da captação",-46.138599395752,-23.8544006347656,"37616",auto,NA,"719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"200",2019-11-13 16:04:33-03,UNISANTA,HUSC,"2175",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Proença, S.L.","2000","02","Rossi, L.; Martins, S.E.",Brasil,São Paulo,NA,"Erva terrestre, 1,5m de altura, escapo, bracteas e sépalas rosadas, pétalas passadas castanhas; Floresta de restinga alta umida","1999","10","21",Bertioga,praia de Itaguaré,-46.138599395752,-23.8544006347656,"37616",auto,NA,s.n.,NA,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"201",2021-03-04 15:41:57-03,IF,SPSF,"28676",PreservedSpecimen,Plantae,Magnoliophyta,Bromeliales,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,NA,NA,NA,NA,M.G.L.Wanderley,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha do tropeiro&nf;;","2000","10","19",Caraguatatuba,"P.E.Serra do Mar, Núcleo Caraguatatuba",-45.4099998474121,-23.6200008392334,"30093",auto,NA,"2348",América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"202",2021-03-04 15:41:57-03,IF,SPSF,"33744",PreservedSpecimen,Plantae,Magnoliophyta,Bromeliales,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,NA,NA,NA,NA,C.Urbanetz,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;;","2003","04","16",Ribeirão Grande,Parque Estadual Intervales,-48.3600006103516,-24.0900001525879,"25028",auto,NA,"7",América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.986944,-24.062222,"203",2021-03-04 15:41:57-03,IF,SPSF,"31445",PreservedSpecimen,Plantae,Magnoliophyta,Bromeliales,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,NA,NA,NA,NA,A.P.Savassi,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Trilha do Rio Taquaral&nf;;","2002","04","24",São Miguel Arcanjo,P.E.Juqueri,-47.986944,-24.062222,NA,NA,NA,"359",América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"204",2021-03-04 15:41:57-03,IF,SPSF,"27972",PreservedSpecimen,Plantae,Magnoliophyta,Bromeliales,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,J.V.Coffani Nunes,"2007","05",J.B.Baitello,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo&nf;Mata baixa.; GEOGRAFIA: Inicio da rodovia dos Imigrantes, km. 41, posta Sul.;","2001","05","03",São Bernardo do Campo,P.E.Serra do Mar,-46.560001373291,-23.6900005340576,"31119",auto,NA,"995",América do Sul,NA,NA,NA,"17",NA,NA,NA,NA,Liliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.866667,-23.633333,"218",2019-11-21 10:02:33-03,IBt,SP,"194686",S,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,NA,NA,NA,"Custodio Filho, A",Brasil,São Paulo,NA,NA,"1983","05","10",Biritiba-Mirim,Estação Biológica de Boracéia,-45.866667,-23.633333,NA,NA,NA,"1321",NA,NA,SP051185,SP051185,NA,"890","950","-45.866667","-23.633333",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.966667,-23.35,"219",2019-11-21 10:02:33-03,IBt,SP,"277078",S,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Proença, SL","1997","08","Gardolinski, PC; et al.",Brasil,São Paulo,NA,NA,"1993","11","11",Ubatuba,Puruba.,-44.966667,-23.35,NA,NA,NA,"29835",NA,NA,SP051188,SP051188,"29",NA,NA,"-44.966667","-23.35",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.966667,-23.35,"220",2019-11-21 10:02:33-03,IBt,SP,277078a,Extra,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Proença, SL","1997","08","Gardolinski, PC; et al.",Brasil,São Paulo,NA,NA,"1993","11","11",Ubatuba,Puruba.,-44.966667,-23.35,NA,NA,NA,"29835",NA,NA,SP051189,SP051189,"29",NA,NA,"-44.966667","-23.35",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.895167,-23.753,"221",2019-11-21 10:02:33-03,IBt,SP,"399701",S,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Versieux, LM","2007",NA,"Versieux, LM; Calvente, AM",Brasil,São Paulo,NA,NA,"2007","09","10",Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Picinguaba. Próximo à foz do rio Picinguaba.",-45.895167,-23.753,NA,NA,NA,"438",NA,NA,SP051184,SP051184,NA,"1","1","-45.895167","-23.753",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"225",2019-11-21 10:02:33-03,IBt,SP,"360868",S,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Wanderley, MGL","2000","08","Martins, SE; Groppo Jr, M",Brasil,São Paulo,NA,NA,"2000","07","28",Bertioga,"Guaratuba. Fazenda Três Marias, estrada da captação.",-46.138599395752,-23.8544006347656,"37616",auto,NA,"719",NA,NA,SP051192,SP051192,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"226",2019-11-21 10:02:33-03,IBt,SP,345043a,Extra,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Proença, SL","2000","01","Rossi, L; Martins, SE",Brasil,São Paulo,NA,NA,"1999","10","21",Bertioga,Praia do Itaguaré. Condomínio da Barma Empreendimentos Imobiliários.,-46.138599395752,-23.8544006347656,"37616",auto,NA,s.n.,NA,NA,SP051194,SP051194,"26",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"227",2019-11-21 10:02:33-03,IBt,SP,"345043",S,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Proença, SL","2000","01","Rossi, L; Martins, SE",Brasil,São Paulo,NA,NA,"1999","10","21",Bertioga,Praia do Itaguaré. Condomínio da Barma Empreendimentos Imobiliários.,-46.138599395752,-23.8544006347656,"37616",auto,NA,s.n.,NA,NA,SP051193,SP051193,"26",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"228",2019-11-21 10:02:33-03,IBt,SP,"350837",S,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Wanderley, MGL","2001","01","Wanderley, MGL; et al.",Brasil,São Paulo,NA,NA,"2000","10","19",Caraguatatuba,Alto da Serra. Trilha do Tropeiro.,-45.4099998474121,-23.6200008392334,"30093",auto,NA,"2348",NA,NA,SP051187,SP051187,"22",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"229",2019-11-21 10:02:33-03,IBt,SP,"374441",S,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Moreira, BA","2004","09","Alves, RA",Brasil,São Paulo,NA,NA,"2000","03","08",Caraguatatuba,Bairro da Cocanha.,-45.4099998474121,-23.6200008392334,"30093",auto,NA,"10",NA,NA,SP051182,SP051182,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"230",2019-11-21 10:02:33-03,IBt,SP,"350838",S,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Wanderley, MGL","2001","02","Pinheiro, F; et al.",Brasil,São Paulo,NA,NA,"2000","08","11",Caraguatatuba,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Captação.",-45.4099998474121,-23.6200008392334,"30093",auto,NA,"153",NA,NA,SP051191,SP051191,"02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"231",2019-11-21 10:02:33-03,IBt,SP,"350836",S,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Wanderley, MGL","2000","10","Esteves, GL; et al.",Brasil,São Paulo,NA,NA,"2000","08","09",Caraguatatuba,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tucanos.",-45.4099998474121,-23.6200008392334,"30093",auto,NA,"2701",NA,NA,SP051190,SP051190,"13",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"232",2019-11-21 10:02:33-03,IBt,SP,"55480",S,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Smith, LB","1956",NA,"Kuhlmann, M",Brasil,São Paulo,NA,NA,"1956","06","30",São Sebastião,Fazenda Jaraguá.,-45.4099998474121,-23.7600002288818,"41977",auto,NA,"3855",NA,NA,SP051195,SP051195,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"233",2019-11-21 10:02:33-03,IBt,SP,"55481",S,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis pyramidalis,(Sims) Lindl.,"Smith, LB","1956",NA,"Kuhlmann, M",Brasil,São Paulo,NA,NA,"1956","06","30",São Sebastião,Fazenda Jaraguá.,-45.4099998474121,-23.7600002288818,"41977",auto,pyramidalis,"3871",NA,NA,SP051196,SP051196,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"234",2019-11-21 10:02:33-03,IBt,SP,"374425",S,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis,(Sims) Lindl.,"Moreira, BA",NA,NA,"Ameixeiro, C",Brasil,São Paulo,NA,NA,"2004","12","23",Ubatuba,NA,-45.0699996948242,-23.4300003051758,"34265",auto,NA,s.n.,NA,NA,SP051183,SP051183,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"236",2019-11-21 10:02:33-03,IBt,SP,"55481",S,Plantae,NA,NA,Bromeliaceae,Billbergia,pyramidalis,Billbergia pyramidalis pyramidalis,(Sims) Lindl.,"Smith, LB","1956",NA,"Kuhlmann, M",Brasil,São Paulo,NA,NA,"1956","06","30",São Sebastião,Fazenda Jaraguá.,-45.4099998474121,-23.7600002288818,"41977",auto,pyramidalis,"3871",NA,NA,SP051196,SP051196,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
