X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.8699989318848,-23.9799995422363,"240",2020-11-04 11:00:13-03,ESALQ,ESA,"18037",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Groppo Jr., M.",NA,NA,NA,"Tamashiro, J.Y. et al.","1994","09","29",Brasil,São Paulo,Itapeva,NA,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,ESA018037,ESA018037,"724.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"42926",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.2400016784668,-23.5300006866455,"241",2020-11-04 11:00:13-03,ESALQ,ESA,"18036",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Viani, R.A.G.",NA,NA,NA,"Tamashiro, J.Y. et al.","1994","09","29",Brasil,São Paulo,Taquarituba,NA,-49.2400016784668,-23.5300006866455,NA,NA,NA,NA,ESA018036,ESA018036,"712.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"17689",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"244",2020-11-04 11:00:13-03,ESALQ,ESA,"25693",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Viani, R.A.G.",NA,NA,NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1993","08","18",Brasil,São Paulo,Campos do Jordão,Parque Ferradura. Mata ripária.,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,ESA025693,ESA025693,"1040.0","Arvoreta, 2,5 m alt. Vegetativo. Borda.",NA,NA,NA,Magnoliophyta,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"252",2020-11-04 11:00:13-03,ESALQ,ESA,"34096",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Groppo Jr., M. & Pirani, J.R.","2002",NA,NA,"Ferretti, A. et al.","1996","12","16",Brasil,São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,ESA034096,ESA034096,"104.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1300010681152,-23.8600006103516,"253",2020-11-04 11:00:13-03,ESALQ,ESA,"31412",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Groppo Jr., M.",NA,NA,NA,"Souza, V.C. et al.","1996","01","26",Brasil,São Paulo,Itaberá,NA,-49.1300010681152,-23.8600006103516,NA,NA,NA,NA,ESA031412,ESA031412,"10554.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"29370",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"254",2020-11-04 11:00:13-03,ESALQ,ESA,"2451",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Viani, R.A.G.",NA,NA,NA,"Carvalho, A.","1948","03","20",Brasil,São Paulo,Itapeva,NA,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,ESA002451,ESA002451,"9274.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"42926",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"255",2020-11-04 11:00:13-03,ESALQ,ESA,"73147",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Groppo Jr., M.","2000",NA,NA,"Nicolau, S.A. et al.","1992","10","08",Brasil,São Paulo,Pindamonhangaba,NA,-45.4599990844727,-22.9200000762939,NA,NA,NA,NA,ESA073147,ESA073147,"2179.0",NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"256",2020-11-04 11:00:13-03,ESALQ,ESA,"104323",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,NA,"Franco, G.A.D.C.","2002","03","20","Aguiar, O.T.","2002","03","13",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA104323,ESA104323,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-23.93,"260",2015-07-02 14:00:24-03,JBP,HPL,"11043",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A. St-Hil,G.A.D.C. Franco,"2006","04","01",R.T. Polisel,"2006","04","01",Brasil,SP,Juquitiba,"Coletado no Recanto Maria Tereza, estrada da Palestina (KM 330 - BR116), km 4, no pomar, plantada. (S 23° 58' 0; W 47° 6' 0, 700m).",-47.06,-23.93,NA,NA,NA,NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA,NA,"24559",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"273",2019-02-15 11:33:13-02,IPA,IPA,"2390",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A. St.-Hil.,NA,NA,NA,NA,Andrade-Lima,"1952","01","14",Brasil,São Paulo,Campinas,Estação Experimental do Instituto Agronômico.,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,IPA0002390,NA,"968","Árvore pequena, cultivada. Frutos verdes.",Southern America,NA,NA,Plantae,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"360",2019-11-21 14:30:45-03,UFJF,CESJ,"259",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A. St.-Hil.,NA,NA,NA,NA,O. Handro,"1946","11","15",Brasil,São Paulo,São Paulo,Jabaquara,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,CESJ000259,CESJ000259,s.n.,Árvore pequena com flores alvas.,América do Sul,NA,NA,Angiosperma,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.470222,-23.959222,"371",2019-11-27 13:45:59-03,UFS,ASE,"20864",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Groppo-Jr, M","2002","04",NA,"Barreto, KD; Fernandes, GD; Fernandes, RD","1994","11","22",Brasil,São Paulo,Itararé,Fazenda Cofesa,-48.470222,-23.959222,"-48.470222","-23.959222",NA,NA,ASE0027599,ASE0027599,"3229","Arvoreta, 2m alt.; flores verde-claras.; Arvoreta, 2m alt.; flores verde-claras.; Cerrado.",Southern America,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"372",2021-03-01 16:22:31-03,UNICAMP,UEC,"200174",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,NA,NA,NA,NA,"Padgurschi, MCG; Belinello, R","2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",UEC177759,UEC177759,M972,Parcela M - Projeto Biota-FAPESP. Árvore com 12 metros de altura. Frequência da espécie na parcela: n=1,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.067778,-23.325556,"373",2021-03-01 16:22:31-03,UNICAMP,UEC,"166685",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Tamashiro, JY","2009",NA,NA,"Padgurschi, MCG; Tamashiro, JY; Belinello, R","2008",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,PESM. Núcleo Santa Virgínia - Parcela K.,-45.067778,-23.325556,"-45.067778","-23.325556","1073","1093",UEC039916,UEC039916,"1512","K1642 Árvore, ca. 18 m, sem flores ou frutos. Abundância: 1 ind ha(-1).; Floresta Ombrófila Densa Montana.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.588472,-23.711161,"374",2019-11-14 11:29:50-03,UNICAMP,UEC,"151161",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Torres, RB","1988",NA,NA,"Torres, RB; Figueiredo, N; Oliveira, AR","1986","11","26",Brazil,São Paulo,Angatuba,Estação Ecológica de Angatuba. Mata Secundária.,-48.588472,-23.711161,"-48.588472","-23.711161",NA,NA,UEC164692,UEC164692,"124",Árvore 6 m. Beira da cachoeira. Frutos jovens verdes.,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"378",2019-11-14 11:29:50-03,UNICAMP,UEC,"146558",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Sanchez, MA",NA,NA,NA,"Sanchez, MA; Belinello, R; Pedroni, F; Laps, RR","1997","04","16",Brazil,São Paulo,Ubatuba,"Picinguaba, Mata Atlântica de Encosta, Morro do Corisco.",-44.8,-23.366667,"-44.8","-23.366667","1000","1000",UEC164699,UEC164699,"1573","Árvore nº 502 com 7 metros de altura; vegetativo.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.259722,-24.270556,"398",2019-08-20 10:04:09-03,UNICAMP,UEC,"98138",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Brotto, ML","2017","08","15","Elias, SI; Souza, VC; Silva, MMR; Rodrigues, RR; Amador, DB; Freitas, FO","1997","12","15",Brazil,São Paulo,Bom Sucesso de Itararé,Estrada de Bom Sucesso do Itararé 2 km a,-49.259722,-24.270556,"-49.259722","-24.270556",NA,NA,UEC148298,UEC148298,"167","fruto, Floresta ombrófila mista; borda da mata. Árvore de 12m, frutos imaturos verdes.",NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"418",2019-11-14 11:29:50-03,UNICAMP,UEC,"123985",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Rodrigues, RS; Flores, AS","2001",NA,NA,"Rodrigues, RS; Flores, AS","2001","10","27",Brazil,São Paulo,Bom Sucesso de Itararé,19km do trevo com a SP258,-49.1399993896484,-24.3099994659424,NA,NA,NA,NA,UEC164719,UEC164719,"1281","fruto, flor, Em borda de mata, árvore ca. 6m, flores brancas, frutos imaturos.",NA,NA,NA,Magnoliopsida,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"419",2019-11-14 11:29:50-03,UNICAMP,UEC,"66947",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Mariz, J; Groppo Jr, M","1996","02",NA,"Carvalho, AMV","1948","03","20",Brazil,São Paulo,Itapeva,NA,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,UEC164693,UEC164693,"9274","flor, Arbusto.",NA,NA,NA,Magnoliopsida,NA,NA,NA,"42926",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"420",2019-11-14 11:29:50-03,UNICAMP,UEC,"66945",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Mariz, J; Groppo Jr, M","1996","02",NA,"Carvalho, AMV","1948","03","20",Brazil,São Paulo,Itapeva,NA,-48.8699989318848,-23.9799995422363,NA,NA,NA,NA,UEC164716,UEC164716,"9274","vegetativo, Arbusto.",NA,NA,NA,Magnoliopsida,NA,NA,NA,"42926",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"770",2020-12-21 16:13:08-03,MBM,MBM,"276425",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A. St.-Hil.,"Pirani, J.R.; Groppo Jr, M.",NA,NA,NA,"Fonseca, E.C.","1989","11","16",Brazil,São Paulo,Teodoro Sampaio,Parque Estadual do Morro do Diabo,-52.1599998474121,-22.5300006866455,NA,NA,NA,NA,MBM276425,MBM276425,s.n.,NA,Southern America,NA,NA,NA,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.560001373291,-20.5499992370605,"833",2020-12-21 16:13:08-03,MBM,MBM,"207644",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A. St.-Hil.,"Franco, G.A.D.C.",NA,NA,NA,"Castellani, E.D.; et al.; et al.","1997","03","19",Brazil,São Paulo,Barretos,Ribeirão Inhumas,-48.560001373291,-20.5499992370605,NA,NA,NA,NA,MBM207644,MBM207644,"165",NA,Southern America,NA,NA,NA,NA,NA,NA,"34752",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"834",2020-12-21 16:13:08-03,MBM,MBM,"276426",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A. St.-Hil.,"Groppo Jr, M.",NA,NA,NA,"Baitello, J.B.","1989","12","13",Brazil,São Paulo,Cunha,Parque Estadual da Serra do Mar,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,MBM276426,MBM276426,"331",NA,Southern America,NA,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"861",2020-12-21 16:13:08-03,MBM,MBM,"48141",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A. St.-Hil.,"Coelho, G.C.",NA,NA,NA,"Angerami, S.R.M.","1976","11","20",Brazil,São Paulo,São Sebastião,São Sebastião,-45.4099998474121,-23.7600002288818,NA,NA,NA,NA,MBM048141,MBM048141,s.n.,NA,Southern America,NA,NA,NA,NA,NA,NA,"41977",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"862",2019-11-01 15:27:57-03,PUC-RIO,FCAB,"0557",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis angustifolia,A.St.-Hil.,P. Capell S.J.,NA,NA,NA,P.E. Leite S.J.,NA,NA,NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,"000557",NA,s.n.,NA,NA,NA,NA,NA,Angiospermae,angustifolia,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"863",2019-11-01 15:27:57-03,PUC-RIO,FCAB,"0556",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis sincorensis,Loes.,NA,NA,NA,NA,P. Capell S.J.,"1953","12","30",Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,"000556",NA,s.n.,Arbustum bimetrale.,NA,NA,NA,NA,Angiospermae,sincorensis,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8400001525879,-24.5,"958",2015-09-04 11:11:04-03,MNHN,RECOLNAT_MNHN_P,P03274821,PreservedSpecimen,NA,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,NA,NA,NA,NA,Puiggari,"1855","1","1",Brasil,São Paulo,Apiaí,NA,-48.8400001525879,-24.5,NA,NA,NA,NA,P03274821,P03274821_01,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03274821' target='other'> <mi>dwc_moreinfo</mi></a>,NA,hb,NA,NA,NA,NA,NA,"37738",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0499992370605,-23.5900001525879,"961",2015-09-04 11:11:06-03,MNHN,RECOLNAT_MNHN_P,P03274893,PreservedSpecimen,NA,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,NA,NA,NA,NA,Loefgren,"1887","9","25",Brasil,São Paulo,Itapetininga,Congonha.,-48.0499992370605,-23.5900001525879,NA,NA,NA,NA,P03274893,P03274893_01,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03274893' target='other'> <mi>dwc_moreinfo</mi></a>,NA,hb,NA,NA,NA,NA,NA,"40712",auto,NA,NA,NA,NA,"198",NA,"35",São Paulo,SP,Sudeste
-46.775417,-23.989083,"979",2021-03-19 17:58:27-03,UFMG,BHCB,"70319",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,NA,"2005",NA,NA,"Romão, GO; Herrerias, C; Pereira, M; Zevallos, P; Rodrigues, RR","2001","04","13",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta ribeirinha ao longo do Rio Mambu.",-46.775417,-23.989083,"-46.775417","-23.989083","750","750",NA,NA,"631","Árvore, ca. 20m alt. Frutos esverdeados.",Southern America,NA,NA,Dicotyledon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"988",2020-12-11 11:32:03-03,UFMG,BHCB,"55230",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,NA,"2001","10","25","Hoehne, FC","1931","10","28",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,BHCB017617,NA,"28410",NA,Southern America,NA,NA,Dicotyledon,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"993",2020-12-11 11:32:03-03,UFMG,BHCB,"116676",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,NA,NA,NA,NA,"Romão, GO; Herrerias, C; Pereira, M; Zevallos, P; Rodrigues, RR; Souza, VC de; Tamashiro,","2001","04","13",Brasil,São Paulo,São Paulo,Parque Estadual da Serra do Mar,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"631","Erva terrestre, pétalas amarelas. Área brejosa no campo limpo. Margem das folhas, pedicelo e bráctea",Southern America,NA,NA,Dicotyledon,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
