X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,typeStatus,recordNumber,continentOcean,coordinatePrecision,preparationType,geoFlag,class,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.4099998474121,-23.7600002288818,"36",2020-12-21 16:18:01-03,MBM,MBM,"251548",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmscher ex Brade,"Souza, J.P.",NA,NA,NA,"Souza, J.P.; et al.; et al.","2000","04","20",Brazil,São Paulo,São Sebastião,Parque Estadual da Serra do Mar,-45.4099998474121,-23.7600002288818,NA,NA,NA,NA,NA,MBM251548,MBM251548,NA,NA,NA,"3348",Southern America,"41977",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"38",2020-12-11 11:33:50-03,UFMG,BHCB,"60776",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,NA,NA,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,São Sebastião,NA,-45.4099998474121,-23.7600002288818,NA,NA,NA,NA,NA,NA,NA,Dicotyledon,NA,NA,s.n.,Southern America,"41977",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"41",2020-06-15 15:29:00-03,UNESP-RC,HRCB,"15400",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Sobral, M.","1991",NA,NA,"Sobral, M.","1991","01",NA,Brasil,São Paulo,Peruíbe,Parque Estadual da Juréia,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,"Erva ereta até 1m, em interior de mata, ocorrendo em grande densidade no local; flores brancas, frutos imaturos.",NA,NA,NA,NA,NA,"6664",NA,"21922",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.3333,-24.3667,"45",2020-09-12 05:00:02-03,US,US,"3355045",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,NA,NA,NA,NA,NA,L. Rossi & E. Anunciação,"1994","1","13",Brazil,São Paulo,NA,"Iguape, estacao ecolotica jureia-itatins, serra dos itatins",-47.3333,-24.3667,NA,NA,NA,NA,NA,US00591549,US00591549_01,NA,Violales,NA,"1380",South America - Neotropics,NA,NA,NA,Dicotyledonae,"1","35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"46",2020-09-12 05:00:02-03,US,US,"2569990",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,NA,NA,NA,NA,NA,J. Fontella,"1961","12","10",Brazil,São Paulo,Caraguatatuba,"Caraguatatuba forest reserve, 5 km of rio santo antonio, perto do rio da mantegueira and rio do ouro",-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,US00313889,US00313889_01,NA,Violales,NA,"124",South America - Neotropics,"30093",NA,auto,Dicotyledonae,"1","35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"52",2020-09-12 05:00:02-03,US,US,"2580050",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,NA,NA,NA,NA,NA,J. Fontella,"1961","12","10",Brazil,São Paulo,Caraguatatuba,"Caraguatatuba forest reserve, 5 km of rio santo antonio, perto do rio da mantegueira and rio do ouro",-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,US00313888,US00313888_01,NA,Violales,NA,"124",South America - Neotropics,"30093",NA,auto,Dicotyledonae,"1","35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"54",2021-03-16 18:32:00-03,USP,SPF,"83022",PreservedSpecimen,Plantae,Begoniaceae,Begonia,adiantiformis,Begonia adiantiformis,Toledo,"Handro, O","1957","06",NA,"Gehrt, A","1943","10","22",Brasil,São Paulo,São Paulo,"Jardim Botânico de São Paulo, Cultivada proveniente de Ubatuba, São Paulo.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Planta arbustiforme. Flores alvas.,SPF00083022,SPF00083022,NA,NA,isotype,s.n.,NA,"53584",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"57",2019-10-07 09:24:03-03,UEFS,HUEFS,"189724",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,NA,NA,NA,NA,"Silva, S.J.G.da","1991","12","28",Brasil,São Paulo,Salesópolis,"Km 31,5 da estrada da Petrobrás, sentido Caraguatatuba, margem do rio Pardo.",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,NA,HUEFS0189724,HUEFS0189724,Angiospermae,Cucurbitales,NA,"294",NA,"18032",NA,auto,Rosanae,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"59",2019-10-07 09:24:03-03,UEFS,HUEFS,"191242",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,NA,NA,NA,NA,"Pirani, J.R.","1983","07","29",Brasil,São Paulo,Ubatuba,"Subindo a Serra do Mar, rumo a Taubaté. Muito frequente no interio da mata pluvial tropical.",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,HUEFS0191242,HUEFS0191242,Angiospermae,Cucurbitales,NA,"805",NA,"34265",NA,auto,Rosanae,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"60",2019-11-01 14:54:56-03,UnB,UB,"118083",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Handro, O",NA,NA,NA,"Fontella, J","1961","12","10",Brasil,São Paulo,Caraguatatuba,"Reserva Florestal de Caraguatatuba, 5km do Rio Santo Antonio, perto do Rio da Mantegueira e Rio do Ouro",-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,NA,NA,Dicotyledoneae,NA,NA,"124",Southern America,"30093",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"61",2021-02-23 13:21:57-03,MN,R-TIPOS,"22092",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Brade, A.C.","1943",NA,NA,"Brade, A.C.","1924","03",NA,Brasil,São Paulo,Iguape,Serra do Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,R000022092,R000022092_001,NA,NA,Isotypus,"8327",NA,"55628",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"69",2021-03-04 15:46:54-03,IF,SPSF,"23773",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,NA,NA,NA,NA,NA,M.C.H.Mmede & L.Rossi,"1991","11","29",Brasil,SP,Iguape,E.Ecol.Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da fgueira&nf;;",NA,NA,Magnoliophyta,Violales,NA,"506",América do Sul,"55628",NA,auto,Magnoliopsida,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"70",2021-03-04 15:46:54-03,IF,SPSF,"28894",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,NA,NA,NA,NA,NA,L.Rossi,"2000","09","20",Brasil,SP,Caraguatatuba,"P.E.Serra do Mar, Núcleo Caraguatatuba",-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,Magnoliophyta,Violales,NA,"2159",América do Sul,"30093",NA,auto,Magnoliopsida,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"71",2021-03-04 15:46:54-03,IF,SPSF,"28821",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,NA,NA,NA,NA,NA,F.O. Souza,"2000","07","18",Brasil,SP,Caraguatatuba,"P.E.Serra do Mar, Núcleo Caraguatatuba",-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Mata Ombrofila Densa&nf;;",NA,NA,Magnoliophyta,Violales,NA,"36",América do Sul,"30093",NA,auto,Magnoliopsida,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"72",2021-03-04 15:46:54-03,IF,SPSF,"28583",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,NA,NA,NA,NA,NA,R.S.Bianchini,"2000","09","10",Brasil,SP,Caraguatatuba,"P.E.Serra do Mar, Núcleo Caraguatatuba",-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila&nf;;",NA,NA,Magnoliophyta,Violales,NA,"1468",América do Sul,"30093",NA,auto,Magnoliopsida,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"73",2021-03-04 15:46:54-03,IF,SPSF,"23774",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,NA,NA,NA,NA,NA,S.J.Gomes,"1990","09","21",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,Magnoliophyta,Violales,NA,"41",América do Sul,"55628",NA,auto,Magnoliopsida,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"74",2021-03-04 15:46:54-03,IF,SPSF,"23775",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,NA,NA,NA,NA,NA,L.Rossi & E.A.Anunciaçao,"1994","01","13",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,Magnoliophyta,Violales,NA,"1380",América do Sul,"55628",NA,auto,Magnoliopsida,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"75",2021-03-04 15:46:54-03,IF,SPSF,"23772",PreservedSpecimen,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,NA,NA,NA,NA,NA,D.F.Pereira,"1991","08","15",Brasil,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da figueira&nf;;",NA,NA,Magnoliophyta,Violales,NA,"60",América do Sul,"55628",NA,auto,Magnoliopsida,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"81",2021-02-08 12:38:47-03,UFRGS,ICN,"090709",S,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Sobral, M","1991",NA,NA,"Sobral, M; Attili, D","1991","01",NA,Brasil,SP,Peruíbe,Parque Nacional da Juréia,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,"Erva ereta até 1m altura; flores brancas; frutos imaturos.; Região de mata atlântica; interior de mata; ocorre em grande densidade no local.",NA,NA,Dicotyledon,NA,NA,"6664",América do Sul,"21922",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"82",2019-11-21 10:01:40-03,IBt,SP,"48967",S,Plantae,Begoniaceae,Begonia,adiantiformis,Begonia adiantiformis,Toledo,"Toledo, JF","1946",NA,NA,"Gehrt, A","1943","10","22",Brasil,São Paulo,Ubatuba,cult. Jardim Botânico de São Paulo,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,Planta arbustiforme. Flores alvas,SP000007,SP000007,NA,NA,Holotype,s.n.,NA,"34265",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.333333,-24.366667,"83",2019-11-21 10:01:49-03,IBt,SP,"272082",S,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Gomes da Silva, SJ","1997","04",NA,"Rossi, L; Anunciação, EA","1994","01","13",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Serra dos Itatins, picada entre o alojamento do Núcleo Despraiado e o alto da Serra, mata de encosta bem preservada",-47.333333,-24.366667,"-47.333333","-24.366667",NA,NA,"Herbácea, folhas com face abaxial vinácea, corola e ovário alvo, estames alvos, sombreada, no interior da mata",NA,NA,NA,NA,NA,"1380",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.881667,-22.462778,"85",2019-11-21 10:01:49-03,IBt,SP,"299593",S,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Jacques, EL","1997","04","29","Goldenberg, R; et al.","1996","06","13",Brasil,São Paulo,Lavrinhas,"12 km ao norte do município, vale do Ribeirão do Braço",-44.881667,-22.462778,"-44.881667","-22.462778",NA,NA,"Vegetação rupícola, herbácea, flores com tépalas brancas e estames amarelos",NA,NA,NA,NA,NA,"331",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"86",2019-11-21 10:01:49-03,IBt,SP,"350468",S,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Cordeiro, I","2000","07",NA,"Souza, FO; Cordeiro, I; Rossi, L; Oliveira, RJ; Sugiyama, M; Bonfim, F","2000","07","18",Brasil,São Paulo,Caraguatatuba,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Nova Trilha dos Tropeiros. Mata ombrófila densa",-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,"Herbácea ca. 70 cm alt., ramos e râmulos vináceos",NA,NA,NA,NA,NA,"36",NA,"30093",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"87",2019-11-21 10:01:49-03,IBt,SP,"350469",S,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Jacques, EL","2000","11",NA,"Simão Bianchini, R; Bianchini, S; Rosário, RPG","2000","09","10",Brasil,São Paulo,Caraguatatuba,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha da Lagoa. Mata ombrófila",-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,"Subarbusto ca. 80 cm alt., ramos e pecíolos avermelhados, flor feminina alva com estigma amarelo; alas do ovário verde-hialino; flores masculinas alvas, anteras amarelas",NA,NA,NA,NA,NA,"1468",NA,"30093",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"88",2019-11-21 10:01:49-03,IBt,SP,"350470",S,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Rossi, L","2000","09",NA,"Rossi, L; Kawasaki, ML; Bopp, L","2000","09","20",Brasil,São Paulo,Caraguatatuba,"Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Trilha dos Tropeiros. Mata ombrófila densa de encosta",-45.4099998474121,-23.6200008392334,NA,NA,"100","240","Erva, 70 cm alt., flores esverdeadas",NA,NA,NA,NA,NA,"2159",NA,"30093",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"89",2019-11-21 10:01:49-03,IBt,SP,"65353",S,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Handro, O","1962","03",NA,"Fontella, JP","1961","12","10",Brasil,São Paulo,Caraguatatuba,"Reserva Florestal de Caraguatatuba, a 5km do rio Santo Antônio, perto do rio da Mantegueira e do rio Ouro. Mata sub-primária (sub-clímax), solo humoso, perto de um riacho",-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,Subarbusto de fl. branca,NA,NA,NA,NA,NA,"124",NA,"30093",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"90",2019-11-21 10:01:49-03,IBt,SP,"254483",S,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Gomes da Silva, SJ","1992","11",NA,"Mamede, MCH; Rossi, L","1991","11","29",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira Grande",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Terrestre crescendo entre rochas, botões alvos, flores masculinas com tépalas alvas, anteras amarelo ovo, flores femininas com tépalas alvas hipanto e alas do ovario alvos, estigmas amarelo claro",NA,NA,NA,NA,NA,"506",NA,"55628",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"91",2019-11-21 10:01:49-03,IBt,SP,"245819",S,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Gomes da Silva, SJ","1991","08",NA,"Nagatami, Y; Piacentin, EP","1990","09","21",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para a Figueira Grande, mata de encosta",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Arbusto sobre rochas, próximo a cursos d#?#água, ca. 0,80m alt., frutos castanhos",NA,NA,NA,NA,NA,"41",NA,"55628",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"92",2019-11-21 10:01:49-03,IBt,SP,"251449",S,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Gomes da Silva, SJ","1992","03",NA,"Pereira, DF; et al.","1991","08","15",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Trilha para a Figueira",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Frutos secos, na sombra da mata, entre rochas, local úmido",NA,NA,NA,NA,NA,"60",NA,"55628",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"93",2019-11-21 10:01:49-03,IBt,SP,"248334",S,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Gomes da Silva, SJ","1991","08",NA,"Costa, MP; et al.","1990","12","13",Brasil,São Paulo,Iguape,"Reserva Ecológica Juréia-Itatins, Trilha para a Figueira",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,"Erva ereta, ramos avermelhados e óvarios alvos, estames e estigmas amarelos",NA,NA,NA,NA,NA,"24",NA,"55628",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"94",2019-11-21 10:01:49-03,IBt,SP,"252556",S,Plantae,Begoniaceae,Begonia,itatinensis,Begonia itatinensis,Irmsch. ex Brade,"Smith, SF","1997","06","20","Gomes da Silva, SJ; Piacentin, EP","1991","12","28",Brasil,São Paulo,Salesópolis,"km 31,5 da Estrada de Petrobrás, sentido Caraguatatuba, margem do Rio Pardo",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"Subarbusto escandente 0,4-1,2m alt., caules e ramos avermelhados quando jovens, depois pardacentos. Folhas verdes levemente discolores; estípulas verdes; brácteas hialinas, pedicelos e tépalas alvas, estigmas amarelos. Frutos jovens verdes passando a",NA,NA,NA,NA,NA,"294",NA,"18032",NA,auto,NA,NA,"35",São Paulo,SP,Sudeste
