X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,fieldNumber,individualCount,relationshipType,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.9900016784668,-24.3199996948242,"238",2020-11-04 11:12:03-03,ESALQ,ESA,"62543",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Baitello, J.B.","Sampaio, D. et al.","62.0","1999","01","06",Brasil,São Paulo,Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,ESA062543,ESA062543,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"248",2020-11-04 11:12:03-03,ESALQ,ESA,"11536",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Baitello, J.B.","Souza, V.C.","199.0","1988","10","02",Brasil,São Paulo,Peruíbe,NA,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,ESA011536,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"21922",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"249",2020-11-04 11:11:58-03,ESALQ,ESA,"104272",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,NA,"Baitello, J.B.","Aguiar, O.T.","1069.0","2002","03","13",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA104272,ESA104272,"2002","03","19",NA,NA,NA,NA,Magnoliophyta,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"250",2020-11-04 11:11:58-03,ESALQ,ESA,"123721",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,NA,"Ivanauskas, N.M.","Colletta, G.D. ; Ferreira, M.A.P.","1109.0","2013","05","01",Brasil,São Paulo,Tapiraí,"Reserva Particular da Votorantim (CBA), UHE Fumaça, trilha do Chagas.",-47.5,-23.9599990844727,NA,NA,NA,NA,"Árvore, 23m",ESA123721,NA,"2013","05","01",NA,NA,NA,NA,Magnoliophyta,NA,"41034",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"252",2020-11-04 11:12:03-03,ESALQ,ESA,"96563",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Ness) Mez,"Baitello, J.B.","Sampaio, P.S.P. ; Martins, S.E.","336.0","1999","08","26",Brasil,São Paulo,Bertioga,NA,-46.138599395752,-23.8544006347656,NA,NA,NA,NA,NA,ESA096563,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"37616",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"253",2020-11-04 11:12:03-03,ESALQ,ESA,"26713",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Baitello, J.B.","Rodrigues, R.R. et al.","126.0","1995","09","02",Brasil,São Paulo,Eldorado,NA,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,NA,ESA026713,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"38804",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"254",2020-11-04 11:12:03-03,ESALQ,ESA,"29564",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,NA,NA,"Ivanauskas, N.M.",NA,"1995","01","01",Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029564,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"17990",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.99,-23.87,"255",2015-07-02 14:02:30-03,JBP,HPL,"12053",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees et Mart. Ex Nees) Mez,J.B. Baitello,A.C. Dias et al.,"56","1985","08","27",Brasil,SP,São Miguel Arcanjo,Coletado no Parque Estadual Carlos Botelho.,-47.99,-23.87,NA,NA,NA,NA,NA,NA,NA,"1985","10","10",NA,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"282",2020-12-20 21:18:04-03,UFV,VIC,"10934",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Silva, A.F.","1290","1985","10","10",Brasil,São Paulo,São José dos Campos,"Flora da Reserva Florestal da Boa Vista, mata da represa.",-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,"Árvore de ate 20 m, flores creme aromáticas.",VIC010934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"283",2020-12-20 21:18:04-03,UFV,VIC,"5866",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Lemos, C.",s.n.,"1931","09","11",Brasil,São Paulo,São Paulo,Alto da serra mata da estação biológica,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Árvore grande flores alvas.,VIC005866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"284",2020-12-20 21:18:04-03,UFV,VIC,"10904",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Silva, A.F.","1258","1985","10","08",Brasil,São Paulo,São José dos Campos,"Flora da Reserva Florestal da Boa Vista, Estrada do turvo.",-45.9375,-23.075,"-45.9375","-23.075",NA,NA,"Árvore de tae 15 m de altura, flores creme, estames aromaticos amrelos na beira de estrada.",VIC010904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"285",2020-12-20 21:18:04-03,UFV,VIC,"11197",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Silva, A.F.; Silva, S.M.","1573","1987","08","29",Brasil,São Paulo,São José dos Campos,Flora da Reserva Florestal da Boa Vista,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,"Árvore de ate 20 , madeira aromática casca e lenho creme,flores creme aromáticas.",VIC011197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7,-24.783333,"302",2021-03-01 16:32:32-03,UNICAMP,UEC,"107528",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Hayashi, AH","Sampaio, D; Maltez, HM; Silva, C; Almeida, A; Silva, MMR","62","1999","01","06",Brazil,São Paulo,Iguape,"Estação Ecológica de Chauás.Trilha de acesso pelo sítio do Sr. João Caçador, no km 78 da Rodovia Pariquera-Iguape.",-47.7,-24.783333,"-47.7","-24.783333",NA,NA,"Árvore de 25 m. Frutos imaturos verdes.; Floresta Ombrófila Densa. Floresta de Restinga preservada.",UEC061203,UEC061203,"1999","02",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"303",2021-03-01 16:32:32-03,UNICAMP,UEC,"117466",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Silva, AF","1290","1985","10","10",Brazil,São Paulo,São José dos Campos,Mata da represa.,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,"Árvore de até 20 m, flores de cor creme aromáticas.",UEC061217,UEC061217,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.993333,-24.053889,"304",2021-03-01 16:32:32-03,UNICAMP,UEC,"128207",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Moraes, PLR","Bortoleto, S; Araújo, AO; Freire, RAP; Capretz, RL; Castellen, M; Rodrigues, RR","86","2002","04","22",Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo.&nf;Trilha do Rio Taquaral. Beira da trilha.",-47.993333,-24.053889,"-47.993333","-24.053889",NA,NA,"Árvore de 12 m de altura. Frutos imaturos verdes, maduros vináceos a negros.; Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana.",UEC061218,UEC061218,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"306",2021-03-01 16:32:32-03,UNICAMP,UEC,"200128",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Padgurschi, MCG; Belinello, R",M882,"2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",Parcela M - Projeto Biota-FAPESP. Árvore com 12 metros de altura. Frequência da espécie na parcela: n=32,UEC177676,UEC177676,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.068333,-23.325,"307",2021-03-01 16:32:32-03,UNICAMP,UEC,"186030",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Barbosa, TDM","Padgurschi, MCG; Tamashiro, JY; Belinello, R","116","2008","07","12",Brazil,São Paulo,São Luiz do Paraitinga,PESM - Núcleo Santa Virgínia - Parcela K,-45.068333,-23.325,"-45.068333","-23.325","1067","1093","Árvore, ca. 7m, material vegetativo. Projeto Biota Gradiente Funcional: Parcela K, indivíduo K0126; Floresta Ombrófila Densa Montana",UEC109365,UEC109365,"2009",NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.918056,-24.9025,"309",2021-03-01 16:32:32-03,UNICAMP,UEC,"149942",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Barbosa, TDM","Urbanetz, C","445","2008",NA,NA,Brazil,São Paulo,Cananéia,"km 31 da rodovia SP-226, Estrada de terra para o mar de dentro.",-47.918056,-24.9025,"-47.918056","-24.9025",NA,NA,"Árvore de 10 m de altura.; Floresta alta de restinga.",UEC061213,UEC061213,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.918056,-24.9025,"310",2021-03-01 16:32:32-03,UNICAMP,UEC,"149962",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Barbosa, TDM","Urbanetz, C","444","2008",NA,NA,Brazil,São Paulo,Cananéia,"km 31 da rodovia SP-226, Estrada de terra para o mar de dentro.",-47.918056,-24.9025,"-47.918056","-24.9025",NA,NA,"Árvore de 10 m de altura.; Floresta alta de restinga.",UEC061211,UEC061211,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.508889,-23.619722,"311",2021-03-01 16:32:32-03,UNICAMP,UEC,"161028",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Barbosa, TDM","Stefani, EJF; Belinello, R; Galvão, JC","167","2010","06","02",Brazil,São Paulo,Caraguatatuba,Parque Estadual da Serra Mar.,-45.508889,-23.619722,"-45.508889","-23.619722","50","90","Árvore com 15 m.; Mata Atlântica.",UEC061234,UEC061234,"2010","12",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.534167,-23.585278,"312",2021-03-01 16:32:32-03,UNICAMP,UEC,"166981",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Barbosa, TDM","Stefani, EJF; Belinello, R; Galvão, JC","278","2011","06","30",Brazil,São Paulo,Paraibuna,Parque Estadual da Serra Mar.,-45.534167,-23.585278,"-45.534167","-23.585278","800","900","Árvore com 15 m.; Mata Atlântica.",UEC061232,UEC061232,"2011","11",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.986111,-24.070556,"313",2021-03-01 16:32:32-03,UNICAMP,UEC,"188924",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Silva, BG; Castello, ACD; Kataoka, EY; Vidal Junior, JD","284","2015","02","11",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.986111,-24.070556,"-47.986111","-24.070556","800","800","Árvore, 5 m de altura e 3,3 cm de DAP; Floresta Ombrófila Densa",UEC119366,UEC119366,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"316",2021-03-01 16:32:32-03,UNICAMP,UEC,"53472",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Silva, AF; Menezes Silva, S","1573","1987","08","29",Brazil,São Paulo,São José dos Campos,NA,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,"Árvore de até 20 m de altura, madeira aromática, casca e lenho creme, flores creme aromáticas.",UEC061219,UEC061219,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"317",2021-03-01 16:32:32-03,UNICAMP,UEC,"54356",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Silva, AF","1258","1985","10","08",Brazil,São Paulo,São José dos Campos,Estrada do Turvo.,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,"Árvore até 15 m altura, flores creme, estames amarelos aromáticos, beira de estrada.",UEC061223,UEC061223,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.586389,-23.893889,"318",2019-08-20 10:16:33-03,UNICAMP,UEC,"88387",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Moraes, PLR","Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10541","1996","01","26",Brazil,São Paulo,Buri,"Rodovia Itapeva-Buri, A 12km de Buri, Mata Mesófila",-48.586389,-23.893889,"-48.586389","-23.893889",NA,NA,"Escandente, frutos imaturos verdes",UEC061197,UEC061197,"2003","02","27",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"346",2021-03-01 16:32:32-03,UNICAMP,UEC,"50295",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Leitão Filho, HF; Pagano, SN","20812","1988","10","04",Brazil,São Paulo,Cubatão,Vale do Rio Pilões.,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,"Árvore até 20 m, flores brancas.; Mata preservada do Vale do Rio Pilões.",UEC061214,UEC061214,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"347",2021-03-01 16:32:32-03,UNICAMP,UEC,"126181",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,NA,"Leitão Filho, HF; Pagano, SN","20812","1988","10","04",Brazil,São Paulo,Cubatão,Vale do Rio Pilões.,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,"Árvore até 20 m, flores brancas.; Mata preservada do Vale do Rio Pilões.",UEC061216,UEC061216,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"15123",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4599990844727,-24.2800006866455,"348",2021-03-01 16:32:32-03,UNICAMP,UEC,"74620",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Baitello, JB","Baitello, JB; Aguiar, OT","810","1995","09","06",Brazil,São Paulo,Miracatu,"Fazenda Tucano, ruínas de residência.",-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,"Árvore com apróx. 10 m, flores de cor creme.",UEC061212,UEC061212,"1997","05","22",NA,NA,NA,NA,Magnoliopsida,NA,"43974",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"349",2021-03-01 16:32:32-03,UNICAMP,UEC,"85535",S,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Baitello, JB","Galetti, M","717","1994","09","11",Brazil,São Paulo,Sete Barras,"Faz. Intervales, Base Saibadela, trilha amarela.",-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,"Árvore, 35 m de altura, flores creme.",UEC061220,UEC061220,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,"34059",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"410",2013-04-01 09:18:49-03,IPT,BCTW,"6110",S,Plantae,NA,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,IPT,NA,NA,NA,NA,NA,Brasil,São Paulo,São Paulo,Jardim Botânico,-46.63,-23.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5046997070312,-24.7563991546631,"461",2020-12-21 16:31:00-03,MBM,MBM,"274398",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Werff, H. van der","Silva, J.M.; Barboza, E.; Vaz, J.; Barboza, E.; Vaz, J.","3666","2002","09","30",Brazil,São Paulo,Barra do Turvo,"Bela Vista, Chácara Moxotó",-48.5046997070312,-24.7563991546631,NA,NA,NA,NA,NA,MBM274398,MBM274398,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,"38172",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5046997070312,-24.7563991546631,"494",2020-12-21 16:31:00-03,MBM,MBM,"345485",PreservedSpecimen,Plantae,Lauraceae,Ocotea,aciphylla,Ocotea aciphylla,(Nees) Mez,"Moraes, P.","Barboza, E.; Silva, J.M.; Vaz, J.; Silva, J.M.; Vaz, J.","2369","2008","09","09",Brazil,São Paulo,Barra do Turvo,Rio Pardo,-48.5046997070312,-24.7563991546631,NA,NA,NA,NA,"Árvore, 6m, flor creme. Mata atlântica.",MBM345485,MBM345485,"2009","05","07",NA,Southern America,NA,NA,NA,NA,"38172",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
