X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,locality,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,identifiedBy,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,recordNumber,continentOcean,preparationType,previousCatalogNumber,phylum,order,class,infraspecificEpithet,relatedCatalogItem,individualCount,fieldNumber,typeStatus,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.060001373291,-22.8999996185303,"303",2021-03-30 12:54:19-03,EAO,IAN,"55200",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) P.Beauv.,"Otacilio, IAC","1938","12","04",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,IAN055200,NA,Fazenda Campo Grande.,NA,NA,Herbaceo.,"Chase, A","1939","09",NA,"23900",auto,"3032",Southern America,NA,NA,Monocotiledônea,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"304",2021-03-30 12:54:19-03,EAO,IAN,"69038",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) P.Beauv.,"Black, GA","1951","01","21",Brasil,São Paulo,Itirapina,-47.8199996948242,-22.25,NA,NA,IAN069038,NA,Campo Alegre.,NA,NA,NA,NA,NA,NA,NA,"22843",auto,"11201",Southern America,NA,NA,Monocotiledônea,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.701828,-23.345083,"312",2019-12-12 15:31:49-03,UFABC,HUFABC,"001902",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,Keller V.C.,"2017","02","02",Brasil,São Paulo,Franco da Rocha,-46.701828,-23.345083,"-46.701828","-23.345083",HUFABC001902,NA,"Parque Estadual do Juquery, Próximo à torre de observação do setor B",NA,NA,Erva,R. Rodrigues,"2018","06","28",NA,NA,"26",NA,NA,NA,Angiospermas,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7000007629395,-21.5499992370605,"500",2020-11-04 12:18:52-03,ESALQ,ESA,"86480",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,NA,"Bopp, L.T.","2002","05","29",Brasil,São Paulo,Luís Antônio,-47.7000007629395,-21.5499992370605,NA,NA,ESA086480,ESA086480,NA,NA,NA,NA,"Bopp, L.T.",NA,NA,NA,"26872",auto,"88.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"502",2020-11-04 12:18:52-03,ESALQ,ESA,"108958",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,NA,"Begas, M.S.","2008","10","15",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA108958,ESA108958,NA,NA,NA,NA,"Begas, M. S. & Ticianel, T.","2008","10","15","44778",auto,"7.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"503",2020-11-04 12:18:52-03,ESALQ,ESA,"119770",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,NA,"Soto, E.H.","2007","10","18",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA119770,ESA119770,NA,NA,NA,NA,"Soto, E.H.","2007","11","12","44778",auto,"3.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"504",2020-11-04 12:18:52-03,ESALQ,ESA,"108431",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,NA,"Toledo, A.V.A.","2009","10","05",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA108431,ESA108431,NA,NA,NA,NA,"Toledo, A.V.A. & Faleiros, L.F.","2009","10","07","44778",auto,"7.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"505",2020-11-04 12:18:52-03,ESALQ,ESA,"119920",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,NA,"Galvão, F.J.P.","2007","10","25",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA119920,ESA119920,"ESALQ, CEFER.",NA,NA,NA,"Alves, C.C.C.","2007","11","13","44778",auto,"6.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"507",2020-11-04 12:18:52-03,ESALQ,ESA,"4987",PreservedSpecimen,Plantae,Poaceae,Setaria,geniculata,Setaria geniculata,(Lam.) Beauv.,"Capellari Jr., L.","1987","07","22",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA004987,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44778",auto,"225.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"509",2020-11-04 12:18:52-03,ESALQ,ESA,"1364",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poiret) Kerguélen,"Santoro, J.","1937","05","15",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,ESA001364,ESA001364,NA,NA,NA,NA,"Boldrini, I.",NA,NA,NA,"23900",auto,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"510",2020-11-04 12:15:56-03,ESALQ,ESA,"116097",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,NA,"Rodrigues, M.E.F.","2008","12","01",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,ESA116097,ESA116097,NA,NA,NA,NA,"Rodrigues, M.E.F.",NA,NA,NA,"53584",auto,"506.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"513",2020-11-04 12:18:52-03,ESALQ,ESA,"63642",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir) Kerguélen,"Scaramuzza, C.A.M. ; Souza, V.C.","1993","01","01",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,ESA063642,ESA063642,NA,NA,NA,NA,"Souza, V.C.",NA,NA,NA,"27729",auto,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"514",2020-11-04 12:18:52-03,ESALQ,ESA,"27467",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Lupinacci, A.V. Grossi, D.B.M.","1995","09","22",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA027467,ESA027467,NA,NA,NA,NA,"Souza, V.C.",NA,NA,NA,"44778",auto,"3.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"515",2020-11-04 12:18:52-03,ESALQ,ESA,"18318",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir) Kerguélen,"Barreto, K.D. et al.","1994","01","04",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA018318,ESA018318,NA,NA,NA,NA,"Souza, V.C.",NA,NA,NA,"44778",auto,"1707.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"518",2020-11-04 12:18:52-03,ESALQ,ESA,"7532",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poiret) Kerguélen,"Delistoianov, J. ; Banzatto, N.","1960","04","03",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,ESA007532,ESA007532,NA,NA,NA,NA,"Boldrini, I.",NA,NA,NA,"23900",auto,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"519",2020-11-04 12:18:52-03,ESALQ,ESA,"6296",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir) Kerguélen,"Brotto, M.","1990","10","02",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,ESA006296,ESA006296,NA,NA,NA,NA,referido em Longhi-Wagner (2001),NA,NA,NA,"23900",auto,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.7800006866455,"520",2020-11-04 12:18:52-03,ESALQ,ESA,"19595",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir) Kerguélen,"Barreto, K.D. et al.","1994","08","11",Brasil,São Paulo,Anhembi,-48.1199989318848,-22.7800006866455,NA,NA,ESA019595,ESA019595,NA,NA,NA,NA,referido em Longhi-Wagner (2001),NA,NA,NA,"25656",auto,"2875.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"521",2020-11-04 12:18:52-03,ESALQ,ESA,"63641",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir) Kerguélen,"Scaramuzza, C.A.M. ; Souza, V.C.","1993","01","01",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,ESA063641,ESA063641,NA,NA,NA,NA,"Souza, V.C.",NA,NA,NA,"27729",auto,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"522",2020-11-04 12:18:52-03,ESALQ,ESA,"27408",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Sousa, E.A. ; Oscar, P.H.","1995","11","08",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA027408,ESA027408,NA,NA,NA,NA,"Souza, V.C.",NA,NA,NA,"44778",auto,"4.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6300010681152,-24.3199996948242,"523",2020-11-04 12:18:52-03,ESALQ,ESA,"26226",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir) Kerguélen,"Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","1994","12","01",Brasil,São Paulo,Juquiá,-47.6300010681152,-24.3199996948242,NA,NA,ESA026226,ESA026226,Fazenda Santa Leonora. Mata Atlântica.,NA,NA,"Erva, 30 cm alt.; espiguetas verdes. Borda de mata.",referido em Longhi-Wagner (2001),NA,NA,NA,"32505",auto,"3327.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"524",2020-11-04 12:18:52-03,ESALQ,ESA,"2418",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poiret) Kerguélen,"Santoro, J.","1936","10","29",Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,ESA002418,ESA002418,NA,NA,NA,NA,"Boldrini, I.",NA,NA,NA,"23900",auto,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"525",2020-11-04 12:18:52-03,ESALQ,ESA,"63640",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir) Kerguélen,"Scaramuzza, C.A.M. ; Souza, V.C.","1993","01","01",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,ESA063640,ESA063640,NA,NA,NA,NA,"Souza, V.C.",NA,NA,NA,"27729",auto,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"526",2020-11-04 12:18:52-03,ESALQ,ESA,"1365",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poiret) Kerguélen,"Tsutsumi, I.","1983","04","28",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA001365,ESA001365,NA,NA,NA,NA,"Boldrini, I.",NA,NA,NA,"44778",auto,"2.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"527",2020-11-04 12:18:52-03,ESALQ,ESA,"30844",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Loyola, L.M.F.","1995","11","13",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA030844,ESA030844,NA,NA,NA,NA,"Souza, V.C.",NA,NA,NA,"44778",auto,"1.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"528",2020-11-04 12:18:52-03,ESALQ,ESA,"25256",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir.) Kerguélen,"Barreto, K.D. et al.","1995","01","19",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA025256,ESA025256,NA,NA,NA,NA,referido em Longhi-Wagner (2001),NA,NA,NA,"44778",auto,"3541.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"529",2020-11-04 12:18:52-03,ESALQ,ESA,"13330",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,(Poir) Kerguélen,"Kuramae, E.","1992","10","02",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA013330,ESA013330,NA,NA,NA,NA,referido em Longhi-Wagner (2001),NA,NA,NA,"44778",auto,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"530",2020-11-04 12:18:52-03,ESALQ,ESA,"108430",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,NA,"Faleiros, L.F.","2009","09","18",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,ESA108430,ESA108430,NA,NA,NA,NA,"Toledo, A.V.A. & Faleiros, L.F.",NA,NA,NA,"44778",auto,"8.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"531",2020-11-04 12:18:52-03,ESALQ,ESA,"101435",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,NA,"Jakovac, A.C.C.","2006","03","14",Brasil,São Paulo,Ribeirão Grande,-48.3600006103516,-24.0900001525879,NA,NA,ESA101435,ESA101435,NA,NA,NA,NA,"Jakovac, A.C.C.",NA,NA,NA,"25028",auto,"43.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"532",2020-11-04 12:15:56-03,ESALQ,ESA,"116098",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,NA,"Rodrigues, M.E.F.","2007","12","01",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,ESA116098,ESA116098,NA,NA,NA,NA,"Rodrigues, M.E.F.",NA,NA,NA,"53584",auto,"326.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"533",2020-11-04 12:18:52-03,ESALQ,ESA,"108765",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,NA,"Rodrigues, M.E.F.","2008","12","04",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,ESA108765,NA,NA,NA,NA,NA,"Rodrigues, M.E.F.","2006",NA,NA,"53584",auto,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"534",2020-11-04 12:18:52-03,ESALQ,ESA,"108785",PreservedSpecimen,Plantae,Poaceae,Setaria,parviflora,Setaria parviflora,NA,"Rodrigues, M.E.F.","2008","12","04",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,ESA108785,ESA108785,NA,NA,NA,NA,"Rodrigues, M.E.F.",NA,NA,NA,"53584",auto,"501.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
