X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,preparationType,coordinatePrecision,geoFlag,class,typeStatus,fieldNumber,individualCount,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.945445,-23.714883,"277",2019-01-25 15:42:35-02,IAC,IAC,"40376",S,Plantae,Melastomataceae-2.Melastomoideae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,F.S. Meyer,"2012","07","18",L.C. Bernacci & G. Durigan,"3059","2001","04","26",Brasil,São Paulo,Cotia,"Reserva do Morro Grande, área C",-46.945445,-23.714883,"-46.945445","-23.714883",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"278",2019-06-24 08:13:00-03,IAC,IAC,"52870",S,Plantae,Melastomataceae-2.Melastomoideae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,S.A.C. Chiea,"1987","03","09",J.S. Silva,"274","1974","04","09",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6361,-23.5475,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2225,-23.6564,"279",2019-01-25 15:42:35-02,IAC,IAC,"52873",S,Plantae,Melastomataceae-2.Melastomoideae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,M.L.D.R. Souza & J.F.A. Baumgratz,NA,NA,NA,S. Romaniuc Neto & C.B. Toledo,"940","1987","03","31",Brasil,São Paulo,Ibiúna,bairro do Murundu,-47.2225,-23.6564,"-47.2225","-23.6564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-23.9300003051758,"289",2021-02-12 15:02:14-03,UFSCar,SPSC,"3369",PreservedSpecimen,Plantae,Melastomataceae,Leandra,pectinata,Leandra pectinata,Cogn.,E.F.L.P. Silva & W.A. Ferreira,NA,NA,NA,"E.F.L.P. Silva;W.A. Ferreira",NA,"1997","07","29",Brasil,São Paulo,Juquitiba,NA,-47.060001373291,-23.9300003051758,NA,NA,NA,NA,Floresta ombrófila densa - Mata Atlântica,NA,NA,NA,NA,NA,NA,"24559",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-23.9300003051758,"290",2021-02-12 15:02:14-03,UFSCar,SPSC,"3368",PreservedSpecimen,Plantae,Melastomataceae,Leandra,pectinata,Leandra pectinata,Cogn.,E.F.L.P. Silva & W.A. Ferreira,NA,NA,NA,"E.F.L.P. Silva;W.A. Ferreira",NA,"1997","07","29",Brasil,São Paulo,Juquitiba,NA,-47.060001373291,-23.9300003051758,NA,NA,NA,NA,Floresta ombrófila densa - Mata Atlântica,NA,NA,NA,NA,NA,NA,"24559",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-23.9300003051758,"291",2021-02-12 15:02:14-03,UFSCar,SPSC,"3367",PreservedSpecimen,Plantae,Melastomataceae,Leandra,pectinata,Leandra pectinata,Cogn.,E.F.L.P. Silva & W.A. Ferreira,NA,NA,NA,"E.F.L.P. Silva;W.A. Ferreira",NA,"1997","07","29",Brasil,São Paulo,Juquitiba,NA,-47.060001373291,-23.9300003051758,NA,NA,NA,NA,Floresta ombrófila densa - Mata Atlântica,NA,NA,NA,NA,NA,NA,"24559",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"295",2019-11-01 15:04:00-03,UnB,UB,"149482",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,"Souza, MLD","2004",NA,NA,"Saran, SM","6","1982","09","01",Brasil,São Paulo,São Paulo,"Reserva Biológica do Parque Estadual das Fontes do Ipiranga, Vila Fachini.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Fruto marrom.,NA,NA,Dicotyledoneae,NA,Southern America,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"311",2021-03-04 15:44:56-03,IF,SPSF,"34978",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,R.Goldenberg,"2008","06","13",F. A. R. D. P. Arzolla & J.A.Pastore & J.R.Santos,"865","2005","07","20",Brasil,SP,Mairiporã,"Parque Estadual da Cantareira, Pinheirinho",-46.5800018310547,-23.3099994659424,NA,NA,"1040","1040","COLETA: Floresta Ombrófila Densa Montana; GEOGRAFIA: Trilha;",NA,NA,Magnoliophyta,Myrtales,América do Sul,NA,"15840",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.244167,-23.5125,"312",2021-03-04 15:44:56-03,IF,SPSF,"52674",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,L. Rossi,"2017","06","01",L. Rossi et al.,"3040","2017","05","23",Brasil,SP,Mogi Cruzes,Estação Ecológica de Itapeti,-46.244167,-23.5125,NA,NA,NA,NA,"COLETA: Árvore pequena, 2 m de altura, infrutescência vinácea.; GEOGRAFIA: Trilha do Sagui. Floresta Ombrófila densa Montana, alterada.;",NA,NA,Magnoliophyta,Myrtales,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.621667,-23.406944,"313",2021-03-04 15:44:56-03,IF,SPSF,"39528",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,R.Goldenberg,"2008","06","13",F. A. R. D. P. Arzolla & J.B.Baitello & S.C.P.M. Souza & F.E.S.P.Vilela,"1270","2008","02","18",Brasil,SP,Mairiporã,"Parque Estadual da Cantareira, Pinheirinho",-46.621667,-23.406944,NA,NA,"1110","1110","COLETA: Arbustiva, flores brancas e anteras róseas.;",NA,NA,Magnoliophyta,Myrtales,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.638611,-23.421111,"314",2021-03-04 15:44:56-03,IF,SPSF,"40924",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,R.Cielo-Filho,"2008","04","30",F. A. R. D. P. Arzolla & F.E.S.P.Vilela & R.Cielo-Filho & V.Gregorato,"1313","2008","03","18",Brasil,SP,Mairiporã,"Parque Estadual da Cantareira, Núcleo Águas Claras",-46.638611,-23.421111,NA,NA,"1060","1060","COLETA: Floresta Ombrófila Densa Montana&nf;Arvoreta 1m altura, flores brancas;",NA,NA,Magnoliophyta,Myrtales,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.218333,-24.188056,"315",2021-03-04 15:44:56-03,IF,SPSF,"45940",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,DC.,M. Reginato,"2014","02","13",F.A.R.D.P.Arzolla & C. de Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.C.Martensen & A.C.R.Braga & P.U. da Mota,"1500","2012","01","31",Brasil,SP,Capão Bonito,Parque Estadual Nascentes do Paranapanema,-48.218333,-24.188056,NA,NA,"760","760","COLETA: Arbusto, 1,5m de altura, pétalas alvas e estames róseos.; GEOGRAFIA: Fazenda Sakamoto; Trilha da Barra do Amendoim.&nf;Floresta Ombrófila Densa Montana.;",NA,NA,Magnoliophyta,Myrtales,América do Sul,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"316",2021-03-04 15:44:56-03,IF,SPSF,"18222",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,NA,NA,NA,NA,NA,I.Cordeiro,"1344","1994","03","30",Brasil,SP,Pindamonhangaba,mata ciliar pluvial montana,-45.4599990844727,-22.9200000762939,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: beira de rio&nf;;",NA,NA,Magnoliophyta,Myrtales,América do Sul,NA,"24176",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"317",2021-03-04 15:44:56-03,IF,SPSF,"19024",PreservedSpecimen,Plantae,Melastomataceae,Leandra,amplexicaulis,Leandra amplexicaulis,NA,NA,NA,NA,NA,G.A.D.C. Franco,"1339","1995","05","08",Brasil,SP,São Paulo,P.E.Cantareira- Núcleo Engordador,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliophyta,Myrtales,América do Sul,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
