X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,recordedBy,country,stateProvince,individualCount,occurrenceRemarks,year,month,day,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,recordNumber,barcode,imagecode,class,continentOcean,dayIdentified,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,relationshipType,relatedCatalogItem,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.939998626709,-23.8500003814697,"80",2021-02-11 17:18:25-03,UFPR,UPCB,"75642",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,A.F.Costa et al.,"Forzza, R. C.","2011","07","Lombardi, J.A.",Brasil,São Paulo,NA,"Amostra em silica. Borda e trilhas no itnerior de mata atlântica secundária a beira de estrada. Erva epífita, folhas verdes, brácteas do escapo e flores creme-esverdeadas de base laranja e ápice verde, botões amarelos..","2011","04","26",São Lourenço da Serra,"Reserva Particular do Patraimônio Natural Paiol Maria, Trilhas das Águas e entorno e limite bordeando a cerca acessada pela Trilha das Águas",-46.939998626709,-23.8500003814697,"10031",auto,"8519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.939998626709,-23.8500003814697,"83",2020-06-15 15:29:42-03,UNESP-RC,HRCB,"55473",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Vriesea,aff. flava,Vriesea aff. flava,A.F.Costa et al.,"Forzza, R.C.","2011","07",Lombardi,Brasil,São Paulo,NA,"Amostra em sílica. Erva epífita, folhas verdes, brácteas do escapo e flores creme-esverdeadas de base laranja e ápice verde, botões amarelos.","2011","04","26",São Lourenço da Serra,Reserva Particular do Patrimônio Natural Paiol Maria,-46.939998626709,-23.8500003814697,"10031",auto,"8519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7498,-22.776364,"84",2020-06-15 15:29:42-03,UNESP-RC,HRCB,"62900",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,A.F.Costa et al.,"Marcusso, G.M.","2014","05","Marcusso, G.M.",Brasil,São Paulo,NA,"Holoepífita. Inflorescência amarelo esverdeado, floresceu em cultivo.","2014","03",NA,Pratânia,Margem do ribeirão dos Cochos,-48.7498,-22.776364,NA,NA,"500",NA,NA,NA,NA,NA,"660","660",48º44'59.28W,"22º46'34,91S",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.45,-22.916667,"85",2020-06-15 15:29:42-03,UNESP-RC,HRCB,"63217",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,A.F. Costa et al.,"Marcusso, G.M.","2014","07","Marcusso, G.M.",Brasil,São Paulo,NA,"Holoepífita, flores amarelo esverdeado.","2014","07",NA,Botucatu,Escola do Meio Ambiente,-48.45,-22.916667,NA,NA,"434",NA,NA,NA,NA,NA,"850","850",48º27'W,22º55'S,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.065278,-24.067222,"108",2021-03-04 15:41:58-03,IF,SPSF,"40535",PreservedSpecimen,Plantae,Magnoliophyta,Bromeliales,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.",R.Louzada,"2009","03",C.R.Lima & J.B.Baitello & R.Cielo-Filho,Brasil,SP,NA,"COLETA: Epifita, frutos amarelos.; GEOGRAFIA: Trilha do rio Pirituba;","2008","08","28",Itapeva,Estação Experimental,-49.065278,-24.067222,NA,NA,"113",NA,NA,Liliopsida,América do Sul,"05","700","700",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"109",2021-03-04 15:41:58-03,IF,SPSF,"10964",PreservedSpecimen,Plantae,Magnoliophyta,Bromeliales,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.",A.F.Costa,NA,NA,A.Custodio Filho & G.A.D.C. Franco,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo;","1986","06","03",Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,"34059",auto,"2726",NA,NA,Liliopsida,América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"110",2021-03-04 15:41:58-03,IF,SPSF,"01248",PreservedSpecimen,Plantae,Magnoliophyta,Bromeliales,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.",A.F.Costa,NA,NA,D.Bento Pickel,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo;","1945","02","05",São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,NA,Liliopsida,América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.159444,-24.274444,"114",2019-11-21 10:02:51-03,IBt,SP,"277364",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, A","2002","12","Souza, VC; Miyagi, PH; Moncaio, E",Brasil,São Paulo,NA,NA,"1994","06","05",Bom Sucesso de Itararé,"Estrada Itararé - Bom Sucesso, descida da serra.",-49.159444,-24.274444,NA,NA,"6215",SP053599,SP053599,NA,NA,NA,NA,NA,"-49.159444","-24.274444",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.716944,-23.818611,"115",2019-11-21 10:02:51-03,IBt,SP,"277509",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, A","2002","12","Ávila, NS; Neves, LF; Bellenzani, MLR",Brasil,São Paulo,NA,NA,"1994","09","14",São Paulo,"Centro Paulus, região sul do Município.",-46.716944,-23.818611,NA,NA,"383",SP053586,SP053586,NA,NA,NA,NA,NA,"-46.716944","-23.818611",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.394722,-24.6475,"116",2019-11-21 10:02:51-03,IBt,SP,"290477",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, A","2002","12","Rodrigues, RR; et al.",Brasil,São Paulo,NA,NA,"1995","09","03",Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Rolado.",-48.394722,-24.6475,NA,NA,"147",SP053592,SP053592,NA,NA,NA,NA,NA,"-48.394722","-24.6475",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.93275,-24.083083,"117",2019-11-21 10:02:51-03,IBt,SP,"384931",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Wanderley, MGL","2007","05","Martinelli, G; et al.",Brasil,São Paulo,NA,NA,"1999","10","01",São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.93275,-24.083083,NA,NA,"15783",SP053588,SP053588,NA,NA,"05","700","933","-47.93275","-24.083083",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.420417,-24.274333,"118",2019-11-21 10:02:51-03,IBt,SP,"391951",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, A","2006","08","Martinelli, G; et al.",Brasil,São Paulo,NA,NA,"1999","10","02",Ribeirão Grande,Parque Estadual de Intervales,-48.420417,-24.274333,NA,NA,"15806",SP053591,SP053591,NA,NA,NA,"800","950","-48.420417","-24.274333",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.835278,-24.517222,"119",2019-12-05 09:46:15-03,IBt,SP,"412469",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Wanderley, MGL","2007","04","Martins, SE; et al.",Brasil,São Paulo,NA,NA,"2007","04","23",Apiaí,Parque Natural Municipal Morro do Ouro,-48.835278,-24.517222,NA,NA,"1010",NA,NA,NA,NA,NA,"900","900","-48.835278","-24.517222",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8400001525879,-24.5,"122",2019-11-21 10:02:51-03,IBt,SP,"41621",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, A","2002","12","Kuhlmann, M",Brasil,São Paulo,NA,NA,"1939","09","03",Apiaí,Planta do rio Tijuco.,-48.8400001525879,-24.5,"37738",auto,s.n.,SP053601,SP053601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"123",2019-11-21 10:02:51-03,IBt,SP,"287392",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, A","2007",NA,"Miyagi, PH; et al.",Brasil,São Paulo,NA,NA,"1995","05","27",Bom Sucesso de Itararé,Estrada Itararé - Bom Sucesso de Itararé. Descida da Serra.,-49.1399993896484,-24.3099994659424,"14955",auto,"625",SP053823,SP053823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"124",2019-11-21 10:02:51-03,IBt,SP,"297194",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, AF","2007","04","Pastore, JA; Franco, GADC",Brasil,São Paulo,NA,NA,"1996","05","14",Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Rolado.",-48.0999984741211,-24.5200004577637,"38804",auto,"688",SP053598,SP053598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.810001373291,-23.8299999237061,"125",2019-11-21 10:02:51-03,IBt,SP,"453340",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Wanderley, MGL","2014","01","Wanderley, MGL; Simão Bianchini, R; Catharino, ELM",Brasil,São Paulo,NA,NA,"1996","09","03",Embu-Guaçu,NA,-46.810001373291,-23.8299999237061,"15311",auto,"2087",SP053595,SP053595,NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"126",2019-11-21 10:02:51-03,IBt,SP,"276057",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, A","2007",NA,"Kirizawa, M; Sugiyama, M; Kawasaki, ML",Brasil,São Paulo,NA,NA,"1995","04","26",Iporanga,"Base do Carmo, estrada para a Bocaina.",-48.5900001525879,-24.5799999237061,"38740",auto,"3071",SP053824,SP053824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"127",2019-11-21 10:02:51-03,IBt,SP,"258388",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Wanderley, MGL","2007","05","Wanderley, MGL; Kirizawa, M; Gomes da Silva, SJ",Brasil,São Paulo,NA,NA,"1992","08","27",Iporanga,"Fazenda Intervales, Caminho para a Caverna.",-48.5900001525879,-24.5799999237061,"38740",auto,"2032",SP053589,SP053589,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"128",2019-11-21 10:02:51-03,IBt,SP,"297906",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, A","2007",NA,"Proença, SL; et al.",Brasil,São Paulo,NA,NA,"1996","05","21",Iporanga,"Fazenda Intervales, Trilha da Figueira.",-48.5900001525879,-24.5799999237061,"38740",auto,"126",SP053818,SP053818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"129",2019-11-21 10:02:51-03,IBt,SP,"277413",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, A","2002","12","Cordeiro, I; et al.",Brasil,São Paulo,NA,NA,"1994","03","30",Pindamonhangaba,Fazenda São Sebastião do Ribeirão Grande.,-45.4599990844727,-22.9200000762939,"24176",auto,"1355",SP053593,SP053593,NA,NA,NA,"900","900",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"130",2019-11-21 10:02:51-03,IBt,SP,"258365",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Wanderley, MGL","2007","05","Wanderley, MGL; Kirizawa, M; Gomes da Silva, SJ",Brasil,São Paulo,NA,NA,"1992","08","26",Ribeirão Grande,"Fazenda Intervales, Barra Grande.",-48.3600006103516,-24.0900001525879,"25028",auto,"2011",SP053590,SP053590,NA,NA,"04",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"131",2019-11-21 10:02:51-03,IBt,SP,"309208",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Wanderley, MGL","2004",NA,"Wanderley, MGL; et al.",Brasil,São Paulo,NA,NA,"1997","05","07",Ribeirão Grande,"Parque Estadual de Intervales, Trilha para a Cachoeira da Água Comprida.",-48.3600006103516,-24.0900001525879,"25028",auto,"2187",SP004052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Holotype,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"132",2019-11-21 10:02:51-03,IBt,SP,"30790",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, A","2002","12","Ostermeyer, R",Brasil,São Paulo,NA,NA,"1933","07","13",São Paulo,NA,-46.6300010681152,-23.5400009155273,"53584",auto,s.n.,SP053602,SP053602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"133",2019-11-21 10:02:51-03,IBt,SP,"48852",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, A","2002","12","Handro, O",Brasil,São Paulo,NA,NA,"1935","05","26",São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,"53584",auto,s.n.,SP053604,SP053604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"134",2019-11-21 10:02:51-03,IBt,SP,"348177",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, A","2002","12","Wanderley, MGL",Brasil,São Paulo,NA,NA,"2000","06",NA,São Paulo,"Jardim Botânico, Planta Cultivada nº 897. Floração em junho-julho 2000.",-46.6300010681152,-23.5400009155273,"53584",auto,"2357",SP053594,SP053594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"135",2019-11-21 10:02:51-03,IBt,SP,"430369",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Ostinowsky, AV","2008","04","Shirasuna, RT; Yano, O",Brasil,São Paulo,NA,NA,"2007","11","13",São Paulo,"Lote 4, Parelheiros Rodoanel Mário Covas, Trecho Sul",-46.6300010681152,-23.5400009155273,"53584",auto,"649",NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"136",2019-11-21 10:02:51-03,IBt,SP,"34315",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Costa, AF","2007","04","Gehrt, A",Brasil,São Paulo,NA,NA,"1935","07","28",São Paulo,Pirajussara.,-46.6300010681152,-23.5400009155273,"53584",auto,s.n.,SP053597,SP053597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"137",2019-11-21 10:02:51-03,IBt,SP,"382105",S,Plantae,NA,NA,Bromeliaceae,Vriesea,flava,Vriesea flava,"A.F.Costa, H.Luther & Wand.","Versieux, LM",NA,NA,"Wanderley, MGL",Brasil,São Paulo,NA,NA,"2005","05","02",Tapiraí,Estrada para Juquiazinho.,-47.5,-23.9599990844727,"41034",auto,"2458",SP053596,SP053596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-25.166667,"138",2019-11-21 10:02:54-03,IBt,SP,"453341",S,Plantae,NA,NA,Bromeliaceae,Vriesea,morreniana,Vriesea morreniana,É.Morren,"Wanderley, MGL","2014","01","Romaniuc Neto, S; et al.",Brasil,São Paulo,NA,NA,"1982","04","07",Cananéia,"Ilha do Cardoso, Ca. 40m do alojamento CEPARNIC.",-48,-25.166667,NA,NA,37b,SP053464,SP053464,NA,NA,"09",NA,NA,"-48","-25.166667",NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"139",2019-11-21 10:02:54-03,IBt,SP,"12360",S,Plantae,NA,NA,Bromeliaceae,Vriesea,morreniana,Vriesea morreniana,É.Morren,"Smith, LB","1955",NA,"Loefgren, A; Edwall, G",Brasil,São Paulo,NA,NA,"1894","04","10",São José do Barreiro,"Campos de Bocaina, mata virgem, Invernada, Pinhal.",-44.5699996948242,-22.6399993896484,"30784",auto,CGG2453,SP008976,SP008976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
