X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,class,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"22",2020-09-12 05:00:02-03,US,US,"3656009",PreservedSpecimen,Plantae,NA,Cyperales,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Isotype,T. Sendulsky,"1319","1973","12","6",South America - Neotropics,Brazil,São Paulo,São Paulo,"State of São Paulo. Municipio de São Paulo: 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica, Parque do Estado.",-46.6300010681152,-23.5400009155273,NA,NA,US01106001,US01106001_01,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,Monocotyledonae,"1","35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"24",2020-09-12 05:00:02-03,US,US,"2926658",PreservedSpecimen,Plantae,NA,Cyperales,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,NA,T. Sendulsky,"1320","1973","12","6",South America - Neotropics,Brazil,São Paulo,São Paulo,Sao paulo,-46.6300010681152,-23.5400009155273,NA,NA,US00026316,US00026316_01,"Vinicius-Silva, R.","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,Monocotyledonae,"1","35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"29",2019-11-01 15:16:27-03,UnB,UB,"22568",PreservedSpecimen,Plantae,Monocotyledonae,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,isotype,"Sendulski, T","1319","1973","12","06",Southern America,Brasil,São Paulo,São Paulo,"10km south of center of city of São Paulo, in grounds of the Institute de Botânica, Parque do Estado",-46.6300010681152,-23.5400009155273,NA,"Native, growing spontaneously inside secondary forest.&nf;NOVON 5(1):92, f. 9. 1995; .",UB0037052,UB0037052,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"31",2021-02-23 13:23:00-03,MN,R-TIPOS,"210197",PreservedSpecimen,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Isotypus,"Sendulsky, T.","1319","1973","12","06",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,R000210197,R000210197_001,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"32",2021-02-23 13:23:00-03,MN,R-TIPOS,210197a,PreservedSpecimen,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Isotypus,"Sendulsky, T.","1319","1973","12","06",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,R000210197a,R000210197a_001,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.617778,-23.641389,"33",2020-08-20 14:59:47-03,UFSC,FLOR,"67856",PreservedSpecimen,Plantae,NA,Poales,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,NA,"Vinícius-Silva, R.; Neves, G.S.","125","2017","06","26",NA,Brasil,São Paulo,São Paulo,"Instituto de Botânica, Parque Estadual Fontes do Ipiranga, trilha principal com início próximo à CERAD (Coordenação Especial para Restauração de Áreas Degradadas). Após o início da trilha, caminhar até a bifurcação e procurar do lado direito.",-46.617778,-23.641389,NA,"Indivíduo com, aproximadamente, 5-7m de altura. Colmos inicialmente eretos e, posteriormente, inclinando sobre a vegetação. Entrenós com 50-60cm de comprimento; verdes com máculas amarelas, escabros. Planta encontrada em borda de mata",FLOR0067856,FLOR0067856_01 FLOR0067856_02,"Vinícius-Silva, R.",NA,NA,"2017","06","26",46º37'4''W,23º38'29''S,"821","821",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5400009155273,-24.7399997711182,"40",2020-08-20 14:59:47-03,UFSC,FLOR,"64994",PreservedSpecimen,Plantae,NA,Poales,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,NA,"Greco, T.","50","2011","12","21",NA,Brasil,São Paulo,Ilha Comprida,Trilha do antigo lixão.,-47.5400009155273,-24.7399997711182,NA,Fímbrias das folhas de colmo e do ramo escabras. Face adaxial das lâminas das folhas de colmo de superfície escabra.,FLOR0064994,NA,"Greco, T.","49747",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"41",2020-08-20 14:59:47-03,UFSC,FLOR,"59124",PreservedSpecimen,Plantae,NA,Poales,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,NA,"Greco, T.h.; Filgueiras, T.","163","2013","07","25",NA,Brasil,São Paulo,São Paulo,Parque Estadual das Fontes do Ipiranga - PEFI.,-46.6300010681152,-23.5400009155273,NA,material estéril (st).,FLOR0059124,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"42",2021-02-08 12:53:48-03,UFRGS,ICN,"160061",S,Plantae,Monocotyledon,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Isotypus,"Sendulsky, T","1319",NA,NA,NA,América do Sul,Brasil,SP,São Paulo,10 km do centro da cidade São Paulo,-46.6300010681152,-23.5400009155273,NA,"Nativo, crescendo espontaneamente na floresta secundária.",ICN00000496,ICN00000496 ICN00000496_1,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.617222,-23.640833,"44",2019-11-21 10:15:59-03,IBt,SP,"441817",S,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,NA,"Shirasuna, RT","2993","2011","01","13",NA,Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, IBt, próximo a trilha.",-46.617222,-23.640833,NA,NA,SP034598,SP034598,"Vinicius Silva, R",NA,NA,"2017","06","29","-46.617222","-23.640833","833","833",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.617222,-23.640833,"45",2019-11-21 10:15:59-03,IBt,SP,441817a,Extra,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,NA,"Shirasuna, RT","2993","2011","01","13",NA,Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, IBt, próximo a trilha.",-46.617222,-23.640833,NA,NA,SP034597,SP034597,"Vinicius Silva, R",NA,NA,"2017","06","29","-46.617222","-23.640833","833","833",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"46",2019-11-21 10:15:59-03,IBt,SP,"79756",S,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Paratype,"Handro, O",s.n.,"1941","12","01",NA,Brasil,São Paulo,São Paulo,"Jardim Botânico, Nativa no Jardim",-46.6300010681152,-23.5400009155273,NA,NA,SP002599,SP002599,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"47",2019-11-21 10:15:59-03,IBt,SP,166803a,Extra,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Paratype,"Sendulsky, T","1323","1973","12","17",NA,Brasil,São Paulo,São Paulo,"Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",-46.6300010681152,-23.5400009155273,NA,"Native, growing spontaneously inside secondary forest",SP002598,SP002598,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"48",2019-11-21 10:15:59-03,IBt,SP,"166803",S,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Paratype,"Sendulsky, T","1323","1973","12","17",NA,Brasil,São Paulo,São Paulo,"Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",-46.6300010681152,-23.5400009155273,NA,"Native, growing spontaneously inside secondary forest",SP002597,SP002597,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"49",2019-11-21 10:15:59-03,IBt,SP,"166797",S,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Paratype,"Sendulsky, T","1317","1973","12","06",NA,Brasil,São Paulo,São Paulo,"Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",-46.6300010681152,-23.5400009155273,NA,"Native, growing spontaneously inside secondary forest",SP002606,SP002606,"Sendulsky, T","53584",auto,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"50",2019-11-21 10:15:59-03,IBt,SP,"166800",S,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Holotype,"Sendulsky, T","1319","1973","12","06",NA,Brasil,São Paulo,São Paulo,"Parque do Estado, 10 km south of center of city of São Paulo, in grounds of the Instituto de Botânica",-46.6300010681152,-23.5400009155273,NA,"Native, growing spontaneously inside secondary forest",SP002700,SP002700,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"51",2019-11-21 10:15:59-03,IBt,SP,166799a,Extra,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Paratype,"Sendulsky, T","1320","1973","12","06",NA,Brasil,São Paulo,São Paulo,"Parque do Estado, In grounds of the Instituto de Botânica",-46.6300010681152,-23.5400009155273,NA,NA,SP002603,SP002603,"Sendulsky, T","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"52",2019-11-21 10:15:59-03,IBt,SP,166799b,Extra,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Paratype,"Sendulsky, T","1320","1973","12","06",NA,Brasil,São Paulo,São Paulo,"Parque do Estado, In grounds of the Instituto de Botânica",-46.6300010681152,-23.5400009155273,NA,NA,SP002604,SP002604,"Sendulsky, T","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"53",2019-11-21 10:15:59-03,IBt,SP,"166799",S,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Paratype,"Sendulsky, T","1320","1973","12","06",NA,Brasil,São Paulo,São Paulo,"Parque do Estado, In grounds of the Instituto de Botânica",-46.6300010681152,-23.5400009155273,NA,NA,SP002601,SP002601,"Sendulsky, T","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"54",2019-11-21 10:15:59-03,IBt,SP,166799c,Extra,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Paratype,"Sendulsky, T","1320","1973","12","06",NA,Brasil,São Paulo,São Paulo,"Parque do Estado, In grounds of the Instituto de Botânica",-46.6300010681152,-23.5400009155273,NA,NA,SP002605,SP002605,"Sendulsky, T","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"55",2019-11-21 10:15:59-03,IBt,SP,"174491",S,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Paratype,"Sendulsky, T","1365","1974","03","08",NA,Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica",-46.6300010681152,-23.5400009155273,NA,NA,SP002600,SP002600,"Sendulsky, T","53584",auto,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"56",2019-11-21 10:15:59-03,IBt,SP,174491a,Extra,Plantae,NA,NA,Poaceae,Merostachys,scandens,Merostachys scandens,Send.,Paratype,"Sendulsky, T","1365","1974","03","08",NA,Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Reserva Biológica",-46.6300010681152,-23.5400009155273,NA,NA,SP002602,SP002602,"Sendulsky, T","53584",auto,"1996",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
