X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,phylum,order,identifiedBy,recordedBy,recordNumber,continentOcean,preparationType,occurrenceRemarks,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,typeStatus,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.131667,-22.828889,"84",2019-08-20 10:23:46-03,UNICAMP,UEC,"175738",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"2012","07","04",Brazil,São Paulo,Campinas,Mata Santa Genebra - Mata de Planalto,-47.131667,-22.828889,"-47.131667","-22.828889",UEC051714,UEC051714,Magnoliopsida,NA,"Santos, H","Santos, H",81/ 2012,NA,NA,frutos verdes,NA,NA,"2012","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.59175,-23.711489,"86",2019-08-20 10:23:46-03,UNICAMP,UEC,"151245",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1987","07","08",Brazil,São Paulo,Angatuba,Estação Ecológica de Angatuba. Mata Secundária.,-48.59175,-23.711489,"-48.59175","-23.711489",UEC171799,UEC171799,Magnoliopsida,NA,"Torres, RB","Torres, RB; Figueiredo, N; Oliveira, AR","239",NA,NA,"Trepadeira, frutos jovens verdes.",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.380556,-20.81,"87",2021-03-01 16:38:42-03,UNICAMP,UEC,"92997",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1996","08","22",Brazil,São Paulo,São José do Rio Preto,Mirassol,-49.380556,-20.81,"-49.380556","-20.81",UEC171797,UEC171797,Magnoliopsida,NA,"Rezende, AA","Rezende, AA","507",NA,NA,"Liana, frutos imaturos e frutos secos em fase de dispersão. Borda da mata. (Estação de coleta 1)",NA,NA,"1997","09","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.589528,-23.711267,"88",2019-08-20 10:23:46-03,UNICAMP,UEC,"151244",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1987","03","13",Brazil,São Paulo,Angatuba,Estação Ecológica de Angatuba. Mata Secundária.,-48.589528,-23.711267,"-48.589528","-23.711267",UEC171800,UEC171800,Magnoliopsida,NA,"Torres, RB","Torres, RB; Figueiredo, N; Oliveira, AR","162",NA,NA,Cipó. Flores cremes.,NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"89",2021-03-01 16:38:42-03,UNICAMP,UEC,"184136",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"2012","07","03",Brazil,São Paulo,Campinas,"Mata Santa Genebra, Estrada de Betel depois da 2° casinha",-47.060001373291,-22.8999996185303,NA,NA,UEC107444,UEC107444,Magnoliopsida,NA,"Santos, H","Santos, H",81/2012,NA,NA,frutos verdes,NA,NA,"2012","08","30","23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6800003051758,-22.6800003051758,"92",2020-04-22 16:23:23-03,UFPB,JPB,"61775",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"2003","01","13",Brasil,São Paulo,Monte Alegre do Sul,"Estação Experimental do IAC, mata",-46.6800003051758,-22.6800003051758,NA,NA,JPB0061775,JPB0061775,Angiosperma,Dicotyledon,NA,"Bernacci, LC; Azevedo Filho, JA","3340",Southern America,NA,"; DESC: Trepadeira lenhosa hospedeira de vírus; flores esbranquiçadas",NA,NA,NA,NA,NA,"11114",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"306",2021-03-04 11:06:14-03,UFRB,HURB,"1928",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1992","04","09",Brasil,São Paulo,Campinas,"Mata de Santa Genebra;",-47.060001373291,-22.8999996185303,NA,NA,HURB000001928,HURB000001928,NA,NA,NA,"Ferreira, H.; et al.","26119",NA,NA,borda de mata.,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0777317,-22.8889473,"315",2016-01-25 13:36:30-02,CPQBA,CPMA,"2489",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hooker & Arnott,"2014","07","03",Brasil,São Paulo,Campinas,Mata Santa Genebra,-47.0777317,-22.8889473,"-47.0777317","-22.8889473",NA,NA,NA,NA,Tamashiro,"Santos,H",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,184136 - CPQBA UEC,NA,NA,"35",São Paulo,SP,Sudeste
-51.566667,-20.783333,"350",2019-11-13 11:29:40-03,USP,SPF,"110318",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1995","04","11",Brasil,São Paulo,Andradina,Reserva Biológica de Andradina,-51.566667,-20.783333,"-51.566667","-20.783333",SPF00110318,NA,NA,NA,"Lima, RB","Pereira-Noronha, MR",MSP1035,NA,NA,NA,"355","355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.558056,-21.620833,"353",2019-11-13 11:29:40-03,USP,SPF,"95890",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1994","04","14",Brasil,São Paulo,Matão,NA,-48.558056,-21.620833,"-48.558056","-21.620833",SPF00095890,NA,NA,NA,"Capellari, L","Souza, VC","5688",NA,NA,NA,"600","600","1994","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.558056,-21.620833,"354",2019-11-13 11:29:40-03,USP,SPF,"95891",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1994","04","14",Brasil,São Paulo,Matão,NA,-48.558056,-21.620833,"-48.558056","-21.620833",SPF00095891,NA,NA,NA,"Capellari, L","Souza, VC","5641",NA,NA,NA,"600","600","1994","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"356",2019-11-13 11:29:40-03,USP,SPF,"98731",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1995","04","18",Brasil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,SPF00098731,NA,NA,NA,"Lima, RB","Kiyama, CY","82",NA,NA,NA,NA,NA,"1999",NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1100006103516,-21.7600002288818,"357",2019-11-13 11:29:40-03,USP,SPF,"119116",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1995","05","17",Brasil,São Paulo,Presidente Epitácio,Reserva Estadual Lagoa São Paulo,-52.1100006103516,-21.7600002288818,NA,NA,SPF00119116,NA,NA,NA,"Kirizawa, M","Kirizawa, M","3125",NA,NA,NA,"300","300",NA,NA,NA,"59255",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"358",2019-11-13 11:29:40-03,USP,SPF,"10076",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1933","02","28",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,SPF00010076,NA,NA,NA,"Lima, RB","Hoehne, W",s.n.,NA,NA,NA,NA,NA,"2003","04",NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-23.1000003814697,"359",2019-11-13 11:29:40-03,USP,SPF,"119114",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1994","07","20",Brasil,São Paulo,Tietê,Estação Experimental do IAC,-47.7099990844727,-23.1000003814697,NA,NA,SPF00119114,NA,NA,NA,"Lima, RB","Bernacci, LC","513",NA,NA,NA,NA,NA,"1999",NA,NA,"26682",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.8194,-22.2197,"371",2019-01-25 15:45:30-02,IAC,IAC,"37048",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1998","08","18",Brasil,São Paulo,Vera Cruz,Escola Agrícola Estadual,-49.8194,-22.2197,"-49.8194","-22.2197",NA,NA,NA,NA,R.B. Torres,R.B. Torres & J.C. Sales et al.,"541",NA,NA,NA,NA,NA,"1999","01","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.668492,-22.694886,"372",2019-01-25 15:45:30-02,IAC,IAC,"37985",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1999","05","28",Brasil,São Paulo,Monte Alegre do Sul,"IAC, Estação Experimental",-46.668492,-22.694886,"-46.668492","-22.694886",NA,NA,NA,NA,L.C. Bernacci,S.L. Jung-Mendaçolli et al.,"1010",NA,NA,NA,NA,NA,"2016","03","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.668492,-22.694886,"373",2019-01-25 15:36:15-02,IAC,IAC,"42752",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"2003","01","13",Brasil,São Paulo,Monte Alegre do Sul,"IAC, Estação Experimental, área nativa",-46.668492,-22.694886,"-46.668492","-22.694886",NA,NA,NA,NA,L.C. Bernacci & J.A. Azevedo Filho,L.C. Bernacci & J.A. Azevedo Filho,"3340",NA,NA,NA,NA,NA,"2003","01","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3163889,-20.7080556,"375",2019-01-25 15:45:30-02,IAC,IAC,"51017",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"2009","03","21",Brasil,São Paulo,São José do Rio Preto,"Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",-49.3163889,-20.7080556,"-49.3163889","-20.7080556",NA,NA,NA,NA,I.M. Silva,I.M. Silva,"30",NA,NA,Coordenadas medidas 20o42`29`` S e 49o18`59``,NA,NA,"2009","03","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3163889,-20.7080556,"376",2019-01-25 15:45:30-02,IAC,IAC,"51121",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"2009","07","09",Brasil,São Paulo,São José do Rio Preto,"Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",-49.3163889,-20.7080556,"-49.3163889","-20.7080556",NA,NA,NA,NA,I.M. Silva,I.M. Silva,"134",NA,NA,Coordenadas medidas 20o42`29`` S e 49o18`59`` W,NA,NA,"2009","07","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.35056,-23.423889,"377",2019-01-25 15:45:30-02,IAC,IAC,"51417",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1987","03","11",Brasil,São Paulo,Angatuba,Estação Ecológica de Angatuba (IF),-48.35056,-23.423889,"-48.35056","-23.423889",NA,NA,NA,NA,R. B. Torres,"R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","152",NA,NA,NA,NA,NA,"1988","06","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.353333,-22.586667,"409",2021-03-04 15:45:55-03,IF,SPSF,"37009",PreservedSpecimen,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,NA,"2004","03","28",Brasil,SP,Itaberá,Estação Ecológica,-50.353333,-22.586667,NA,NA,NA,NA,Magnoliophyta,Rosales,NA,D.R.Rossatto,"1",América do Sul,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: cerrado&nf;;",NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"421",2021-02-08 12:45:03-03,UFRGS,ICN,"017462",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1949","05","24",Brasil,SP,Campinas,Rua Proença,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,Dicotyledon,NA,"Santos, SR","Pacheco, C",s.n.,América do Sul,NA,"Espécie em perigo de extinção (vulnerável).; Trepadeira.; Campo.",NA,NA,"2007","06","08","23900",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"429",2020-08-27 12:20:23-03,IBt,SP,"301707",S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1995","04","18",Brasil,São Paulo,Jundiaí,Serra do Japi,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,NA,NA,"Kiyama, CY",82-A,NA,NA,NA,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-23.1000003814697,"430",2020-08-13 18:02:58-03,IBt,SP,299324A,S,Plantae,Rhamnaceae,Gouania,ulmifolia,Gouania ulmifolia,Hook. & Arn.,"1994","07","20",Brasil,São Paulo,Tietê,NA,-47.7099990844727,-23.1000003814697,NA,NA,NA,NA,NA,NA,NA,"Bernacci, LC","513",NA,NA,NA,NA,NA,NA,NA,NA,"26682",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
