X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,individualCount,occurrenceRemarks,geoFlag,continentOcean,preparationType,barcode,imagecode,class,typeStatus,dayIdentified,fieldNumber,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.889778,-23.653806,"75",2020-04-07 16:32:49-03,IAC,IAC,"5864",S,Plantae,NA,NA,Solanaceae-8.Solanoideae,Solanum,latiflorum,Solanum latiflorum,Bohs,J.R. Stehmann & L.L. Giacomin,"2011","09",A.S. Lima,s/nº,"1940","11","27",Brasil,São Paulo,Salesópolis,"Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)",-45.889778,-23.653806,"-45.889778","-23.653806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"79",2019-05-06 12:02:35-03,UFU,HUFU,"29978",S,Plantae,NA,NA,Solanaceae,Solanum,latiflorum,Solanum latiflorum,Bohs,"Cordeiro, I.",NA,NA,"Cordeiro, I.; Nicolau, S.A.","2753","2001","11","24",Brasil,São Paulo,Pindamonhangaba,"Serra da Mantiqueira, Zona rural, estrada de terra próxima a Fazenda São Sebastião do Ribeirão Grande.",-45.4599990844727,-22.9200000762939,NA,NA,"24176",NA,NA,NA,"Erva, ca. 2 m. Flores odoríferas, corola roxa, anteras azuis.; Fragmento de floresta ombrófila.",auto,NA,NA,HUFU00026203,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.366111,-22.806389,"80",2021-03-04 15:46:47-03,IF,SPSF,"42455",PreservedSpecimen,Plantae,Magnoliophyta,Solanales,Solanaceae,Solanum,latiflorum,Solanum latiflorum,Bohs,N.M.Ivanauskas,"2018","01",R.T.Polisel & N.M.Ivanauskas & R.Esteves,"892","2008","11","21",Brasil,SP,Bananal,Estação Ecológica de Bananal,-44.366111,-22.806389,NA,NA,NA,"1115","1115",NA,"COLETA: Trepadeira, botões florais cor creme.; GEOGRAFIA: Na estrada para a unidade.;",NA,América do Sul,NA,NA,NA,Magnoliopsida,NA,"01",NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"81",2021-03-04 15:46:47-03,IF,SPSF,"21568",PreservedSpecimen,Plantae,Magnoliophyta,Solanales,Solanaceae,Solanum,latiflorum,Solanum latiflorum,Bohs,N.M.Ivanauskas,"2018","01",L.B.Albuquerque et al.,"37","1996","11","12",Brasil,SP,Cunha,P.E.Serra do Mar - Núcleo Cunha,-44.9599990844727,-23.0699996948242,NA,NA,"38855",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arbusto de 2,0m de altura, cálice branco.; GEOGRAFIA: Floresta Ombrófila Densa com interferência antrópica, borda de mata trilha do Rio Bonito.;",auto,América do Sul,NA,NA,NA,Magnoliopsida,NA,"01",NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"87",2020-02-06 10:41:58-03,IBt,SP,"310762",S,Plantae,NA,NA,Solanaceae,Cyphomandra,calycina,Cyphomandra calycina,Sendtn.,NA,NA,NA,"Albuquerque, LB; et al.","37","1996","11","12",Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Borda da mata/Trilha do Rio Bonito",-44.9599990844727,-23.0699996948242,NA,NA,"38855",NA,NA,NA,NA,auto,NA,NA,SP059864,SP059864,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"90",2020-02-06 10:42:07-03,IBt,SP,"162766",S,Plantae,NA,NA,Solanaceae,Solanum,latiflorum,Solanum latiflorum,Bohs,"Mentz, LA","2006","10","Mantovani, W","145","1979","10","23",Brasil,São Paulo,Bananal,Estrada de acesso à Reserva Florestal,-44.3199996948242,-22.6800003051758,NA,NA,"26795",NA,NA,NA,NA,auto,NA,NA,SP116557,SP116557,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7700004577637,-22.1900005340576,"91",2020-02-06 10:42:07-03,IBt,SP,"48604",S,Plantae,NA,NA,Solanaceae,Solanum,latiflorum,Solanum latiflorum,Bohs,"Mentz, LA","2006","10","Lima, AS; Silva, L",s.n.,"1940","11","27",Brasil,São Paulo,Boracéia,NA,-48.7700004577637,-22.1900005340576,NA,NA,"10241",NA,NA,NA,NA,auto,NA,NA,SP116550,SP116550,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"92",2020-02-06 10:42:07-03,IBt,SP,"48593",S,Plantae,NA,NA,Solanaceae,Solanum,latiflorum,Solanum latiflorum,Bohs,"Mentz, LA","2006","10","Viégas, AP; Kiehl, J",s.n.,"1940","10","03",Brasil,São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,"38855",NA,NA,NA,NA,auto,NA,NA,SP116551,SP116551,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.439998626709,-23.3700008392334,"93",2019-12-12 10:04:03-03,IBt,SP,"205255",S,Plantae,NA,NA,Solanaceae,Solanum,latiflorum,Solanum latiflorum,Bohs,NA,NA,NA,"Barros, F","1234","1985","12","14",Brasil,São Paulo,Natividade da Serra,NA,-45.439998626709,-23.3700008392334,NA,NA,"28529",NA,NA,NA,NA,auto,NA,NA,SP116552,SP116552,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"94",2020-02-06 10:42:07-03,IBt,SP,"51806",S,Plantae,NA,NA,Solanaceae,Solanum,latiflorum,Solanum latiflorum,Bohs,"Mentz, LA","2006","10","Kuhlmann, M","2928","1953","11","11",Brasil,São Paulo,Pindamonhangaba,Eugênio Lefevre,-45.4599990844727,-22.9200000762939,NA,NA,"24176",NA,NA,NA,NA,auto,NA,NA,SP116558,SP116558,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"95",2020-02-06 10:42:07-03,IBt,SP,"352312",S,Plantae,NA,NA,Solanaceae,Solanum,latiflorum,Solanum latiflorum,Bohs,"Cordeiro, I",NA,NA,"Cordeiro, I; Nicolau, SA","2753","2001","11","24",Brasil,São Paulo,Pindamonhangaba,"Serra da Mantiqueira, Zona Rural, estrada de terra próxima da Fazenda São Sebastião do Ribeirão Grande",-45.4599990844727,-22.9200000762939,NA,NA,"24176",NA,NA,NA,NA,auto,NA,NA,SP116549,SP116549,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.689998626709,-20.3500003814697,"96",2019-11-21 10:19:32-03,IBt,SP,"15245",S,Plantae,NA,NA,Solanaceae,Solanum,latiflorum,Solanum latiflorum,Bohs,"Morton, CV","1966","09","Loefgren, A",CGG3482,"1896","12","20",Brasil,São Paulo,São Francisco,"Mata, beira da estrada na subida para S.F.dos Campos.",-50.689998626709,-20.3500003814697,NA,NA,"9856",NA,NA,NA,"Arbusto sublenhoso de ramos flabelliferos, flores grandes azuis.",auto,NA,NA,SP008554,SP008554,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"97",2019-11-21 10:19:32-03,IBt,SP,"15240",S,Plantae,NA,NA,Solanaceae,Solanum,latiflorum,Solanum latiflorum,Bohs,"Bohs, L","1987",NA,"Loefgren, A; Edwall, G",CGG2478,"1894","04","28",Brasil,São Paulo,São José do Barreiro,"Mata virgem, Fazenda S.Miguel.",-44.5699996948242,-22.6399993896484,NA,NA,"30784",NA,NA,NA,Arbust. subli.pub. fr. longe ped.,auto,NA,NA,SP008553,SP008553,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"98",2020-02-06 10:42:07-03,IBt,SP,"129801",S,Plantae,NA,NA,Solanaceae,Solanum,latiflorum,Solanum latiflorum,Bohs,"Mentz, LA","2006","10","Mattos, J; Mattos, N","15759","1971","12","27",Brasil,São Paulo,São Sebastião,NA,-45.4099998474121,-23.7600002288818,NA,NA,"41977",NA,NA,NA,NA,auto,NA,NA,SP116553,SP116553,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9700012207031,-23.0300006866455,"99",2020-02-06 10:42:07-03,IBt,SP,"153204",S,Plantae,NA,NA,Solanaceae,Solanum,latiflorum,Solanum latiflorum,Bohs,"Mentz, LA","2006","10","Taroda, N; et al.","6622","1977","09","23",Brasil,São Paulo,Vinhedo,Mata da Estação de Tratamento de Água de Valinhos,-46.9700012207031,-23.0300006866455,NA,NA,"9595",NA,NA,NA,NA,auto,NA,NA,SP116554,SP116554,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
