X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,phylum,identifiedBy,yearIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,fieldNumber,preparationType,continentOcean,individualCount,class,order,monthIdentified,typeStatus,dayIdentified,relatedCatalogItem,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.888889,-23.656964,"35",2019-11-13 11:30:34-03,USP,SPF,"149101",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,Benth.,"Pirani, JR","4899","2001","10","20",Brasil,São Paulo,Salesópolis,Estação Biológica de Boracéia,-45.888889,-23.656964,NA,NA,NA,"Zappi, DC","2001","-45.888889","-23.656964",NA,NA,NA,SPF00149101,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.7299995422363,-22.6800003051758,"36",2019-11-13 11:30:34-03,USP,SPF,"99512",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,Benth.,"Tamashiro, JY","533","1994","08","17",Brasil,São Paulo,São Bento do Sapucaí,Morro do Baú.,-45.7299995422363,-22.6800003051758,"18089",auto,NA,"Zappi, DC","2006",NA,NA,NA,NA,NA,SPF00099512,NA,NA,NA,NA,NA,NA,NA,"08",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5914,-22.7394,"44",2019-06-24 08:11:42-03,IAC,IAC,"28364",S,Plantae,Rubiaceae-220.Rubioideae-Palicoureeae,Rudgea,triflora,Rudgea triflora,Benth.,J.R. Mattos (1),"15809","1974","04","23",Brasil,São Paulo,Campos do Jordão,Parque Estadual,-45.5914,-22.7394,NA,NA,NA,S.L. Jung-Mendaçolli,"2004","-45.5914","-22.7394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02",NA,"06",NA,NA,"35",São Paulo,SP,Sudeste
-48.1272,-22.7894,"45",2020-02-20 14:37:31-03,IAC,IAC,"28307",S,Plantae,Rubiaceae-220.Rubioideae-Palicoureeae,Rudgea,triflora,Rudgea triflora,Benth.,M. Kuhlmann,"3958","1956","10","05",Brasil,São Paulo,Anhembi,Fazenda Barreiro Rico,-48.1272,-22.7894,NA,NA,NA,S.L. Jung-Mendaçolli,"2004","-48.1272","-22.7894",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,"21",NA,NA,"35",São Paulo,SP,Sudeste
-45.5914,-22.7394,"46",2019-06-24 08:11:42-03,IAC,IAC,"28539",S,Plantae,Rubiaceae-220.Rubioideae-Palicoureeae,Rudgea,triflora,Rudgea triflora,Benth.,M. Kuhlmann,s/nº,"1949","11","22",Brasil,São Paulo,Campos do Jordão,Umuarama,-45.5914,-22.7394,NA,NA,NA,S.L. Jung-Mendaçolli,"2004","-45.5914","-22.7394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02",NA,"06",NA,NA,"35",São Paulo,SP,Sudeste
-46.531944,-23.391667,"51",2021-03-04 15:46:11-03,IF,SPSF,"37528",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,(Spreng.) Tul.,C. de Moura & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & G.C.R.de Paula,"121","2007","11","08",Brasil,SP,Guarulhos,"Parque Estadual da Cantareira, Núcleo Cabuçú",-46.531944,-23.391667,NA,NA,Magnoliophyta,J.A.Pastore,"2008",NA,NA,"815","815","COLETA: Árvore, 5 metros, frutos maduros negros, receptáculo de coloração laranja.; GEOGRAFIA: Trilha da Cachoeira.;",NA,NA,NA,NA,América do Sul,NA,Magnoliopsida,Rubiales,"10",NA,"02",NA,NA,"35",São Paulo,SP,Sudeste
-46.768611,-23.473056,"52",2021-03-04 15:46:11-03,IF,SPSF,"40023",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,(Spreng.) Tul.,F.M.Souza & R.C.Sousa & H.F.A.Pereira & R.L.M.Garcia,"955","2007","10","22",Brasil,SP,São Paulo,Parque Estadual do Jaraguá,-46.768611,-23.473056,NA,NA,Magnoliophyta,G.A.D.C. Franco,"2008",NA,NA,"801","801","COLETA: Árvore, 8m. Frutos imaturos verdes e maduros vináceos-escuros.; GEOGRAFIA: Trilha das Garças;",NA,NA,NA,NA,América do Sul,NA,Magnoliopsida,Rubiales,"03",NA,"24",NA,NA,"35",São Paulo,SP,Sudeste
-46.768611,-23.473056,"53",2021-03-04 15:46:11-03,IF,SPSF,"40024",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,(Spreng.) Tul.,F.M.Souza & R.C.Sousa & H.F.A.Pereira & R.L.M.Garcia,"956","2007","10","22",Brasil,SP,São Paulo,Parque Estadual do Jaraguá,-46.768611,-23.473056,NA,NA,Magnoliophyta,G.A.D.C. Franco,"2008",NA,NA,"801","801","COLETA: Árvore, 5m. Botões esverdeados. Flores masculinas.; GEOGRAFIA: Trilha das Garças;",NA,NA,NA,NA,América do Sul,NA,Magnoliopsida,Rubiales,"03",NA,"24",NA,NA,"35",São Paulo,SP,Sudeste
-48.585833,-24.450556,"54",2021-03-04 15:46:11-03,IF,SPSF,"43255",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,(Spreng.) Tul.,R.L.Miashike & N. M. Ivanauskas & J.B.Silva & S.D.Machado,"37","2009","12","06",Brasil,SP,Iporanga,Parque Estadual Turístico do Alto Ribeira - Núcleo Caboclos,-48.585833,-24.450556,NA,NA,Magnoliophyta,G.A.D.C. Franco,"2010",NA,NA,"569","569","COLETA: Árvore, 3m. Frutos imaturos verdes e maduros pretos.; GEOGRAFIA: Trilha da Casa de Pedra, Floresta Ombrófila Densa Montana.;",NA,NA,NA,NA,América do Sul,NA,Magnoliopsida,Rubiales,"01",NA,"29",NA,NA,"35",São Paulo,SP,Sudeste
-47.2200012207031,-23.6499996185303,"62",2021-03-04 15:46:11-03,IF,SPSF,"44169",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,(Spreng.) Tul.,R.A.F.Lima & A.G.Aguirre,"832","2008","10","23",Brasil,SP,Ibiúna,"Parque Estadual de Jurupará, Base Fumaça",-47.2200012207031,-23.6499996185303,"43112",auto,Magnoliophyta,NA,NA,NA,NA,"560","680","COLETA: Floresta Ombrófila Densa Montana.; GEOGRAFIA: Trilha da Grota do Tamanduá.;",NA,NA,NA,NA,América do Sul,NA,Magnoliopsida,Rubiales,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"65",2021-03-04 15:46:11-03,IF,SPSF,"29363",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,NA,L.Rossi,"2150","2000","09","19",Brasil,SP,Caraguatatuba,"P.E.Serra do Mar, Núcleo Caraguatatuba",-45.4099998474121,-23.6200008392334,"30093",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,NA,NA,América do Sul,NA,Magnoliopsida,Rubiales,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"66",2021-03-04 15:46:11-03,IF,SPSF,"03076",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,NA,D.Bento Pickel,NA,"1947","11","11",Brasil,SP,São Paulo,bairro de Vila Amalia,-46.6300010681152,-23.5400009155273,"53584",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,Magnoliopsida,Rubiales,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"67",2021-03-04 15:46:11-03,IF,SPSF,"00182",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,NA,M.Koscinski,NA,"1938","07","01",Brasil,SP,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,"53584",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,Magnoliopsida,Rubiales,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"68",2021-03-04 15:46:11-03,IF,SPSF,"15509",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,NA,L.R.de Moraes,"246","1990","10","06",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,"34059",auto,Magnoliophyta,NA,NA,NA,NA,"700","700","COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,Magnoliopsida,Rubiales,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"69",2021-03-04 15:46:11-03,IF,SPSF,"11322",PreservedSpecimen,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,NA,J.A.Pastore,"209","1986","12","02",Brasil,SP,Teodoro Sampaio,P.E.Morro do Diabo,-52.1599998474121,-22.5300006866455,"54606",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,América do Sul,NA,Magnoliopsida,Rubiales,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.017256,-23.236944,"75",2019-11-21 10:18:38-03,IBt,SP,"344103",S,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,Benth.,"Zappi, DC; Amaral, MCE; Costa, CB; Aona, LYS; Belinello, R","330","1999","11","18",Brasil,São Paulo,Cunha,"Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, trilha do Rio Bonito",-45.017256,-23.236944,NA,NA,NA,"Zappi, DC","2007","-45.017256","-23.236944","1060","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"78",2019-11-21 10:18:38-03,IBt,SP,"155828",S,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,Benth.,"Mattos, JR","15809","1974","04","23",Brasil,São Paulo,Campos do Jordão,Parque Estadual de Campos do Jordão,-45.5900001525879,-22.7299995422363,"21048",auto,NA,"Zappi, DC","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"79",2019-11-21 10:18:38-03,IBt,SP,"156613",S,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,Benth.,"Mattos, J","15899","1974","10","25",Brasil,São Paulo,Campos do Jordão,"Parque Estadual de Campos do Jordão, Fazenda da Guarda",-45.5900001525879,-22.7299995422363,"21048",auto,NA,"Zappi, DC","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"80",2019-11-21 10:18:38-03,IBt,SP,"81396",S,Plantae,Rubiaceae,Rudgea,triflora,Rudgea triflora,Benth.,"Kuhlmann, M","2072","1949","11","22",Brasil,São Paulo,Campos do Jordão,Umuarama,-45.5900001525879,-22.7299995422363,"21048",auto,NA,"Zappi, DC","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
