X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,continentOcean,preparationType,previousCatalogNumber,occurrenceRemarks,phylum,order,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,fieldNumber,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5900001525879,-22.7299995422363,"205",2021-03-01 16:31:42-03,UNICAMP,UEC,"3953",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Barros, F","1995","07","05","Davis, PH; Cruz, ND; Semir, J; Felippe, GM; Kinoshita, LS; Shepherd, GJ","2993","1976","09","29",Brazil,São Paulo,Campos do Jordão,"Reserva do inst. florestal, S. José dos Alpes, ao lado de Guaratinguetá.",-45.5900001525879,-22.7299995422363,NA,NA,"2000","2000",UEC048094,UEC048094,NA,NA,NA,"Árvore pequena com ramos decumbentes, flores jovens creme-esverdeadas.; Mata úmida.",Magnoliopsida,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"206",2019-08-20 10:15:44-03,UNICAMP,UEC,"137380",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Breier, TB","2004","09",NA,"Breier, TB; Singer, RB","0297","2002","06","30",Brazil,São Paulo,Cananéia,"Ilha do Cardoso, Morro três irmãos.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,UEC048096,UEC048096,NA,NA,NA,NA,Magnoliopsida,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"207",2021-03-01 16:31:42-03,UNICAMP,UEC,"84508",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Rossi, L","1994","11","30","Rossi, L; Catharino, ELM","1611","1994","07","21",Brazil,São Paulo,São José do Barreiro,Parque nacional da Bocaina. Divisor de águas entre o rio Mambucaba e rio Veado.,-44.5699996948242,-22.6399993896484,NA,NA,NA,NA,UEC048092,UEC048092,NA,NA,NA,"Árvore, ca. 15,0m alt., inflorescencia verde-amarelada.; Mata de altitude, com árvores ca. 30,0m alt.",Magnoliopsida,NA,NA,"30784",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"336",2019-11-01 15:28:19-03,PUC-RIO,FCAB,1075a,PreservedSpecimen,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,Dr. Brade,NA,NA,NA,P.E. Leite S.J.,"0311","1945",NA,NA,Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,01075a,NA,NA,NA,NA,Plantas registradas com o mesmo numero de tombo com coletores diferentes e mesma procedencia de coleta. Cujas folhas é caracteristicas tridentatas.,NA,Angiospermae,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"338",2019-11-01 15:28:19-03,PUC-RIO,FCAB,1075b,PreservedSpecimen,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,Dr. Brade,NA,NA,NA,P. Capell S.J.,s.n.,"1952","12","15",Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,01075b,NA,NA,NA,NA,Plantas registradas com o mesmo numero de tombo com coletores diferentes e mesma procedencia de coleta. Cujas folhas é caracteristicas tridentatas.,NA,Angiospermae,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"360",2015-09-04 20:17:30-03,MNHN,RECOLNAT_MNHN_P,P05247550,PreservedSpecimen,NA,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,NA,NA,NA,NA,"Barros, F.|Rossi, L.|Martuscelli, P.|Sugiyama, M.",NA,"1990","11","12",Brasil,São Paulo,Cananéia,"Cananéia, Ilha do Cardoso, Morro do Cardoso, 1o pico na trilha para o Pico do Cardoso.",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,P05247550,P05247550_01,NA,hb,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05247550' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,"37574",auto,NA,NA,NA,"1890",NA,NA,"35",São Paulo,SP,Sudeste
-46.013783,-22.886467,"454",2020-06-15 15:30:05-03,UNESP-RC,HRCB,"74486",PreservedSpecimen,Plantae,Cornaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub,Gabriel Mendes Marcusso,NA,NA,NA,Ribeiro,NA,NA,NA,NA,Brasil,Minas Gerais,Camanducaia,"Distrito de Monte Verde, montanha da Pedra Partida",-46.013783,-22.886467,46º00.827'W,22º53.188'S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.013783,-22.886467,"459",2021-03-17 14:34:35-03,UTFPR-SL,SHPR,"1222",PreservedSpecimen,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,M.M. Gabriel,"2018","11","23","Ribeiro, H.L. | L.F.R. Ribeiro | A. Xavier | E.W. Ribeiro","45","2016","04","30",Brasil,Minas Gerais,Camanducaia,Pedra Partida mountain.,-46.013783,-22.886467,46°00'827 W,22°53'188 S,NA,NA,SHPR001222,NA,América do Sul,exsicata,NA,"Shrub, 2 m high.",Anthophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"554",2019-11-13 11:20:22-03,USP,SPF,"149092",PreservedSpecimen,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Pirani, JR","2001",NA,NA,"Pirani, JR","4895","2001","10","19",Brasil,São Paulo,Campos do Jordão,"Parque Estadual de Campos do Jordão, Trilha do Rio Sapucaí.",-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,SPF00149092,SPF00149092,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"555",2019-11-13 11:20:22-03,USP,SPF,"150353",PreservedSpecimen,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,Anônimo,NA,NA,NA,"Souza, FO","124","2000","07","20",Brasil,São Paulo,Caraguatatuba,"Parque Estadual da Serra do Mar, Trilha da pedra verde.",-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,SPF00150353,SPF00150353,NA,NA,NA,NA,NA,NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"647",2021-03-04 15:42:48-03,IF,SPSF,"28809",PreservedSpecimen,Plantae,Cornaceae,Griselinia,ruscifolia,Griselinia ruscifolia,NA,NA,NA,NA,NA,F.O. Souza,"124","2000","07","20",Brasil,SP,Caraguatatuba,"P.E.Serra do Mar, Núcleo Caraguatatuba",-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;",Magnoliophyta,Cornales,NA,"30093",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.400278,-24.639444,"648",2021-03-04 15:42:48-03,IF,SPSF,"36529",PreservedSpecimen,Plantae,Cornaceae,Griselinia,ruscifolia,Griselinia ruscifolia,NA,NA,NA,NA,NA,A.Oriani,"711","2005","03","10",Brasil,SP,Eldorado,P.E.Jacupiranga- Núcleo Caverna do Diabo,-48.400278,-24.639444,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",Magnoliophyta,Cornales,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"709",2020-11-24 08:16:16-03,MCN-FZBRS,HAS,"79915",PreservedSpecimen,Plantae,Cornaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,NA,NA,NA,NA,"Mattos, J.","9101","1961","09",NA,Brasil,São Paulo,Salesópolis,"Estação Biológica de Boracea,",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,HAS0079915,NA,NA,NA,NA,Semi-escandente. Fruto imaturo.,Magnoliophyta,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.866667,-23.633333,"710",2019-11-21 10:07:03-03,IBt,SP,"193016",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Barros, F","2002",NA,NA,"Macedo, ICC; Custodio Filho, A","33","1983","07","08",Brasil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-45.866667,-23.633333,"-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.866667,-23.633333,"711",2019-11-21 10:07:03-03,IBt,SP,"195324",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Barros, F","2002",NA,NA,"Custodio Filho, A","2206","1984","01","04",Brasil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-45.866667,-23.633333,"-45.866667","-23.633333","890","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.316667,-23.783333,"712",2019-11-21 10:07:03-03,IBt,SP,"192231",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Sugiyama, M","1983","10","11","Custodio Filho, A; Toledo, CB","1393","1983","07","28",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333,"-46.316667","-23.783333","750","900",NA,NA,NA,NA,NA,"Trepadeira, flores esverdeadas, estames amarelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.316667,-23.783333,"713",2019-11-21 10:07:03-03,IBt,SP,"192238",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Sugiyama, M","1983","10","11","Custodio Filho, A; Toledo, CB","1383","1983","07","28",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333,"-46.316667","-23.783333","750","900",NA,NA,NA,NA,NA,"Trepadeira, flores verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"720",2019-11-21 10:07:03-03,IBt,SP,"8684",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Mattos, J","1962","07",NA,s.col.,s.n.,"1923","09","20",Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"721",2019-11-21 10:07:03-03,IBt,SP,"156080",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Barros, F","2002",NA,NA,"Mattos, J","15911","1974","10","25",Brasil,São Paulo,Campos do Jordão,"Parque Estadual de Campos do Jordão, Pedra Chorona",-45.5900001525879,-22.7299995422363,NA,NA,"2000","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"722",2019-11-21 10:07:03-03,IBt,SP,"76573",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Barros, F","2002",NA,NA,"Kühn, E; Kuhlmann, M","2246","1949","11","27",Brasil,São Paulo,Campos do Jordão,Subida para o Pico do Itapeva,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"723",2019-11-21 10:07:03-03,IBt,SP,"76590",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Barros, F","2002",NA,NA,"Kühn, E; Kuhlmann, M","2245","1949","11","27",Brasil,São Paulo,Campos do Jordão,Subida para o Pico do Itapeva,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"724",2019-11-21 10:07:03-03,IBt,SP,"76591",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Barros, F","2002",NA,NA,"Kuhlmann, M","2106","1949","11","23",Brasil,São Paulo,Campos do Jordão,Umuarama,-45.5900001525879,-22.7299995422363,NA,NA,"1750","1750",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"725",2019-11-21 10:07:03-03,IBt,SP,"245377",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Barros, F","1990","11","14","Barros, F; Rossi, L; Sugiyama, M; Martuscelli, P","1890","1990","09","12",Brasil,São Paulo,Cananéia,"Ilha do Cardoso, Morro do Cardoso, 1º pico na trilha para o Pico do Cardoso",-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"726",2019-11-21 10:07:03-03,IBt,SP,"350507",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Sugiyama, M","2000","10",NA,"Souza, FO; Cordeiro, I; Rossi, L; Oliveira, RJ; Sugiyama, M; Bonfim, F","124","2000","07","20",Brasil,São Paulo,Caraguatatuba,"Parque Estadual da Serra do Mar, Trilha da Pedra Verde",-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"727",2019-11-21 10:07:03-03,IBt,SP,"270690",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Sobral, M",NA,NA,NA,"Nicolau, SA; Tomasulo, PLB; Oliveira, LA","541","1992","10","08",Brasil,São Paulo,Pindamonhangaba,"Fazenda São Sebastião do Ribeirão Grande, face norte do talhão 12, trilha da Crista",-45.4599990844727,-22.9200000762939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"728",2019-11-21 10:07:03-03,IBt,SP,"12832",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Mattos, J","1962","07",NA,"Edwall, G",CGG5672,"1902","08","23",Brasil,São Paulo,Santo André,"Alto da Serra, mata virgem.",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,SP032717,SP032717,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"729",2019-11-21 10:07:03-03,IBt,SP,"153784",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Sugiyama, M","1983","03","11","Kühn, E","157","1962","05","24",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,Em tronco caido próximo a casa do guarda,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"730",2019-11-21 10:07:03-03,IBt,SP,"205910",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Guerra, TP","1986","04","29","Guerra, TP; Kirizawa, M","109","1985","02","26",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"731",2019-11-21 10:07:03-03,IBt,SP,"210963",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Kirizawa, M","1986","09","09","Kirizawa, M; Lopes, EA","1732","1986","08","21",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mata de encosta, parte média, arbusto escandente, com flores branco esverdeadas",NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"732",2019-11-21 10:07:03-03,IBt,SP,"214993",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,NA,NA,NA,NA,"Guerra, TP; et al.","122","1985","05","29",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto escandente, inflorescência verde clara",NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"733",2019-11-21 10:07:03-03,IBt,SP,"215989",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,"Kirizawa, M","1987","06","30","Kirizawa, M; Lopes, EA","1851","1987","06","22",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Picada dois, mata, árvore com tronco inclinado +-4,0m alt., folhas discolores, carnosas, flores esverdeadas",NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"734",2019-11-21 10:07:03-03,IBt,SP,"64706",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,NA,"1962",NA,NA,"Mattos, JR","9067","1961","08","06",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Planta semi-escandente, robusta, fls. verde amareladas, inflorescência de 1-4cm de compr.",NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"735",2019-11-21 10:07:03-03,IBt,SP,"74934",S,Plantae,Griseliniaceae,Griselinia,ruscifolia,Griselinia ruscifolia,(Clos) Taub.,NA,"1962","07",NA,"Kuhlmann, M","3283","1946","08","17",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sobre Mollinedia,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
