X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,minimumElevationInMeters,maximumElevationInMeters,imagecode,typeStatus,continentOcean,preparationType,previousCatalogNumber,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.6399993896484,-22.7199993133545,"67",2020-11-04 10:59:28-03,ESALQ,ESA,"10318",PreservedSpecimen,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Rodrigues, R.R. & Capellari Jr., L.","1993","04","23","Barreto, K.D. et al.","260.0","1993","04","14",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,ESA010318,NA,NA,ESA010318,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"68",2020-11-04 10:59:28-03,ESALQ,ESA,"51599",PreservedSpecimen,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,NA,"Souza, V.C.",NA,NA,NA,"Araújo, R.V.",NA,"2005","03","19",Brasil,São Paulo,São Carlos,NA,-47.8899993896484,-22.0100002288818,NA,NA,NA,ESA051599,NA,NA,ESA051599,NA,NA,NA,NA,Magnoliophyta,NA,"45913",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"69",2020-11-04 10:59:28-03,ESALQ,ESA,"3714",PreservedSpecimen,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Dias, M.C.",NA,NA,NA,"Pickel, B.",NA,"1945","02","09",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,ESA003714,NA,NA,ESA003714,NA,NA,NA,NA,Magnoliophyta,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"70",2020-11-04 10:59:28-03,ESALQ,ESA,"27614",PreservedSpecimen,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Leitão Filho, H.F.",NA,NA,NA,"Leitão Filho, H.F. et al.","34771.0","1996","02","02",Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,NA,ESA027614,NA,NA,ESA027614,NA,NA,NA,NA,Magnoliophyta,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"71",2020-11-04 10:54:32-03,ESALQ,ESA,"137145",PreservedSpecimen,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,NA,NA,NA,NA,"Colletta, G. D","2324.0","2015","11","10",Brasil,São Paulo,Gália,"Estação Ecológica de Caetetus, trilha do cipó",-49.5499992370605,-22.2900009155273,NA,NA,"Árvore, 4m, tronco avermelhado",ESA137145,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23314",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55,-24.7,"75",2015-07-02 14:00:18-03,JBP,HPL,"414",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng,H. Lorenzi,"1994","06","22",H. Lorenzi,"1583","1994","06","22",Brasil,SP,Iguape,Estrada para Pariquera-açu-SP.,-47.55,-24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"80",2019-02-15 11:32:51-02,IPA,IPA,"9299",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,NA,NA,NA,NA,"Pickel, B.",s.n.,"1941","12","30",Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,Flor roxa.,IPA0009299,NA,NA,NA,NA,Southern America,NA,NA,Plantae,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"81",2019-02-15 11:32:51-02,IPA,IPA,"9298",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,Gehrt,"1940","07",NA,"Pickel, B.","4619","1940","04","24",Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,Cultivada (frutos novos em abril).,IPA0009298,NA,NA,NA,NA,Southern America,NA,NA,Plantae,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"96",2020-12-20 21:15:26-03,UFV,VIC,"7228",PreservedSpecimen,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Dias, M.C.","1998","02",NA,"Silva, A.F. da",s.n.,NA,NA,NA,Brasil,São Paulo,Ubatuba,Estação Experimental de Ubatuba (IAC),-45.0699996948242,-23.4300003051758,NA,NA,"Árvore de 30 metros de altura, em final de frutificação.",VIC007228,NA,NA,VIC007228,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.083333,-23.535186,"97",2020-12-20 21:15:26-03,UFV,VIC,"46631",PreservedSpecimen,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,NA,NA,NA,NA,"Conforti, T.B.; Saviani, E.R.",94-36,"2004","07","16",Brasil,São Paulo,Campinas,Bosque dos Jequitibás,-47.083333,-23.535186,"-47.083333","-23.535186","Floresta Estacional Semidecidual submontana. Árvore , 20m de altura; frutos imaturos verdes. Indivíduo 137, fitossoc.; Árvore , 20m de altura; frutos imaturos verdes. Indivíduo 137fitossoc.; Floresta Estacional Semidecidual submontana",VIC046631,"652","652",VIC046631 VIC046631_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"100",2020-12-20 21:15:26-03,UFV,VIC,"10893",PreservedSpecimen,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,NA,NA,NA,NA,"Silva, A.F. da; Martins, F.R.","1247","1985","09","10",Brasil,São Paulo,São José dos Campos,"Reserva Florestal Prof. Augusto Ruschi, Estrada Turvo. Observatório Halley.",-45.8800010681152,-23.1700000762939,NA,NA,"Árvore com 5,0 metros de altura, frutos imaturos de cor verde.",VIC010893,NA,NA,VIC010893,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.388889,-22.265,"111",2019-08-20 10:02:50-03,UNICAMP,UEC,"129369",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Tamashiro, JY",NA,NA,NA,"Gomes, BZ","71","2002","08","06",Brazil,São Paulo,Brotas,Horto Santa Fé 1,-48.388889,-22.265,"-48.388889","-22.265","ori, Formação estudada: Transição cerradão mata ciliar",UEC099724,"10","10",UEC099724,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.783333,-24.895,"113",2019-08-20 10:02:50-03,UNICAMP,UEC,"115769",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Tamashiro, JY",NA,NA,NA,"Hanazaki, N; Peroni, N; Teixeira, B","159","1999","06","22",Brazil,São Paulo,Ilha Comprida,Pedrinhas,-47.783333,-24.895,"-47.783333","-24.895",Floresta ombrófila densa das terras baixas. Capoeira. NV: guruúva. Uso: artesanato/construção. Nativa.,UEC099727,NA,NA,UEC099727,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.916667,-24.883333,"114",2021-03-01 16:21:30-03,UNICAMP,UEC,"132874",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Urbanetz, C",NA,NA,NA,"Urbanetz, C; Mariuza; Lelo; Domingos","163","2003","10","01",Brazil,São Paulo,Cananéia,Fazenda Folha Larga,-47.916667,-24.883333,"-47.916667","-24.883333","Árvore de 20m, frutos imaturos verdes.",UEC099741,"100","100",UEC099741,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.593417,-23.711656,"116",2019-08-20 10:02:50-03,UNICAMP,UEC,"151184",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Dias, MC","1988",NA,NA,"Torres, RB; Figueiredo, N; Oliveira, AR","296","1987","10","09",Brazil,São Paulo,Angatuba,Estação Ecológica de Angatuba. Mata Secundária.,-48.593417,-23.711656,"-48.593417","-23.711656",Árvore 16 m. Beira da mata. Estrada para cachoeira. Frutos verdes.,UEC099744,NA,NA,UEC099744,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47,-22.783333,"117",2021-03-01 16:21:30-03,UNICAMP,UEC,"176774",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Santos, K",NA,NA,NA,"Santos, K; Belinello, R","568","1999","10","06",Brazil,São Paulo,Campinas,"Mata Furnas (Fragmento P2); área total: 13,2ha.",-47,-22.783333,"-47","-22.783333","Árvore perenifólia, zoocórica; córtex rugoso, madeira modeiradamente pesada; altura total: 11m; altura do fuste: 9m; PAP: 46cm. 26-50% da copa infestada por lianas.&nf;Nome popular: pindaíba.; Floresta Estacional Semidecidual.",UEC051348,"658","658",UEC051348,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.588139,-24.051639,"118",2021-03-01 16:21:30-03,UNICAMP,UEC,"179780",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Rodrigues, RR","2013","03","30","Cabral, FN; Potascheff, CM; Liboni, AP; Fagundes, IC; Sousa, VC; Rodrigues, RR","892","2013","03","30",Brazil,São Paulo,Tapiraí,"Trilha do Chagas, UHE da Fumaça.",-47.588139,-24.051639,"-47.588139","-24.051639","Árvore de 15m. Tronco acinzentado, não cascudo. Com fruto verde.; Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.",UEC021062,NA,NA,UEC021062,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.346389,-24.029167,"119",2021-03-01 16:21:30-03,UNICAMP,UEC,"180511",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Souza, VC","2013","04","04","Kuntz, J; Colletta, GD; Girão, VJ; Moreno, VS; Souza, VC; Rodrigues, RR","1008","2013","03","31",Brazil,São Paulo,Tapiraí,"UHE da Barra, trilha da vila dos moradores em direção à caixa d'água, aproximadamente 2 Km.",-47.346389,-24.029167,"-47.346389","-24.029167","Árvore ca. 12 m alt. Frutos imaturos verdes.; Floresta Ombrófila Densa.",UEC047973,"422","422",UEC047973,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"121",2021-03-01 16:21:30-03,UNICAMP,UEC,"200163",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,NA,NA,NA,NA,"Padgurschi, MCG; Belinello, R",M1483,"2009",NA,NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4",Parcela M - Projeto Biota-FAPESP. Árvore com 8.5 metros de altura. Frequência da espécie na parcela: n=1,UEC177748,"990","1045",UEC177748,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.388889,-22.670556,"122",2019-08-20 10:02:50-03,UNICAMP,UEC,"21729",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Zachia, RA","1993","07",NA,"Assumpção, CT","7570","1979","10","04",Brazil,São Paulo,Anhembi,Barreiro Rico,-49.388889,-22.670556,"-49.388889","-22.670556",Tree ~20m. Leaves collected from the ground. NV: erva doce.,UEC099732,NA,NA,UEC099732,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.216667,-24.5,"125",2019-08-20 10:02:50-03,UNICAMP,UEC,"71689",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,NA,NA,NA,NA,"Pirani, JR; Garcia, RJF","3137","1994","04","20",Brazil,São Paulo,Miracatu,"Fazenda Itereí, Serra de Paranapiacaba., Trilha do Morro Yolanda",-47.216667,-24.5,"-47.216667","-24.5","fruto, Floresta tropical pluvial atlântica de encosta. Árvore 10m alt., fuste bem ereto, DAP 20cm, ramos patentes. Frutos imaturos verdes. Orla da mata.",UEC099743,"550","600",UEC099743,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.9375,-23.716667,"126",2019-08-20 10:02:50-03,UNICAMP,UEC,"53631",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,NA,NA,NA,NA,"Silva, AF; Martins, FR","1247","1985","09","10",Brazil,São Paulo,São José dos Campos,Reserva Florestal da Boa Vista,-45.9375,-23.716667,"-45.9375","-23.716667","fruto, Árvore com 5m alt., frutos imaturos de cor verde. NV: pindaíba.",UEC099722,NA,NA,UEC099722,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8875,-24.622778,"127",2019-08-20 10:02:50-03,UNICAMP,UEC,"75006",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,NA,NA,NA,NA,"Bastos, EB; Hoffmann, JRR; Pereira, VF; Sanches, CD; Bastos, EB","15","1994","09","05",Brazil,São Paulo,Pariquera-Açu,"Estação Experimental do Instituto Agronô, Beira da rod. Regis Bittencourt. Área com fragmentos de mata atlântica secundária. Ao lado da sede.",-47.8875,-24.622778,"-47.8875","-24.622778","fruto, Árvore, ca. 20m alt.",UEC099721,NA,NA,UEC099721,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"128",2019-08-20 10:02:50-03,UNICAMP,UEC,"91550",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","615","1995","12","16",Brazil,São Paulo,Pariquera-Açu,Estação Experimental do Instituto Agronô,-47.876944,-24.608333,"-47.876944","-24.608333","flor, Floresta atlântica. Árvore de 6m. Flores vermelhas. Casca cinza, fissurada longitudinalmente.",UEC099719,NA,NA,UEC099719,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.608333,"129",2019-08-20 10:02:50-03,UNICAMP,UEC,"91551",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Ivanauskas, NM",NA,NA,NA,"Ivanauskas, NM","144","1995","04","19",Brazil,São Paulo,Pariquera-Açu,Estação Experimental do Instituto Agronô,-47.876944,-24.608333,"-47.876944","-24.608333","fruto, Floresta atlântica. Árvore de 10m. Tronco estriado, marrom-avermelhado. Frutos imaturos verdes.",UEC099730,NA,NA,UEC099730,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"135",2019-08-20 10:02:50-03,UNICAMP,UEC,"64730",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,NA,NA,NA,NA,"Bernacci, LC","25867","1990","08","01",Brazil,São Paulo,Campinas,Fazenda São Vicente,-47.060001373291,-22.8999996185303,NA,NA,"Mata mesófila semidecídua. Indivíduo jovem ca. 3m alt., caule descamante avermelhado (ritidoma). Material vegetativo. Interior de mata.",UEC099740,NA,NA,UEC099740,NA,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"136",2019-08-20 10:02:50-03,UNICAMP,UEC,"66392",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Dias, MC","1988","02",NA,"Souza, HM",s.n.,"1971","01","10",Brazil,São Paulo,Campinas,IAC,-47.060001373291,-22.8999996185303,NA,NA,"flor, Árvore, 5-6m, flores avermelhadas.",UEC099726,NA,NA,UEC099726,NA,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"137",2021-03-01 16:21:30-03,UNICAMP,UEC,"60861",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,NA,NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Haddad, CFB","4203","1984",NA,NA,Brazil,São Paulo,Campinas,Reserva Municipal de Santa Genebra - Campinas,-47.060001373291,-22.8999996185303,NA,NA,Mata,UEC104489,NA,NA,UEC104489,NA,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"138",2021-03-01 16:21:30-03,UNICAMP,UEC,"147956",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Santos, K",NA,NA,NA,"Santos, K","226","1997","04","11",Brazil,São Paulo,Campinas,Sud- Distrito de Sousas.,-47.060001373291,-22.8999996185303,NA,NA,"Árvore, 4m de altura, PAP: 12cm, Córtex avermelhado, papiráceo esfoliante. Indivíduo Jovem. Vegetativo.; Floresta Estacional Semidecidual. Interior da mata.",UEC099579,NA,NA,UEC099579,NA,NA,NA,NA,Magnoliopsida,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2200012207031,-23.6499996185303,"139",2019-08-20 10:02:50-03,UNICAMP,UEC,"73536",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,"Lobão, A","2004","08",NA,"Baitello, JB; Pastore, JFB","791","1995","07","28",Brazil,São Paulo,Ibiúna,Fazenda Tucano,-47.2200012207031,-23.6499996185303,NA,NA,"fruto, Na mata. Árvore 8m alt., frutos imaturos verdes.",UEC099736,NA,NA,UEC099736,NA,NA,NA,NA,Magnoliopsida,NA,"43112",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"140",2019-08-20 10:02:50-03,UNICAMP,UEC,"63701",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,NA,NA,NA,NA,"Goldenberg, R; Martins, E","27908","1992","11","23",Brazil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,NA,"flor, Árvore 7m alt., botões esverdeados, folhas aromáticas. Beira de estrada.",UEC099742,NA,NA,UEC099742,NA,NA,NA,NA,Magnoliopsida,NA,"22843",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"141",2019-08-20 10:02:50-03,UNICAMP,UEC,"63702",S,Plantae,Annonaceae,Xylopia,brasiliensis,Xylopia brasiliensis,Spreng.,NA,NA,NA,NA,"Goldenberg, E; Martins, E","27908","1992","11","23",Brazil,São Paulo,Itirapina,NA,-47.8199996948242,-22.25,NA,NA,"flor, Árvore 7m alt., botões esverdeados, folhas aromáticas. Beira da estrada.",UEC099739,NA,NA,UEC099739,NA,NA,NA,NA,Magnoliopsida,NA,"22843",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
