X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,county,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,class,fieldNumber,individualCount,typeStatus,relatedCatalogItem,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.4099998474121,-23.6200008392334,"52",2021-03-01 16:24:42-03,UNICAMP,UEC,"86784",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,A.DC.,"Barroso, GM","Hoehne, W","3862","1953","07","13",NA,Brazil,São Paulo,Praia Negra.,-45.4099998474121,-23.6200008392334,NA,Trepadeira volúvel. Flores alvas.,UEC128398,UEC128398,Caraguatatuba,NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"53",2021-03-01 16:24:42-03,UNICAMP,UEC,"177676",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,A.DC.,"Moraes, MD","Kirizawa, M; Rapini, A; Costa, CB","3252","1996","03","19",NA,Brazil,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Cunha. 23°13'28 e 23°16'10 lat. Sul e 45°02'53 e 45°05'15 long. oeste Gr. Mata Tropical Pluvial de Altitude em fase de regeneração, altitude Média 1100m.&nf;Trilha para rio Bonito.",-44.9599990844727,-23.0699996948242,NA,"Trepadeira sobre árvore ca. 6,0m alt. Flores alvas.; Mata secundária com bambusal.",UEC128403,UEC128403,Cunha,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"54",2021-03-01 16:24:42-03,UNICAMP,UEC,"121333",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,A.DC.,NA,"Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; Souza, VC; et al.","267","2001","04","18",NA,Brazil,São Paulo,"Loteamento maramba II, 6 Km de Itanhaém em direção a Pruíbe. 24°13'51,1S; 46°55'20,3W. ca. 5-10 msm.",-46.7799987792969,-24.1800003051758,NA,"Liana, flores creme.; Floresta de restinga paludosa com predomínio de guanandi (Calophyllum brasiliense cambess.) em alguns trechos.",UEC128397,UEC128397,Itanhaém,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1500015258789,-22.7600002288818,"55",2020-02-10 17:50:31-03,UNICAMP,UEC,"102049",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,A.DC.,"Moraes, MD","Pereira, B",s.n.,"1998","08",NA,NA,Brazil,São Paulo,Bairro Betel.,-47.1500015258789,-22.7600002288818,NA,NA,UEC128401,UEC128401,Paulínia,NA,NA,"11851",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4000015258789,-24,"56",2021-03-01 16:24:42-03,UNICAMP,UEC,"115799",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,A.DC.,"Moraes, MD","Oliveira, F","65","1984","05","04",NA,Brazil,São Paulo,Vila Tupi.,-46.4000015258789,-24,NA,"Planta volúvel, capítulos em forma de glomérulos. Caule rufescente, toda a planta pubescente, planta medicinal.&nf;Exsicata referência de estudo quimico.",UEC128396,UEC128396,Praia Grande,NA,NA,"22363",auto,"1997","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"57",2021-03-01 16:24:42-03,UNICAMP,UEC,"116547",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,A.DC.,"Moraes, M","Foster, W; Souza, VC; Batista, FRQ; Micheletto, F; Liesenfeld, MVA","306","2000","04","25",NA,Brazil,São Paulo,"Parque Estadual da Serra do Mar - Estrada Intermediária Km 45. 23°38'S; 45°41'W. Borda da mata.",-45.8400001525879,-23.5300006866455,NA,"Liana, fruto maduro seco, a 1,5m do chão.; Borda da mata. Floresta ombrófila Densa Montana com perturbação.",UEC128394,UEC128394,Salesópolis,NA,NA,"18032",auto,"2000","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"58",2021-03-01 16:24:42-03,UNICAMP,UEC,"103822",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,A.DC.,"Moraes, MD","Furlan, A; et al.","843","1989","07","16",NA,Brazil,São Paulo,Picinguaba. Trilha do morro do Corsario.,-45.0699996948242,-23.4300003051758,NA,Trepadeira. Inflorescencia creme - perfumada.,UEC128392,UEC128392,Ubatuba,NA,NA,"34265",auto,"1999","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"59",2021-03-01 16:24:42-03,UNICAMP,UEC,"103948",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,A.DC.,"Moraes, MD","Moraes, MD","96","1995","07","27",NA,Brazil,São Paulo,"Planície litorânea de Picinguaba, 44°48'-44°52'W e 23°20'-23°22'S. trilha das três lagoas.",-45.0699996948242,-23.4300003051758,NA,"Liana. Em frutificação.; Planície litorânea.",UEC128395,UEC128395,Ubatuba,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"60",2021-03-01 16:24:42-03,UNICAMP,UEC,"103947",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,A.DC.,"Moraes, MD","Moraes, MD","61","1995","06","28",NA,Brazil,São Paulo,"Planície litorânea de Picinguaba, 44°48'-44°52'W e 23°20'-23°22'S, trilha das três lagos.",-45.0699996948242,-23.4300003051758,NA,"Liana. Corola e ramos do estilete creme. Levemente fragrante. Pleno sol. Abundante.; Planície litorânea.",UEC128402,UEC128402,Ubatuba,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"61",2021-03-01 16:24:42-03,UNICAMP,UEC,"103949",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,A.DC.,"Moraes, MD","Moraes, MD","55","1995","06","27",NA,Brazil,São Paulo,"Planície litorânea de Picinguaba, trilha da casa da farinha, 23°21'09S 44°51'10,04W.",-45.0699996948242,-23.4300003051758,NA,"Liana. Corola e ramos do estilete creme. Levemente fragrante. Pleno sol. Presença de lepdópteros, arapuá (Apis melifera).; Planície litorânea.",UEC128399,UEC128399,Ubatuba,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"62",2021-03-01 16:24:42-03,UNICAMP,UEC,"89749",S,Plantae,Magnoliopsida,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,A.DC.,"Oliveira, CT","Kim, AC; et al.","30076","1993","11","14",NA,Brazil,São Paulo,"Praia do Cedro, 23°28'S45°02W.",-45.0699996948242,-23.4300003051758,NA,"Lianda. Infrutescência.; Encosta á beira mar.",UEC128390,UEC128390,Ubatuba,NA,NA,"34265",auto,"2015","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4000015258789,-24,"83",2020-12-21 16:16:34-03,MBM,MBM,"248654",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,"Moraes, M.D.","Oliveira, F.","65","1984","05","04",Southern America,Brazil,São Paulo,Vila Tupi,-46.4000015258789,-24,NA,NA,MBM248654,MBM248654,Praia Grande,NA,NA,"22363",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"87",2020-12-21 16:16:34-03,MBM,MBM,"251526",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,"Moraes, M.","Foster, W.; et al.; et al.","261","2000","04","18",Southern America,Brazil,São Paulo,Parque Estadual da Serra do Mar,-45.4099998474121,-23.6200008392334,NA,NA,MBM251526,MBM251526,Caraguatatuba,NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"88",2020-12-21 16:16:34-03,MBM,MBM,"201328",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,"Barroso, G.M.","Hoehne, W.","3862","1953","07","13",Southern America,Brazil,São Paulo,Praia Negra,-45.4099998474121,-23.6200008392334,NA,NA,MBM201328,MBM201328,Caraguatatuba,NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.683333,-23.633333,"109",2020-12-11 11:33:14-03,UFMG,BHCB,"60786",PreservedSpecimen,Plantae,Dicotyledon,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,NA,"Foster, W; Souza, VC de; Batista, RQ; Micheletto, F; Liesenfeld, MVA; San Martin-Gajardo,","306","2000","04","24",Southern America,Brasil,São Paulo,"Parque Estadual da Serra do Mar., Estrada intermediária km 45.",-45.683333,-23.633333,NA,"Curso de Taxonomia de Campo de Espécies Vegetais - Programa de pós-graduação USP/ UNICAMP. Borda de mata em Floresta Ombrófila Densa Montana com perturbação. Liana. Fruto maduro seco a 1,5m do chão.",NA,NA,Salesópolis,NA,NA,NA,NA,NA,NA,"-45.683333","-23.633333",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.994167,-24.141389,"110",2020-12-11 11:33:14-03,UFMG,BHCB,"76642",PreservedSpecimen,Plantae,Dicotyledon,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,NA,"Udulutsch, RG; Berndt, A; Giannotti, M; Muniz, MRA; Bottrel, RT; Vieira, S; Rodrigues, RR; Sou","607","2002","04","21",Southern America,Brasil,São Paulo,"Parque Estadual de Carlos Botelho. Rio Bonito., Estrada Estadual São Miguel Arcanjo-Sete Barras (SP 139, km 69).",-47.994167,-24.141389,NA,Floresta Ombrófila Densa Montana no entorno do rio. Borda de mata. Liana volúvel. Flores brancas.,NA,NA,Sete Barras,NA,NA,NA,NA,NA,NA,"-47.994167","-24.141389",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"114",2020-12-11 11:33:14-03,UFMG,BHCB,"36812",PreservedSpecimen,Plantae,Dicotyledon,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,NA,"Hoehne, W","3862","1953","07","13",Southern America,Brasil,São Paulo,Praia Negra.,-45.4099998474121,-23.6200008392334,NA,Trepadeira volúvel. Flores alvas.,NA,NA,Caraguatatuba,NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.852789,-23.3525,"123",2020-08-31 08:53:01-03,INPA,INPA,"248753",S,Plantae,Dicotyledon Asterids,Asterales,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,NA,"Moraes, MD","55","1995","06","27",Southern America,Brasil,São Paulo,Planície litorânea de Picinguaba. Trilha da casa da farinha.,-44.852789,-23.3525,NA,NA,INPA0248753,INPA0248753 INPA0248753_e,Ubatuba,NA,NA,NA,NA,NA,NA,"-44.852789","-23.3525",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.939998626709,-23.8500003814697,"135",2020-07-10 09:45:20-03,MBML,MBML-HERBARIO,"43888",NA,Plantae,NA,NA,Compositae,Mikania,argyreiae,Mikania argyreiae,DC.,C.T. Oliveira/03-10-2012,"J. A. Lombardi; M.N. Saka & D.O. Dinato","8053","2011","03","10",NA,Brasil,São Paulo,"Reserva Particular do Patrimônio Natural Paiol Maria, Trilha das Canelas",-46.939998626709,-23.8500003814697,NA,"Amostra em silica. Trilhas no interior de mata atlântica secundária, liana, folhas papiráceas, brácteas esverdeadas, flores alvas perfumadas",MBML043888,MBML043888,São Lourenço da Serra,"733","733","10031",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"136",2020-06-17 15:24:48-03,UNESP-RC,HRCB,"10822",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,M. D. Moraes (tese),"Furlan, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,Ubatuba,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.866667,-23.35,"137",2020-06-17 15:24:48-03,UNESP-RC,HRCB,"17513",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,NA,"Assis, M. A. de",NA,NA,NA,NA,NA,Brasil,São Paulo,Picinguaba,-44.866667,-23.35,NA,NA,NA,NA,Ubatuba,NA,NA,NA,NA,NA,NA,44°52'W,23°21'S,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.852789,-23.3525,"138",2020-06-17 15:24:48-03,UNESP-RC,HRCB,"33442",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,M. D. Moraes,"Moraes, M. D.",NA,NA,NA,NA,NA,Brasil,São Paulo,Picinguaba,-44.852789,-23.3525,NA,NA,NA,NA,Ubatuba,NA,NA,NA,NA,NA,NA,"44°51'10,04W",23°21'09S,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"158",2020-07-17 08:31:37-03,UEFS,HUEFS,"25606",PreservedSpecimen,Plantae,Angiospermae,Asterales,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,NA,"Hoehne, W.","3962","1953","07","13",NA,Brasil,São Paulo,Praia Negra.,-45.4099998474121,-23.6200008392334,NA,NA,HUEFS0025606,HUEFS0025606,Caraguatatuba,NA,NA,"30093",auto,NA,NA,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.566667,-22.716667,"160",2020-07-17 08:31:37-03,UEFS,HUEFS,"11535",PreservedSpecimen,Plantae,Angiospermae,Asterales,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,W.C.Holmes,"Queiroz, L.P.de","2707","1990","10","07",NA,Brasil,São Paulo,NA,-45.566667,-22.716667,NA,NA,HUEFS0011535,HUEFS0011535 HUEFS0011535_e1 HUEFS0011535_e2 HUEFS0011535_e3,Campos do Jordão,"1200","1600",NA,NA,NA,NA,45W34',22S43',NA,Asteranae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"162",2019-01-25 15:38:44-02,IAC,IAC,"30765",S,Plantae,NA,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,D.M. Moraes,"L.C. Bernacci; P.R.P. Andrade & R.M. Chagas","1896","1995","06","03",NA,Brasil,São Paulo,Estação Experimental do IAC,-45.0711,-23.4339,NA,NA,NA,NA,Ubatuba,NA,NA,NA,NA,"1995","06","-45.0711","-23.4339","03",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"169",2020-07-23 11:59:17-03,CEPLAC,CEPEC,"96308",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,NA,M. D. Moraes,F. de Oliveira,"65","1988","05","05",NA,Brasil,São Paulo,Praia Grande. Vila Tupi.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SÃO PAULO,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,30/07/1997,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"170",2020-07-23 11:59:17-03,CEPLAC,CEPEC,"24991",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,NA,R. M. King,J. Gatti,"19","1981","06","21",NA,Brasil,São Paulo,"35Km ao S da cidade. Boissucanga, Praia Brava.",-45.4099998474121,-23.7600002288818,NA,NA,NA,NA,SÃO SEBASTIÃO,NA,NA,"41977",auto,NA,NA,0W0'0,0S0'0,NA,NA,NA,NA,NA,30/12/1984,NA,"35",São Paulo,SP,Sudeste
-45.966667,-23.783333,"171",2019-11-13 16:04:30-03,UNISANTA,HUSC,"2058",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,"Sampaio, P.S.P.","Martins, S.E.; Magenta, M.A.G.","535","1999","08","26",NA,Brasil,São Paulo,Praia do Itaguaré,-45.966667,-23.783333,NA,"Trepadeira. Frutos maduros. Pápus castanhos; área Degradada",NA,NA,Bertioga,NA,NA,NA,NA,"2003","05","-45.966667","-23.783333",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"172",2019-11-13 16:04:30-03,UNISANTA,HUSC,"4478",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,"Sampaio, P.S.P.","Sampaio, P.S.P.; Waeny, S.; Alonso, M.B.; Lisboa, M.","696","2002","07","12",NA,Brasil,São Paulo,Praia do Itaguaré,-46.138599395752,-23.8544006347656,NA,"Liana volúvel com flores verdes e pappus brancos.; Borda da floresta de restinga baixa",NA,NA,Bertioga,NA,NA,"37616",auto,"2004","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"173",2019-11-13 16:04:30-03,UNISANTA,HUSC,"4489",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,"Sampaio, P.S.P.","Sampaio, P.S.P.; Pastore, J.A.","707","2002","09","09",NA,Brasil,São Paulo,Praia do Itaguaré,-46.138599395752,-23.8544006347656,NA,"Liana com flores e pappus marrons; Borda da floresta de restinga baixa",NA,NA,Bertioga,NA,NA,"37616",auto,"2004","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"174",2019-11-13 16:04:30-03,UNISANTA,HUSC,"4459",PreservedSpecimen,Plantae,Magnoliophyta,NA,Asteraceae,Mikania,argyreiae,Mikania argyreiae,DC.,"Sampaio, P.S.P.","Sampaio, P.S.P.; Waeny, S.","677","2002","06","14",NA,Brasil,São Paulo,Praia do Itaguaré,-46.138599395752,-23.8544006347656,NA,"Liana lenhosa, volúvel. Botões florais esverdeados.; Floresta de Restinga Seca Alta",NA,NA,Bertioga,NA,NA,"37616",auto,"2003","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
