X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,typeStatus,continentOcean,preparationType,previousCatalogNumber,occurrenceRemarks,phylum,order,class,coordinatePrecision,geoFlag,relatedCatalogItem,infraspecificEpithet,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-52.0811111,-21.7422222,"65",2021-04-07 11:45:15-03,UFMS,CGMS,"8332",PreservedSpecimen,Plantae,Lauraceae,Nectandra,angustifolia,Nectandra angustifolia,(Schrad.) Nees & Mart.,NA,"2020",NA,NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","349","1999","04","10",Brasil,São Paulo,São Paulo,Panorama-Caiuá. Margem do Rio do Peixe. Próximo à ponte.,-52.0811111,-21.7422222,"-52,0811111","-21,7422222",NA,NA,CGMS1015292,NA,NA,NA,NA,NA,Flores esverdeadas.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.7469444,-21.0697223,"66",2021-04-07 11:45:15-03,UFMS,CGMS,"8329",PreservedSpecimen,Plantae,Lauraceae,Nectandra,angustifolia,Nectandra angustifolia,(Schrad.) Nees & Mart.,NA,"2020",NA,NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","288","1999","04","09",Brasil,São Paulo,Castilho,Margem esquerda do Rio Paraná. Margem direita do Rio Aguapeí.,-51.7469444,-21.0697223,"-51,7469444","-21,0697223",NA,NA,CGMS1015295,NA,NA,NA,NA,NA,"Flores brancas. Habitat: Margem do rio. Habito: Árvore. 6,00m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.0522222,-21.7069444,"68",2021-04-07 11:45:15-03,UFMS,CGMS,"8333",PreservedSpecimen,Plantae,Lauraceae,Nectandra,angustifolia,Nectandra angustifolia,(Schrad.) Nees & Mart.,NA,"2020",NA,NA,"A. Amaral-Júnior; J.O. Mendonça; S.B. Barbosa; C.J. Campos","381","1999","04","10",Brasil,São Paulo,Presidente Epitácio,Subindo a margem esquerda do rio Paraná.,-52.0522222,-21.7069444,"-52,0522222","-21,7069444",NA,NA,CGMS1015291,NA,NA,NA,NA,NA,Flor presente. Habitat: Dentro da água. Habito: Árvore.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-53.0499992370605,-22.5799999237061,"74",2021-04-07 11:45:15-03,UFMS,CGMS,"6469",PreservedSpecimen,Plantae,Lauraceae,Nectandra,falcifolia,Nectandra falcifolia,(Nees) J.A.Castigl. ex Mart.Crov.,NA,NA,NA,NA,"L.R.H. Bicudo; C.J. Campos; S.B. Barbosa","243","1998","10","16",Brasil,São Paulo,Rosana,"Margem do rio Paraná. Porto-Primavera, a jusante da barragem.",-53.0499992370605,-22.5799999237061,NA,NA,NA,NA,CGMS1012583,NA,NA,NA,NA,NA,"Tépalas branco-creme, estames amarelos-esverdeados,Botões verdes. Odor suave e agradável. Cerca de 3,00m de altura. Habitat: Mata de Galeria",NA,NA,NA,"49200",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.519167,-22.576667,"76",2021-03-01 16:32:27-03,UNICAMP,UEC,"173138",S,Plantae,Lauraceae,Nectandra,angustifolia,Nectandra angustifolia,(Schrad.) Nees & Mart.,"Barbosa, TM",NA,NA,NA,"Garcia, LC","333","2008","07","15",Brazil,São Paulo,Iracemápolis,"Reserva de abastecimento público, mata ciliar em processo de restauração desde 1987.",-47.519167,-22.576667,"-47.519167","-22.576667","608","608",UEC016227,UEC016227,NA,NA,NA,NA,"Árvore plantada, flores e botões.; Mata Atlântica, Floresta Estacional Semidecídua.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.875278,-22.965556,"78",2021-03-01 16:32:27-03,UNICAMP,UEC,"172915",S,Plantae,Lauraceae,Nectandra,angustifolia,Nectandra angustifolia,(Schrad.) Nees & Mart.,"Barbosa, TM",NA,NA,NA,"Garcia, LC","334","2008","12","12",Brazil,São Paulo,Iracemápolis,Reserva de abastecimentopúblico.,-47.875278,-22.965556,"-47.875278","-22.965556",NA,NA,UEC016266,UEC016266,NA,NA,NA,NA,"Árvore plantada, frutos pretos.; Mata ciliar em proceso de restauração desde 1987. Mata Atlântica, Floresta Estacional Semidecídua.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.7400016784668,-21.6700000762939,"79",2021-03-01 16:32:27-03,UNICAMP,UEC,"71621",S,Plantae,Lauraceae,Nectandra,falcifolia,Nectandra falcifolia,(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini,"Baitello, JB",NA,NA,NA,"Pirani, JR; Cordeiro, I; Garcia, RF","3163","1994","07","04",Brazil,São Paulo,Lins,"Remanescente de mata mesófila na margem da Rodovia Marechal Rondon (SP300), perto do trevo da entrada da cidade.",-49.7400016784668,-21.6700000762939,NA,NA,NA,NA,UEC137564,UEC137564,NA,NA,NA,NA,"Arvoreta 5m, ao sol orla da mata. Folhas lustrosas, pendentes. Flores creme.",Magnoliopsida,NA,NA,"23162",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.939998626709,-22.2099990844727,"80",2021-03-01 16:32:27-03,UNICAMP,UEC,"77897",S,Plantae,Lauraceae,Nectandra,falcifolia,Nectandra falcifolia,(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini,"Baitello, JB","1998","04","22","Durigan, G","30559","1991","05","24",Brazil,São Paulo,Marília,Estação experimental de Marília.,-49.939998626709,-22.2099990844727,NA,NA,NA,NA,UEC133860,UEC133860,NA,NA,NA,NA,"Árvore, casca com calosidades.; Mata ciliar",Magnoliopsida,NA,NA,"38865",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1100006103516,-21.7600002288818,"81",2021-03-01 16:32:27-03,UNICAMP,UEC,"81016",S,Plantae,Lauraceae,Nectandra,falcifolia,Nectandra falcifolia,(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini,"Baitello, JB","1998","04","22","Kirizawa, M; et al.","3109","1995","05","17",Brazil,São Paulo,Presidente Epitácio,"Reserva Estadual Lagoa São Paulo, aproximadamente 300m.s.m., ca 10 km da cidade. Próximo ao Rio",-52.1100006103516,-21.7600002288818,NA,NA,NA,NA,UEC138441,UEC138441,NA,NA,NA,NA,"Árvore 5,0m alt. Flores amarelas.; Mata latifoliada tropical, secundária. 6-7m de altura.",Magnoliopsida,NA,NA,"59255",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-53.0499992370605,-22.5799999237061,"122",2021-02-11 17:19:19-03,UFPR,UPCB,"37415",PreservedSpecimen,Plantae,Lauraceae,Nectandra,angustifolia,Nectandra angustifolia,Nees & Mart. ex Nees,"Assis, L.C.S.","2001","02","23","Bicudo, L.R.H.","243","1998","10","16",Brasil,São Paulo,Rosana,"Margem do Rio Paraná, Porto Primavera, a jusante da Barragem",-53.0499992370605,-22.5799999237061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3m de altura, tépalas branco-creme, estames amarelo-esverdeados, botões verdes, odor suave agradável. Mata de galeria..",NA,NA,NA,"49200",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.7400016784668,-21.6700000762939,"163",2020-06-15 15:30:51-03,UNESP-RC,HRCB,"20120",PreservedSpecimen,Plantae,Lauraceae,Nectandra,falcifolia,Nectandra falcifolia,(Nees) J.A. Castigl. ex Mart. Crov. & Piccinini,"Baitello, J.B.",NA,NA,NA,Pirani,NA,NA,NA,NA,Brasil,São Paulo,Lins,"Remanescente de mata mesófila na margem da Rod. Marechal Rondon (SP-300), perto do trevo de entrada na cidade",-49.7400016784668,-21.6700000762939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23162",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1100006103516,-21.7600002288818,"164",2020-06-15 15:30:51-03,UNESP-RC,HRCB,"23580",PreservedSpecimen,Plantae,Lauraceae,Nectandra,falcifolia,Nectandra falcifolia,(Nees) J.A. Castigl. ex Mart. Crov. & Piccinini,"Baitello, J.B.",NA,NA,NA,Kirizawa,NA,NA,NA,NA,Brasil,São Paulo,Presidente Epitácio,Reserva Estadual Lagoa São Paulo,-52.1100006103516,-21.7600002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<ll>dwc_commonname:</ll> Canela,NA,NA,NA,"59255",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.7400016784668,-21.6700000762939,"171",2019-11-13 11:21:04-03,USP,SPF,"95102",PreservedSpecimen,Plantae,Lauraceae,Nectandra,angustifolia,Nectandra angustifolia,(Schrad.) Nees & Mart.,"Baitello, JB","2000","05","22","Pirani, JR","3163","1994","07","04",Brasil,São Paulo,Lins,"Na margem da Rod. Marechal Rondon (SP 300), perto do trevo de entrada da cidade.",-49.7400016784668,-21.6700000762939,NA,NA,NA,NA,SPF00095102,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23162",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1100006103516,-21.7600002288818,"172",2019-11-13 11:21:04-03,USP,SPF,"110304",PreservedSpecimen,Plantae,Lauraceae,Nectandra,falcifolia,Nectandra falcifolia,(Nees) J.A.Castigl. ex Mart.Crov. & Piccinini,"Baitello, JB","1998","04","22","Kirizawa, M","3109","1995","05","17",Brasil,São Paulo,Presidente Epitácio,"Reserva Estadual Lagoa São Paulo, ca. 10 km da cidade.",-52.1100006103516,-21.7600002288818,NA,NA,"300","300",SPF00110304,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59255",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-53.0499992370605,-22.5799999237061,"271",2020-11-12 17:00:40-03,UEL,FUEL,"25290",PreservedSpecimen,Plantae,Lauraceae,Nectandra,angustifolia,Nectandra angustifolia,(Schrader) Nees,"Zanon, MMF","2006","10","24","Bicudo, LRH; et al.","243","1998","10","16",Brasil,São Paulo,Rosana,"Rio Paraná, Margem",-53.0499992370605,-22.5799999237061,NA,NA,NA,NA,FUEL006168,NA,NA,NA,NA,NA,NA,Tracheophyta,Laurales,NA,"49200",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"275",2021-03-04 15:43:57-03,IF,SPSF,"14724",PreservedSpecimen,Plantae,Lauraceae,Nectandra,angustifolia,Nectandra angustifolia,(Schrader) Nees,J.B.Baitello,"2010","04","14",G.Durigan,NA,"1991","09","13",Brasil,SP,Assis,Estação Experimental do Instituto Florestal,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo;",Magnoliophyta,Laurales,Magnoliopsida,"23972",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-53.0499992370605,-22.5799999237061,"276",2021-03-04 15:43:57-03,IF,SPSF,"46503",PreservedSpecimen,Plantae,Lauraceae,Nectandra,angustifolia,Nectandra angustifolia,(Schrader) Nees,J.B.Baitello,"2013","07","18",L.R.H.Bicudo & C.J.Campos & S.B.Barbosa,"243","1998","10","16",Brasil,SP,Rosana,Porto Primavera,-53.0499992370605,-22.5799999237061,NA,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,"COLETA: 3m de altura, tépalas branco-creme, estames amarelo-esverdeados, botões verdes, odor suave agradável.; GEOGRAFIA: Margem do Rio Paraná. Mata de galeria.;",Magnoliophyta,Laurales,Magnoliopsida,"49200",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.7400016784668,-21.6700000762939,"282",2021-03-04 15:43:57-03,IF,SPSF,"19915",PreservedSpecimen,Plantae,Lauraceae,Nectandra,angustifolia,Nectandra angustifolia,(Schrader) Nees,J.B.Baitello,"2006","11","08",J.R.Pirani & I.Cordeiro & R.F.Garcia,"3163","1994","07","04",Brasil,SP,Lins,Rodovia Marechal Rondon (SP-300),-49.7400016784668,-21.6700000762939,NA,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Mesófila.&nf;Arvoreta 5m; florers creme.; GEOGRAFIA: remanescente de mata mesofila na margem da estrada.;",Magnoliophyta,Laurales,Magnoliopsida,"23162",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"285",2021-03-04 15:43:58-03,IF,SPSF,"14756",PreservedSpecimen,Plantae,Lauraceae,Nectandra,falcifolia,Nectandra falcifolia,(Nees) Castiglioni,NA,NA,NA,NA,G.Durigan,NA,"1991","05","24",Brasil,SP,Assis,Estação Experimental do Instituto Florestal,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo;",Magnoliophyta,Laurales,Magnoliopsida,"23972",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1100006103516,-21.7600002288818,"286",2021-03-04 15:43:58-03,IF,SPSF,"20013",PreservedSpecimen,Plantae,Lauraceae,Nectandra,falcifolia,Nectandra falcifolia,(Nees) Castiglioni,J.B.Baitello,"1998","04","22",M. Kirizawa,"3109","1995","05","17",Brasil,SP,Presidente Epitacio,R.E.Lagoa Sao Paulo,-52.1100006103516,-21.7600002288818,NA,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Mata Latifoliada Tropical, secundária.&nf;Árvore 5m; flores amarelas.;",Magnoliophyta,Laurales,Magnoliopsida,"59255",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"288",2021-03-04 15:43:58-03,IF,SPSF,"12143",PreservedSpecimen,Plantae,Lauraceae,Nectandra,falcifolia,Nectandra falcifolia,(Nees) Castiglioni,NA,NA,NA,NA,P.R.Domingos,NA,"1987","10","08",Brasil,SP,Assis,Estação Experimental do Instituto Florestal,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,NA,NA,NA,América do Sul,NA,NA,"COLETA: XLS: SPSFAntigo;",Magnoliophyta,Laurales,Magnoliopsida,"23972",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.7400016784668,-21.6700000762939,"312",2019-11-21 10:07:22-03,IBt,SP,"291586",S,Plantae,Lauraceae,Nectandra,falcifolia,Nectandra falcifolia,(Nees) J.A.Castigl. ex Mart.Crov.,"Baitello, JB","2003",NA,NA,"Pirani, JR; et al.","3163","1994","07","04",Brasil,São Paulo,Lins,"Remanescente de mata mesófila na margem da Rodovia Marechal Rondon (SP-300), perto do trevo de entrada da cidade",-49.7400016784668,-21.6700000762939,NA,NA,NA,NA,SP054571,SP054571,NA,NA,NA,NA,NA,NA,NA,NA,"23162",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1100006103516,-21.7600002288818,"313",2021-03-03 13:40:38-03,IBt,SP,"268599",S,Plantae,Lauraceae,Nectandra,falcifolia,Nectandra falcifolia,(Nees) J.A.Castigl. ex Mart.Crov.,NA,NA,NA,NA,"Cordeiro, I","1182","1992","11","23",Brasil,São Paulo,Presidente Epitácio,NA,-52.1100006103516,-21.7600002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59255",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1100006103516,-21.7600002288818,"314",2019-11-21 10:07:22-03,IBt,SP,"277801",S,Plantae,Lauraceae,Nectandra,falcifolia,Nectandra falcifolia,(Nees) J.A.Castigl. ex Mart.Crov.,"Baitello, JB","2003",NA,NA,"Kirizawa, M; et al.","3109","1995","05","17",Brasil,São Paulo,Presidente Epitácio,"Reserva Estadual Lagoa São Paulo, Ca. 10 km da cidade, mata latifoliada tropical, secundária, 6,0-7,0m alt., próximo ao rio Paraná",-52.1100006103516,-21.7600002288818,NA,NA,NA,NA,SP054570,SP054570,NA,NA,NA,NA,NA,NA,NA,NA,"59255",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
