"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","individualCount","class","typeStatus","relatedCatalogItem"
"14","2020-12-20 21:18:55-03","UFV","VIC","5830","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Clark, L.G.","Coons, M.P.; et al.","1217","1977","09","29",NA,"Brasil","Minas Gerais","Serra do Caparaó, Em vale mais úmido.",NA,NA,NA,NA,NA,"Formando touceiras, c.a. de 4 - 5 metros de altura, colmo maciço-ocorrente.","VIC005830","VIC005830",NA,"2002","03","06",NA,NA,NA,NA,NA,NA,NA,NA
"15","2020-12-20 21:18:55-03","UFV","VIC","46318","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Pianissola, E. .M.","Pianissola, E. .M.;; Campos, P. .V.","61","2014","08","10",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Em vegetação de campo de altitude. Colmos agrupados em touceiras bem definidas e hábito ereto ou levemente inclinado. Colmos com 1,9 m de altura e entrenós medindo 12,0-13,5 cm de comprimento.; Colmos agrupados em touceiras bem defini","VIC046318","VIC046318","Alto Caparaó","2016",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"16","2020-12-20 21:18:55-03","UFV","VIC","46327","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Pianissola, E. .M.","Campos, P. .V.","s.n.","2015","02","20",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, entre Terreirrão e o P","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Campos de altitude; Campos de altitude","VIC046327","VIC046327","Alto Caparaó","2016",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"17","2020-12-20 21:18:55-03","UFV","VIC","46328","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Pianissola, E. .M.","Campos, P. .V.","s.n.","2015","02","20",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, entre Terreirrão e o P","-41.8683013916016","-20.4333000183105",NA,NA,NA,"Campos de altitude; Campos de altitude","VIC046328","VIC046328","Alto Caparaó","2016",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"18","2020-12-20 21:18:55-03","UFV","VIC","46329","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Pianissola, E. .M.","Pianissola, E. .M.;; Campos, P. .V.","57","2014","08","09",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Pico do Cristal","-41.8683013916016","-20.4333000183105","2644","2644",NA,"Campos de altitude. Colmos agrupados em touceiras bem definidas e hábito ereto e levemente inclinado. Colmos com 1,60 m de altura e entrenós medindo 9-11 cm de comprimento. Planta em florida. Coord: 0206985 S, 7736955 W; Colmos agrupa","VIC046329","VIC046329","Alto Caparaó","2016",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"19","2020-12-20 21:18:55-03","UFV","VIC","46320","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Pianissola, E. .M.","Pianissola, E. .M.;; Campos, P. .V.","63","2014","08","11",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Pico do Cristal","-41.8683013916016","-20.4333000183105","2768","2768",NA,"Em vegetação de campo de altitude. Colmos agrupados em touceiras bem definidas e hábito ereto. Colmos com 2,0 m de altura e entrenós medindo 10,8-11,3 cm de comprimento. Coord: 0206630 S 7736847 W; Colmos agrupados em touceiras bem de","VIC046320","VIC046320","Alto Caparaó","2016",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"20","2020-12-20 21:18:55-03","UFV","VIC","46330","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Pianissola, E. .M.","Pianissola, E. .M.;; Campos, P. .V.","58","2014","08","09",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Pico do Cristal","-41.8683013916016","-20.4333000183105","2651","2651",NA,"Campos de altitude. Colmos agrupados em touceiras bem definidas e hábito ereto e levemente inclinado. Coord: 0206957 S 7736939 W; Colmos agrupados em touceiras bem definidas e hábito ereto e levemente inclinado.; Campos de altitude","VIC046330","VIC046330","Alto Caparaó","2016","08","15","21645","auto",NA,NA,NA,NA,NA,NA
"21","2020-12-20 21:18:55-03","UFV","VIC","46322","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Pianissola, E. .M.","Pianissola, E. .M.;; Campos, P. .V.","65","2014","08","11",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Pico do Cristal","-41.8683013916016","-20.4333000183105","2770","2770",NA,"Em vegetação de campo de altitude proxima a afloramento rochoso. Colmos agrupados em touceiras bem definidas e hábito ereto. Colmos com 60 cm de altura e entrenós medindo 4,5-6,0 cm de comprimento. Coord: 0206643 S 7736857 W; Colmos a","VIC046322","VIC046322","Alto Caparaó","2016",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"22","2020-12-20 21:18:55-03","UFV","VIC","46321","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Pianissola, E. .M.","Pianissola, E. .M.;; Campos, P. .V.","64","2014","08","11",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Pico do Cristal","-41.8683013916016","-20.4333000183105","2770","2770",NA,"Em vegetação de campo de altitude proxima a afloramento rochoso. Colmos agrupados em touceiras bem definidas e hábito ereto. Colmos com 38,0-72,0 cm de altura e entrenós medindo 5,8-7,5 cm de comprimento. Coord: 0206643 S 7736857 W;","VIC046321","VIC046321","Alto Caparaó","2016",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"23","2020-12-20 21:18:55-03","UFV","VIC","46317","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Pianissola, E. .M.","Pianissola, E. .M.;; Campos, P. .V.","60","2014","08","09",NA,"Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha ao lado ás Duas","-41.8683013916016","-20.4333000183105","2250","2250",NA,"Em vegetação de campo de altitude. Colmos agrupados em touceiras bem definidas e hábito ereto. Colmos com 2,8 m de altura e entrenós medindo 12,5-13,9 cm de comprimento. Coord: 0207067 S 7735506 W; Colmos agrupados em touceiras bem d","VIC046317","VIC046317","Alto Caparaó","2016",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"24","2019-11-21 14:42:26-03","UFJF","CESJ","72382","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L..S. Leoni","L.S. Leoni; F. Lourenço","7238","2008","09","13","América do Sul","Brasil","Minas Gerais","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105","2570","2570",NA,"Campo de Altitude. Crescilmento entouceirado, ca. 2m alt., fértil na coleta.","CESJ072382",NA,"Alto Caparaó","2008",NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"25","2019-11-21 14:42:26-03","UFJF","CESJ","14194","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","A.P.S.Gonçalves","L. Krieger; L.T. Souza; M.C. Brügger","CESJ14194","1976","07","07","América do Sul","Brasil","Minas Gerais","Parque Nacional dom Caparaó - 2.500 m.s.m",NA,NA,NA,NA,NA,"Touceiras densas de 2,5 a 3,0 m de altura, poucos touceiras em flores, espígea com brácteas em tanto azuladas. Caule maciço amarelo ou castanho escuro.","CESJ014194","CESJ014194",NA,"2002","10","25",NA,NA,NA,NA,NA,NA,NA,NA
"26","2019-11-21 14:42:26-03","UFJF","CESJ","15107","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L. Krieger","L. Krieger; et al.","CESJ15107","1977","09","29","América do Sul","Brasil","Minas Gerais","Parque Nacional dom Caparaó",NA,NA,NA,NA,NA,"Em vales úmidos, em touceiras, ocorrente. Colmo maciço, amarelo. Até 4 a 5 m.","CESJ015107","CESJ015107",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2019-11-21 14:42:26-03","UFJF","CESJ","22625","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","E.M. Pianissola","L. Krieger; et al.","CESJ22625","1988","09","17","América do Sul","Brasil","Minas Gerais","Parque Nacional dom Caparaó, 2.700 m.s.m.",NA,NA,NA,NA,NA,"Altura variando de 2 m a mais. Colmo maciço.","CESJ022625","CESJ022625",NA,"2016","06","07",NA,NA,NA,NA,NA,NA,NA,NA
"28","2019-11-21 14:42:26-03","UFJF","CESJ","71615","PreservedSpecimen","Plantae","Angiosperma",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L.V.V. Cruz","L.V.V. Cruz; S.G. Furtado; D.E.F. Barbosa; L. Menini Neto","215","2018","06","26","América do Sul","Brasil","Minas Gerais","Parque Nacional do Caparaó, Lagoas","-41.80265","-20.430975","2600","2600",NA,"Colmos agrupados em touceiras de ca. 1m. Frequente nas bordas das lagoas e em campo úmido.","CESJ071615",NA,"Alto Caparaó","2018","08","23",NA,NA,"-41.80265","-20.430975",NA,NA,NA,NA
"29","2020-04-27 16:11:10-03","UFES","VIES","24298","S","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","P.L. Viana","H.C. de Lima; A.S. Oliveira & Isabele O. de Lima","6645","2007","07","23",NA,"Brasil","Espírito Santo","Picada para o Pico da Bandeira, entre casa Queimada e Duas Irmãs.","-41.800833","-20.455278","2400","2400",NA,NA,"VIES024298","VIES024298","Dores do Rio Preto","2008","07",NA,NA,NA,"41º48'3''W","20º27'19''S",NA,NA,NA,NA
"30","2020-04-27 16:11:10-03","UFES","VIES","24299","S","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L.G. Clark","H.C. de Lima; P.E. Berry, J.F.A. Baumgratz, R. Guedes e L.A.P. Gonzaga","2567","1985","02","07",NA,"Brasil","Minas Gerais","Caminho para o Pico da Bandeira, entre o Terreirão e o Pico da Bandeira.","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,"VIES024299","VIES024299","Caparaó","1991","09","05","15056","auto",NA,NA,NA,NA,NA,NA
"31","2019-06-27 10:26:21-03","UFES","VIES","24297","S","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L.S. Leoni","L.S. Leoni; F. Lourenço","7238","2008","09","13",NA,"Brasil","Minas Gerais","Parque Nacional.","-41.9043998718262","-20.523099899292","2570","2570",NA,NA,"VIES024297","VIES024297","Caparaó","2008",NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA
"32","2020-12-21 16:40:11-03","MBM","MBM","425578","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Clark, L.G.","Lima, H.C.; Berry, P.E.; Baumgratz, J.F.A.; Guedes, R.; Gonzaga, L.A.P.; Berry, P.E.; Baumgratz, J.F.A.; Guedes, R.; Gonzaga, L.A.P.","2559","1985","02","05","Southern America","Brazil","Minas Garais","PN do Caparaó, Tronqueira","-41.9043998718262","-20.523099899292","1900","1900",NA,"Herbácea, com 0,5-0,7m de altura, ramos erectos, formando agrupamentos, dispersos por grande área, saxícola. Espigas pardo-vigrescentes com ramos amarelo na base.; Campos de altirude.","MBM425578",NA,"Caparaó","1994","02","22","15056","auto",NA,NA,NA,NA,NA,NA
"33","2020-12-21 16:40:11-03","MBM","MBM","254343","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Krieger, L.","Krieger, L.; et al.; et al.","15749",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serra do Caparaó",NA,NA,NA,NA,NA,NA,"MBM254343","MBM254343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2020-12-21 16:40:11-03","MBM","MBM","314081","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Viana, P.L.","Brade, A.C.","1009","1941","09","24","Southern America","Brazil","Minas Gerais","Serra do Caparaó., Pico dos Cristais.",NA,NA,NA,NA,NA,NA,"MBM314081","MBM314081",NA,"2008","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2020-12-21 16:40:11-03","MBM","MBM","254341","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Krieger, L.","Krieger, L.; et al.; et al.","15107",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Parque Nacional do Caparaó","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,"MBM254341","MBM254341","Caparaó",NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA
"36","2020-12-21 16:40:11-03","MBM","MBM","143729","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Clark, L.G.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","55512",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Parque Nacional do Caparaó, caminho ao Pico da Bandeira","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,"MBM143729","MBM143729","Caparaó",NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA
"37","2020-12-11 11:45:02-03","UFMG","BHCB","107909","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Viana, PL; Teles, AM; Almeida, TE; Salino, A; Melo, L; Heringer, G","2532","2006","12","22","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó","-41.807511","-20.431667","2660","2660",NA,"Planta ereta com lâminas foliares planas. Espiguetas castanho escuras. Floração não gregária; Em campo de altitude","BHCB019665",NA,"Alto Caparaó","2007","02",NA,NA,NA,"-41.807511","-20.431667",NA,NA,NA,NA
"38","2020-12-11 11:45:02-03","UFMG","BHCB","107914","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Viana, PL; Teles, AM; Almeida, TE; Salino, A; Melo, L; Heringer, G","2538","2006","12","22","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha para o Pico do Sol","-41.807511","-20.431667","2440","2440",NA,"Planta aproximadamente 2m de altura. Lâminas das folhas dos ramos planas; Em campo de altitude","BHCB019664",NA,"Alto Caparaó","2007","02",NA,NA,NA,"-41.807511","-20.431667",NA,NA,NA,NA
"39","2020-12-11 11:45:02-03","UFMG","BHCB","135986","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Heringer, G; Machado, TM; Reis, SB","324","2010","03","05","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó., Parque Nacional do Caparaó, entrada do ES, Caminho entre Macieira e Cachoeira do Aurélio.","-41.837139","-20.482167","1892","1892",NA,"Início da trilha formando touceira com ca. de 1,50m.; Mata Nebular.","BHCB019662",NA,"Espera Feliz",NA,NA,NA,NA,NA,"-41.837139","-20.482167",NA,NA,NA,NA
"40","2020-12-11 11:45:02-03","UFMG","BHCB","136392","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","464","2010","03","09","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha Pico da Bandeira - Terreirão.","-41.795833","-20.434778","2890","2890",NA,"Touceira com ca. 1m alt.; Campo sobre afloramento","BHCB019660",NA,"Alto Caparaó",NA,NA,NA,NA,NA,"-41.795833","-20.434778",NA,NA,NA,NA
"41","2020-12-11 11:45:02-03","UFMG","BHCB","136404","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Bünger, MO; Fernandes, AC; Silva, MH; Ribeiro, ASS","476","2010","03","09","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha Pico da Bandeira - Terreirão.","-41.795833","-20.434778","2890","2890",NA,"Touceira com ca. 1m alt.; Campo sobre afloramento","BHCB019661",NA,"Alto Caparaó",NA,NA,NA,NA,NA,"-41.795833","-20.434778",NA,NA,NA,NA
"42","2020-12-11 11:45:02-03","UFMG","BHCB","36929","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Clark, LG; Morel, M","702","1990","02","23","Southern America","Brasil","Minas Gerais","Parque Nacional do Caparaó, Trilha para Pico da Bandeira","-41.816667","-20.45","2110","2110",NA,"This species seen as high as 2370 m at the encampament, growing eiht C. pinifolia, both very common. Culms to 1cm diam., to 2-3 tall, culms erect at base, arching, branches ascending. One culm found in flower. Branching intravaginal;","BHCB019668",NA,"Alto Caparaó",NA,NA,NA,NA,NA,"-41.816667","-20.45",NA,NA,NA,NA
"43","2020-12-11 11:45:02-03","UFMG","BHCB","59939","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Krieger, L","15749","1977","09","28","Southern America","Brasil","Minas Gerais","Serra do Caparó.",NA,NA,"2400","2400",NA,"Em touceiras, lugares mais abrigados até 3 ou 4m de altura, colmo maciço","BHCB019663",NA,NA,"1989","05","05",NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-02-11 17:21:17-03","UFPR","UPCB","19208","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","Clark, L.G.","Brade, A.C.","17009","1941","09","24",NA,"Brasil","Minas Gerais","Serra do Caparaó, Pico dos Cristais.",NA,NA,NA,NA,NA,NA,"UPCB0037351","UPCB0037351",NA,"1994","03","07",NA,NA,NA,NA,NA,NA,NA,NA
"45","2013-05-07 06:03:00-03","MO","MOBOT","230731","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Ynés Mexia","Mexia 4018","1929","11","25","South America","Brazil","Espírito Santo","Serra do Caparao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2008-05-27 22:02:00-03","MO","MOBOT","221724","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"A.A. da Silveira","Silveira HERB. SILV. 600","1911","9",NA,"South America","Brazil","Minas Gerais","Serra do Caparao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2008-05-27 22:02:00-03","MO","MOBOT","230720","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira",NA,"Lynn G. Clark|M. Morel","Clark 702","1990","2","23","South America","Brazil","Minas Gerais","Mpio. Caparao, Pq. Nac. Caparao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2009-06-24 18:35:00-03","MO","MOBOT","2834425","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L.G. Clark","Agnes Chase","Chase 9695","1925","4","30","South America","Brazil","Minas Gerais","Rocky open slope; characterisitc of this region, but sterile (only 1 found in fl.) trail to Pico de Bandeira. Serra Do Caparaó.",NA,NA,"2400.00000000","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2012-04-13 10:00:00-03","MO","MOBOT","2834450","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Chusquea","baculifera","Chusquea baculifera","Silveira","L.G. Clark","P.L. Krieger","Krieger 22625","1988","9","17","South America","Brazil","Minas Gerais","Parque Nacional de Capara.",NA,NA,"27700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
