"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","typeStatus","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","relatedCatalogItem"
"11","2021-03-15 16:37:00-03","NY","NYBG","616911","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","S. A. Mori","13084","1979","12","08","South America","Brazil","Bahia","Itacaré","A 3 km ao S de Itacaré","-38.9833","-14.2833","sheet","Flores em álcool <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464101' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616911","NY00616911_01","M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","01198104","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","S. C. de Sant'Ana","604","1996","07","25","South America","Brazil","Bahia","Una","Una Biological Reserve; Mata Higrófila sul baiana","-39.0833","-15.15","sheet","Site: R. Coletas feitas na Picada do Bandeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=623061' target='other'> <mi>dwc_moreinfo</mi></a>","NY01198104","NY01198104_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","616909","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","W. W. Thomas","8281","1991","07","01","South America","Brazil","Bahia","Uruçuca","7.3 km N of Serra Grande on road to Itacare. Fazenda Lagoa do Conjunto Fazenda Santa Cruz","-39.0617","-14.4231","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464092' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616909","NY00616909_01","M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","585392","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","J. G. Jardim","177","1993","07","13","South America","Brazil","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una","-39.08","-15.15","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464105' target='other'> <mi>dwc_moreinfo</mi></a>","NY00585392","NY00585392_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","616907","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","J. A. Kallunki","410","1993","02","01","South America","Brazil","Bahia","Aurelino Leal","11.2 km from Aurelino Leal and BR-101 on road to Lage do Banco, to right on small cobbled roadway","-39.38","-14.33","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464099' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616907","NY00616907_01","M. L. Kawasaki",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","616910","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","S. A. Mori","11484","1979","02","08","South America","Brazil","Bahia","Itacaré","Cerca de 1 km ao S de Itacaré. Folha SD 24 (14-39c)","-38.995183","-14.2890182","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=464100' target='other'> <mi>dwc_moreinfo</mi></a>","NY00616910","NY00616910_01","M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2019-11-25 16:51:17-03","UFBA","ALCB","138302","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Stadnik, A; Melo, JDO; Sperotto, P; Borges, RL","547","2018","02","20","Southern America","Brasil","Bahia","Itacaré","Trilha para a prainha.","-38.9967002868652","-14.2775001525879",NA,"ca. 4m. Folhas glabras discolores. Botões passados com catáfilos castanhos. Frutos imaturos verdes.","ALCB069141",NA,"Stadnik, A","2018","02","41230","auto",NA,NA,NA,NA,NA,NA,NA,NA
"18","2019-08-27 13:31:37-03","IAP","PACA-AGP","70581","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","M. Sobral","5750","1988","01",NA,NA,"Brasil","BA","Itacaré",NA,"-39","-14.333333",NA,"4-5m de altura e flor branca. &nf;Herb. ICN.&nf;Conforme NAPAEA 4, pg12. Habitat: interior de mata litorânea junto ao mar Hábito: arvoreta","PACA070581","PACA070581","M. Sobral","1988",NA,NA,NA,"Magnoliatae","Paratipo","39°00'W","14°20'S",NA,NA,NA,NA
"19","2020-06-18 10:58:15-03","UFRRJ","RBR","46799","S","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","M.C. Souza; V. Staggemeier, T. Silva","1136","2012","11","01",NA,"Brasil","Bahia","Camacan","RPPN Serra Bonita. Trilha da reserva.","-39.568333","-15.396944",NA,NA,"RBR00046799","RBR00046799",NA,NA,NA,NA,NA,NA,NA,"39º34'6''W","15º23'49''S","884","884",NA,NA
"20","2020-12-21 16:37:37-03","MBM","MBM","179325","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Carvalho, A.M. de; et al.; et al.","4667","1994","09","19","Southern America","Brazil","Bahia","Ilhéus","Mata da Esperança","-39.0494003295898","-14.7889003753662",NA,NA,"MBM179325","MBM179325","Sobral, M.",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
"21","2020-12-21 16:37:37-03","MBM","MBM","121031","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Sobral, M.; Brito, H.S.; Nascimento, W.; Brito, H.S.; Nascimento, W.","5750","1988","03",NA,"Southern America","Brazil","Bahia","Itacaré",NA,"-38.9967002868652","-14.2775001525879",NA,"Arvoreta 4m alt., em interior de mata litorânea, fl. caulinares, brancas; Arvoreta 4m alt., flores caulinares, brancas.; Em interior de mata litorânea.","MBM121031","MBM121031","Sobral, M.","1988",NA,"41230","auto",NA,"PARATYPE",NA,NA,NA,NA,NA,NA
"22","2020-12-11 11:39:38-03","UFMG","BHCB","109633","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Sant'Ana, SC de; Jardim, JG; Brito, HS; Santos, JAL dos","604","1996","07","25","Southern America","Brasil","Bahia","Una","Reserva Biológica do Mico-Leão., Entrada no km 46 da Rod. BA-001 Ilhéus/Uma. Região da Mata Higrófila Sul Baiana. Coletas feitas na Picada da Badeira.","-39.0752983093262","-15.2932996749878",NA,"Árvore com 10m de altura e 10cm de diâmetro. Folhas verdes discolores. Flores com estames e anteras cremes. Frutos imaturos verdes.","BHCB013932","BHCB013932",NA,"2007",NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-04 11:05:54-03","UFRB","HURB","14356","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Victor Jr., V.","1361","2013","01","15",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014356",NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"24","2019-11-13 11:27:20-03","USP","SPF","81527","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Kallunki, JA","410","1993","02","01",NA,"Brasil","Bahia","Aurelino Leal",NA,"-39.383333","-14.333333",NA,NA,"SPF00081527",NA,"Faria, JEQ","2012","10",NA,NA,NA,NA,"-39.383333","-14.333333",NA,NA,NA,NA
"25","2019-10-07 09:35:50-03","UEFS","HUEFS","63008","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Plinia","callosa","Plinia callosa","Sobral","Jardim, J.G.","3994","2002","04","11",NA,"Brasil","Bahia","Uruçuca","Rodovia Serra Grande/Uruçuca, 7km W de Serra Grande.","-39.083333","-14.466667",NA,"Floresta Higrófila.","HUEFS0063008","HUEFS0063008","M.Sobral","2012","04",NA,NA,"Rosanae",NA,"39W5'","14S28'",NA,NA,NA,NA
"26","2018-05-14 16:20:18-03","F","FMNH-SEEDPLANTS","V0349151F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"M. Sobral","5750","1988","12","4","South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,"V0349151F","V0349151F_01 V0349151F_02","RRC ID Flag",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"5750",NA
"27","2020-07-23 12:16:30-03","CEPLAC","CEPEC","103697","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"Fiaschi, P.","2395","2004","07","03",NA,"Brasil","Bahia","URUÇUCA","Estrada de Serra Grande para Uruçuca. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da torre do celular.","-39.115","-14.499722",NA,NA,NA,NA,"M. C. Souza",NA,NA,NA,NA,NA,NA,"39W6'54","14S29'59","380","380",NA,"31/3/2017"
"28","2020-07-23 12:16:30-03","CEPLAC","CEPEC","109748","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"P. Fiaschi","2578","2004","10","26",NA,"Brasil","Bahia","ITACARÉ","Estr. Itacaré/Ubaitaba, Km 8. Área do Inventário do Plano de Manejo do Parque Est. da Serra do Condurú. Faz. pertencente ao IESB.","-39.065278","-14.351389",NA,NA,NA,NA,"M. Sobral",NA,NA,NA,NA,NA,NA,"39W3'55","14S21'5",NA,NA,NA,"30/12/2006"
"29","2020-07-23 12:16:30-03","CEPLAC","CEPEC","114205","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"Souza, M. C.","396","2006","09","13",NA,"Brasil","Bahia","ITACARÉ","Rodovia Ilhéus-Itacaré, km 59, Fazenda Boa paz.","-39.031944","-14.335556",NA,NA,NA,NA,"A. Stadnik",NA,NA,NA,NA,NA,NA,"39W1'55","14S20'8","100","100",NA,NA
"30","2020-07-23 12:16:30-03","CEPLAC","CEPEC","123631","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"Piotto, D.","215","2007","06","09",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667",NA,"Floresta secundária, idade: 25 anos, sítio: 7 , linha: 1 , #: 30 , dist.: 44 , dap: 5 cm, altura: 6 m",NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,"39W5'0","14S25'0","120","120",NA,NA
"31","2020-07-23 12:16:30-03","CEPLAC","CEPEC","140742","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"Lopes, L.C.M.","485","2012","03","06",NA,"Brasil","Bahia","UNA",NA,"-39.121389","-15.192222",NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,"39W7'17","15S11'32",NA,NA,NA,NA
"32","2020-07-23 12:16:30-03","CEPLAC","CEPEC","19224","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"R. M. Harley","18321","1977","01","28",NA,"Brasil","Bahia","ITACARÉ","Prox. a Foz Rio de Contas.","-38.983333","-14.283333",NA,NA,NA,NA,"M. Sobral",NA,NA,NA,NA,NA,"Paratipo","38W59'0","14S17'0",NA,NA,NA,"04/12/1988"
"33","2020-07-23 12:16:30-03","CEPLAC","CEPEC","52909","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"W. W. Thomas","7626",NA,NA,NA,NA,"Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande Rod. para Itacaré. Fazenda Lagoa. Parcela 24. Árvore #1044.","-39.016667","-14.034722",NA,"<ll>dwc_commonname:</ll>",NA,NA,"A. M. Amorim",NA,NA,NA,NA,NA,NA,"39W1'","14S2'5",NA,NA,NA,NA
"34","2020-07-23 12:16:30-03","CEPLAC","CEPEC","41292","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"L. A. Mattos-Silva","2179","1987","04","28",NA,"Brasil","Bahia","ITACARÉ","Ca. 1Km ao S Itacare. Beira-mar.","-39.033333","-14.3",NA,NA,NA,NA,"M. Sobral",NA,NA,NA,NA,NA,"Paratipo","39W2'0","14S18'0",NA,NA,NA,"30/12/1988"
"35","2020-07-23 12:16:30-03","CEPLAC","CEPEC","41307","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"L. A. Mattos-Silva","2194","1987","04","28",NA,"Brasil","Bahia","ITACARÉ","Rod. Itacaré/Ubaitaba (BA-654), prox. a antiga Barragem. Coletas no KM 6.","-39.033333","-14.3",NA,NA,NA,NA,"M. Sobral",NA,NA,NA,NA,NA,"Paratipo","39W2'0","14S18'0",NA,NA,NA,"30/12/1988"
"36","2020-07-23 12:16:30-03","CEPLAC","CEPEC","52109","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"A. M. de Carvalho","3675","1993","10","09",NA,"Brasil","Bahia","URUÇUCA","Distrito de Serra Grande. 7.3Km na estrada Serra Grande/Itacaré. Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,"M. Sobral",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,"30/12/1992"
"37","2020-07-23 12:16:30-03","CEPLAC","CEPEC","52621","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"W. W. Thomas","7443",NA,NA,NA,NA,"Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande Rod. para Itacaré. Fazenda Lagoa. Parcela 20. Árvore #854.","-39.016667","-14.416667",NA,"<ll>dwc_commonname:</ll>",NA,NA,"A. M. Amorim",NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA
"38","2020-07-23 12:16:30-03","CEPLAC","CEPEC","59106","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"J. G. Jardim","177","1993","07","13",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). Entrada KM 46 BA-001 Ilheus/Uma.","-39.083333","-15.15",NA,NA,NA,NA,"A. M. Amorim",NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,"30/12/1997"
"39","2020-07-23 12:16:30-03","CEPLAC","CEPEC","59122","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"J. G. Jardim","158","1993","07","13",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). Entrada KM 46 Ba-001 Ilheus/Uma.","-39.083333","-15.15",NA,NA,NA,NA,"A. M. Amorim",NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,"30/12/1997"
"40","2020-07-23 12:16:30-03","CEPLAC","CEPEC","62248","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"S. C. de Sant'Ana","557","2008","10","08",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). Entrada KM 46 BA-001 Ilheus/Uma.","-39.083333","-15.15",NA,NA,NA,NA,"A. M. Amorim",NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,"30/12/1997"
"41","2020-07-23 12:16:30-03","CEPLAC","CEPEC","64376","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"A. M. de Carvalho","4667","1994","09","19",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore no. 280 parcela 8.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,"M. Sobral",NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1995"
"42","2020-07-23 12:16:30-03","CEPLAC","CEPEC","64629","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"A. M. de Carvalho","4732","1994","09","18",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore no. 157 parcela 5.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,"A. M. Amorim",NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996"
"43","2020-07-23 12:16:30-03","CEPLAC","CEPEC","64758","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"A. M. de Carvalho","4826","1994","09","19",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore no. 279 parcela 8.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Murta",NA,NA,"A. M. Amorim",NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996"
"44","2020-07-23 12:16:30-03","CEPLAC","CEPEC","70172","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"S. C. de Sant'Ana","604","1996","07","25",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão (REBIO). (IBAMA) Entrada KM 46 Ba-001 Ilheus/Uma. Picada da Bandeira.","-39.083333","-15.15",NA,NA,NA,NA,"A. M. Amorim",NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,"30/12/1997"
"45","2020-07-23 12:16:30-03","CEPLAC","CEPEC","18477","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"S. A. Mori","13084","1979","12","08",NA,"Brasil","Bahia","ITACARÉ","A 3Km ao S de Itacare. Beira mar.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"M. Sobral",NA,NA,"41230","auto",NA,"Paratipo","0W0'0","0S0'0",NA,NA,NA,"28/02/1988"
"46","2020-07-23 12:16:30-03","CEPLAC","CEPEC","52299","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"A. M. Amorim","386","1991","11","20",NA,"Brasil","Bahia","ITACARÉ","Estrada Itacaré/Taboquinhas, ao lado do Loteamento da Marambaia.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"M. Sobral",NA,NA,"41230","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1992"
"47","2020-07-23 12:16:30-03","CEPLAC","CEPEC","6069","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"T. S. dos Santos","1064","1979","10","02",NA,"Brasil","Bahia","ITACARÉ","Ao S da cidade. Beira mar.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"M. Sobral",NA,NA,"41230","auto",NA,"Holótipo","0W0'0","0S0'0",NA,NA,NA,"04/12/1988"
"48","2020-07-23 12:16:30-03","CEPLAC","CEPEC","15916","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"S. A. Mori","11484","1979","02","08",NA,"Brasil","Bahia","ITACARÉ","Ca. 1Km ao S de Itacaré.","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,"M. Sobral",NA,NA,"41230","auto",NA,"Paratipo","0W0'0","0S0'0",NA,NA,NA,"30/12/1988"
"49","2020-07-23 12:16:30-03","CEPLAC","CEPEC","94789","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Plinia","callosa","Plinia callosa",NA,"A. Martini","114","1999","07","18",NA,"Brasil","Bahia","UNA","Reserva Biologica de Una (REBIO). Sede da Piedade. Coleta prox. ao córrego e a C3.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"A. Stadnik",NA,NA,"36070","auto",NA,NA,"39W8'78","15S10'66",NA,NA,NA,"30/09/2014"
