"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","identifiedBy","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","dayIdentified"
"11","2021-03-15 16:37:00-03","NY","NYBG","4187124","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C.Chr.","R. Núñez C.","571","2004","03","25","South America","Bolivia","Santa Cruz","Manuel María Caballero","Bosque Ribereño Yungueño","-64.7519","-17.8383","2476","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4505798' target='other'> <mi>dwc_moreinfo</mi></a>","NY04187124","NY04187124_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","4187131","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C.Chr.","M. A. Sundue","789","2003","08","02","South America","Bolivia","Santa Cruz","Manuel María Caballero","1.5 km down from Empalme (on Comarapa-Cochabamba highway) on road to Khara Huasi.","-64.7033","-17.83","2475","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4505805' target='other'> <mi>dwc_moreinfo</mi></a>","NY04187131","NY04187131_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2020-02-08 10:43:21-03","NBC","NL-BOTANY","U.1004786","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C.Chr.","Schreiter R",NA,"1917","12","01","Southern America","Argentina",NA,NA,"Provincia Traumau. Dep. Tafi. Zueb de Tafi.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1004786 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1004786","NL-U1004786",NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2020-02-08 10:43:21-03","NBC","NL-BOTANY","U.1004787","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C.Chr.","Schreiter R",NA,"1926","04","13","Southern America","Argentina",NA,NA,"Provincia Tucomán. Dep. Tafi. Montesito a Rodes Aspero.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1004787 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1004787","NL-U1004787",NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2020-02-08 10:43:21-03","NBC","NL-BOTANY","U.1004788","PreservedSpecimen","Plantae",NA,"Polypodiales","Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C.Chr.","Unreadable",NA,"1908","01","23","Southern America","Argentina",NA,NA,"Provincia Tucumán. Baspichango.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1004788 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1004788","NL-U1004788",NA,NA,"Pteropsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-01-14 15:25:20-03","MN","R","232896","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Cranfilia","caudata","Cranfilia caudata","(Baker) V.A.O. Dittrich & Gasper","Damasceno, E.R. 844; Campos, I. C. G",NA,"2014","06","21",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Três Picos","-42.5311012268066","-22.2819004058838",NA,NA,NA,"R010043290,R010043291","R010043290 R010043291",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"17","2019-11-21 14:51:38-03","UFJF","CESJ","61782","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Blechnaceae","Cranfillia","caudata","Cranfillia caudata","(Baker) V.A.O. Dittrich & Gasper","L.L. Giacomin; A.Massensini Jr.; F.C. Assis; L.C. Paixão","1350","2011","03","15","América do Sul","Brasil","Minas Gerais","Delfim Moreira","Fazenda da Onça (área mantida pelo Exército Brasil, Trilha saindo da sede da Fazenda para cachoeira. Lat.: 22º36'34S; Lon.: 45º20'51W; Alt.: 1725m.","-45.3475","-22.609444","1725",NA,"Erva escandente em área aberta às margens de Floresta Ombrófila Densa secundária. (Prensado em álcool).","CESJ061782",NA,"1725","V.A.O. Dittrich",NA,NA,NA,"2017","09","-45.3475","-22.609444",NA,NA,NA
"18","2021-03-01 16:49:53-03","UFJF","CESJ","57371","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Blechnaceae","Cranfillia","caudata","Cranfillia caudata","(Baker) V.A.O. Dittrich & Gasper","A. Salino; M. Megale; A.J. Arruda","14561","2009","08","29","América do Sul","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Entre a Portaria de Pedra Menina e Macieira. LLat.:20°29'03,9S; Lon.:41°49'35,2W; Alt.:1856m.","-41.826444","-20.484417","1856",NA,"Terrestre, em borda de mata.","CESJ057371","CESJ057371","1856","V.A.O. Dittrich",NA,NA,NA,"2018","12","-41.826444","-20.484417",NA,NA,NA
"19","2019-11-21 14:51:38-03","UFJF","CESJ","64254","PreservedSpecimen","Plantae","Polypodiopsida",NA,"Blechnaceae","Cranfillia","caudata","Cranfillia caudata","(Baker) V.A.O. Dittrich & Gasper","V.A.O. Dittrich; A.A. Vale; J.H.C. Ribeiro; L.D. Santana","1886","2014","05","11","América do Sul","Brasil","Minas Gerais","Aiuruoca","Parque Estadual da Serra do Papagaio, Picada para o Pico do Papagaio","-44.651278","-22.05325","1704",NA,"Terrícola à beira de riacho em Floresta Ombrófila Densa","CESJ064254",NA,"1704","V.A.O. Dittrich",NA,NA,NA,"2017","09","-44.651278","-22.05325",NA,NA,NA
"20","2015-09-23 00:22:11-03","MNHN","RECOLNAT_MNHN_P","P00627638","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Blechnum","sprucei","Blechnum sprucei","C.Chr.","Spruce, R.",NA,NA,NA,NA,NA,"Andes Quitenses",NA,NA,"Girayrapata",NA,NA,NA,"hb","1ère feuille <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00627638' target='other'> <mi>dwc_moreinfo</mi></a>","P00627638","P00627638_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5329",NA,NA
"21","2015-09-23 01:48:39-03","MNHN","RECOLNAT_MNHN_P","P00627639","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Blechnum","sprucei","Blechnum sprucei","C.Chr.","Spruce, R.",NA,NA,NA,NA,NA,"Andes Quitenses",NA,NA,"Girayrapata",NA,NA,NA,"hb","2e feuille <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00627639' target='other'> <mi>dwc_moreinfo</mi></a>","P00627639","P00627639_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5329",NA,NA
"22","2015-02-15 14:46:00-02","MO","MOBOT","3292199","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Jorge E. Ramos|J. Contreras|L. Ramos|R. Tigse","Ramos 6670","2003","7","27","South America","Ecuador","Cotopaxi",NA,"Cantón Sigchos, en la cima del Cerro Azul, ca. 1:20 horas de casa del Sr. Marco Sillio.","-78.84444","0.59416","3681.00000000",NA,NA,NA,NA,NA,"A.R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2013-08-23 04:12:00-03","MO","MOBOT","3369568","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Erika Fernández","Fernández Terrazas 2084","2003","8","14","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Astillero. Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas","-64.6875","-17.82527","2560.00000000",NA,NA,NA,NA,NA,"M. Sundue y E. Fernandez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2012-04-03 16:29:00-03","MO","MOBOT","1150750","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","J. Richard Abbott|Antony Jardim","Abbott 17111","1995","6","20","South America","Bolivia","Santa Cruz","Manuel Maria Caballero","Amboró National Park, Cerro Bravo area; ca. 10 map Km. N of Comarapa, near permanent plot. Cloud forest with Weinmannia spp., Podocarpus rusbyi, Prumnopitys exigua, tree ferns, and a thick epiphyte layer; with a network of cow grazing trails.","-64.5347222","-17.8180556","2500.00000000",NA,NA,NA,NA,NA,"R.C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"25","2013-10-22 05:43:00-02","MO","MOBOT","1571701","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Alba L. Arbeláez|Luzmila Arroyo P.|S. P. Churchill|Alfredo F. Fuentes|Marisol Garvizu|S. Landívar","Arbeláez Álvarez 605","2001","3","31","South America","Bolivia","Santa Cruz","Vallegrande","Cantón Guadalupe. Camino Vallegrande a Pucara (sur de Guadalupe 5 Km). Bosque montano secundario.","-64.0333333","-18.5666667","2260.00000000",NA,NA,NA,NA,NA,"A. Rojas",NA,NA,NA,NA,NA,NA,NA,"1","5",NA
"26","2013-07-04 05:49:00-03","MO","MOBOT","1771024","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Thomas B. Croat|Lynn P. Hannon|Petra E. Schmidt","Croat 86281","2002","8","6","South America","Ecuador","Morona-Santiago",NA,"Parque Nacional Sangay. Along road between Riobamba and Macas, between Cebadas and Zuñac, between Atillo and current end of road (ca. 20 Km beyond summit and limit with Chimborazo Prov.), 8 Km east of guard house for park near Chimborazo Province.","-78.41833","-2.21","2710.00000000",NA,NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,"1030","3",NA
"27","2008-05-27 22:02:00-03","MO","MOBOT","2195996","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Brown","Brown 1719","1981","12","2","South America","Argentina","Jujuy","Ledesma","Camino e/Mesada y Abra de Cañas",NA,NA,NA,NA,NA,NA,NA,NA,"Durán, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2020-07-07 08:35:00-03","MO","MOBOT","2196044","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","León Castillón","Castillón 13669","1912","1",NA,"South America","Argentina","Tucumán","Tafí","Tafí del Valle, La Casita.",NA,NA,NA,NA,NA,NA,NA,NA,"de la Sota, E. R.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"29","2008-05-27 22:02:00-03","MO","MOBOT","2248185","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","* CASSA DE PAZOS","CASSA DE PAZOS 285","1997","11","13","South America","Argentina","Salta","Santa Victoria","Camino de Los Toldos a Lipeo, desvío a San José.",NA,NA,"1750.00000000",NA,NA,NA,NA,NA,"Durán, M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2014-01-24 05:32:00-02","MO","MOBOT","2345200","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Elías R. de la Sota","de la Sota 4451","1966","3","17","South America","Argentina","Jujuy","Ledesma","Abra de las Cañas.",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,"de la Sota, E. R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2011-03-22 21:15:00-03","MO","MOBOT","2683313","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 1209","1995","10","26","South America","Ecuador","Napo",NA,"Oyacachi, ca 2 km below the village, opposite abandoned village. Tall montane forest on slightly sloping ground. Casajuchu.","-78.05","-0.21666","3150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2011-02-23 22:03:00-03","MO","MOBOT","2768830","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Jorge E. Ramos|J. Contreras|L. Ramos|A. Tigsu|R. Tigsu","Ramos 6670","2003","7","27","South America","Ecuador","Cotopaxi","Sigchos","Reserva Ecológica Los Illinizas, en la cima del Cerro Azul, ca. 1:20 horas de casa del Sr. Marco Sillio.","-78.84444","-0.59416","3681.00000000",NA,NA,NA,NA,NA,"A.R.Smith(UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2010-12-11 22:37:00-02","MO","MOBOT","2906747","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Erika Fernández|Juan P. Altamirano","Fernández Terrazas 3158","2005","2","17","South America","Bolivia","Cochabamba","Carrasco","Sehuencas-Pajcha. Bosque montano húmedo, pendiente de hasta el 80% de inclinación. Laderas de vegetacion secundaria dominado por Hedyosmun, Clethra scabra y Weinmannia sorbifolia.","-65.2713889","-17.5283334","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"34","2010-12-11 22:37:00-02","MO","MOBOT","3291799","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Erika Fernández|Juan P. Altamirano","Fernández Terrazas 3312","2005","2","21","South America","Bolivia","Cochabamba","Carrasco","Siberia Churo. Bosques relictuales con algunas especies esparcas de Prumnopitys exigua.","-64.79777","-17.78111","2950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2011-06-08 17:16:00-03","MO","MOBOT","3291901","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","José Steinbach","Steinbach G. 9525","1929","3","6","South America","Bolivia","Cochabamba","Chapare",NA,NA,NA,"3100.00000000",NA,NA,NA,NA,NA,"A.R. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2011-03-23 19:42:00-03","MO","MOBOT","3292345","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Martha Serrano|S. P. Churchill|Jeaneth Villalobos|E. Portal|R. León","Serrano 5132","2004","11","12","South America","Bolivia","Tarija","Arce","Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquía Bajando del campamento Potreros a la Guardianía tucumanum, Rhamnus sphaerosperma y Vibumum seemenii. en las pendientes seperiores y cimas Podocarpus parlatorei. Bosque montano Tucumano- Boliviano Quebrada Alisos.",NA,NA,"2100.00000000",NA,NA,NA,NA,NA,"H. Huaylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2011-04-01 18:03:00-03","MO","MOBOT","3292395","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Martha Serrano|Jeaneth Villalobos|Ariel Lliully","Serrano 6063","2005","7","3","South America","Bolivia","Tarija","Arce","Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquía. Cuenca del rio Lorayoj, saliendo de Campo Los Pinos. Bosque montano Tucumano-Boliviano Abundancia de especies siemprecerdes: Amomyrtella gulli, Myrclanthes callicoma, Siphoneugena occidentalis e Ilex argentina. Area con alta influencia de neblina permante.","-64.5325","-21.91277","1768.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2011-03-23 19:44:00-03","MO","MOBOT","3292456","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","H. Huaylla|S. P. Churchill|Martha Serrano","Huaylla 1544","2004","11","13","South America","Brazil","Acre",NA,"Reserca Nacional de Flora y Fauna Tariquía, comunidad Achirales. Ralo, quebrada con agua permanente. Bosque Tucumano-Boliviano. Bosque mintano húmedo con abundantes musgos.",NA,NA,"1706.00000000",NA,NA,NA,NA,NA,"H. Huaylla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2011-03-23 19:44:00-03","MO","MOBOT","3292558","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","H. Huaylla|S. P. Churchill|Martha Serrano","Huaylla 1515","2004","11","10","South America","Bolivia","Tarija","Arce","Reserva Nacional de Flora y Fauna Tariquía. Bajando La Cumbre hacia Potreross. Ralo disperso, ladera húmedo con presencia de Alnuacuminata, Polylepis, Sambucus.",NA,NA,"2550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2011-03-28 16:14:00-03","MO","MOBOT","3292682","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","H. Huaylla|Jeaneth Villalobos|Ariel Lliully|A. Hercz|O. Rooney","Huaylla 1830","2005","4","24","South America","Bolivia","Tarija","Arce","Reserva Nacional de Flora y Fauna Tariquia. Bosque Boliviano Tucumano, con abundancia de musgos y helchos en los cañones, siempreverde. Presencia de Myrcianthes callicoma, Rubus sp. Una planta, laderas rocosos muy pronunciada borde del rio. Saliendo de la communidad Achiral hacia Guardinia Alisos.","-64.56444","-22.04138","1714.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2010-12-11 22:36:00-02","MO","MOBOT","3368921","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Erika Fernández|Juan P. Altamirano","Fernández Terrazas 3158","2005","2","17","South America","Bolivia","Cochabamba","Carrasco","Sehuencas-Pajcha. Bosque montano humedo, pendiente de hasta el 60 % de inclinacion. Laderas de vegetacion secundaria dominado por Hedyosmun angustifolium, Chletra scabra y Weinmannia sorbifolia.","-65.27138","-17.52833","2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2013-11-26 05:40:00-02","MO","MOBOT","3409364","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Martha Serrano|Jeaneth Villalobos|Ariel Lliully|J. Alberto Peñaranda|Reinaldo Lozano","Serrano 6912","2005","12","25","South America","Bolivia","Chuquisaca","Hernando Siles","Cima Serrania Los Milagros. Laguna Milagros. Isla de Bosque Montano Tucumano-Boliviano, dominando ne el dosel Podocarpus parlatoei, Myrcianthes callicoma. Sotobosque abierto. Estrato herbáceo cubierto por Commelina spp. y varias especies creciendo en rosetas compactas como Polystichum montevidense y Dryopteris wallichiana.","-64.04888","-20.28777","1993.00000000",NA,NA,NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2008-05-27 22:02:00-03","MO","MOBOT","35170","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","B.B. Larsen|Bente Eriksen","Larsen 45380","1983","10","25","South America","Ecuador","Tungurahua",NA,"Northern slope of the volcano Tungurahua, 1 km south of Baños. Disturbed montane forest. Soil temp.: 12° C.","-78.43333","-1.41666","2800.00000000",NA,NA,NA,NA,"3000.00000000","B. Øllgaard 1990, (AU), on dupl. in QCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2008-05-27 22:02:00-03","MO","MOBOT","35179","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Benjamin Øllgaard|Bjarke Eriksen","Øllgaard 90318","1989","1","29","South America","Ecuador","Napo",NA,"Road Papallacta-Cuyuja.","-78.08333","-0.38333","2900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2008-05-27 22:02:00-03","MO","MOBOT","399","PreservedSpecimen","Plantae",NA,NA,"Blechnaceae","Blechnum","sprucei","Blechnum sprucei","C. Chr.","Joseph A. Ewan","Ewan 16416","1944","11","8","South America","Ecuador","Pichincha",NA,NA,NA,NA,"2800.00000000",NA,NA,NA,NA,NA,"Alston",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
