"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","scientificNameAuthorship","county","identifiedBy","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"11","2021-03-15 16:37:00-03","NY","NYBG","2108849","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","G. T. Prance","24840","1977","11","04","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2275300' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108849","NY02108849_01",NA,"Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway, Cachoeira de Curuá; north slope of Serra Cachimbo.","300",NA,"Malme",NA,NA,"-54.9644","-8.7367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2016-09-29 09:48:00-03","NY","NYBG","503192","PreservedSpecimen","Plantae",NA,"Poales","Xyridaceae","Xyris","fallax","Xyris fallax","W. R. Anderson","12002","1978","02","07","South America","Bolivia","El Beni","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=255162' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503192",NA,NA,"15-17 km SW of Guayaramerin on road to Riberalta, with standing or gently flowing water now, probably seasonally dry (pampa); and adjacent open drainage ditch",NA,NA,NA,NA,"M. das G. L. Wanderley","-65.4641333","-10.9314555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","02098169","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","F. A. Michelangeli","2603","2014","03","30","South America","Guyana","Potaro-Siparuni","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2362888' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098169","NY02098169_01",NA,"Kaieteur National Park; rock outcrops and savanna near Northern end of air strip.","440",NA,"Malme",NA,"L. M. Campbell","-59.4869","5.17725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","02109051","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","T. C. Plowman","9112","1980","02","24","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2275320' target='other'> <mi>dwc_moreinfo</mi></a>","NY02109051","NY02109051_01",NA,"2 km west of town along highway PA-287","300","300","Malme","Conceição do Araguaia",NA,"-49.3","-8.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","02647084","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","B. Maguire","33856","1952","12","17","South America","Venezuela","Bolívar","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2956576' target='other'> <mi>dwc_moreinfo</mi></a>","NY02647084",NA,NA,"Southwest slope forest and savannas, ptari-tepuí","1500","2000","Malme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","2108850","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","G. T. Prance","25312","1977","11","12","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2275301' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108850","NY02108850_01",NA,"BR 163, Cuiabá-Santarém Highway, km 791","440","440","Malme",NA,NA,"-54.8588187","-9.4786884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","02647082","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","B. Maguire","35023","1953","01","28","South America","Venezuela","Amazonas","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2956578' target='other'> <mi>dwc_moreinfo</mi></a>","NY02647082",NA,NA,"Serrania Yutaje, Río Manapiare, Salto Coro-Coro","150",NA,"Malme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","2108848","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","G. Davidse","17582","1980","03","29","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2275299' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108848","NY02108848_01",NA,"36 Km southeast of Vigia, along highway PA-140 to Belém.","50","50","Malme","Vigía",NA,"-48.1166669","-1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","02108846","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","G. Davidse","17585","1980","03","29","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2275291' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108846","NY02108846_01",NA,"36 Km southeast of Vigia, along highway PA-140 to Belém.","50","50","Malme","Vigía",NA,"-48.1166669","-1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","872507","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","H. S. Irwin","13778","1966","03","08","South America","Brazil","Goiás","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945547' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872507","NY00872507_01",NA,"Serra dos Cristais, ca. 3 km E. of Cristalina.","1200","1200","Malme","Cristalina","L. B. Smith","-48","-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","872508","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","Gates","59","1979","01","25","South America","Brazil","Goiás","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945549' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872508","NY00872508_01",NA,"Chapada dos Veadeiros, 5 km E of Alto Paraíso.","1500","1500","Malme","Alto Paraíso de Goiás","L. B. Smith; R. Kral","-47","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","02108843","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","I. L. do Amaral","1121","1983","05","03","South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2275287' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108843","NY02108843_01",NA,"Estrada Santaré-Cuiabá BR 163, km 877, Serra do Cachimbo, Cachoeira da Luz, Rio Curuá, margem esquerda.",NA,NA,"Malme","Itaituba",NA,"-54.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","02647083","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","B. Maguire","33235","1952","02","08","South America","Venezuela","Bolívar","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2956577' target='other'> <mi>dwc_moreinfo</mi></a>","NY02647083",NA,NA,"Ilu-Tepui, savanna between Uarupata and Enemasic","1000",NA,"Malme","Gran Sabana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","02108845","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","J. M. Pires","52036","1962","07","10","South America","Brazil","Amapá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2275289' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108845","NY02108845_01",NA,"Road to Amapa, Km 48.",NA,NA,"Malme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2016-09-30 22:32:00-03","NY","NYBG","02429816","PreservedSpecimen","Plantae",NA,"Poales","Xyridaceae","Xyris","fallax","Xyris fallax","K. J. Wurdack","4838","2009","05","06","South America","Guyana",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2702278' target='other'> <mi>dwc_moreinfo</mi></a>","NY02429816","NY02429816_01",NA,"Kako river on savanna near old farm.","486","486",NA,NA,NA,"-60.632","5.71453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","872506","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","H. S. Irwin","12521","1966","02","10","South America","Brazil","Goiás","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945546' target='other'> <mi>dwc_moreinfo</mi></a>","NY00872506","NY00872506_01",NA,"Chapada dos Veadeiros, ca. 20 km W. of Alto Paraíso de Goiás (formerly Veadeiros).","1000","1000","Malme","Alto Paraíso de Goiás","L. B. Smith","-47.70192","-14.1167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","503193","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","O. Huber","10267","1985","03","20","South America","Venezuela","Bolívar","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=255164' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503193",NA,NA,"en la ribera nor-oriental (derecha) del río Aza medio, en el piedemonte septentrional del Cerro Zumbador.","350","350","Malme","Heres","R. Kral","-63.23","6.32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","503190","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","B. Hoffman","1580","1992","05","16","South America","Guyana","Cuyuni-Mazaruni","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=255165' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503190","NY00503190_01",NA,"Pakaraima Mts; Imbaimadai creek; 1 km W of Imbaimadai","500","500","Malme",NA,"R. Kral","-60.3","5.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","503189","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","R. M. Harley","18555","1977","02","03","South America","Brazil","Bahia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=255163' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503189","NY00503189_01",NA,"Near Maraú 15 km North from road junction from Maraú towards Ponta do Mutá",NA,"50","Malme","Maraú","R. Kral","-38.95","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","02108847","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","G. Davidse","17877","1980","04",NA,"South America","Brazil","Pará","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2275293' target='other'> <mi>dwc_moreinfo</mi></a>","NY02108847","NY02108847_01",NA,"Just east of the fishing village of Camara which is ca. 11 km NW of Marudá","2","20","Malme","Marapanim",NA,"-47.68","-0.62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","503188","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Xyridaceae","Xyris","fallax","Xyris fallax","A. M. V. de Carvalho","3059","1990","04","14","South America","Brazil","Bahia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=255166' target='other'> <mi>dwc_moreinfo</mi></a>","NY00503188","NY00503188_01",NA,"Ca. 3 km ao S de Mucugé, na estrada para Cascavel. Vale do Rio Mucuge",NA,NA,"Malme","Mucugê","R. Kral","-41.3706","-13.0056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-30 12:54:34-03","EAO","IAN","86878","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","dolichosperma","Xyris dolichosperma","Schultes, RE; Cabrera, I","18338","1952","11","10",NA,"Colômbia",NA,NA,"Flowers yellow.","IAN086878",NA,NA,"Rio Kubiyú (tributary of rio Vaupes), Cerro Kañendá, savannahs about&nf;15 miles upstream from mouth. Quarzite base.","900","900","Lanj.",NA,"Idrobo-Muñoz, JM","-70.25","1","-70.25","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-30 12:54:34-03","EAO","IAN","86942","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","dolichosperma","Xyris dolichosperma","Schultes, RE; Cabrera, I","14258","1951","10","05",NA,"Colômbia",NA,NA,"Flowers yellow.","IAN086942",NA,NA,"In moist sand. Rio Kuduyarí, Cerro Yapobodá. Sabanas sobre piedras ereniscas.","450","450","Lanj.",NA,"Idrobo-Muñoz, JM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-30 12:54:34-03","EAO","IAN","86944","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","dolichosperma","Xyris dolichosperma","García-Barriga, H","15077","1952","11","02",NA,"Colômbia",NA,NA,"Yerba erecta. Flores amarillas.","IAN086944",NA,NA,"Vaupés, ri Cerro de Cañenda, (Sabanas).","680","680","Lanj.",NA,"Smith, LB",NA,NA,NA,NA,"1953",NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-30 12:54:34-03","EAO","IAN","86961","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","dolichosperma","Xyris dolichosperma","García-Barriga, H","15022","1952","10","30",NA,"Colômbia",NA,NA,"Yerba en rosetón. Flores amarillas.","IAN086961",NA,NA,"Vaupés. Rio Vaupés, Cerro de Cricasia entre el rio Ti y Namú. Crece en colonias densas, en sabanas y en la arena.","450","450","Lanj.",NA,"Smith, LB",NA,NA,NA,NA,"1953",NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-30 12:54:34-03","EAO","IAN","87181","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","dolichosperma","Xyris dolichosperma","Schultes, RE; Cabrera, I","18358","1952","11","10",NA,"Colômbia",NA,NA,"Flowers yellow.","IAN087181",NA,NA,"Rio Kubiyú (tributary of rio Vaupés), Cerro Kañendá, savannahs about 15 miles upstream from mouth. Quartite base.","900","900","Lanj.",NA,"Idrobo-Muñoz, JM","-70.25","-1","-70.25","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-30 12:54:34-03","EAO","IAN","87356","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","dolichosperma","Xyris dolichosperma","Schultes, RE; Cabrera, I","19730","1951","11",NA,NA,"Colômbia",NA,NA,"Flowers yellow.","IAN087356",NA,NA,"Rio Vaupes, Rausal de Yuruparí. Quarzite base.",NA,NA,"Lanj.",NA,"Idrobo-Muñoz, JM","-70.5","0.666667","-70.5","0.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-30 12:54:34-03","EAO","IAN","90981","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","dolichosperma","Xyris dolichosperma","Maguire, B; Fanshawe, DB","23234","1944","05","05",NA,NA,NA,NA,"Tufted perennial al to 45cm high. Flowers yellow. From damp sand.","IAN090981",NA,NA,"Locally frequent.",NA,NA,"Lanj.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-30 12:54:34-03","EAO","IAN","89629","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Black, GA","18709","1955","08","16","Southern America","Brasil","Pará",NA,NA,"IAN089629",NA,NA,"Maicurú, Curral Velho. Perrene.",NA,NA,"Malme",NA,"Mota, NFO",NA,NA,NA,NA,"2014","09","09",NA,NA,NA,NA,NA,NA
"40","2021-03-30 12:54:34-03","EAO","IAN","114612","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Maguire, B; Maguire, CK","46120","1961","09","05",NA,NA,NA,NA,NA,"IAN114612",NA,NA,"Annual, leaves less broad, scapes less angled than 46118, frequent, Kopinang Savanna.","2750","2750","Malme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-30 12:54:34-03","EAO","IAN","145492","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Pires, JM","15056","1975","02","11","Southern America","Brasil","Amazonas",NA,"Flores amarelas.","IAN145492",NA,NA,"Serra Aracá.","1000","1000","Malme",NA,"Mota, NFO",NA,NA,NA,NA,"2014","09","09",NA,NA,NA,NA,NA,NA
"42","2021-03-30 12:54:34-03","EAO","IAN","108596","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Irwin, HS; Westra, LYT","47246","1960","07","30","Southern America","Brasil","Amapá",NA,"Flowers yellow. In shallow water of savanna creek, rooted inwhite sand.","IAN108596",NA,NA,"Immediately south of airfield, about 2km northeast of Oiapoque. Common.",NA,NA,"Malme",NA,"Maguire, B","-52.916667","-0.916667","-52.916667","-0.916667","1962",NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-30 12:54:34-03","EAO","IAN","79783","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Fróes, RL","30086","1953","06","16","Southern America","Brasil","Pará",NA,NA,"IAN079783",NA,NA,"Igarapé Gameleirinha, campos gerais, região do Araguaia. Terrenos arenosos e úmidos.",NA,NA,"Malme",NA,"Smith, LB",NA,NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-30 12:54:34-03","EAO","IAN","59885","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Fróes, RL","26734","1950","10","20","Southern America","Brasil","Amapá",NA,"Planta erbacea. Flores amarelas.","IAN059885",NA,NA,"Oiapoque, estrada que vai para o aeroporto.",NA,NA,"Malme",NA,"Smith, LB","-52.916667","-0.916667","-52.916667","-0.916667","1956",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-30 12:54:34-03","EAO","IAN","160179","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Davidse, G; Rosa, NA","17585","1980","03","20","Southern America","Brasil","Pará",NA,"In wet savanna. Flowers yellow.","IAN160179",NA,NA,"36km southeast of Vigia, along Highway PA-140 to Belém, elev.50m. White sand savana open treeless areas, dominated by Lagenocarpus and Axonopus species, interspersed with tree and shrub islands.",NA,NA,"Malme","Vigia","Wanderley, MGL","-48.116667","-1.05","-48.116667","-1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:54:34-03","EAO","IAN","91633","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Pires, JM; Black, GA","6225","1956","12","14","Southern America","Brasil","Pará",NA,"Flores amarelas.","IAN091633",NA,NA,"Serra do Cachimbo, 425m de altitude.","425","425","Malme",NA,"Wanderley, MGL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:54:34-03","EAO","IAN","97624","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Fróes, RL","33199","1957","06","15","Southern America","Brasil","Amazonas",NA,"Planta de campinarana.","IAN097624",NA,NA,"Região de Maués, rio Maués-mirim. Solo arenoso.",NA,NA,"Malme",NA,"Smith, LB",NA,NA,NA,NA,"1965","06",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:54:35-03","EAO","IAN","97974","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Oliveira, E","89","1957","06","15","Southern America","Brasil","Amazonas",NA,"Planta aquatica.","IAN097974",NA,NA,"Rio Maués Mirim, campinarana.",NA,NA,"Malme",NA,"Smith, LB",NA,NA,NA,NA,"1965","06",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:54:34-03","EAO","IAN","80015","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Xyridaceae","Xyris","fallax","Xyris fallax","Fróes, RL","29902","1953","06","25","Southern America","Brasil","Pará",NA,"Planta dos charcos.","IAN080015",NA,NA,"Campos gerais. Terreno arenoso.",NA,NA,"Malme","Conceição do Araguaia","Smith, LB","-49.2647018432617","-8.25778007507324",NA,NA,"1956",NA,NA,"73105","auto",NA,NA,NA,NA
