"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"11","2021-03-30 12:43:53-03","EAO","IAN","55493","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","Monteiro, H","Black, GA; Lobato, LCB","9444","1950","04","19","Southern America","Brasil","Amapá",NA,"Entre as Fazendas Carmo e Tucunaré; rios Flexal e Tartaruga.",NA,NA,NA,"Erva gigante; flores roseas; em barranco.","IAN055493",NA,NA,NA,"1955","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-30 12:43:53-03","EAO","IAN","166260","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","Fernandes-Junior, AJ","Cordeiro, MR; Batista, J","2623","1997","04","26","Southern America","Brasil","Amapá","Macapá","Fazenda São Bento. Bloco-5. Ponto-14. Igarapé Glória. Coleta Geral.","-51.0663986206055","-0.366667002439499",NA,"Arbusto. Flor amarela.","IAN166260",NA,NA,NA,"2013","01","29",NA,NA,"225229","auto",NA,NA,NA,NA,NA
"13","2021-03-30 12:43:53-03","EAO","IAN","32144","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","Bovini, MG","Malta, R","5","1947",NA,NA,"Southern America","Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,NA,"IAN032144","IAN032144 IAN032144_e IAN032144_e1",NA,NA,"1999","12","02",NA,NA,"340205","auto",NA,NA,NA,NA,NA
"14","2021-03-30 12:43:53-03","EAO","IAN","48740","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","Monteiro, H","Costa, M da","183","1931","12",NA,"Southern America","Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,"IAN048740",NA,NA,NA,"1955","02",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"15","2021-03-30 12:43:53-03","EAO","IAN","197114","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","Fernandes-Junior, AJ","Maciel-Silva, JF; Fernandes Jr.","127","2017","02","20","Southern America","Brasil","Pará","Melgaço","Floresta Nacional de Caxiuanã. Estação Científica Ferreira Penna, Igarapé Curuazinho direito. Em vegetação na borda do rio.","-50.7122001647949","-1.80444002151489",NA,"Arbusto, cerca de 60cm de altura. Folhas alternas. Flores rosas claras, folhas com tricomas, com epicálice.","IAN197114",NA,NA,NA,"2017","02","20",NA,NA,"142262","auto",NA,NA,NA,NA,NA
"16","2021-03-30 12:43:53-03","EAO","IAN","147882","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.",NA,"Santos, RR dos","52","1974","03","27","Southern America","Brasil","Pará","Paragominas","Fazenda Acatauassú, 40km da estrada.","-47.3527984619141","-2.99583005905151",NA,"Erva do alagado, 1,30m.","IAN147882",NA,NA,NA,NA,NA,NA,NA,NA,"186685","auto",NA,NA,NA,NA,NA
"17","2021-03-30 12:43:53-03","EAO","IAN","97219","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.",NA,"Fróes, RL","32747","1956","09","30","Southern America","Brasil","Pará","Portel","Região do Anapú, Rio Flexal. Beira do rio.","-50.8210983276367","-1.93555998802185",NA,"Arbusto de 1,5m de altura; flor roxa.","IAN097219",NA,NA,NA,NA,NA,NA,NA,NA,"184936","auto",NA,NA,NA,NA,NA
"18","2020-11-26 18:08:44-03","CPAN-UFMS","COR","5768","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.",NA,"V. J. Pott; R. Foster","3644","1998","08","29",NA,"Brasil","Mato Grosso do Sul","Aquidauana","Faz. Taboco, rio Taboco, próx. a ponte da sede, sub - região de Aquidauana, pantanal. Meandro abandonado do rio, Mata Ciliar; Argiloso; plano.","-55.512778","-20.072778",NA,"Com Flor: rosa Habito: Subarabusto 2 -3m alt.",NA,NA,NA,NA,NA,NA,NA,"55º30'46''W","20º4'22''S",NA,NA,NA,NA,NA,NA,NA
"19","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1375945","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.","Andel TR van","Andel TR van; et al.",NA,"1997","09","03","Southern America","Guyana","North West District",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1375945 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1375945","NL-U1375945",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0088218",NA,NA,NA
"20","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1376012","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.","Dorr LJ","Veth B",NA,"1992","01","22","Southern America","French Guiana",NA,NA,NA,"-54.083333","3.25",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376012 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376012","NL-U1376012",NA,NA,"2011","12","01","-54.083333","3.25",NA,NA,"Magnoliopsidae","U 0144075",NA,NA,NA
"21","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.2358046","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.",NA,"Smith SF; Smith CC; Condon MA",NA,"1987","07","13","Southern America","Peru",NA,NA,"Shoreline of Laguna Cocacocha, 5.1 km down the Main Trail from Explorer' Inn, near the confluence of Rio Tambopata and Rio La Torre, 39 km SW. of Puerto Moldonado.","-69.333333","-12.833333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2358046 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2358046","NL-L2358046",NA,NA,NA,NA,NA,"-69.333333","-12.833333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"22","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.2358047","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.",NA,"Pedersen TM",NA,"1962","02","01","Southern America","Argentina",NA,NA,"Estancia,,Santa Teresa', Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2358047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2358047","NL-L2358047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"23","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.2358048","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.",NA,"Hassler E",NA,"1913","04","01","Southern America","Paraguay",NA,NA,"PARAGUARIA CENTRALIS: Cordillera de Altos.?",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2358048 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2358048","NL-L2358048",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"24","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.2358049","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.",NA,"Suringar WFR",NA,"1885","05","01","Southern America","Surinam",NA,NA,"Indas occidentalis Neerlandicas.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2358049 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2358049","NL-L2358049",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"25","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.3916126","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.",NA,"Araujo-M; et al.",NA,"2004","11","26","Southern America","Bolivia","La Paz",NA,"Dpto. La Paz: Prov. Franz Tamayo. Parque Nacional y area Natural de Manejo Intergrado Madidi.","-67.923889","-14.423056",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3916126 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3916126","NL-L3916126",NA,NA,NA,NA,NA,"-67.923889","-14.423056",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"26","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.3923068","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.",NA,"Steyermark JA; Liesner RL; Delascio F",NA,"1977","10","17","Southern America","Venezuela","Delta Amacuro",NA,"Terr. Fed. Delta Amacuro: Depto. Antonio Diaz.","-61.1","9.083333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3923068 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3923068","NL-L3923068",NA,NA,NA,NA,NA,"-61.1","9.083333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"27","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U 0287320","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200287320 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0287320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw12775",NA,NA,NA
"28","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1375944","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.","Dorr LJ","Raynal-Roques AM",NA,"1979","09","05","Southern America","French Guiana","Cayenne",NA,NA,"-52.083333","4.583333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1375944 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1375944","NL-U1375944",NA,NA,NA,NA,NA,"-52.083333","4.583333",NA,NA,"Magnoliopsidae","U 0224763",NA,NA,NA
"29","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1375955","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.",NA,"Lindeman JC; Haas JH de",NA,"1966","04","03","Southern America","Brazil",NA,NA,"Flora Brasiliae Australis. Est. Paraná. Fazenda Lagoa, S. of Rio Ivai, ca. 15 km E. of Sã Tomé. Edge of lagoa (shallow forest lake).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1375955 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1375955","NL-U1375955",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"30","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1376011","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.","Dorr LJ","Fleury M",NA,"1996","03","16","Southern America","French Guiana",NA,NA,"Twenke",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376011 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376011","NL-U1376011",NA,NA,"2011","12","01",NA,NA,NA,NA,"Magnoliopsidae","U 0069757",NA,NA,NA
"31","2020-02-08 09:59:26-03","NBC","NL-BOTANY","WAG.1077733","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.",NA,"Pedersen TM",NA,"1962","02","01","Southern America","Argentina",NA,NA,"Estancia,,Santa Teresa', Dep. Mburucuyá, Prov. Corrientes.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1077733 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1077733","NL-WAG1077733",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"32","2020-02-08 09:59:26-03","NBC","NL-BOTANY","WAG.1077734","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.f.",NA,"Hatschbach GG",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Parana (Brasil), Cianorte, Fda. Lagoa.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1077734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1077734","NL-WAG1077734",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"33","2020-11-04 11:12:56-03","ESALQ","ESA","45142","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius",NA,"Souza, V.C.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","15324.0","1997","04","21",NA,"Brasil","Mato Grosso","Tabaporã","Ca. 50 Km N (em linha reta) de Tabaporã. Savana Arborizada (cerrado aberto), intercalada com trechos alagados e matas ciliares. Solo arenoso.",NA,"-10.75",NA,"Subarbusto, ca. 1 m alt.; flores róseas. Beira de córrego.","ESA045142","ESA045142",NA,NA,NA,NA,NA,"-56,383,333","-10.75",NA,NA,NA,NA,NA,NA,NA
"34","2020-11-19 10:24:12-03","CPAP","CPAP","18007","PreserverdSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","V. J. Pott","Pott, V. J.","3644","1998","08","29",NA,"Brasil","MS","Aquidauana","Fazenda Taboco; rio Taboco, próximo a ponte da sede; Sub-região de Aquidauana; Pantanal","-55.512778","-20.072778",NA,"Subarbusto, 2-3m de altura. FLOR: rosa. FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Meandro abandonado de rio, mata ciliar. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,NA,NA,"1998","08",NA,"55°30'46'' W","20°04'22'' S",NA,NA,NA,NA,NA,NA,NA
"35","2020-11-19 10:24:12-03","CPAP","CPAP","18122","PreserverdSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","A. Pott; V. J. Pott","Pott, V. J.","3759","1998","10","09",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim, Sub-região da Nhecolândia; Pantanal - baía 75 - invernada 10","-56.65","-18.983333",NA,"Subarbusto, 70cm de altura. FLOR: rosa. FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Lagoa, epifito no bacero. SUBSTRATO: matéria orgânica de ilha flutuante com O.cubense. RELEVO: plano.",NA,NA,"90","90","1998","10",NA,"56°39' W","18°59' S",NA,NA,NA,NA,NA,NA,NA
"36","2020-11-19 10:24:12-03","CPAP","CPAP","18736","PreserverdSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","V. J. Pott","Pott, V. J.","4142","2000","03","23",NA,"Brasil","MS","Bonito","Passarela da Baía Bonita","-56.433333","-21.3",NA,"Subarbusto emergente, anfíbio, 60-105cm de altura. FLOR: rosa. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Raro. AMBIENTE: Borda de passarela para turistas; roçada; 15cm profundidade de água. Em borda de brejo com Cladium jamaicense. SUBSTRATO: solo calc",NA,NA,NA,NA,"2000","03",NA,"56°26' W","21°18' S",NA,NA,NA,NA,NA,NA,NA
"37","2020-11-19 10:24:12-03","CPAP","CPAP","22123","PreserverdSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","V. J. Pott","Pott, V. J.","5344","2002","04","20",NA,"Brasil","MS","Ivinhema","Margem do rio Ivinhema, próximo a ponte da Rodovia MS-133","-53.535","-22.383611",NA,"Subarbusto 2,5m de altura. com flores rosa, planta Ocasional.. Planície de inundação de rio, perturbado,. Solo: argiloso.,. Relevo: plano.",NA,NA,NA,NA,"2002","04",NA,"53°32'06'' W","22°23'01'' S",NA,NA,NA,NA,NA,NA,NA
"38","2020-11-19 10:24:12-03","CPAP","CPAP","22277","PreserverdSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.",NA,"Pott, V. J.","6153","2003","04","02",NA,"Brasil","MS","Corumbá","Fazenda Santo Antônio do Amolar, oeste da Serra do Amolar","-57.651667","-17.864722",NA,"Subarbusto 2,5m de altura, flores de cor rosa, planta Ocasional.. Brejo úmido próximo a córrego, antropizado, com gado,. Solo: areno-argiloso.,. Relevo: plano.",NA,NA,"131","131",NA,NA,NA,"57°39'06'' W","17°51'53'' S",NA,NA,NA,NA,NA,NA,NA
"39","2020-11-19 10:24:12-03","CPAP","CPAP","25123","PreserverdSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.",NA,"Pott, V. J.","4767","2001","07","04",NA,"Brasil","MS","Corumbá","Fazenda Uruba, planície de inundação do Rio Paráguai, Pantanal.","-57.352472","-19.073056",NA,"Arbusto 1,5-3,5 m de altura. Esparsa. Campo arbustivo, alagável, em vazante, (canal de drenagem). Solo: argiloso.. Relevo: plano deprimido.",NA,NA,NA,NA,NA,NA,NA,"57°21'08,9''W","19°04'23''S",NA,NA,NA,NA,NA,NA,NA
"40","2020-11-19 10:24:12-03","CPAP","CPAP","25145","PreserverdSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","V. J. Pott","Pott, V. J.","4911","2001","09","15",NA,"Brasil","MT","Poconé","parque Nacional do Pantanal (atrás da sede).","-57.402667","-17.842194",NA,"Subarbusto aquático, anfíbio. Raro. Lagoa com vegetação aquática flutuante fixa e baceiro. Solo: argiloso.. Relevo: plano. Estigma branco e estames creme.",NA,NA,NA,NA,"2001","09",NA,"57°24'09,6''W","17°50'31,9''S",NA,NA,NA,NA,NA,NA,NA
"41","2020-11-19 10:24:12-03","CPAP","CPAP","5978","PreserverdSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","A. Krapovickas","Pott, A.","4664","1989","03","18",NA,"Brasil","MS","Corumbá","Fazenda Nhumirim (Embrapa); Sub-região da Nhecolândia; Pantanal - lagoa 77, que coalesce com água da vazante Riozinho da fazenda Campo Dora","-57.6533012390137","-19.0091991424561",NA,"Subarbusto ereto 05 - 1 m de altura, aquático. FLOR: rosa. FRUTO: castanho. INTERESSE: Levantamento florístico. FREQUÊNCIA: Ocasional. AMBIENTE: Bacero (vegetação flutuante) em lagoa. SUBSTRATO: solo arenoso, Podzol Hidromorfico. RELEVO: plano deprimido.",NA,NA,"90","90","1990","01",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA
"42","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0035157","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.",NA,"A. Schinini; E. Flachsland","36479","2004","6","8",NA,"Argentina","Corrientes",NA,"Dep. Mburucuya. Parque Nacional Mburucuyá, Ex Estancia Santa Teresa.","-58.016667","-28.016667",NA,"Abundante, en el embalsado. 1 m alt. Fores violáceas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2019-11-21 14:38:54-03","UFJF","CESJ","38776","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","M.O.D. Pivari","M.O.D. Pivari; L.G.S.Soares","149","2002","09","22","América do Sul","Brasil","Minas Gerais","Caratinga","APA Lagoa Silvana","-42.1391983032227","-19.7896995544434",NA,"Subarbusto ca. 1,5m,&nf;em vegetação aquática flutunte, local de muita luminosidade. Cálice verde, pétala alvas; androginóforo alvo.","CESJ038776",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
"44","2019-11-21 14:38:54-03","UFJF","CESJ","38580","PreservedSpecimen","Plantae","Angiosperma",NA,"Malvaceae","Hibiscus","sororius","Hibiscus sororius","L.","M.O.D. Pivari","M.O.D. Pivari; L.G.S.Soares; R.F. Cortat","96","2002","05","31","América do Sul","Brasil","Minas Gerais","Caratinga","APA Lagoa Silvana","-42.1391983032227","-19.7896995544434",NA,"ubarbusto, ca. 50 cm, presente em borda de ilha flutuante, local de muita luminosidade. Flores de cálice verde e corola rósea.","CESJ038580",NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA
