X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,locality,identifiedBy,recordNumber,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,coordinatePrecision,geoFlag,continentOcean,preparationType,previousCatalogNumber,phylum,order,class,relatedCatalogItem,infraspecificEpithet,individualCount,fieldNumber,NM_MUNICIP,CD_GEOCMU
-46.560001373291,-23.6900005340576,"207",2020-11-04 11:21:01-03,ESALQ,ESA,"1896",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,NA,"Yara, R.",NA,NA,NA,Brasil,São Paulo,São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,ESA001896,NA,NA,NA,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.405556,-23.848611,"264",2020-10-20 14:18:23-03,UFOPA,HSTM,"7941",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Garcia, R.J.F.; Texeira, V.A.S.; Martini, R.A.A","2005","02","15",Brasil,São Paulo,Cubatão,-46.405556,-23.848611,46º24'20''W,23º50'55''S,NA,NA,HSTM007941,HSTM007941,Indústria COPEBRÁS. Trilha 1 (10 a 100 m.s.m.). Capoeira.,"Indriunas, A.","2369","2005","09","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CUBATÃO,"3513504"
-47.559167,-24.166111,"297",2021-03-01 16:20:52-03,UNICAMP,UEC,"180540",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Cabral, FN; Potascheff, CM; Liboni, AP; Fagundes, IC; Sousa, VC; Rodrigues, RR","2013","03","28",Brazil,São Paulo,Juquiá,-47.559167,-24.166111,"-47.559167","-24.166111",NA,NA,UEC047955,UEC047955,"Trilha da Casa de Pedra, UHE da Serraria.","Souza, VC","854","2013","03","28","Com flor com pétala creme e um estaminódio enorme.; Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,JUQUIÁ,"3526100"
-46.6300010681152,-23.5400009155273,"312",2021-03-01 16:20:52-03,UNICAMP,UEC,"122373",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Toledo, CB; Santiago, J","1987","04","13",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,UEC024368,UEC024368,Res. F. do Pq. Nac. das Fontes do Ipiranga,Romaniuc,"302","1991","09",NA,"Arbusto de 1,5 metros de altura com flores brancas.","53584",auto,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"328",2020-12-04 13:19:48-03,UDESC,LUSC,"5305",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,K.P.Francisco,"2009","03","19",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,LUSC001393,LUSC001393,Jardim Tapera-Projeto alagado (NGD-Sul/SVMA).,NA,"60",NA,NA,NA,";flores amarelas;;.","53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.3300018310547,-23.9599990844727,"428",2015-09-03 20:50:29-03,MNHN,RECOLNAT_MNHN_P,P01674284,PreservedSpecimen,NA,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,Langeron,"1927","5","13",Brasil,São Paulo,Santos,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,P01674284,P01674284_01,". Santos, São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,Plantes du Brésil. . Reçu le 12 Octobre 1933 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674284' target='other'> <mi>dwc_moreinfo</mi></a>,"26836",auto,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.3300018310547,-23.9599990844727,"429",2015-09-03 20:50:29-03,MNHN,RECOLNAT_MNHN_P,P01674285,PreservedSpecimen,NA,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,Langeron,"1927","5","13",Brasil,São Paulo,Santos,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,P01674285,P01674285_01,". Santos, São Paulo, Sudeste, Brasil, América do Sul",NA,NA,NA,NA,NA,Plantes du Brésil. . Reçu le 12 Octrobre 1933 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01674285' target='other'> <mi>dwc_moreinfo</mi></a>,"26836",auto,NA,hb,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-46.8800010681152,-23.1800003051758,"645",2020-07-15 14:43:51-03,UNESP-RC,HRCB,"49609",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,Lombardi,"2008","03","24",Brasil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,46º56'08.8W,"23º13'49,6S","850","850",NA,NA,NA,NA,"7327",NA,NA,NA,"local úmido. Erva, flores brancas","17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.4445,-23.8275,"787",2021-03-15 18:30:23-03,USP,SPF,"215106",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Martins, EGA","2011","10","13",Brasil,São Paulo,Cubatão,-46.4445,-23.8275,"-46.4445","-23.8275",NA,NA,SPF00215106,NA,"Parque Ecológico Perequê, Margem do rio Perequê, ao lado do campinho de futebol.","Martins, EGA","252","2013","10",NA,"Erva rizomatosa, 1,5 m alt. Caule ereto e avermelhado na base. Folhas glabras na face abaxial e pubescentes na adaxial. Inflorescência densa, flores com corola alva, estilete alvo e longo. Fruto baga verde a alaranjado.; Mata ciliar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.144444,-23.533333,"851",2013-02-07 10:19:35-02,UMC,HUMC,"4185",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,ABNRST,"2007","02","17",Brazil,São Paulo,Mogi das Cruzes,-46.144444,-23.533333,46W08'40,23S31'60,NA,NA,NA,NA,"Distrito César de Souza prox. da Indústria Café S Beira da estrada, solo úmido argiloso, local ensolarado.",NA,"1",NA,NA,NA,"2 mts de altura, flor branca, 4 pétalas ( 2 fundidas e 2 isoladas), arbustiva.",NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.146667,-23.533611,"854",2013-02-07 10:19:35-02,UMC,HUMC,"2883",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Braga, F.","2006","05","13",Brazil,São Paulo,Mogi das Cruzes,-46.146667,-23.533611,46W08'48,23S32'01,"740","740",NA,NA,"Mata Ciliar, Cézar de Souza Habitat: Borda de Mata ciliar.",NA,NA,NA,NA,NA,Herbácea aromática.,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883,-23.5228,"856",2013-02-07 10:19:35-02,UMC,HUMC,"3977",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Augusto, H., Fukunag","2007","03","24",Brazil,São Paulo,Mogi das Cruzes,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,"A.P.A da Várzea do Rio Tietê Campo antrópico, solo úmido e ensolarado.",NA,"58",NA,NA,NA,"Herbácea com aproximadamente 2m, flores brancas.","28666",auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883,-23.5228,"857",2013-02-07 10:19:35-02,UMC,HUMC,"4304",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Mano, E., Menezes, C","2007","03","17",Brazil,São Paulo,Mogi das Cruzes,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,Distrito de César de Souza A.P.A da Várzea do Rio Tietê. Borda da estrada.,NA,NA,NA,NA,NA,"Monocotilêdonea; flor trímera com corola branca. Popularmente conhecida como lírio-do-brejo, sombra, epífita, aproximadamente 1,5m do chão, solo.","28666",auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883,-23.5228,"858",2013-02-07 10:19:35-02,UMC,HUMC,"4277",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Honda, E. T.; Inácio","2007","03","17",Brazil,São Paulo,Mogi das Cruzes,-46.1883,-23.5228,NA,NA,"720","720",NA,NA,Distrito César de Souza prox. da Indústria Café S,NA,NA,NA,NA,NA,"beira da estrada, flor branca, porte grande.","28666",auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883,-23.5228,"859",2013-02-07 10:19:35-02,UMC,HUMC,"3916",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Costa, A.C., Cachato","2007","03","24",Brazil,São Paulo,Mogi das Cruzes,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,"B. Rio Acima, Estradado Afia Faca, APA da Várzea Ambiente aberto com luminosidade, solo seco, material coletado na borda da estrada na área da Várzea do Rio Tietê.",NA,"0043",NA,NA,NA,Herbácea.,"28666",auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.1883,-23.5228,"860",2013-02-07 10:19:35-02,UMC,HUMC,"3424",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Fernandes, F;","2006","05","06",Brazil,São Paulo,Mogi das Cruzes,-46.1883,-23.5228,NA,NA,NA,NA,NA,NA,A.P.A da Várzea do Rio Tietê Borda da mata.,NA,"045",NA,NA,NA,"Herbácea c.a 1.30m de altura. Corola alva, anteras brancas, odor presente.","28666",auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.9900016784668,-24.3199996948242,"864",2019-11-13 16:04:21-03,UNISANTA,HUSC,"12028",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"L.P. Moreira; T.R. Souza","2017","03","24",Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,NA,Reserva de Desenvolvimento Sustentável Barra do Una.,"P.S.P Sampaio; G.C. Marins","24","2017","04",NA,"Arbusto com 1m de altura. Quintal da casa do Valmir. Nome local: Lírio.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.","21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-46.9900016784668,-24.3199996948242,"865",2019-11-13 16:04:21-03,UNISANTA,HUSC,"11814",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"L.P. Moreira; T.R. Souza","2017","04","22",Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,NA,Reserva de Desenvolvimento Sustentável Barra do Una.,"P.S.P Sampaio; G.C. Marins","47","2017","05",NA,"Arbusto com 1m de altura. Beira da estrada. Nome local: Capit, lírio.; Mata Atlântica. ESTUDO ETNOFARMACOLÓGICO.","21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-45.8800010681152,-23.1700000762939,"910",2019-11-01 15:17:41-03,UnB,UB,NA,PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Mimura, I","1962","02","10",Brasil,São Paulo,São José dos Campos,-45.8800010681152,-23.1700000762939,NA,NA,"550","550",UB0029379,UB0029379,"Uma área disjuntiva de cerrado, de várias centenas de km2, rodeada antigamente por mata. Ca. 8,0km SW em linha reta da praça principal de São José dos Campos","Smith, LB; Smith, SF","273","1966",NA,NA,"Erva. Medidas da face de uma flor: altura 4,5cm, largura 8,5cm. Pétalas brancas, anteras brancas e estigma verde-claro; Lugar aberto. Enraizado em água, próximo ao córrego da Ressaca","39297",auto,Southern America,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"911",2019-11-01 15:17:41-03,UnB,UB,NA,PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Mimura, I","1962","02","10",Brasil,São Paulo,São José dos Campos,-45.8800010681152,-23.1700000762939,NA,NA,"550","550",UB0029380,UB0029380,"Uma área disjuntiva de cerrado, de várias centenas de km2, rodeada antigamente por mata. Ca. 8,0km SW em linha reta da praça principal de São José dos Campos","Smith, LB; Smith, SF","273","1966",NA,NA,"Erva. Medidas da face de uma flor: altura 4,5cm, largura 8,5cm. Pétalas brancas, anteras brancas e estigma verde-claro; Lugar aberto. Enraizado em água, próximo ao córrego da Ressaca","39297",auto,Southern America,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"912",2019-11-01 15:17:41-03,UnB,UB,NA,PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Mimura, I","1962","02","10",Brasil,São Paulo,São José dos Campos,-45.8800010681152,-23.1700000762939,NA,NA,"585","585",UB0029381,UB0029381,"Uma área disjuntiva de cerrado, de várias centenas de km2, rodeada antigamente por mata. Ca. 9,6km SSE em linha reta da praça principal de São José dos Campos","Smith, LB; Smith, SF","277","1966",NA,NA,"Erva. Medidas da face de uma flor: altura 4,0cm, largura 8,0cm. Pétalas brancas, anteras brancas e estigma verde-claro; Terreno brejoso","39297",auto,Southern America,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.8800010681152,-23.1700000762939,"913",2019-11-01 15:17:41-03,UnB,UB,NA,PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Mimura, I","1962","02","10",Brasil,São Paulo,São José dos Campos,-45.8800010681152,-23.1700000762939,NA,NA,"585","585",UB0029382,UB0029382,"Uma área disjuntiva de cerrado, de várias centenas de km2, rodeada antigamente por mata. Ca. 9,6km SSE em linha reta da praça principal de São José dos Campos","Smith, LB; Smith, SF","277","1966",NA,NA,"Erva. Medidas da face de uma flor: altura 4,0cm, largura 8,0cm. Pétalas brancas, anteras brancas e estigma verde-claro; Terreno brejoso","39297",auto,Southern America,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.3300018310547,-23.9599990844727,"914",2019-10-03 10:04:32-03,UFSCar,SORO,"7579",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Garcia, R.J.F.; Malagoli, L.R.; Schionato, R.","2007","04","16",Brasil,São Paulo,Santos,-46.3300018310547,-23.9599990844727,NA,NA,NA,NA,NA,NA,"Área da Santa Casa de Misericórdia de Santos. Rua de servidão da Sabesp, ca. 10 m.s.m., capoeiras e campo antrópico.",R.J.F. Garcia,"3021","2007",NA,NA,"Erva rizomatosa; flores brancas. Frequente.","26836",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTOS,"3548500"
-47.4500007629395,-23.5,"915",2019-10-03 10:04:31-03,UFSCar,SORO,"1157",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Vieira, A. C.; Belantoni, B. F.","2010","03","13",Brasil,São Paulo,Sorocaba,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,UNIP,NA,"25",NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-46.499722,-24.005278,"941",2021-03-04 15:42:15-03,IF,SPSF,"51872",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,A. Maruyama & L. Cicco,"2017","01","24",Brasil,SC,Praia Gande,-46.499722,-24.005278,NA,NA,"11","11",NA,NA,Km 99 da Rodovia 101,A. Maruyama,"714","2017","01","24","COLETA: Erva com aprox 50cm de altura. Flores de coloração branca. Aromática.; GEOGRAFIA: Vegetação de Planície Costeira. Restinga Arbustiva Inundável, próximo ao CPD da Praia Grande, sentido Serra da Leoa, Km99 da Rodovia 101.;",NA,NA,América do Sul,NA,NA,Magnoliophyta,Zingiberales,Liliopsida,NA,NA,NA,NA,PRAIA GRANDE,"3541000"
-46.316667,-23.783333,"977",2019-11-21 10:20:01-03,IBt,SP,"196023",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Custodio Filho, A","1984","03","27",Brasil,São Paulo,Santo André,-46.316667,-23.783333,"-46.316667","-23.783333","750","900",NA,NA,E.B. do Alto da Serra de Paranapiacaba,"Sugiyama, M","2300","1984","08","12","Herbácea 1,20,m flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.4199981689453,-23.8899993896484,"984",2019-11-21 10:20:01-03,IBt,SP,"10987",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium maximum,Eichler,"Loefgren, A","1894","05","19",Brasil,São Paulo,Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,SP009736,SP009736,"Brejo, sítio Piassaguera.",NA,CGG2499,NA,NA,NA,"Herbacea alta, fl. branca, odorífera.","15123",auto,NA,NA,NA,NA,NA,NA,NA,maximum,NA,NA,CUBATÃO,"3513504"
-46.5299987792969,-23.6599998474121,"989",2021-02-18 08:31:32-03,IBt,SP,"10986",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Usteri, A","1907","01","06",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,Alto da Serra,NA,s.n.,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"990",2019-11-21 10:20:01-03,IBt,SP,"252164",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Kirizawa, M; Lopes, EA","1988","04","12",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,E.B. do Alto da Serra de Paranapiacaba,"Kirizawa, M","2576","1992","03","18","Picada quinze, perto da casa do Naturalista, comum na beira da picada, flores brancas","27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
