X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,locality,phylum,order,continentOcean,preparationType,infraspecificEpithet,coordinatePrecision,geoFlag,typeStatus,class,fieldNumber,individualCount,minimumDepthInMeters,maximumDepthInMeters,relatedCatalogItem,previousCatalogNumber,NM_MUNICIP,CD_GEOCMU
-46.730278,-23.818611,"244",2021-03-01 16:34:20-03,UNICAMP,UEC,"75854",S,Plantae,Melastomataceae,Leandra,sublanata,Leandra sublanata,Cogn.,"Chiea, SAC","1997","05",NA,"Godoy, SAP; Palaria, C; Agostinho, V","503","1995","04","20",Brazil,São Paulo,Parelheiros,-46.730278,-23.818611,"-46.730278","-23.818611",NA,NA,"Arbusto ca 0,80 m alt.;flores alvas de anteras rosa-escuro",UEC044780,UEC044780,"Centro Paulus, trilha à esquerda da casa",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.1125,-23.523889,"246",2021-03-01 16:34:20-03,UNICAMP,UEC,"80492",S,Plantae,Melastomataceae,Leandra,sublanata,Leandra sublanata,Cogn.,"Martins, AB",NA,NA,NA,"Cardoso-Leite, E; Oliveira, A","222","1993","10","02",Brazil,São Paulo,São Roque,-47.1125,-23.523889,"-47.1125","-23.523889",NA,NA,"Arbusto escandente; Mata mesófila semidecídua",UEC044807,UEC044807,Mata da Câmara,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO ROQUE,"3550605"
-46.8800010681152,-23.1800003051758,"273",2021-03-01 16:34:20-03,UNICAMP,UEC,"73423",S,Plantae,Melastomataceae,Leandra,sublanata,Leandra sublanata,Cogn.,"Goldenberg, R","1996","04",NA,"Goldenberg, R",85A,"1995","05","03",Brazil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Arbusto com 1,5m; futos atro-purpúreos",UEC044819,UEC044819,Serra do Japi,Magnoliopsida,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.8800010681152,-23.1800003051758,"274",2021-03-01 16:34:20-03,UNICAMP,UEC,"73424",S,Plantae,Melastomataceae,Leandra,sublanata,Leandra sublanata,Cogn.,"Goldenberg, R","1996","04",NA,"Goldenberg, R",84A,"1995","05","03",Brazil,São Paulo,Jundiaí,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,"Arbusto com 1,5m; flores com pétalas e estames purpúreos; frutos atro-purpúreos; Beira da estrada",UEC044813,UEC044813,Serra do Japi,Magnoliopsida,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,JUNDIAÍ,"3525904"
-46.6300010681152,-23.5400009155273,"543",2020-12-21 16:34:23-03,MBM,MBM,"275012",PreservedSpecimen,Plantae,Melastomataceae,Leandra,sublanata,Leandra sublanata,Cogn.,"Hoehne, F.C.",NA,NA,NA,"Hoehne, F.C.",s.n.,"1920","02","06",Brazil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM275012,MBM275012,Estação Biológica,NA,NA,Southern America,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8400001525879,-23.5300006866455,"584",2015-09-05 07:07:33-03,MNHN,RECOLNAT_MNHN_P,P04888628,PreservedSpecimen,NA,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,NA,NA,NA,NA,"Kuhlmann, M.",NA,"1948","11","27",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888628' target='other'> <mi>dwc_moreinfo</mi></a>,P04888628,P04888628_01,Boraceia.,NA,NA,NA,hb,NA,"18032",auto,NA,NA,"1723",NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"684",2021-02-11 17:19:42-03,UFPR,UPCB,"59266",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Goldenberg, R.","2008","01","01","Moura, C.de","178","2008","04","01",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arvoreta 3m, frutos maduros roxos e imaturos verdes. Matinha natural..",UPCB0014648,UPCB0014648,"Parque Estadual Alberto Lofgren, divisa com Parque Estadual da Cantareira.",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"697",2021-02-11 17:19:42-03,UFPR,UPCB,"72930",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Reginato, M.","2012","03","01","Reginato, M.","1323","2012","02","14",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Arbusto 2m. Pétalas alvas, filetes e anteras róseas, borda da mata.",UPCB0013049,UPCB0013049,"P.E. da Serra do Mar, Núcleo Curucutu, trilha do campo",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"821",2021-02-08 13:25:35-03,UFBA-IMS,HVC,"5238",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,F.F. Pascalicchio,NA,NA,NA,"F.G. Pereira; R.J.F. Garcia","648","2012","10","02",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Flores com estames lilases,HVC00005238,NA,Parque das Aulas.,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.0158,-22.887467,"823",2020-06-15 15:31:03-03,UNESP-RC,HRCB,"74495",PreservedSpecimen,Plantae,Melastomataceae,Leandra,sublanata,Leandra sublanata,Cogn.,Henrique Lauand Ribeiro,NA,NA,NA,Ribeiro,NA,NA,NA,NA,Brasil,Minas Gerais,Camanducaia,-46.0158,-22.887467,46º00.948'W,22º53.248'S,NA,NA,NA,NA,NA,"Distrito de Monte Verde, montanha da Pedra Partida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.0158,-22.887467,"833",2021-03-17 14:34:36-03,UTFPR-SL,SHPR,"1181",PreservedSpecimen,Plantae,Melastomataceae,Leandra,sublanata,Leandra sublanata,Cogn,L.R. Henrique,"2016","05","29","Ribeiro, H.L. | L.F.R. Ribeiro | A. Xavier | E.W. Ribeiro","53","2016","04","30",Brasil,Minas Gerais,Camanducaia,-46.0158,-22.887467,46°00'948 W,22°53'248 S,NA,NA,"Treelet, 2 m high living in the border of the trail.",SHPR001181,NA,Pedra Partida mountain.,Anthophyta,NA,América do Sul,exsicata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-46.730278,-23.818611,"911",2019-11-13 11:25:22-03,USP,SPF,"101288",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Reginato, M","2011",NA,NA,"Godoy, SAP","503","1995","04","20",Brasil,São Paulo,São Paulo,-46.730278,-23.818611,"-46.730278","-23.818611",NA,NA,NA,SPF00101288,NA,Parelheiros,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.735,-23.835556,"924",2019-11-13 11:25:22-03,USP,SPF,"97239",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Reginato, M","2011",NA,NA,"Godoy, SAP","258","1994","09","14",Brasil,São Paulo,São Paulo,-46.735,-23.835556,"-46.735","-23.835556",NA,NA,NA,SPF00097239,NA,Parelheiros,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.735,-23.835556,"925",2019-11-13 11:25:22-03,USP,SPF,"99710",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Reginato, M","2011",NA,NA,"Garcia, RJF","560","1995","02","15",Brasil,São Paulo,São Paulo,-46.735,-23.835556,"-46.735","-23.835556",NA,NA,NA,SPF00099710,NA,Parelheiros.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.735,-23.835556,"926",2019-11-13 11:25:22-03,USP,SPF,"99798",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Reginato, M","2011",NA,NA,"Garcia, RJF","566","1995","02","15",Brasil,São Paulo,São Paulo,-46.735,-23.835556,"-46.735","-23.835556",NA,NA,NA,SPF00099798,NA,Parelheiros,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.733333,-23.833333,"1075",2020-08-20 20:40:00-03,UFSC,FLOR,"51461",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Souza, M.L.; Baumgratz, J.F.A.","2006",NA,NA,"Garcia, R.J.F.; Ferreira, G.M.P. & Jacintho, L.R.C.","566","1995","02","15",Brasil,São Paulo,São Paulo,-46.733333,-23.833333,46º44'W,23º50'0''S,NA,NA,"arbusto, pétalas e filetes brancos, estames lilases, 2m altura",FLOR0051461,NA,"Jd. Novo Parelheiros, sítio do Sr. José Guilguer Reimberg (Sr. José Toco), à direita na estrada Eng. Marsilac, após o entrocamento com a estrada da Colônia.",NA,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1140",2021-03-04 15:44:57-03,IF,SPSF,"03243",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,((DC.) Cogn.),M. Reginato,"2014","02","13",D.Bento Pickel,NA,"1954","08","18",Brasil,SP,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"GEOGRAFIA: Chapada&nf;;",NA,NA,Serra da Cantareira,Magnoliophyta,Myrtales,América do Sul,NA,NA,"53584",auto,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.766667,-23.183333,"1144",2021-03-04 15:44:57-03,IF,SPSF,"47544",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,((DC.) Cogn.),NA,NA,NA,NA,T.E.Barreto,"83","2013","02","19",Brasil,SP,Campos do Jordão,-45.766667,-23.183333,NA,NA,NA,NA,"COLETA: Arbusto.&nf;2 duplicatas; GEOGRAFIA: FOD - Altomontana;",NA,NA,PECJ,Magnoliophyta,Myrtales,América do Sul,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,SÃO JOSÉ DOS CAMPOS,"3549904"
-45.95,-23.266667,"1146",2021-03-04 15:44:57-03,IF,SPSF,"47543",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,((DC.) Cogn.),M. Reginato,"2014","02","12",T.E.Barreto,"82","2013","01","11",Brasil,SP,Campos do Jordão,-45.95,-23.266667,NA,NA,NA,NA,"COLETA: Arbusto com flores lilás; GEOGRAFIA: FOM/FOD Altomontana;",NA,NA,PEMCJ,Magnoliophyta,Myrtales,América do Sul,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-46.735,-23.835556,"1188",2019-11-21 10:09:47-03,IBt,SP,"328273",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Souza, MLD; Baumgratz, JF","2005",NA,NA,"Garcia, RJF; Ferreira, GMP; Jacintho, LRC","566","1995","02","15",Brasil,São Paulo,São Paulo,-46.735,-23.835556,"-46.735","-23.835556",NA,NA,NA,NA,NA,"Jd. Novo Parelheiros, sítio do Sr. José Guilguer Reimberg (Sr. José Toco), à direita na Estrada Engº Marsilac, após o entroncamento com a Estrada da Colônia. Borda da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.730278,-23.818611,"1190",2019-11-21 10:09:47-03,IBt,SP,"328276",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Souza, MLD; Baumgratz, JF","2004",NA,NA,"Godoy, SAP; Palaria, C; Agostinho, V","503","1995","04","20",Brasil,São Paulo,São Paulo,-46.730278,-23.818611,"-46.730278","-23.818611",NA,NA,NA,NA,NA,"Parelheiros, Centro Paulus. Trilha à esquerda da casa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.735,-23.835556,"1191",2019-11-21 10:09:47-03,IBt,SP,"328277",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Souza, MLD; Baumgratz, JF","2004",NA,NA,"Garcia, RJF; Ferreira, GMP; Jacintho, LRC","560","1995","02","15",Brasil,São Paulo,São Paulo,-46.735,-23.835556,"-46.735","-23.835556",NA,NA,NA,NA,NA,"Parelheiros, Jd. Novo Parelheitos, sítio do Sr. José Guilguer Reimberg (Sr. José Toco), à direita da Estrada Engº. Marsilac, após o entroncamento com a estrada da Colônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.735,-23.835556,"1192",2019-11-21 10:09:47-03,IBt,SP,"328278",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Souza, MLD; Baumgratz, JF","2004",NA,NA,"Godoy, SAP; Ferreira, GMP; Garcia, RJF; Sordi, SJ","258","1994","09","14",Brasil,São Paulo,São Paulo,-46.735,-23.835556,"-46.735","-23.835556",NA,NA,NA,NA,NA,"Parelheiros, Jd. Novo Parelheitos, sítio do Sr. José Guilguer Reimberg (Sr. José Toco), à direita da Estrada Engº. Marsilac, apóes o entroncamento com a estrada da Colônia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.727778,-23.896111,"1193",2019-11-21 10:09:47-03,IBt,SP,"328279",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Souza, MLD; Baumgratz, JF","2004",NA,NA,"Garcia, RJF; Ferreira, GMP; Neves, LF; Silva, DCG","552","1995","02","14",Brasil,São Paulo,São Paulo,-46.727778,-23.896111,"-46.727778","-23.896111",NA,NA,NA,NA,NA,"Parelheiros, Sítio à esquerda da Estrada Engº. Marsilac, sentido Engº. Marsilac. Mata a direita da casa do sítio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.8499984741211,-23.6399993896484,"1226",2019-11-21 10:09:47-03,IBt,SP,"420425",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Pastore, M","2008","11","07","Shirasuna, RT; Lima, LR","152","2007","08","16",Brasil,São Paulo,Embu,-46.8499984741211,-23.6399993896484,NA,NA,NA,NA,NA,NA,NA,"Lote 5 Rodoanel Mário Covas, Trecho Sul",NA,NA,NA,NA,NA,"6851",auto,NA,NA,NA,NA,NA,NA,NA,NA,EMBU DAS ARTES,"3515004"
-45.8400001525879,-23.5300006866455,"1229",2019-11-21 10:09:47-03,IBt,SP,"78213",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Souza, MLD; Baumgratz, JF","2005",NA,NA,"Kuhlmann, M","1723","1948","11","27",Brasil,São Paulo,Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,"850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.5299987792969,-23.6599998474121,"1230",2019-11-21 10:09:47-03,IBt,SP,"6387",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Souza, MLD; Baumgratz, JF","2004",NA,NA,"Brade, AC","6070","1913","02","02",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,Alto da Serra,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"1231",2019-11-21 10:09:47-03,IBt,SP,"4487",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Souza, MLD; Baumgratz, JF","2005",NA,NA,"Hoehne, FC",s.n.,"1920","02","06",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,"Alto da Serra, Estação Biológica",NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"1232",2019-11-21 10:09:47-03,IBt,SP,"205161",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Souza, MLD; Baumgratz, JF","2005",NA,NA,"Kirizawa, M; Lopes, EA","1567","1985","11","06",Brasil,São Paulo,Santo André,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,"Serra do Poço. Vale do rio das Onças. Margem da picada que margeia o rio. Presente também no topo da serra, severamente atingida pela poluição de Cubatão",NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"1239",2021-02-25 09:38:41-03,IBt,SP,"337191",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,NA,NA,NA,NA,"Simão Bianchini, R","981","1996","05","01",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1240",2019-11-21 10:09:47-03,IBt,SP,"4781",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Mamede, MCH","2011","03",NA,"Usteri, A",s.n.,"1906","01","30",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,Jaraguá,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1241",2019-11-21 10:09:47-03,IBt,SP,"40048",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Souza, MLD; Baumgratz, JF","2005",NA,NA,"Kuhlmann, M",s.n.,"1939","03","16",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"1450","1450",NA,NA,NA,"Serra da Mantiqueira, Arbusto da mata",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
