X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,recordNumber,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.9099998474121,-23.6000003814697,"1283",2021-01-09 21:48:18-03,UNICENTRO,HUCO,"1243",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A. St.-Hil.,"Groppo jr.; M.","1997","12",NA,"Ogata, H.; et al.; et al.","1995","09","25",Brasil,São Paulo,Cotia,CEMUCAM (Centro Municipal de Campismo),-46.9099998474121,-23.6000003814697,NA,NA,NA,NA,HUCO001243,NA,s.n.,"Arbóreo, 15 metros, DAP= 74 cm, raízes superficiais, botões; Mata; HABITAT: Mata; DESC: Arbóreo, 15 metros, DAP= 74 cm, raízes superficiais, botões",NA,NA,NA,NA,NA,NA,NA,"23869",auto,NA,NA,NA,NA,NA,NA,COTIA,"3513009"
-46.775417,-23.989083,"1685",2019-11-13 11:15:34-03,USP,SPF,"182716",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Viani, RAG","2005","05",NA,"Romão, GO","2001","04","13",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu.",-46.775417,-23.989083,"-46.775417","-23.989083","750","750",SPF00182716,SPF00182716,"631",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-46.6300010681152,-23.5400009155273,"1726",2021-03-15 18:25:04-03,USP,SPF,"83366",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Groppo, M","1996",NA,NA,"Handro, O","1946","11","15",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00083366,SPF00083366,s.n.,Árvore pequena com flores alvas.,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1727",2019-11-13 11:15:34-03,USP,SPF,"124952",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Groppo, M","1997","12",NA,"Aguiar, OT","1991","01","22",Brasil,São Paulo,São Paulo,"Avenida Paulista, remanescente do Sítio Caguaçú, propriedade do banco BANERJ.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00124952,SPF00124952,"395",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1728",2019-11-13 11:15:34-03,USP,SPF,"13411",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Groppo, M","1996",NA,NA,"Hoehne, W","1946","04","02",Brasil,São Paulo,São Paulo,Campo Congonhas.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00013411,SPF00013411,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1729",2019-11-13 11:15:34-03,USP,SPF,"13410",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Groppo, M","1996",NA,NA,"Hoehne, W","1944","12","19",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00013410,SPF00013410,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1730",2019-11-13 11:15:34-03,USP,SPF,"11370",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Groppo, M","1996",NA,NA,"Hoehne, W","1944","10","19",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00011370,SPF00011370,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1731",2019-11-13 11:15:34-03,USP,SPF,"165350",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Groppo, M","2005",NA,NA,"Mayworm, MA","1999","11","26",Brasil,São Paulo,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutu.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00165350,SPF00165350,"152",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.775278,-23.988889,"1755",2019-10-07 09:10:53-03,UEFS,HUEFS,"132965",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,R.A.G.Viani,"2005","05",NA,"Souza, V.C.","2001","06","13",Brasil,São Paulo,São Paulo,Parque Estadual da Serra do mar núleo Curucutu.,-46.775278,-23.988889,46W46'31'',23S59'20'',"750","750",HUEFS0132965,HUEFS0132965,"75429",Floresta ribeirinha ao lado Rio Mambum.,NA,NA,NA,Angiospermae,Aquifoliales,NA,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-47.072921,-23.715509,"1910",2019-01-25 15:33:39-02,IAC,IAC,"41038",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,L.C. Bernacci et al.,"2001","01","11","L.C. Bernacci; G. Durigan; G.F. Árbocz & E. Furlan","2001","01","11",Brasil,São Paulo,Ibiúna,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro",-47.072921,-23.715509,"-47.072921","-23.715509",NA,NA,NA,NA,"3019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IBIÚNA,"3519709"
-46.945445,-23.714883,"1911",2019-01-25 15:33:39-02,IAC,IAC,"43370",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,L.F. Alves,"2001","02","15",L.F. Alves,"2001","02","15",Brasil,São Paulo,Cotia,"Morro Grande, Reserva, área C",-46.945445,-23.714883,"-46.945445","-23.714883",NA,NA,NA,NA,"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COTIA,"3513009"
-46.6300010681152,-23.5400009155273,"2135",2021-03-04 15:42:19-03,IF,SPSF,"14014",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,NA,NA,NA,NA,NA,O.T. Aguiar,"1991","01","22",Brasil,SP,São Paulo,sitio Caguaçú,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"395","COLETA: XLS: SPSFAntigo;",América do Sul,NA,NA,Magnoliophyta,Aquifoliales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.775278,-23.988889,"2143",2021-03-04 15:42:19-03,IF,SPSF,"29479",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,G.A.D.C.Franco,"2014","05","20",G.O.Romão & C.Herrerias & M.Pereira Neto & P.Zevallos & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & S.Gandolfi & J.P.Souza & N.M.Ivanauskas & A.G.Nave & E.Furlan,"2001","04","13",Brasil,SP,São Paulo,"Parque Estadual da Serra do Mar, Núcleo Curucutú",-46.775278,-23.988889,NA,NA,"750","750",NA,NA,"631","COLETA: Árvore de 20 m; frutos esverdeados; GEOGRAFIA: Floresta ribeirinha ao longo do Rio Mambu;750 msm;",América do Sul,NA,NA,Magnoliophyta,Aquifoliales,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,ITANHAÉM,"3522109"
-47.1,-23.966667,"2146",2021-03-04 15:42:19-03,IF,SPSF,"37807",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,G.A.D.C. Franco,"2006","04","01",R.T. Polisel,"2006","04","01",Brasil,SP,Juquitiba,Recanto Maria Teresa,-47.1,-23.966667,NA,NA,NA,NA,NA,NA,"15","COLETA: Árvore 12 m, frutos maduros vermelhos e imaturos verdes.;",América do Sul,NA,NA,Magnoliophyta,Aquifoliales,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-47.1,-23.966667,"2147",2021-03-04 15:42:19-03,IF,SPSF,"37822",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,G.A.D.C. Franco,"2008","09","18",R.T. Polisel,"2006","02","20",Brasil,SP,Juquitiba,Estrada dos Carmos,-47.1,-23.966667,NA,NA,NA,NA,NA,NA,"37","COLETA: Árvore 13 m, frutos imaturos verdes e maduros roxos.;",América do Sul,NA,NA,Magnoliophyta,Aquifoliales,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,JUQUITIBA,"3526209"
-46.895,-23.637222,"2148",2021-03-04 15:42:19-03,IF,SPSF,"37977",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,G.A.D.C. Franco,"2006","01","23",R.T.Polisel & N.M.Ivanauskas & F.M.Souza & V.S.Santos,"2005","12","12",Brasil,SP,Embú,Itatuba,-46.895,-23.637222,NA,NA,NA,NA,NA,NA,"254","GEOGRAFIA: Pesqueiro.;",América do Sul,NA,NA,Magnoliophyta,Aquifoliales,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,EMBU DAS ARTES,"3515004"
-46.6300010681152,-23.5400009155273,"2183",2021-03-04 15:42:19-03,IF,SPSF,"31825",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,NA,NA,NA,NA,NA,M.A.Mayworm 152,"1999","11","26",Brasil,SP,São Paulo,"P.E.Serra do Mar, Núcleo Curucutu",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",América do Sul,NA,NA,Magnoliophyta,Aquifoliales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2184",2021-03-04 15:42:19-03,IF,SPSF,"04443",PreservedSpecimen,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,NA,NA,NA,NA,NA,H.Fischer,"1954","11","08",Brasil,SP,São Paulo,Santo Amaro,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",América do Sul,NA,NA,Magnoliophyta,Aquifoliales,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.615278,-23.6425,"2329",2019-11-21 09:59:07-03,IBt,SP,"454621",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Aragaki, S",NA,NA,NA,"Kondrat, H","2013","09","25",Brasil,São Paulo,São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 10, espécime nº 437",-46.615278,-23.6425,"-46.615278","-23.6425","824","824",NA,NA,"183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.810001373291,-23.8299999237061,"2357",2020-09-24 08:24:25-03,IBt,SP,337983A,S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,NA,NA,NA,NA,"Mariano Neto, E; Rapini, A; Souza, BM; Kawasaki, ML","1996","11","01",Brasil,São Paulo,Embu-Guaçu,"Estrada Mina de Ouro, Splash Club",-46.810001373291,-23.8299999237061,NA,NA,NA,NA,NA,NA,"115",NA,NA,NA,NA,NA,NA,NA,NA,"15311",auto,NA,NA,NA,NA,NA,NA,EMBU-GUAÇU,"3515103"
-46.1883010864258,-23.5228004455566,"2363",2019-11-21 09:59:07-03,IBt,SP,"74227",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Pirani, JR; Groppo Jr, M","2002",NA,NA,"Kuhlmann, M","1956","11","30",Brasil,São Paulo,Mogi das Cruzes,Estação Biológica de Boracéia,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,"4064",NA,NA,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-45.8400001525879,-23.5300006866455,"2366",2019-11-21 09:59:07-03,IBt,SP,"74218",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Pirani, JR; Groppo Jr, M","2002",NA,NA,"Kuhlmann, M; Kühn, E","1949","01","30",Brasil,São Paulo,Salesópolis,Boracéia,-45.8400001525879,-23.5300006866455,NA,NA,"850","850",NA,NA,"1779",NA,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.5299987792969,-23.6599998474121,"2367",2019-11-21 09:59:07-03,IBt,SP,"55367",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis latifolia,Reissek,NA,NA,NA,NA,"Handro, O","1954","10","26",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Campo Grande",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,"408","Árvore regular 5-6m alt., flores alvas",NA,NA,NA,NA,NA,latifolia,NA,"27258",auto,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"2368",2019-11-21 09:59:07-03,IBt,SP,"115997",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,NA,NA,NA,NA,"Mattos, JR","1966","09","30",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,"13898","Na mata virgem, árvore de 6m alt., flores branco esverdeadas",NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.560001373291,-23.6900005340576,"2370",2019-11-21 09:59:07-03,IBt,SP,"6448",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Pirani, JR; Groppo Jr, M","2002",NA,NA,"Brade, AC","1913","10","26",Brasil,São Paulo,São Bernardo do Campo,NA,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,NA,"7342",NA,NA,NA,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.6300010681152,-23.5400009155273,"2372",2019-11-21 09:59:07-03,IBt,SP,"17936",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis subpaniculata,N.F.Mattos,"Mattos, N","1979",NA,NA,"Luederwaldt, H","1915","11",NA,Brasil,São Paulo,São Paulo,Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,subpaniculata,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2373",2019-11-21 09:59:07-03,IBt,SP,"17930",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis vestita,Loes.,"Gondona, E","1953","07",NA,"Luederwaldt, H","1912","05",NA,Brasil,São Paulo,São Paulo,Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,vestita,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2374",2019-11-21 09:59:07-03,IBt,SP,"50107",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis vestita,Loes.,NA,NA,NA,NA,"Handro, O","1946","11","15",Brasil,São Paulo,São Paulo,Jabaquara,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,vestita,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2375",2019-11-21 09:59:07-03,IBt,SP,"234577",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Pirani, JR; Groppo Jr, M","2002",NA,NA,"Kuhlmann, M","1958","10","20",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,Árvore nº 162 (substitue a antiga que morreu),NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2376",2019-11-21 09:59:07-03,IBt,SP,"49361",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis,A.St.-Hil.,"Pirani, JR; Groppo Jr, M","2002",NA,NA,"Handro, O","1946","02","12",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2377",2019-05-22 10:05:31-03,IBt,SP,"103066",Extra,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis vestita,Loes.,"Mattos, N","1979",NA,NA,"Pinho, RA","1963","10","21",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,vestita,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2378",2019-11-21 09:59:07-03,IBt,SP,"48424",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis vestita,Loes.,"Mattos, J","1965","05",NA,"Handro, O","1942","11","01",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,NA,NA,NA,vestita,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2379",2019-11-21 09:59:07-03,IBt,SP,"76603",S,Plantae,Aquifoliaceae,Ilex,paraguariensis,Ilex paraguariensis vestita,Loes.,"Mattos, N","1979",NA,NA,"Pinho, RA","1963","10","21",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP010613,SP010613,"30",NA,NA,NA,NA,NA,NA,vestita,NA,"53584",auto,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
