X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,coordinatePrecision,individualCount,geoFlag,continentOcean,preparationType,previousCatalogNumber,infraspecificEpithet,class,relatedCatalogItem,typeStatus,relationshipType,fieldNumber,eventTime,sex,NM_MUNICIP,CD_GEOCMU
-47.916667,-24.166667,"386",2019-08-20 09:59:17-03,UNICAMP,UEC,"138823",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Breier, TB","2004","09",NA,"Breier, TB; Singer, RB","1055","2003","05","14",Brazil,São Paulo,Sete Barras,"Parque Estadual Carlos Botelho, Estrada de acesso a parcela.",-47.916667,-24.166667,"-47.916667","-24.166667",NA,NA,NA,UEC071474,UEC071474,Liliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.5499992370605,-23.1100006103516,"401",2019-08-20 09:59:17-03,UNICAMP,UEC,"140441",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Breier, TB",NA,NA,NA,"Breier, TB","1273","2005","06","18",Brazil,São Paulo,Atibaia,Grota Funda.,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,NA,UEC043524,UEC043524,Liliopsida,NA,"21675",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.5499992370605,-23.1100006103516,"402",2019-08-20 09:59:17-03,UNICAMP,UEC,"62925",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,NA,NA,NA,NA,"Bernacci, LC","28403",NA,NA,NA,Brazil,São Paulo,Atibaia,Parque Municipal da Grota Funda,-46.5499992370605,-23.1100006103516,NA,NA,"900","1400","flor, Planta rupícola muito comum em um único afloramento rochoso, na mata, que se eleva verticalmente bem acima da copa das árvores, flores róseas com o ápice lilás, tal como as brácteas.",UEC043511,UEC043511,Liliopsida,NA,"21675",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.5499992370605,-23.1100006103516,"403",2019-08-20 09:59:17-03,UNICAMP,UEC,"48778",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Coffani-Nunes, JV","2001","06",NA,"Hutchison, PC; Paffaro, JC","8951","1985","08","12",Brazil,São Paulo,Atibaia,Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,"flor, Colonial on granite slopes overlooking town. Leaves bent by wind. Flowers white in dark pink inflorescence.",UEC043512,UEC043512,Liliopsida,NA,"21675",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.5499992370605,-23.1100006103516,"404",2019-08-20 09:59:17-03,UNICAMP,UEC,"77228",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Coffani-Nunes, JV","2001","06",NA,"Galvão, JC","27114","1992","08","29",Brazil,São Paulo,Atibaia,Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,"flor, Erva 20cm, flores vermelhas e brancas.",UEC043533,UEC043533,Liliopsida,NA,"21675",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-45.8400001525879,-23.5300006866455,"417",2019-08-20 09:59:17-03,UNICAMP,UEC,"85252",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Ogawa, K","1998","02",NA,"Kiyama, CY; Rossi, L; Simão-Bianchini, R; Shirasuna, RT","73","1994","09","07",Brazil,São Paulo,Salesópolis,"Reserva Biológica de Boracéia, Margem da represa do Rio Claro",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"flor, Epífita. Cálice rosa intenso, corola lilás.",NA,NA,Liliopsida,NA,"18032",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-45.8400001525879,-23.5300006866455,"418",2019-08-20 09:59:17-03,UNICAMP,UEC,"168860",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Ogawa, K","1998","02",NA,"Kiyama, CY; Rossi, L; Simão-Bianchini, R; Shirasuna, RT","73","1994","09","07",Brazil,São Paulo,Salesópolis,"Reserva Biológica de Boracéia, Margem da represa do Rio Claro",-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"flor, Epífita. Cálice rosa intenso, corola lilás.",UEC043529,UEC043529,Liliopsida,NA,"18032",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.6300010681152,-23.5400009155273,"474",2020-12-04 13:19:03-03,UDESC,LUSC,"5354",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,NA,NA,NA,NA,"R.J.F.Garcia; O.Landgraf- Jr. & L.F.Oliveira","982","1997","03","20",Brasil,São Paulo,São Paulo,"Marcilac,área recém desmatada, estrada de acesso ao sítio Barracão I.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,";Brácteas florais rosa-lilacinas, flores brancas.;;. Habitat: área recém desmatada Habito: epífita",LUSC000806,LUSC000806,NA,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-48.083333,-24.233333,"1175",2020-06-15 15:29:41-03,UNESP-RC,HRCB,"36262",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Proença, S.L.","2002","08",NA,"Guilherme, F.A.G.","288","2002","05",NA,Brasil,São Paulo,Sete Barras,Parque Estadual Intervales,-48.083333,-24.233333,48º05'W,24º14'S,NA,NA,"Epífita; bloco 2 da fitossociologia. Infrutescências velhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.511111,-22.8375,"1180",2020-06-15 15:29:41-03,UNESP-RC,HRCB,"51701",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Santos, L.B.","2010","06",NA,"Santos, L.B.","449","2009","11","16",Brasil,São Paulo,Botucatu,Parque Ecológico da Pavuna,-46.511111,-22.8375,46º30'40W,22º50'15S,"750","750","Epífita, folhas carnosas, acinzentadas, brácteas rosa com base amarela, corola azul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BRAGANÇA PAULISTA,"3507605"
-45.8400001525879,-23.5300006866455,"1201",2020-06-15 15:29:41-03,UNESP-RC,HRCB,"18390",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Coffani-Nunes, J.V.","1997","10","13","Kiyama, C.Y.","73","1994","09","07",Brasil,São Paulo,Salesópolis,Reserva Biológica de Boraéia,-45.8400001525879,-23.5300006866455,NA,NA,NA,NA,"Epífita. Cálice rosa intenso, corola lilás.",NA,NA,NA,NA,"18032",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.5299987792969,-23.6599998474121,"1334",2020-09-12 05:00:02-03,US,US,"2646807",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,NA,NA,NA,NA,O. Handro,"2053","1968","4","20",Brazil,São Paulo,Santo André,"Via Ferrea são Paulo-Santos, Estação Biológica",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,US02999490,US02999490_01,NA,Bromeliales,"27258","1",auto,South America - Neotropics,NA,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.6300010681152,-23.5400009155273,"1360",2020-09-12 05:00:02-03,US,US,"3662938",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,NA,NA,NA,NA,A. Gehrt,s.n.,"1930","8","21",Brazil,São Paulo,São Paulo,Pirajussara,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,US01913600,US01913600_01,NA,Bromeliales,"53584","1",auto,South America - Neotropics,NA,NA,NA,Monocotyledonae,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.511111,-22.8375,"1411",2019-10-07 09:20:42-03,UEFS,HUEFS,"178593",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,NA,NA,NA,NA,"Santos, L.B.","449","2009","11","16",Brasil,São Paulo,Botucatu,"Parque Ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras, depois até bifurcação final a direita e a esquerda.",-46.511111,-22.8375,46W30'40'',22S50'15'',"750","750","Mata Atlantica, Floresta Estacional Semidecídua.",HUEFS0178593,HUEFS0178593,Angiospermae,Poales,NA,NA,NA,NA,NA,NA,NA,Lilianae,NA,NA,NA,NA,NA,NA,BRAGANÇA PAULISTA,"3507605"
-46.6300010681152,-23.5400009155273,"1469",2020-04-29 16:30:29-03,UFVJM,HDJF,"1329",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Coffani-Nunes, JV","1988","09","18","Garcia, FJF; Landgraf Jr, O; Oliveira, LF","982","1997","03","20",Brasil,São Paulo,São Paulo,"Marsilac, área recem desmatada, estrada de acesso ao Sítio Barracão I.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,HDJF001329,HDJF001329_01,Monocotyledonae,NA,"53584",NA,auto,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1588",2019-11-01 15:13:21-03,UnB,UB,NA,PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia tenuifolia,L.,"Wanderley, MGL","2000","07","26","Handro, O",Herb31051,"1933","08","18",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Epífita. Flores roxo-claras; Mata",UB0002953,UB0002953,Monocotyledonae,NA,"53584",NA,auto,Southern America,NA,NA,tenuifolia,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1590",2019-11-01 15:13:21-03,UnB,UB,NA,PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia tenuifolia,L.,"Wanderley, MGL","2000","07","26","Handro, O",Herb31051,"1933","08","18",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Epífita. Flores roxo-claras; Mata",UB0002953,UB0002953,Monocotyledonae,NA,"53584",NA,auto,Southern America,NA,NA,tenuifolia,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1651",2021-03-04 15:41:58-03,IF,SPSF,"08464",PreservedSpecimen,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,M.G.L.Wanderley,"2007","10","31",M.Koscinski,"329",NA,NA,NA,Brasil,SP,São Paulo,Serra da Cantereira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,Magnoliophyta,Bromeliales,"53584",NA,auto,América do Sul,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.633333,-23.55,"1655",2017-09-11 17:09:04-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,Bromeliaceae,Tillandsia,firmula,Tillandsia firmula,Mez,NA,NA,NA,NA,"Burchell, WJ","4222","1827","02","15",Brazil,São Paulo,São Paulo,"IBB/ São Paulo, SP, along the road from the Tanque Zunica to the Convento da Luz (in the northern part of the city, abid esat of the center) and thence along the Santa Anna road (goes due north from São Paulo) over the river Tiete (runswest across no",-46.633333,-23.55,"-46.633333","-23.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4599990844727,-24.2800006866455,"1713",2021-02-08 12:50:47-03,UFRGS,ICN,"178394",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Waechter, JL; Kuhn, SA","2014","07","11","Mariath, JEA",s.n.,"2011","09","20",Brasil,SP,Miracatu,NA,-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,Mata Atlântica,ICN00030347,NA,Monocotyledon,NA,"43974",NA,auto,América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-47.4599990844727,-24.2800006866455,"1726",2021-02-08 12:50:47-03,UFRGS,ICN,"178393",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Waechter, JL; Kuhn, SA","2014","07","11","Mariath, JEA",s.n.,"2011","09","18",Brasil,SP,Miracatu,NA,-47.4599990844727,-24.2800006866455,NA,NA,NA,NA,Mata Atlântica,ICN00030345,NA,Monocotyledon,NA,"43974",NA,auto,América do Sul,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MIRACATU,"3529906"
-46.5499992370605,-23.1100006103516,"1755",2019-11-21 10:02:47-03,IBt,SP,"41644",S,Plantae,Bromeliaceae,Tillandsia,pulchella,Tillandsia pulchella saxicola,L.B.Sm.,"Smith, LB","1943",NA,NA,"Gehrt, A",s.n.,"1939","09","06",Brasil,São Paulo,Atibaia,Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,"Inflorescência com brácteas róseas e flores alvas&nf;Bas. Tillandsia pulchella Hook. var. saxicola L.B. Sm., Smith, 1943",SP001819,SP001819,NA,NA,"21675",NA,auto,NA,NA,NA,saxicola,NA,NA,Isotype,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.6300010681152,-23.5400009155273,"1756",2019-11-21 10:02:47-03,IBt,SP,"2142",S,Plantae,Bromeliaceae,Tillandsia,pulchella,Tillandsia pulchella,Hook.,"Smith, LB",NA,NA,NA,"Gehrt, A",s.n.,"1918","05",NA,Brasil,São Paulo,São Paulo,Butantã.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP053043,SP053043,NA,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1757",2019-11-21 10:02:47-03,IBt,SP,"29793",S,Plantae,Bromeliaceae,Tillandsia,pulchella,Tillandsia pulchella vaginata,(Wawra) A.Cast.,"Hoehne, FC",NA,NA,NA,"Hoehne, FC",s.n.,"1932","08","19",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP053044,SP053044,NA,NA,"53584",NA,auto,NA,NA,NA,vaginata,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"1758",2019-11-21 10:02:47-03,IBt,SP,"50345",S,Plantae,Bromeliaceae,Tillandsia,pulchella,Tillandsia pulchella,Hook.,"Handro, O",NA,NA,NA,"Roth, L","832","1943","10","10",Brasil,São Paulo,São Paulo,Santo Amaro.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP053042,SP053042,NA,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5499992370605,-23.1100006103516,"1759",2019-11-21 10:02:47-03,IBt,SP,"41644",S,Plantae,Bromeliaceae,Tillandsia,pulchella,Tillandsia pulchella saxicola,L.B.Sm.,"Smith, LB","1943",NA,NA,"Gehrt, A",s.n.,"1939","09","06",Brasil,São Paulo,Atibaia,Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,"Inflorescência com brácteas róseas e flores alvas&nf;Bas. Tillandsia pulchella Hook. var. saxicola L.B. Sm., Smith, 1943",SP001819,SP001819,NA,NA,"21675",NA,auto,NA,NA,NA,saxicola,NA,NA,Isotype,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.6300010681152,-23.5400009155273,"1760",2019-11-21 10:02:47-03,IBt,SP,"29793",S,Plantae,Bromeliaceae,Tillandsia,pulchella,Tillandsia pulchella vaginata,(Wawra) A.Cast.,"Hoehne, FC",NA,NA,NA,"Hoehne, FC",s.n.,"1932","08","19",Brasil,São Paulo,São Paulo,Jardim Botânico,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SP053044,SP053044,NA,NA,"53584",NA,auto,NA,NA,NA,vaginata,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.816667,-23.783333,"1761",2020-10-22 10:12:33-03,IBt,SP,"105934",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Pereira, E","1980","01","24","Handro, O","2053","1968","04","20",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Via férrea São Paulo - Santos.",-46.816667,-23.783333,"-46.816667","-23.783333",NA,NA,NA,SP053256,SP053256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EMBU-GUAÇU,"3515103"
-45.866667,-23.633333,"1762",2019-11-21 10:02:48-03,IBt,SP,"193196",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,NA,NA,NA,NA,"Custodio Filho, A","1501","1983","08","31",Brasil,São Paulo,Biritiba-Mirim,Estação Biológica de Boracéia,-45.866667,-23.633333,"-45.866667","-23.633333","890","950",NA,SP053225,SP053225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.725,-23.946111,"1768",2019-11-21 10:02:48-03,IBt,SP,"277335",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Wanderley, MGL","1998","03",NA,"Godoy, SAP; Pereira, DL; Hoch, AM","384","1995","02","14",Brasil,São Paulo,São Paulo,NA,-46.725,-23.946111,"-46.725","-23.946111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.7,-23.866667,"1770",2019-11-21 10:02:48-03,IBt,SP,"295203",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia,L.,"Ogawa, K","1997","01","30","Garcia, RJF; Ferreira, GMP; Pimentel, CMA","818","1996","03","29",Brasil,São Paulo,São Paulo,"Cratera de Colônia. Parelheiros. Estrada da Vargem grande, nº 433. Área tombada pelo CONDEFHAAT.",-46.7,-23.866667,"-46.7","-23.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5499992370605,-23.1100006103516,"1818",2019-11-21 10:02:48-03,IBt,SP,"12376",S,Plantae,Bromeliaceae,Tillandsia,tenuifolia,Tillandsia tenuifolia vaginata,(Wawra) L.B.Sm.,"Handro, O","1982","09",NA,"Duarte, C","137","1910","08",NA,Brasil,São Paulo,Atibaia,NA,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,NA,SP053268,SP053268,NA,NA,"21675",NA,auto,NA,NA,NA,vaginata,NA,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
