X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,locality,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,recordNumber,coordinatePrecision,geoFlag,phylum,order,typeStatus,continentOcean,preparationType,class,relatedCatalogItem,relationshipType,previousCatalogNumber,fieldNumber,individualCount,eventTime,sex,NM_MUNICIP,CD_GEOCMU
-45.183333,-23.4,"128",2021-03-01 16:41:09-03,UNICAMP,UEC,"200483",S,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brazil,São Paulo,São Luiz do Paraitinga,-45.183333,-23.4,"-45.183333","-23.4",UEC158043,UEC158043,NA,NA,NA,NA,"Pereira, LS; Belinello, R; Leal, DAG","2009","09","02",Parque Estadual da Serra do Mar,"990","1045","Parcela N - Projeto Biota-FAPESP. Árvore com 9 metros de altura. Frequência da espécie na parcela: n=2; Mata Atlântica",N25,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NATIVIDADE DA SERRA,"3532306"
-45.945278,-23.330333,"129",2021-03-01 16:41:09-03,UNICAMP,UEC,"160444",S,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brazil,São Paulo,São Luiz do Paraitinga,-45.945278,-23.330333,"-45.945278","-23.330333",UEC039439,UEC039439,"Lima, RGVN","2017","11","09","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","25",Parque Estadual da Serra do Mar,"999","999","Material vegetativo. Cerca de 5 m de altura e 3 indivíduos distribuídos em 1 ha.; Floresta Ombrófila Densa Montana.","303",NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JACAREÍ,"3524402"
-46.998333,-24.32,"153",2019-11-19 14:09:24-03,UFRPE,PEUFR,"53692",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brasil,São Paulo,Peruíbe,-46.998333,-24.32,46°59'54W,24°19'12S,PEUFR053692,NA,J.R.L. Godoy,"1996","06",NA,"I. Cordeiro; M.M. Fiuza de Melo, R.J. Oliveira, M. Barros.","1994","06","21","Estação Ecológica Juréia-Itatins, Guarauzinho.","5","5","Arvoreta ca. 4m à beira de riacho, frutos imaturos verde-amarelados.","1503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-47.9199981689453,-24.3799991607666,"434",2019-10-07 09:12:53-03,UEFS,HUEFS,"68237",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,HUEFS0068237,HUEFS0068237,NA,NA,NA,NA,"Almeida-Scabbia, R.J.","1994","11","23","Fazenda Intervales Base Saibadela, trilha do Quilombo.",NA,NA,NA,"915","34059",auto,Angiospermae,Ericales,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"445",2019-10-07 09:12:53-03,UEFS,HUEFS,"187262",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,HUEFS0187262,HUEFS0187262,NA,NA,NA,NA,"Tsuji, R.","2007","12","20","Coletado na estrada de Sete Barras; em área de pasto.",NA,NA,NA,"2406","34059",auto,Angiospermae,Ericales,NA,NA,NA,Asteranae,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.9900016784668,-24.3199996948242,"462",2019-11-13 16:05:06-03,UNISANTA,HUSC,"10492",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,"Sugiyama, M.","2007","09","19","Scolari, G.O.; Nakasato, M.V.","2007","08","18",Bairro do Guaraú,NA,NA,"Árvorwe com 15,12m de altura, presença de látex; Trecho de floresta de restinga alta","142","21922",auto,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-47.9199981689453,-24.3799991607666,"496",2020-11-12 16:59:09-03,UEL,FUEL,"55844",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,FUEL012080,NA,"Tsuji, R","2007","12","20","Tsuji, R","2007","12","20",na estrada de Sete Barras.,NA,NA,"prensado em álcool 92,8 GL.","2406","34059",auto,Tracheophyta,Ericales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.994167,-24.141667,"533",2021-03-04 15:42:57-03,IF,SPSF,"31306",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,NA,Brasil,SP,Sete Barras,-47.994167,-24.141667,NA,NA,NA,NA,G.A.D.C.Franco,"2006","06","14",S.M.Gomes,"2002","04","21",Parque Estadual Carlos Botelho - Núcleo Sete Barras,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;;","404",NA,NA,Magnoliophyta,Ericales,NA,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.866667,-24.2,"534",2021-03-04 15:42:57-03,IF,SPSF,"34296",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,NA,Brasil,SP,Sete Barras,-47.866667,-24.2,NA,NA,NA,NA,Natália M. Ivanauskas,"2005","05","01",Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,"2004","01","17","Bairro Rio Preto, 6a Gleba, Sítio do Sr. Olímpio, Floresta Ombrófila Densa.",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 9m de altura e 93cm de perímetro à altura do peito. Matriz 2272;","5023",NA,NA,Magnoliophyta,Ericales,NA,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.924722,-24.183056,"540",2021-03-04 15:42:57-03,IF,SPSF,"46856",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart,Brasil,SP,Sete Barras,-47.924722,-24.183056,NA,NA,NA,NA,NA,NA,NA,NA,V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira,NA,NA,NA,Parque Estadual Carlos Botelho - Núcleo Sete Barras,"350","450","COLETA: Árvore nº61; Frutos imaturos verdes, casca interna vermelha, látex branco, mesma árvore com 4 placas (também 62, 63 e 64). (Parcela PECB - Outra numeração 121).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;","30321",NA,NA,Magnoliophyta,Ericales,NA,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-47.9199981689453,-24.3799991607666,"552",2021-03-04 15:42:57-03,IF,SPSF,"38336",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart,Brasil,SP,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,L.F.Lima,"2016","09","14",H.Lorenzi,"2002","01","25",estrada para Eldorado,NA,NA,"COLETA: Árvore com interesse econômico florestal, 10m. altura, flores brancas.;","3071","34059",auto,Magnoliophyta,Ericales,NA,América do Sul,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
-46.9900016784668,-24.3199996948242,"602",2019-11-21 10:19:13-03,IBt,SP,"277187",S,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brasil,São Paulo,Peruíbe,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,"Godoy, JRL","1996","06",NA,"Cordeiro, I; Melo, MMRF; Oliveira, RJ; Barros, M","1994","06","21","Estação Ecológica Juréia-Itatins, Guarauzinho, trilha dos Caçadores, mata pluvial tropical de encosta",NA,NA,"Arvoreta ca. 4m à beira de riacho, frutos imaturos verde amarelados","1503","21922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PERUÍBE,"3537602"
-47.9199981689453,-24.3799991607666,"603",2020-08-13 18:02:59-03,IBt,SP,"298420",S,Plantae,Sapotaceae,Chrysophyllum,inornatum,Chrysophyllum inornatum,Mart.,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,NA,NA,NA,"Almeida Scabbia, RJ","1994","11","23",Fazenda Intervales,NA,NA,NA,Saibadela915,"34059",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SETE BARRAS,"3551801"
