X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,recordNumber,year,month,day,stateProvince,locality,decimalLongitude,decimalLatitude,imagecode,county,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,individualCount,NM_MUNICIP,CD_GEOCMU
-46.316667,-23.783333,"40",2019-11-21 09:58:24-03,IBt,SP,256071a,Carpo,Plantae,Annonaceae,Duguetia,salicifolia,Duguetia salicifolia,"Cordeiro, I; Maas, PJM; Zuiten, CM; Dias, MC",NA,Brasil,NA,NA,"Árvore ca. 6m alt., folhas verde brilhantes na face adaxial, opacas na abaxial, flores jovens castanho esverdeadas, frutos 5,5-8,0cm diâm., castanhos, picada da bomva d'água, próximo a Casa do Naturalista, 840m alt.",NA,NA,NA,R.E.Fr.,NA,"914","1992","09","18",São Paulo,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333,NA,Santo André,NA,NA,NA,"-46.316667","-23.783333",NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.316667,-23.783333,"41",2019-11-21 09:58:24-03,IBt,SP,"256072",S,Plantae,Annonaceae,Duguetia,salicifolia,Duguetia salicifolia,"Cordeiro, I; Maas, PJM; Zuiten, CM; Dias, MC",NA,Brasil,NA,NA,"Árvore ca. 4m alt., folhas verde brilhantes na face adaxial, opacas na abaxial, botões jovens, castanho esverdeados, frutos 5,5-8,0cm diâm., castanhos, picada um que leva a Campo Grande, próximo a casa do Naturalista, ca. 840m alt.",SP010137,NA,NA,R.E.Fr.,NA,"915","1992","09","18",São Paulo,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333,SP010137,Santo André,NA,NA,NA,"-46.316667","-23.783333",NA,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.615278,-23.6425,"42",2019-11-21 09:58:24-03,IBt,SP,"454617",S,Plantae,Annonaceae,Duguetia,salicifolia,Duguetia salicifolia,"Kondrat, H",NA,Brasil,NA,NA,NA,NA,NA,NA,R.E.Fr.,"Kondrat, H","176","2013","09","25",São Paulo,"Parque Estadual das Fontes do Ipiranga, Instituto de Botânica, área sudeste, próxima à trilha interna paralela à Av. do Cursino, parcela 9, espécime nº 406",-46.615278,-23.6425,NA,São Paulo,NA,NA,NA,"-46.615278","-23.6425","825","825",NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-45.8400001525879,-23.5300006866455,"43",2019-11-21 09:58:24-03,IBt,SP,"276085",S,Plantae,Annonaceae,Duguetia,salicifolia,Duguetia salicifolia,"Kiyama, CY; Simão Bianchini, R; Shirasuna, RT; Rossi, L",NA,Brasil,NA,NA,NA,SP010208,NA,NA,R.E.Fr.,"Lopes, JC","45","1994","11","04",São Paulo,"Estação Biológica de Boracéia, Mata próxima à barragem do Rio Claro, interior da mata",-45.8400001525879,-23.5300006866455,SP010208,Salesópolis,NA,NA,NA,NA,NA,NA,NA,"18032",auto,NA,NA,NA,NA,SALESÓPOLIS,"3545001"
-46.5299987792969,-23.6599998474121,"44",2019-11-21 09:58:24-03,IBt,SP,28313a,Carpo,Plantae,Annonaceae,Duguetia,salicifolia,Duguetia salicifolia,"Lemos, C",NA,Brasil,NA,NA,Árvore da mata,NA,NA,NA,R.E.Fr.,"Fries, RE",s.n.,"1931","10","02",São Paulo,"Alto da Serra, Estação Biológica",-46.5299987792969,-23.6599998474121,NA,Santo André,"1934",NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,Paratype,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"45",2019-11-21 09:58:24-03,IBt,SP,"28313",S,Plantae,Annonaceae,Duguetia,salicifolia,Duguetia salicifolia,"Lemos, C",NA,Brasil,NA,NA,Árvore da mata,SP000295,NA,NA,R.E.Fr.,"Fries, RE",s.n.,"1931","10","02",São Paulo,"Alto da Serra, Estação Biológica",-46.5299987792969,-23.6599998474121,SP000295,Santo André,"1934",NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,Paratype,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"46",2019-11-21 09:58:24-03,IBt,SP,"8814",S,Plantae,Annonaceae,Duguetia,salicifolia,Duguetia salicifolia,"Edwall, G",NA,Brasil,NA,NA,NA,SP000294,NA,NA,R.E.Fr.,"Fries, RE",CGG1988,"1892","11","18",São Paulo,"Campo Grande, Serra do Mar. Matta virgem",-46.5299987792969,-23.6599998474121,SP000294,Santo André,"1934",NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,Isotype,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"47",2019-11-21 09:58:24-03,IBt,SP,"249753",S,Plantae,Annonaceae,Duguetia,salicifolia,Duguetia salicifolia,"Kirizawa, M; Lopes, EA; Sobral, M",NA,Brasil,NA,NA,"Mata de encosta, perto da casa do Naturalista +- 800 m.s.m., árvore +- 15,0m alt., folha verde escura, fruto verde",SP010139,NA,NA,R.E.Fr.,"Kirizawa, M","2524","1991","11","05",São Paulo,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,SP010139,Santo André,"1992","04","14",NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"48",2019-11-21 09:58:24-03,IBt,SP,"244705",S,Plantae,Annonaceae,Duguetia,salicifolia,Duguetia salicifolia,"Sugiyama, M; Lopes, EA",NA,Brasil,NA,NA,"Árvore 8,0m., com frutos, subida da picada dois, depois da bomba, perto da casa do Naturalista",SP010142,NA,NA,R.E.Fr.,NA,"833","1990","03","08",São Paulo,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,SP010142,Santo André,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"49",2019-11-21 09:58:24-03,IBt,SP,"244327",S,Plantae,Annonaceae,Duguetia,salicifolia,Duguetia salicifolia,"Kirizawa, M; Chiea, SAC",NA,Brasil,NA,NA,"Próximo a casa do Naturalista, em área de mata atlântica, pouco degradada, árvore de 10,0m alt.",SP010140,NA,NA,R.E.Fr.,NA,"2356","1990","06","05",São Paulo,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,SP010140,Santo André,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"50",2019-11-21 09:58:24-03,IBt,SP,"360936",S,Plantae,Annonaceae,Duguetia,salicifolia,Duguetia salicifolia,"Benedito, ALD",NA,Brasil,NA,NA,"Árvore ca. 8m alt., coletada na trilha nove",SP010138,NA,NA,R.E.Fr.,NA,"2","2001","08","20",São Paulo,"E.B. do Alto da Serra de Paranapiacaba, trilha treze",-46.5299987792969,-23.6599998474121,SP010138,Santo André,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"51",2019-11-21 09:58:24-03,IBt,SP,"373202",S,Plantae,Annonaceae,Duguetia,salicifolia,Duguetia salicifolia,"Simão Bianchini, R; Grantsau, I; Simone, LW",NA,Brasil,NA,NA,NA,SP007886,NA,NA,R.E.Fr.,"Mello-Silva, R; Lopes, JC","1567","2003","06","10",São Paulo,"Paranapiacaba, mata da estrada para Taquarussú",-46.5299987792969,-23.6599998474121,SP007886,Santo André,"2012",NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"52",2019-11-21 09:58:24-03,IBt,SP,"293352",S,Plantae,Annonaceae,Duguetia,salicifolia,Duguetia salicifolia,"Kiyama, CY; Mariano Neto, E; Sugiyama, M",NA,Brasil,NA,NA,NA,SP010184,NA,NA,R.E.Fr.,"Lopes, JC","102","1996","01","31",São Paulo,"Trilha construída pela CESP, estrada da Torre, caminho para o Vale do Quilombo, p#?#roximo à Vila de Paranapiacaba",-46.5299987792969,-23.6599998474121,SP010184,Santo André,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
