"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","dayIdentified","typeStatus"
"11","2021-03-15 16:37:00-03","NY","NYBG","4148819","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","H. H. Rusby","2178","1885","10","South America","Bolivia","La Paz","Nor Yungas",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468912' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148819",NA,NA,NA,"2438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","556775","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","H. Balslev","4897","1984","02","South America","Ecuador","Napo",NA,"San Pablo de los Secoyas on the Rio Aguarico","-76.33","-0.3","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=498868' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556775","NY00556775_01","R. Callejas Posada","21","300","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","4148812","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","J. C. Solomon","12975","1984","12","South America","Bolivia","La Paz","Pedro Domingo Murillo","45.5 km below the dam at Lago Zongo, Zongo valley. Vicinity of Cahua hydroelectric plant","-68.02","-16.05","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468905' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148812",NA,NA,"23","1200","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","4148820","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","H. H. Rusby","2178","1885","10","South America","Bolivia",NA,NA,"Unduavi",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468913' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148820",NA,NA,NA,"2438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","4148829","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","J. M. Schunke-Vigo","6445","1973","07","South America","Peru","San Martín","Mariscal Cáceres",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468922' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148829",NA,NA,"26","350","380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","01488391","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","E. Lleras","P17404","1973","08","South America","Brazil","Amazonas",NA,"Peninsula between Rio Solimões and Rio Iça, behind São Antonio de Iça.","-67.9750729","-3.1427443","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1742596' target='other'> <mi>dwc_moreinfo</mi></a>","NY01488391","NY01488391_01","R. Callejas Posada","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","556783","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","G. T. Prance","24126","1976","10","South America","Brazil","Amazonas",NA,"Rio Curaçá, 8 miles above mouth","-71.4016646","-4.4466072","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=498865' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556783","NY00556783_01","R. Callejas Posada","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","4148817","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","M. H. Nee","30319","1984","11","South America","Bolivia","La Paz","Nor Yungas","10 km by road (ca. 5 km by air) N and above Caranavi","-67.53","-15.78","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468910' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148817",NA,NA,"01","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","4148814","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","B. A. Krukoff","10757","1939","09","South America","Bolivia","La Paz","Larecaja","Tuiri (near Mapiri, on left bank of Rio Mapiri)",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468907' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148814",NA,NA,"12","490","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","4148840","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","E. P. Killip","28994","1929","09","South America","Peru","Loreto",NA,"Santa Rosa, lower Río Huallaga below Yurimaguas",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468933' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148840",NA,NA,"01","135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","00556782","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","W. Hoehne","6216","1968","07","South America","Brazil","Minas Gerais","Camanducaia","Camanducaiá; A 10 km ao norte da cidade na estrada principal","-46.1444","-22.7556","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=498867' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556782","NY00556782_01","R. Callejas Posada","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","4148810","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","C. Maldonado","BMA20","2001","09","South America","Bolivia","La Paz","Nor Yungas","Cotapata, Estación Biologica de Tunquini, camino hacia el Inciensal antes de llegar a quebrada que baja a Santa Catalina","-67.87","-16.18","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468903' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148810",NA,NA,"20","1581",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","556780","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","W. Hoehne","s.n.","1940","11","South America","Brazil","São Paulo","Sao Paulo","Cidade Jardim, Capital","-46.698324","-23.591462","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=498870' target='other'> <mi>dwc_moreinfo</mi></a>","NY00556780","NY00556780_01","T. G. Yuncker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","4148813","PreservedSpecimen","Plantae","Magnoliophyta","Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","B. A. Krukoff","10332","1939","07","South America","Bolivia","La Paz","Sud Yungas","Basin of Rio Bopi, San Bartolome (near Calisaya)",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4468906' target='other'> <mi>dwc_moreinfo</mi></a>","NY04148813",NA,NA,"01","750","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-30 12:46:53-03","EAO","IAN","192826","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Nunes, RAF; Melo, CR; Hora, RB","07","2014","08","Southern America","Brasil","Pará","Marituba","Ambiente: capoeira. Sítio Acapu.","-48.560503","-1.6535",NA,"Planta de 1,30 cm com esporos esbranquiçados.","IAN192826",NA,NA,"30",NA,NA,"-48.560503","-1.6535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-30 12:46:53-03","EAO","IAN","178990","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Melo, ATS de; Carmo, NAS do; Nascimento, MP do; Costa, MO","29","2003","07","Southern America","Brasil","Pará","Moju","Campo Experimental da Amazonia Oriental, PA - 150, Km 34.","-5.420314","-2.177528",NA,"cipó com nó, enfrutescência aparentando espiga amarela","IAN178990",NA,"Cordeiro, MR","03",NA,NA,"-5.420314","-2.177528","2003","07",NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-30 12:46:53-03","EAO","IAN","14844","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Magalhães, MG","3225","1942","07","Southern America","Brasil","Minas Gerais","Belo Horizonte","Brejo, Engenho Nogueira, muito frequente.","-43.937801361084","-19.9207992553711",NA,"Arbusto de 1m de altura.","IAN014844","IAN014844 IAN014844_e","Yuncker, TG","26",NA,NA,NA,NA,"1959",NA,"17082","auto",NA,NA,NA,NA,NA,NA
"28","2021-03-30 12:46:53-03","EAO","IAN","120888","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Pires, JM; Silva, NT da","10226","1966","10","Southern America","Brasil","Pará","Belém","IPEAN, Mocambo.","-48.5043983459473","-1.4558299779892",NA,"Q.1-19 s/n. Arbusto de 1,5cm de altura; inflorescência verde.","IAN120888",NA,"Callejas, R","07",NA,NA,NA,NA,"1982","06","48462","auto",NA,NA,NA,NA,NA,NA
"29","2021-03-30 12:46:53-03","EAO","IAN","120784","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Pires, JM","10112","1966","09","Southern America","Brasil","Pará","Belém","IPEAN, Mocambo.","-48.5043983459473","-1.4558299779892",NA,"Q.6-13; planta de 1m de altura.","IAN120784",NA,"Callejas, R","03",NA,NA,NA,NA,"1982","06","48462","auto",NA,NA,NA,NA,NA,NA
"30","2021-03-30 12:46:53-03","EAO","IAN","121191","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Pires, JM; Silva, NT da","10477","1967","05","Southern America","Brasil","Pará","Belém","IPEAN, Reserva APEG. Mata de terra firme.","-48.5043983459473","-1.4558299779892",NA,"Q.125-92. Arbusto com 70cm de comprimento.","IAN121191",NA,"Callejas, R","17",NA,NA,NA,NA,"1982","06","48462","auto",NA,NA,NA,NA,NA,NA
"31","2021-03-30 12:46:53-03","EAO","IAN","121444","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Pires, JM; Silva, NT da","10732","1967","08","Southern America","Brasil","Pará","Belém","IPEAN, Reserva Black.","-48.5043983459473","-1.4558299779892",NA,"Planta de 2m de altura; flor verde.","IAN121444",NA,"Callejas, R","18",NA,NA,NA,NA,"1982","06","48462","auto",NA,NA,NA,NA,NA,NA
"32","2020-02-08 10:11:35-03","NBC","NL-BOTANY","L.1546416","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Ule EHG",NA,"1902","07","Southern America","Peru",NA,NA,"Strauch mit geflecktem Stamin, Iquitos, Departamento Loreto.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1546416 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1546416","NL-L1546416",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"33","2020-02-08 10:11:35-03","NBC","NL-BOTANY","L.1546415","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Buchtien O",NA,"1907","08","Southern America","Bolivia",NA,NA,"Region Tropical, San Carlos l. Mapin.","-68.184612","-15.400355",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1546415 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1546415","NL-L1546415",NA,"01",NA,NA,"-68.184612","-15.400355",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"34","2020-02-08 10:11:35-03","NBC","NL-BOTANY","U.1477994","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Solomon JC",NA,"1984","12","Southern America","Bolivia",NA,NA,"Dpto. La Paz; Prov. Murillo. 45.5 km below the dam at Zongo, Zongo valley. Vicinity of Cahua hydroelectric plant.","-68.016667","-16.05",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477994 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477994","NL-U1477994",NA,"23",NA,NA,"-68.016667","-16.05",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"35","2020-02-08 10:11:35-03","NBC","NL-BOTANY","U.1477995","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Lleras E; et al.",NA,"1973","08","Southern America","Peru",NA,NA,"Departamento de Loreto. Rio Javari, behind Angamo Garrison.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477995 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477995","NL-U1477995",NA,"05",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"36","2020-02-08 10:11:35-03","NBC","NL-BOTANY","U.1477996","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Krukoff BA",NA,"1939","07","Southern America","Bolivia",NA,NA,"Department of La Paz: Province of S. Yungas: Basin of Rio Bopi, San Bartolonne (near Calisaya).",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477996 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477996","NL-U1477996",NA,"01",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"37","2020-02-08 10:11:35-03","NBC","NL-BOTANY","U.1477998","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Solomon JC",NA,"1982","11","Southern America","Bolivia",NA,NA,"Dpto. La Paz. Prov. Nor Yungas, 4.6 km below Yolosa, then 19.1 km on road up the Rio Huarinilla.","-67.883333","-16.2",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1477998 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1477998","NL-U1477998",NA,"12",NA,NA,"-67.883333","-16.2",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"38","2020-02-08 10:11:35-03","NBC","NL-BOTANY","U.1478010","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Solomon JC",NA,"1983","09","Southern America","Bolivia",NA,NA,"Dept. La Paz, Prov. Murillo. 44.0 km below Lago Zongo dam, vicinity of Cahua hydroelectric plant.","-68.016667","-16.05",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1478010 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1478010","NL-U1478010",NA,"12",NA,NA,"-68.016667","-16.05",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"39","2020-02-08 10:11:35-03","NBC","NL-BOTANY","U.1482933","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Lleras E; et al.",NA,"1973","08","Southern America","Brazil",NA,NA,"Brazilian amazonia, estado de amazonas, rio solimoes and rio javari, peninsula between rio solimoes and rio ica. Behind sao antonio de Ica. Primary forest on terra firme.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482933 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482933","NL-U1482933",NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"40","2020-02-08 10:11:35-03","NBC","NL-BOTANY","U.1482934","PreservedSpecimen","Plantae",NA,"Piperales","Piperaceae","Piper","lanceolatum","Piper lanceolatum","Ruiz & Pav.","Prance GT; Hill RJ; Pennington TD; Ramos JM",NA,"1976","10","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1482934 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1482934","NL-U1482934","Callejas Posada R","26",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0061544",NA,NA,NA,NA
"41","2020-11-04 12:18:12-03","ESALQ","ESA","27749","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum",NA,"Leitão Filho, H.F. et al.","34511.0","1996","01",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,"ESA027749","ESA027749",NA,"30",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"42","2020-11-04 12:18:12-03","ESALQ","ESA","17433","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum",NA,"Moraes, P.L.R.","1162.0","1995","01",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,"ESA017433","ESA017433","Colletta, G.D.","19",NA,NA,NA,NA,"2008",NA,"27904","auto",NA,NA,NA,NA,NA,NA
"43","2020-11-04 12:18:12-03","ESALQ","ESA","104828","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum",NA,"Souza, F.M.","163.0","2007","08",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"ESA104828","ESA104828","Colletta, G.D.","06",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"44","2020-11-04 12:18:12-03","ESALQ","ESA","128596","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum",NA,"Delfini, C.","810.0","2013","03",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).","-47.31605","-24.02021",NA,"Arbusto, ca. 1,5m alt., espigas verdes.","ESA128596","ESA128596","Colletta, G.D.","26","480","480","-47.31605","-24.02021","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-11-04 12:18:12-03","ESALQ","ESA","34200","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum",NA,"Souza, J.P. et al.","11.0","1996","11",NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"ESA034200","ESA034200","Colletta, G.D.","12",NA,NA,NA,NA,"2008",NA,"38855","auto",NA,NA,NA,NA,NA,NA
"46","2020-11-04 12:18:12-03","ESALQ","ESA","33977","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Piperaceae","Piper","lanceolatum","Piper lanceolatum",NA,"Yamamoto, L.F. et al.","14.0","1996","12",NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"ESA033977","ESA033977","Colletta, G.D.","12",NA,NA,NA,NA,"2007",NA,"38855","auto",NA,NA,NA,NA,NA,NA
