"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","636757","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","cerradicola","Scleria cerradicola","T.Koyama","T. M. Koyama","H. S. Irwin","14682","1966","04","12","South America","Brazil","Bahia",NA,"Rio Piau, ca. 225 km. S.W. of Barreiras on road to Posse, Goiás. (Drainage of the Rio Corrente, Western Bahia).",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=622445' target='other'> <mi>dwc_moreinfo</mi></a>","NY00636757","NY00636757_01","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","777708","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","cerradicola","Scleria cerradicola","T.Koyama","D. A. Simpson","R. M. Harley","25725","1988","10","28","South America","Brazil","Bahia","Rio de Contas","Pico das Almas. Vertente leste. 13-14 km ao N-O da cidade","-41.9","-13.53","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=622441' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777708","NY00777708_01","1180","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","636756","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","cerradicola","Scleria cerradicola","T.Koyama","T. M. Koyama","R. P. Belém","411","1965","01","30","South America","Brazil","Minas Gerais","Claro dos Poções","52 km de Montes Claros p/ Pirapora.","-44.2083","-17.0797","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=622444' target='other'> <mi>dwc_moreinfo</mi></a>","NY00636756","NY00636756_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","637230","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","cerradicola","Scleria cerradicola","T.Koyama","T. M. Koyama","G. T. Prance","29482","1985","07","12","South America","Brazil","Amazonas",NA,"Foothills of central massif of Serra Aracá.","-63.3745909","0.9016571","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=622447' target='other'> <mi>dwc_moreinfo</mi></a>","NY00637230","NY00637230_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","00939396","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","cerradicola","Scleria cerradicola","T.Koyama","T. M. Koyama","H. S. Irwin","13843","1966","03","09","South America","Brazil","Goiás","Cristalina","Serra dos Cristais, ca. 25 km S. of Cristalina","-47.6","-16.9759","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973380' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939396","NY00939396_01","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","00939397","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","cerradicola","Scleria cerradicola","T.Koyama","T. M. Koyama","H. S. Irwin","26699","1970","02","27","South America","Brazil","Distrito Federal","Brasília","Ca. 1 km N. of Barragem Paranoá, DF-9.","-47.7843","-15.7977","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973381' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939397","NY00939397_01","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","00939395","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","cerradicola","Scleria cerradicola","T.Koyama","T. M. Koyama","H. S. Irwin","13842","1966","03","09","South America","Brazil","Goiás","Cristalina","Serra dos Cristais, ca. 25 km S. of Cristalina","-47.6","-16.9759","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=973376' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939395","NY00939395_01","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","637231","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","cerradicola","Scleria cerradicola","T.Koyama","T. M. Koyama","R. Goodland","830","1963","09","20","South America","Guyana",NA,NA,"Rupununi. Stand 27. Between Naja and Ikuvalli creeks. Rupununi Northern Savanna.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=622446' target='other'> <mi>dwc_moreinfo</mi></a>","NY00637231",NA,"106.7","106.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","818498","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","cerradicola","Scleria cerradicola","T.Koyama","T. M. Koyama","H. S. Irwin","13842","1966","03","09","South America","Brazil","Goiás","Cristalina","Serra dos Cristais, ca. 25 km S. of Cristalina","-47.6","-16.9759","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=863408' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818498","NY00818498_01","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","637232","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","cerradicola","Scleria cerradicola","T.Koyama","T. M. Koyama","O. Huber","9976","1985","01","21","South America","Venezuela","Bolívar","Roscio","Extensas sabanas abiertas sobre altiplanicie en la región del Alto Río Arabopó, aprox. 10 Km al SW del Ueitepui (Cerro El Sol).","-60.68","4.93","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=622448' target='other'> <mi>dwc_moreinfo</mi></a>","NY00637232",NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","00939594","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","M. Alves","H. S. Irwin","23079","1969","02","11","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 33 km N.E. of Francisco Sá, on road to Salinas","-43.2439","-16.4147","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996258' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939594","NY00939594_01","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","885884","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","A. P. do N. Prata","R. M. Harley","51860","1992","03","10","South America","Brazil","Bahia","Piata","Gerais da Inúbia, 22-26 km de Catolés.","-41.7728","-13.1519","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1008980' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885884","NY00885884_01","1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","01201665","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","W. W. Thomas","E. L. Sette Silva","626","1986","08","01","South America","Brazil","Roraima",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453410' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201665","NY01201665_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","01201666","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","E. L. Core","R. Spruce","s.n.","1850","12",NA,"South America","Brazil","Pará",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453412' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201666","NY01201666_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","00939602","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.",NA,"M. Alves","2181","2001","01","10","South America","Brazil","Minas Gerais","Santana do Riacho","APA da Serra do Cipó, estrada para Conceição do Mato Dentro, caminho dos escravos.","-43.7142","-19.1692","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996450' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939602","NY00939602_01","1200","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","00939598","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","M. Alves","W. R. Anderson","8724","1973","04","12","South America","Brazil","Minas Gerais",NA,"Serra do Espinhaço, 25 km by road NE of Diamantina, ca. 1.5 km from Rio Jequití","-43.4328","-18.0903","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996353' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939598","NY00939598_01","790","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","661310","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.",NA,"D. Philcox","4151","1968","01","22","South America","Brazil","Mato Grosso",NA,"Km. 271, Xavantina-Cachimbo road. Expedition Base Camp.","-51.77","-12.82","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261109' target='other'> <mi>dwc_moreinfo</mi></a>","NY00661310","NY00661310_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","00749847","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","A. C. Araújo","E. P. Heringer","7468","1982","05","04","South America","Brazil","Distrito Federal","Brasília","Córrego Paranoá, Lago Norte","-47.84655","-15.7473","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=910753' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749847","NY00749847_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","687650","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","M. Alves","L. P. de Queiroz","2640","1992","02","15","South America","Brazil","Bahia","Mucugê","Ca. 16 km NW de Mucugê, na estrada para Boninal.","-41.4713889","-12.975","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=879081' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687650","NY00687650_01","1040","1040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","636676","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","W. W. Thomas","M. Kuhlmann","4102","1957","05","22","South America","Brazil","São Paulo",NA,"Sao Simao. Horto Florestal junto à Estaçao Bento Quirino. E. F. Mogiana. Cerrados.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261105' target='other'> <mi>dwc_moreinfo</mi></a>","NY00636676","NY00636676_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","01240627","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","W. Bonet M.","R. A. X. Borges","396","2006","12","17","South America","Brazil","Bahia","Almadina","Serra do Corcovado, 13,8 km ao SW de Coaraci, na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco.","-39.6033","-14.7058","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1449783' target='other'> <mi>dwc_moreinfo</mi></a>","NY01240627","NY01240627_01","650","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2016-09-27 02:02:00-03","NY","NYBG","661308","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra",NA,"M. T. Strong","M. J. Jansen-Jacobs","4695","1995","07","30","South America","Guyana",NA,NA,"Rupununi. Manari.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261107' target='other'> <mi>dwc_moreinfo</mi></a>","NY00661308",NA,"80","80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","00939601","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.",NA,"D. Philcox","3617","1967","12","20","South America","Brazil","Mato Grosso",NA,"E. of Km 229. Xavantina - Cachimbo Road.","-51.77","-12.82","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939601","NY00939601_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","01132065","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","A. C. Araújo","A. C. Araújo","914","1997","11","25","South America","Brazil","Goiás","Mineiros","Morro Vermelho, 70 km em direção ao Parque Nacional das Emas, em frente a entrada da Faz. Cremosso.","-52.5508","-17.5694","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1288280' target='other'> <mi>dwc_moreinfo</mi></a>","NY01132065","NY01132065_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","00939600","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.",NA,"D. Philcox","3120","1967","11","18","South America","Brazil","Mato Grosso",NA,"Km 274 Xavantina - Cachimbo road.","-51.77","-12.82","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996359' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939600","NY00939600_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","00939599","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.",NA,"D. Philcox","4170","1968","01","24","South America","Brazil","Mato Grosso",NA,"c. 3 km E. of Km. 256, Xavantina - Cachimbo road.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996357' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939599","NY00939599_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","687651","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","M. Alves","W. R. Anderson","36844","1972","03","08","South America","Brazil","Bahia",NA,"Espigão Mestre, ca. 100 km WSW of Barreiras.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=879083' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687651","NY00687651_01","750","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","661311","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","M. Alves","H. S. Irwin","24132","1969","03","09","South America","Brazil","Goiás","Cavalcante","Ca. 10 km south of Cavalcante. Chapada dos Veadeiros.","-47.4583015441895","-13.7974996566772","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261104' target='other'> <mi>dwc_moreinfo</mi></a>","NY00661311","NY00661311_01","1000","1000",NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","818492","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","M. Alves","W. R. Anderson","7194","1973","03","16","South America","Brazil","Goiás","Teresina de Goiás","Chapada dos Veadeiros, 24 km by road S of Terezina","-47.42163","-13.92979","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=862953' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818492","NY00818492_01","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","1747886","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","A. C. Araújo","D. C. Zappi","1690","2009","03","05","South America","Brazil","Minas Gerais","Santana do Pirapama","Serra do Cipó, acesso pela Faz. Inhame, Serra do Cipó, estrada de terra ligando Capela de São José a Santana do RIacho.","-43.7653","-18.9964","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2008605' target='other'> <mi>dwc_moreinfo</mi></a>","NY01747886","NY01747886_01","745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","1015095","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","A. C. Araújo","T. M. Koyama","13833","1970","03","04","South America","Brazil","Paraná",NA,"Rio Pereleue, 121 km from Curitiba.",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1099695' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015095","NY01015095_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","00939593","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","M. Alves","H. S. Irwin","14422","1966","04","06","South America","Brazil","Goiás","Posse","Serra Geral de Goiás, Rio da Prata, ca. 6 km S. of Posse","-46.37","-14.13","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996213' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939593","NY00939593_01","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2016-09-27 03:44:00-03","NY","NYBG","661309","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra",NA,"K. Camelbeke","O. Huber","4986","1980","03","05","South America","Venezuela","Amazonas","Mun. Atabapo","Pequeña sabana al pié SE. del Cerro Huachamacari, en la ribera derecha del río Cunucunuma Medio.","-65.72","3.8","sheet","Muestras recolectadas en alcohol isoprop. 50-70% <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=261106' target='other'> <mi>dwc_moreinfo</mi></a>","NY00661309",NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01201667","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","scabra","Scleria scabra","Willd.","W. W. Thomas","E. L. Sette Silva","626","1986","08","01","South America","Brazil","Roraima",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453414' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201667","NY01201667_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
