"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"11","2021-03-30 12:35:31-03","EAO","IAN","83301","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","Pilg.","Sandwith, NY","Maguire, B","30003","1950","12","06","Southern America","Venezuela",NA,NA,"Cerro Huachamacari, Rio Cunucunuma.",NA,NA,"1800","1800",NA,"Small tree 12m.; fls. pale lavender. Occasional in cumbre in vicinity ofSummit Camp.","IAN083301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2020-02-08 09:30:21-03","NBC","NL-BOTANY","U 0261243","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Maas PJM; et al.",NA,"1981","01","01","Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200261243 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0261243",NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw27353",NA,NA,NA,NA,NA
"13","2020-02-08 09:30:21-03","NBC","NL-BOTANY","U.1160846","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","Grose SO","Hoffman B; Henkel TW",NA,"1992","11","13","Southern America","Guyana","Cuyuni-Mazaruni",NA,"Guyana. Cuyuni-Mazaruni Region. Pakaraima Mtns; Heika River, 4 km E of Chinoweing Village.","-60.066667","5.45",NA,NA,NA,"Sandstone sheetrock with scrub forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160846 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160846","NL-U1160846",NA,NA,"2001","-60.066667","5.45","Magnoliopsidae","U 0248244","09","01",NA,NA,NA
"14","2020-02-08 09:30:21-03","NBC","NL-BOTANY","U.1160849","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Huber O",NA,"1985","10","20","Southern America","Venezuela",NA,NA,"Edo Bolivar: Dist. Cedeno:Serrania Guanay, sector nororiniental, Altiplanicie poco disectada, inclinada hacia el S y S, en las cabeceras mas orientales del Rio Parguaza.","-66.383333","5.916667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160849 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160849","NL-U1160849",NA,NA,NA,"-66.383333","5.916667","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"15","2020-02-08 09:30:21-03","NBC","NL-BOTANY","U.1160851","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","D; Cárdenas D","Arbeláez MV; Matapi U; Matapi N",NA,"1996","12","01","Southern America","Colombia","Amazonas",NA,NA,"-71.166667","-1.083333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160851 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160851","NL-U1160851",NA,NA,"2003","-71.166667","-1.083333","Magnoliopsidae","U 0155179","06","01",NA,NA,NA
"16","2020-02-08 09:30:21-03","NBC","NL-BOTANY","U.1160859","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Liesner RL; Carnevali G",NA,"1987","10","29","Southern America","Venezuela",NA,NA,"Dpto. Rio Negro: Cerro Aracamuni summit, Proa Camp, Savanna with small to large patches of forest, near edge of tepui.","-65.816667","1.533333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160859 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160859","NL-U1160859",NA,NA,NA,"-65.816667","1.533333","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"17","2020-02-08 09:30:21-03","NBC","NL-BOTANY","U.1160860","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Steyermark JA; Huber O; Carreño Espinoza V",NA,"1983","01","26","Southern America","Venezuela",NA,NA,"Estado Bolivar: Districto Piar: Macizo del Chimanta Sector centro-noreste del Chimanata-tepul, cabeceras del Cano Chimanta.","-62.15","5.3",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160860 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160860","NL-U1160860",NA,NA,NA,"-62.15","5.3","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"18","2020-02-08 09:30:21-03","NBC","NL-BOTANY","U.1160861","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Liesner RL; Holst BK",NA,"1987","02","26","Southern America","Venezuela",NA,NA,"Terr. Fed. Amazonas: Dpto. Atures, W. side of valley of Rio Coro-coro, 8km NNW of settlement of Yutaje.","-66.133333","5.683333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160861 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160861","NL-U1160861",NA,NA,NA,"-66.133333","5.683333","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"19","2020-02-08 09:30:21-03","NBC","NL-BOTANY","U.1160862","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Steyermark JA",NA,"1964","05","03","Southern America","Venezuela",NA,NA,"Expedicion auyan-tepul, estado Bolivar, Venezuela, cumbre de la parte norte de la seccion sur (division occidental del cerro), a lo largo del Rio Churun, vecindad del campamento sur, sureste del 'Second Wall''.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160862 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160862","NL-U1160862",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"20","2020-02-08 09:30:21-03","NBC","NL-BOTANY","U.1160863","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Nee MH",NA,"1985","02","27","Southern America","Venezuela",NA,NA,"Dpto. Rio Negro, cerro de la Neblina Expedition, Camp XI, 6km, NNE of Pico Phelps (=Neblina), Cloud forest in ravine along Cano Beitel, a boulder-strew stream.","-65.980556","0.861111",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160863 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160863","NL-U1160863",NA,NA,NA,"-65.980556","0.861111","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"21","2020-02-08 09:30:21-03","NBC","NL-BOTANY","U.1160864","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Schultes RE; Cabrera I",NA,"1952","05","02","Southern America","Colombia",NA,NA,"Plantae Colombianae, rio Caqueta, La Pedrera and vicinity, Cerro de la Pedrera.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160864 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160864","NL-U1160864",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"22","2020-02-08 09:30:21-03","NBC","NL-BOTANY","U.1160865","PreservedSpecimen","Plantae",NA,"Lamiales","Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Maguire B; Politi L",NA,"1949","01","12","Southern America","Venezuela",NA,NA,"Plants of the Kunhardt Venezuelan Expedition, cerro Sipapo (Paraque), Territorio Amazonas, upper Cano Negro.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1160865 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1160865","NL-U1160865",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"23","2021-02-11 17:18:16-03","UFPR","UPCB","82678","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pily.","Barbosa Silva, R. G.","Forzza, R.C.","7990","2014","04","19",NA,"Brasil","Amazonas","Barcelos","Parque Estadual da Serra do Aracá. Serra do Aracá, acampamento do fosso.","-63.333","0.863","1020","1020",NA,"Arbusto 2-3m alt. Flores com cálice verde a vináceo; corola alva a levemente rosada. Habitat: Vegetação herbácea-arbustiva sobre afloramento rochoso..",NA,NA,NA,NA,"2015","-63.333","0.863",NA,NA,NA,NA,NA,NA,NA
"24","2012-01-20 13:40:00-02","MO","MOBOT","100442910","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Wilson Quizhpe|Fanny Tello|Byron Medina|Wilson Zeas|Luis Andrade","Quizhpe 3112","2008","10","10","South America","Ecuador","Zamora-Chinchipe","Yantzaza","Región de la Cordillera del Cóndor. Cuenca del Río Machinaza. Campamento las Peñas. Parcela 4.","-78.4833333","-3.7666667","1400.00000000","1840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"122","7",NA
"25","2014-04-08 05:36:00-03","MO","MOBOT","1045865","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Ieda L. do Amaral","Amaral 1644","1984","2","20","South America","Brazil","Amazonas",NA,"Barcelos, Plata da Serra Araca, Serra Norte","-63.36666","0.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2014-04-08 05:36:00-03","MO","MOBOT","1210659","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","A. Gentry","Ieda L. do Amaral","Amaral 1644","1984","2","20","South America","Brazil","Amazonas",NA,"Mun. de Barcelos. Platô da Serra Aracá, Serra Norte, 6 horas W do campo de pouso. Bosque nebuloso de mata alta nas vizinhanças dos paredões.","-63.36666","0.85","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2016-10-13 06:01:00-03","MO","MOBOT","100204725","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","D.A. Neill (MO)","David A. Neill|Camilo Kajekai","Neill 16605","2009","6","28","South America","Ecuador","Zamora-Chinchipe","Yantzaza","Cordillera del Cóndor region. Río Machinaza watershed, east of Los Encuentros. Low, very dense wet forest on Hollín sandstone plateau; canopy about 10 m tall with emergent trees to 20 m. In and near a 0.25-hectare forest inventory plot, Aurelian Plot 4. Fruta del Norte mining area of Kinross Aurelian Corp., about 2 km north of Las Peñas camp.","-78.4952777","-3.7766667","1620.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"475","2",NA
"28","2016-10-13 06:02:00-03","MO","MOBOT","100697198","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Marcos Rios|Luis Torres|Tony Mori|David A. Neill|Corine Vriesendorp","Rios 3296","2013","9","22","South America","Peru","Loreto","Alto Amazonas","Cordillera Escalera. Cuenca alta del Río Cachiyacu. Cresta de roca arenisca de la formación Cushabatay. Bosque enano y arbustal, muy denso, suelo con profunda capa acolchonada de humus y raíces. Proyecto de Inventario Rápido de la Cordillera Escalera con el Field Museum. Campamento Cumbre Alto Cachiyacu.","-76.7747223","-5.8672223","1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"29","2019-02-19 04:30:00-03","MO","MOBOT","1015967","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"C.F.P. Martius","Martius s.n.","1819","11",NA,"South America","Brazil","Amazonas",NA,"Rio Negro, Cadacis, Barado Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"30","2019-02-19 04:30:00-03","MO","MOBOT","1015969","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"C.F.P. Martius","Martius s.n.","1820",NA,NA,"South America","Brazil","Amazonas",NA,"Rio Negro ad. fluv. Japura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2008-05-27 22:02:00-03","MO","MOBOT","1016639","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Félix Cardona P.","Cardona Puig 1945","1946","11","5","South America","Venezuela","Bolívar",NA,"Cerro Arepuchi, Rio Caroni, Guayana",NA,NA,"650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2011-03-24 10:19:00-03","MO","MOBOT","1040571","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"A. Ducke","Ducke s.n.(MG12276)","1912","11","24","South America","Brazil",NA,NA,"Caqueta, Cerro do Cupaty.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2008-05-27 22:02:00-03","MO","MOBOT","1041034","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"James L. Zarucchi","Zarucchi 1319","1975","6","25","South America","Colombia","Vaupés",NA,"Mitu and vicinity, Rio Parana-pichuna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2008-05-27 22:02:00-03","MO","MOBOT","1042935","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","A. Gentry (MO)","Julian A. Steyermark|G.C.K. Dunsterville","Steyermark 113538-A","1977","1","26","South America","Venezuela","Bolívar",NA,NA,NA,NA,"1560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2011-06-07 17:11:00-03","MO","MOBOT","1042946","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Julian A. Steyermark","Steyermark 93260","1964","5","3","South America","Venezuela","Bolívar",NA,"Auyan-Tepui, Rio Churun",NA,NA,"1690.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2011-06-07 17:11:00-03","MO","MOBOT","1042954","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Julian A. Steyermark","Steyermark 75615","1953","6","2","South America","Venezuela","Bolívar",NA,"Chimanta-tepui, Toronto-tepui",NA,NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2008-05-27 22:02:00-03","MO","MOBOT","1042964","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Bassett Maguire|Louis Politi","Maguire 27640","1948","12","12","South America","Venezuela","Amazonas",NA,"Cerro Sipapo, Paraque",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2008-05-27 22:02:00-03","MO","MOBOT","1043510","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Bassett Maguire|Celia K. Maguire","Maguire 35330","1953","2","17","South America","Venezuela","Amazonas",NA,"Serrania Yutaje, Rio Manapaire",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2008-05-27 22:02:00-03","MO","MOBOT","1043523","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Félix Cardona P.","Cardona Puig 2153","1947","9","25","South America","Venezuela","Bolívar",NA,"Cerro Orepuchi, Caroni, Guayana",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2008-05-27 22:02:00-03","MO","MOBOT","1043543","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Félix Cardona P.","Cardona Puig 2690","1949","1",NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2008-05-27 22:02:00-03","MO","MOBOT","1043553","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Richard S. Cowan|John J. Wurdack","Cowan 31254","1951","2","4","South America","Venezuela","Amazonas",NA,"Serrania Paru, Rio Paru, Cano Asisa",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2008-05-27 22:02:00-03","MO","MOBOT","1043564","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.","A. gentry (MO)","Otto Huber","Huber 6017","1981","2","14","South America","Venezuela","Amazonas",NA,"Rio Negro, Rio Siapo o Matapire","-65.68333","1.6","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2008-05-27 22:02:00-03","MO","MOBOT","1043576","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Bassett Maguire|Louis Politi","Maguire 28311","1949","1","12","South America","Venezuela","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2008-05-27 22:02:00-03","MO","MOBOT","1043585","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Bassett Maguire|Louis Politi","Maguire 28596","1949","1","25","South America","Venezuela","Amazonas",NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2008-05-27 22:02:00-03","MO","MOBOT","1043595","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Bassett Maguire|Louis Politi","Maguire 28664","1949","1","26","South America","Venezuela","Amazonas",NA,NA,NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2008-05-27 22:02:00-03","MO","MOBOT","1043601","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Digomphia","densicoma","Digomphia densicoma","(Mart. ex DC.) Pilg.",NA,"Bassett Maguire|et al.","Maguire 29562","1950","11","20","South America","Venezuela","Amazonas",NA,"Cerro Duida, Rio Cunucunuma",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
