"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","infraspecificEpithet","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","01048755","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","L. M. Nascimento","109","1998","11","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1194234' target='other'> <mi>dwc_moreinfo</mi></a>","NY01048755","Magnoliophyta","Fabales","F. Bonadeu da Silva","Pernambuco",NA,"Brejo da Madre de Deus","-36.4","-8.1872222","NY01048755_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","00924482","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","H. S. Irwin","2373","1959","01","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1003512' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924482","Magnoliophyta","Fabales",NA,"Minas Gerais","Belo Horizonte","Agronomic Institute, Belo Horizonte.","-43.9378","-19.9208","NY00924482_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2016-11-01 13:52:00-02","NY","NYBG","408916","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","A. F. M. Glaziou","19630","1881","02","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289829' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408916","Magnoliophyta","Fabales",NA,"Rio de Janeiro","Sao Pedro da Aldeia",NA,"-42.1028","-22.8394","NY00408916_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2016-09-30 03:09:00-03","NY","NYBG","01255301","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","P. B. Cavalcante","2903","1971","08","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1469586' target='other'> <mi>dwc_moreinfo</mi></a>","NY01255301","Magnoliophyta","Fabales","F. Bonadeu da Silva","Pará","Altamira","Povado de Vitória, Rio Tucurui.","-52.2064","-3.2033","NY01255301_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","02474117","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","F. Bonadeu da Silva","695","2013","06","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685449' target='other'> <mi>dwc_moreinfo</mi></a>","NY02474117","Magnoliophyta","Fabales",NA,"Pará","Melgaço","Floresta Nacional de Caxiuanã, rio Caxiuanã","-51.4553","-1.7767","NY02474117_01","(Sw.) Willd.",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2016-11-01 13:52:00-02","NY","NYBG","408917","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","G. Gardner","1583","1838","08",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289821' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408917","Magnoliophyta","Fabales",NA,"Ceará",NA,NA,NA,NA,"NY00408917_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","408912","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","H. M. Curran","735","1918",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289827' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408912","Magnoliophyta","Fabales",NA,"Rio de Janeiro","Nova Friburgo",NA,"-42.5308","-22.2819","NY00408912_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","408904","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","R. M. Harley","15329","1974","01","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289795' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408904","Magnoliophyta","Fabales",NA,"Bahia",NA,"By the waterfall of the Rio Brumado just North of Livramente do Brumado","-41.83","-13.63","NY00408904_01","(Sw.) Willd.",NA,NA,"460","460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","01244345","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","R. Spruce","3795","1853",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1469355' target='other'> <mi>dwc_moreinfo</mi></a>","NY01244345","Magnoliophyta","Fabales",NA,NA,NA,"Ad Rio Negro; Brasilia borealis",NA,NA,"NY01244345_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","408944","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","A. M. Amorim","1578","1993","11","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289786' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408944","Magnoliophyta","Fabales","T. D. Pennington","Bahia","Una","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una","-39.08","-15.15","NY00408944_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2016-11-01 13:52:00-02","NY","NYBG","408915","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","A. F. M. Glaziou",NA,"1883",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289828' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408915","Magnoliophyta","Fabales",NA,"Rio de Janeiro",NA,"Plantes des environs de Rio de Janeiro et d'Ouro Preto",NA,NA,"NY00408915_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2016-10-28 15:14:00-02","NY","NYBG","00924459","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","G. C. G. Argent","6372","1967","09","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1003515' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924459","Magnoliophyta","Fabales",NA,"Mato Grosso",NA,"Xavantina, below Expedition house","-52.23","-14.63","NY00924459_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","01048779","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","M. M. Arbo","7856","1997","02","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1194264' target='other'> <mi>dwc_moreinfo</mi></a>","NY01048779","Magnoliophyta","Fabales","F. Bonadeu da Silva","Pernambuco","Recife","Dois Irmãos","-34.950715","-8.007784","NY01048779_01","(Sw.) Willd.",NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","408897","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","R. P. Belém","3299","1967","02","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289800' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408897","Magnoliophyta","Fabales",NA,"Bahia","Santa Cruz Cabrália","2-4 Km a W de Sta. Cruz de Cabrália, pela estrada antiga. Folha SE-24 (16-39c).","-39.0440986","-16.2986237","NY00408897_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2016-10-28 15:14:00-02","NY","NYBG","00924487","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","M. L. Fonseca","1935","1998","06","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1003535' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924487","Magnoliophyta","Fabales","T. D. Pennington","Goiás","Nova Iguaçu de Goiás","Fazenda Barro Vermelho, propietário Sr. José G. Vieira Filho. Folha Uruaçú SD-22-Z-B","-49.1986","-14.1881","NY00924487_01",NA,NA,NA,"470","470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","00924462","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","R. M. Harley","24906","1988","10","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1003532' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924462","Magnoliophyta","Fabales",NA,"Minas Gerais","Buenópolis","Serra do Cabral, a 7 km da cidade","-44.25","-17.88","NY00924462_01","(Sw.) Willd.",NA,NA,"950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","02679433","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","L. Riedel",NA,NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2951257' target='other'> <mi>dwc_moreinfo</mi></a>","NY02679433","Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,"NY02679433_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","408938","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","J. E. Montes","14729","1955","02","08","South America","Argentina","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289798' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408938","Magnoliophyta","Fabales",NA,"Misiones","Cainguás","Monte Carlo.",NA,NA,NA,"(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","00924247","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","G. T. Prance","26218","1979","06","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998863' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924247","Magnoliophyta","Fabales","F. Bonadeu da Silva","Mato Grosso",NA,"Transpantaneira Highway, Fazenda Jofre",NA,NA,"NY00924247_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","408933","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","A. P. Duarte","5039","1959","09","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289831' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408933","Magnoliophyta","Fabales",NA,"Rio de Janeiro","Rio de Janeiro","Guanabara, Jacarepaguá. Floresta dos Tres Rios","-43.296197","-22.947319","NY00408933_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2016-10-28 16:43:00-02","NY","NYBG","1015043","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","C. Luchiari","569","1994","11","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098879' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015043","Magnoliophyta","Fabales",NA,"Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Est. Juturnaiba, direita - km 7.","-42.3917","-22.6508","NY01015043_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","01293093","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","D. M. Cavalcanti Ferreira","353","2010","11","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1551691' target='other'> <mi>dwc_moreinfo</mi></a>","NY01293093","Magnoliophyta","Fabales","T. D. Pennington","Pernambuco","Goiana","RPPN Fazenda Tabatinga. Próximo a praia.","-34.8206","-7.6061","NY01293093_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","408905","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","R. M. Harley","17220","1974","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289796' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408905","Magnoliophyta","Fabales",NA,"Bahia","Porto Seguro","Fonte dos Protomartires do Brasil","-39.08","-16.43","NY00408905_01","(Sw.) Willd.",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","00924484","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","E. P. Heringer","14077","1974","12","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1003517' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924484","Magnoliophyta","Fabales",NA,"Goiás","Caldas Novas","At headwaters of the creek, Rio Quente, at the hotel, Pousada do Rio Quente, at foot of west side of the Serra de Caldas (a flat-topped batholithic dome), 13 km due WSW of city of Caldas Novas.","-48.75","-17.8","NY00924484_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","00924486","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","A. P. Duarte","8391","1964","07","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1003524' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924486","Magnoliophyta","Fabales",NA,"Goiás","Goiás","Velha, estrada de Serra Dourada","-50.1403","-15.9344","NY00924486_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2016-10-28 15:14:00-02","NY","NYBG","00924488","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","R. R. de Santos","R1837","1968","06","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1003568' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924488","Magnoliophyta","Fabales","T. D. Pennington","Mato Grosso","Barra do Garças","2 km N of Barra do Garças on the Xavantina road","-52.2567","-15.8903","NY00924488_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2016-11-01 13:52:00-02","NY","NYBG","408931","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","E. Pereira","4439","1958","10","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289830' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408931","Magnoliophyta","Fabales",NA,"Rio de Janeiro","Rio de Janeiro","Guanabara, Barra da Tijuca","-43.369099","-22.995332","NY00408931_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2016-11-01 13:53:00-02","NY","NYBG","408910","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","J. A. Kallunki","339","1993","01","18","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289807' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408910","Magnoliophyta","Fabales",NA,"Espírito Santo","Guarapari","Rodovia do Sol, road linking BR-101 to the Praia Setibana, ES-060 at 6km E of BR-101","-40.45","-20.55","NY00408910_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","408902","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","G. G. Hatschbach","68363","1998","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289784' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408902","Magnoliophyta","Fabales","G. G. Hatschbach","Espírito Santo","Conceiçao da Barra","Estrada Conceiçao da Barra-Itaúnas","-39.7319","-18.5933","NY00408902_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","408943","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","J. A. Kallunki","481","1994","02","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289785' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408943","Magnoliophyta","Fabales","T. D. Pennington","Bahia","Ilhéus","11km from bridge at edge of Ilhéus on road to Serra Grande","-39.07","-14.7","NY00408943_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","754783","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","D. C. Daly","7170","1991","11","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289782' target='other'> <mi>dwc_moreinfo</mi></a>","NY00754783","Magnoliophyta","Fabales","R. E. Gereau","Acre","Xapuri","Rio Acre @ 3 hours by boat downstream from Xapuri and 1 hr walking inland from left bank","-68.33","-10.75","NY00754783_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2016-11-01 13:53:00-02","NY","NYBG","408942","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","E. Pereira","4498","1959","02","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=289776' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408942","Magnoliophyta","Fabales","T. D. Pennington","Rio de Janeiro","Rio de Janeiro","Guanabara, Restinga da Gávea, encosta","-43.2075","-22.9031","NY00408942_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","02098191","PreservedSpecimen","Plantae","Fabaceae","Inga","laurina","Inga laurina","J. L. Paixão","451","2005","06","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097054' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098191","Magnoliophyta","Fabales","T. D. Pennington","Bahia","Ilhéus","RPPN, Mãe da Mata, Entrada no Distrito de Banco da Vitória, Ramal sentido ao distrito de Maria Jape, ca. 12 km. Próp. Ronaldo Santana.","-39.0492","-14.7892","NY02098191_01","(Sw.) Willd.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
