"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem","infraspecificEpithet"
"14","2020-11-04 11:03:01-03","ESALQ","ESA","71175","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Kollmann, L.","Souza, J.P.; Fonseca, M.G.; Matteo, B.C.; Giarola, N.; Silva, L.N.; Passold, A.J.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","3285.0","2000","04","19",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Estrada da Limeira. Floresta Ombrófila Densa de Encosta com perturbação. Beira de estrada",NA,"Erva, flores alvas","ESA071175","ESA071175","-45.32","-23.44","600","600","São Sebastião",NA,NA,"2019",NA,"-45.32","-23.44","03","15",NA,NA,NA,NA,NA
"15","2020-11-04 11:03:01-03","ESALQ","ESA","10088","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Jaques, E.L.","Moraes, P.L.R. ; Capellari Jr., L.","855.0","1993","10","01",NA,"Brasil","São Paulo",NA,NA,NA,"ESA010088","ESA010088","-47.9900016784668","-23.8700008392334",NA,NA,"São Miguel Arcanjo","27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2020-11-04 11:03:02-03","ESALQ","ESA","80057","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Kollmann, L.","Gomes, S.M.; Antunes, R.M.; Gomes, P.B.; Nakakura, H.C.C.; Melo, M.S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","469.0","2002","04","24",NA,"Brasil","São Paulo","Parque Estadual de Carlos Botelho, Núcleo Sete Barras, Trilha do Rio Taquaral 2. Floresta Ombrófila Densa Montana/ Floresta Estacional Semidecidual.",NA,"Erva. Cálice verde-claro; pétalas brancas.","ESA080057","ESA080057","-475.813","-290.344",NA,NA,"Sete Barras",NA,NA,"2019",NA,"-475,813","-290,344","03","15",NA,NA,NA,NA,NA
"17","2020-11-04 11:03:01-03","ESALQ","ESA","79254","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Souza, V.C.","Souza, J.P.; Souza, V.C.; Salino, A.; Paranaguá, P.A.; Oliveira, R.C.; F.M.Scarpa, I.S.M.Gajardo; M.A.Liesenfeld","3504.0","2000","04","25",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Estrada intermediária, ca. Km 41. Floresta Ombrófila Densa. Interior de mata úmida",NA,"Erva, 1m alt.; flores alvas, frutos róseos","ESA079254","ESA079254","-454.021","-233.844","1100","1100","Caraguatatuba",NA,NA,NA,NA,"-454,021","-233,844",NA,NA,NA,NA,NA,NA,NA
"18","2020-11-04 11:03:01-03","ESALQ","ESA","3685","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Jaques, E.L.","Stella, R.G.",NA,"1989","01","03",NA,"Brasil","São Paulo",NA,NA,NA,"ESA003685","ESA003685",NA,NA,NA,NA,"Paranapiacaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2020-11-04 11:03:02-03","ESALQ","ESA","79259","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Kollmann, L.","Souza, J.P.; Zidko, A.; Mendonça, C.G.; Baptista, V.R.; Ferreira, L.; Cielo Filho, R.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","3217.0","2000","04","18",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Estrada Intermadiária, Km 30. Floresta Ombrófila Densa de Encosta com perturbação. Borda da mata",NA,"Erva, pedúnculos rosas, flores alvas","ESA079259","ESA079259","-453.706","-234.132","600","600","Caraguatatuba",NA,NA,"2019",NA,"-453,706","-234,132","03","15",NA,NA,NA,NA,NA
"20","2020-11-04 11:03:01-03","ESALQ","ESA","76026","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Souza, J.P., 2001","Romão, G.O.; Herrerias, C.; Pereira, M.; Zevallos, P.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Nave, A.G.; Furlan, E.","621.0","2001","04","12",NA,"Brasil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Rio Branco. Floresta Altomontana sobre o divisor de água. Transição Floresta Altomontana-Floresta de encosta com campos adjacentes.",NA,"Erva. Flores com face abaxial vinácea, flores alvas com estames amarelos. Floresta de encosta.","ESA076026","ESA076026","-46.42","-23.59","700","700","São Paulo",NA,NA,NA,NA,"-46.42","-23.59",NA,NA,NA,NA,NA,NA,NA
"21","2020-11-04 11:03:01-03","ESALQ","ESA","111770","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium",NA,"Feliciano, C.D.","Feliciano, C.D.",NA,"2004","01","19",NA,"Brasil","São Paulo",NA,NA,NA,"ESA111770","ESA111770","-47.9199981689453","-24.3799991607666",NA,NA,"Sete Barras","34059","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2020-11-04 11:03:01-03","ESALQ","ESA","111771","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium",NA,"Feliciano, C.D.","Feliciano, C.D.",NA,"2004","01","19",NA,"Brasil","São Paulo",NA,NA,NA,"ESA111771","ESA111771","-47.9199981689453","-24.3799991607666",NA,NA,"Sete Barras","34059","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2020-11-04 11:03:01-03","ESALQ","ESA","52145","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A. DC.","Kollmann, L.","Lima, R.A.F.","313.0",NA,NA,NA,NA,"Brasil","São Paulo","Trilha taquaral - Parque Estadual de Carlos Botelho",NA,NA,"ESA052145","ESA052145","-47.9900016784668","-23.8700008392334","800","800","São Miguel Arcanjo","27904","auto","2019",NA,NA,NA,"03","15",NA,NA,NA,NA,NA
"24","2015-07-02 14:01:06-03","JBP","HPL","6615","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium",NA,"C.D. Feliciano","V.C. Souza & H. Lorenzi et al.","28993","2003","02","13",NA,"Brasil","SP","Coletado no Parque Estadual da Serra do Mar - Núcleo Caraguatatuba, em local alagável. S 23° 37'; W 45° 42' - 1100 m.s.m.",NA,NA,NA,NA,"-45.84","-23.53",NA,NA,"Salesópolis","18032","auto","2005",NA,NA,NA,"03","16",NA,NA,NA,NA,NA
"25","2015-07-02 14:55:22-03","JBP","HPL","1939","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A. DC.","H. Lorenzi","H. Lorenzi","3142","2002","02","14",NA,"Brasil","RJ","Na subida da serra, em beira de mata.",NA,NA,NA,NA,"-44.836028",NA,"1200","1200","Parati",NA,NA,"2002",NA,"44° 50' 09,7 W","23° 11' 96,6 S","02","14",NA,NA,NA,NA,NA
"26","2015-07-02 14:55:22-03","JBP","HPL","2480","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A. DC","C. Delfini","H. Lorenzi","3082","2002","01","25",NA,"Brasil","SP","Parque Estadual de Carlos Botelho.",NA,NA,NA,NA,"-47.985556","-24.156917","750","750","Sete Barras",NA,NA,"2002",NA,"47° 59' 08,0 W","24° 09' 24,9 S","01","25",NA,NA,NA,NA,NA
"27","2015-07-02 14:55:22-03","JBP","HPL","1997","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A. DC.","H. Lorenzi","H. Lorenzi","3142","2002","02","14",NA,"Brasil","RJ",NA,NA,NA,NA,NA,"-44.836028",NA,"1200","1200","Parati",NA,NA,"2002",NA,"44° 50' 09,7 W","23° 11' 96,6 S","02","14",NA,NA,NA,NA,NA
"28","2015-07-02 14:42:19-03","JBP","HPL","12181","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L.Jacques","E.L.Jacques, S.Vieira, H. Lorenzi & M. Peixoto","1760","2011","11","09",NA,"Brasil","RJ","Coletado em Macaé de Cima. Na borda da mata, em local iluminado.",NA,NA,NA,NA,"-42.529783","-22.425117",NA,NA,"Nova Friburgo",NA,NA,"2010",NA,"42° 31' 787 W","22° 25' 507 S","11","09",NA,NA,NA,NA,NA
"29","2015-07-02 14:42:19-03","JBP","HPL","13339","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques","E.L. Jacques;H.Lorenzi et al.","1840","2012","08","14",NA,"Brasil","SP","Selesópolis-Caraguatatuba. Na base da rocha, crescendo na face noroeste. Local muito úmido, bordejado por uma região alagada. Material em sílica gel. HERBÁRIO RBR.",NA,NA,NA,NA,"-45.690694","-23.62625","1176","1176","Caraguatatuba",NA,NA,"2012",NA,"45° 41' 26,5 W","23° 37' 34,5 S","08","14",NA,NA,NA,NA,NA
"30","2015-07-02 14:42:19-03","JBP","HPL","2481","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques","H. Lorenzi","3224","2002","03","11",NA,"Brasil","SP","Na estrada da Petrobrás para São Sebastião a 26km de Salesópolis.",NA,NA,NA,NA,"-45.695611","-23.632667",NA,NA,"Salesópolis",NA,NA,"2011",NA,"45° 41' 44,2 W","23° 37' 57,6 ;S","10","10",NA,NA,NA,NA,NA
"31","2015-07-02 14:42:19-03","JBP","HPL","3433","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques","H. Lorenzi","3142","2002","02","14",NA,"Brasil","RJ","Coletada na subida da serra, em beira de mata.",NA,NA,NA,NA,"-44.836028",NA,NA,NA,"Parati",NA,NA,"2011",NA,"44° 50' 09,7 W","23° 11' 96,6 ;S","10","10",NA,NA,NA,NA,NA
"32","2015-07-02 14:01:06-03","JBP","HPL","2479","S","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques","H. Lorenzi","3081","2002","01","25",NA,"Brasil","SP","Parque Estadual de Carlos Botelho, em beira de estrada, no meio de Philodendron.",NA,NA,NA,NA,"-47.92","-24.38",NA,NA,"Sete Barras","34059","auto","2011",NA,NA,NA,"10","10",NA,NA,NA,NA,NA
"33","2021-03-24 17:08:43-03","UFES","SAMES","6195","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.",NA,"Pinto Juniro,H.V.; Cruz,G.P.R.;Justino,W.S.","307","2016","05","26",NA,"Brasil","Espírito Santo","Mirante do Parque.",NA,"Em interior de mata de encosta, próximo a afloramento rochoso; caule roxo; folhas verdes. Habito: Herbáceo","SAMES06195",NA,"-41.184700012207","-20.6035995483398",NA,NA,"Castelo","23588","auto",NA,NA,"-410908333.0","-205111111.0",NA,NA,NA,NA,NA,NA,NA
"34","2021-03-24 17:08:43-03","UFES","SAMES","6196","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.",NA,"Pinto Juniro,H.V.; Cruz,G.P.R.;Justino,W.S.","318","2016","05","26",NA,"Brasil","Espírito Santo","Mirante do Parque.",NA,"Interior de Mata de Encosta; folhas verdes com face abaxial roxa; sépalas vermelhas, flores brancas. Habito: Herbáceo","SAMES06196",NA,"-41.184700012207","-20.6035995483398",NA,NA,"Castelo","23588","auto",NA,NA,"-410908333.0","-205111111.0",NA,NA,NA,NA,NA,NA,NA
"35","2019-11-21 14:32:20-03","UFJF","CESJ","8994","PreservedSpecimen","Plantae","Angiosperma",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","E.L. Jacques","L. Krieger","CESJ8994","1970","07","27","América do Sul","Brasil","Minas Gerais",NA,NA,"Na mata.","CESJ008994",NA,NA,NA,NA,NA,"Santa Rita do Jacutinga",NA,NA,"2009",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA
"36","2021-03-01 16:26:18-03","UNICAMP","UEC","91912","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Jacques, EL","Sakane, M","549","1977","05","21",NA,"Brazil","São Paulo","Sede Carlos Botelho, mais ou menos 55 Km ao sul de Itapetininga.",NA,"Herbácea, flores brancas.","UEC119712","UEC119712",NA,NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,"12","19",NA,NA,NA,NA,NA
"37","2021-03-01 16:26:18-03","UNICAMP","UEC","116329","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Souza, VC","Souza, JP; Souza, VC; Salino, A; Paranaguá, PA; Oliveira, RC; Scarpa, F","3504","2000","04","25",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Estrada intermediária, ca. Km 41.",NA,"Erva, 1m de altitude; flores alvas, frutos róseos. Interior de mata úmida.; Floresta Ombrófila Densa.","UEC041871","UEC041871","-45.6725","-23.645556","1100","1100","Caraguatatuba",NA,NA,"2000",NA,"-45.6725","-23.645556","04",NA,NA,NA,NA,NA,NA
"38","2021-03-01 16:26:18-03","UNICAMP","UEC","491","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Jacques, EL","Sakane, M","549","1977","05","21",NA,"Brazil","São Paulo","Sede Carlos Botelho, mais ou menos 55 Km ao sul de Itapetininga.",NA,"Herbácea, flores brancas.","UEC041869","UEC041869",NA,NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,"12","19",NA,NA,NA,NA,NA
"39","2021-03-01 16:26:18-03","UNICAMP","UEC","502","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Jacques, EL","Gibbs, PE; Leitão Filho, HF; Taroda, N","3244","1976","10","26",NA,"Brazil","São Paulo","Ca. 50 Km de Itapetininga, estrada a Registro. Reserva Florestal de Carlos Botelho.",NA,"Herbáceo até 80 cm. Sépalas roseadas, pétalas brancas.; Beira da mata úmida.","UEC041872","UEC041872",NA,NA,NA,NA,NA,NA,NA,"1991",NA,NA,NA,"12","19",NA,NA,NA,NA,NA
"40","2021-03-01 16:26:18-03","UNICAMP","UEC","518","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Jacques, EL","Prance, GT; Shepherd, GJ; Benson, WW","6854","1978","01","18",NA,"Brazil","São Paulo","Reserva Carlos Botelho, entre S. Miguel Arcanjo e Sete Barras. Em mata e beira de mata.",NA,"Erva carnosa, rastejante. Pétalas brancas; estames amarelos.","UEC041875","UEC041875",NA,NA,"800","800",NA,NA,NA,"1991",NA,NA,NA,"12","19",NA,NA,NA,NA,NA
"41","2021-03-01 16:26:18-03","UNICAMP","UEC","81975","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Jacques, EL","Costa, CB; Kirizawa, M; Rapini, A","199","1996","03","19",NA,"Brazil","São Paulo","Parque Estadual da Serra do Mar - Núcleo Cunha. Trilha paralela ao Rio Paraibuna.",NA,"Erva ca. 1,5 m de altura. Flores brancas. Anteras amarelas. Eixo da inflorescência róseo. Ala rósea. Material tratado com formol.; Mata Tropical Pluvial de Altitude, em fase de regeneração.","UEC041876","UEC041876","-45.048056","-23.224444","1100","1100","Cunha",NA,NA,"1997",NA,"-45.048056","-23.224444","11","11",NA,NA,NA,NA,NA
"42","2021-03-01 16:26:18-03","UNICAMP","UEC","140754","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.",NA,"Correia, CMB","98","1990","08","15",NA,"Brazil","Rio de Janeiro","Macaé de Cima, proximidades do Sítio Fazenda Velha.",NA,"Erva umbrófila na beira da estrada, folhas discolores, flores com sépalas vináceas, pétalas brancas, androceu amarelo; frutos passados castanho escuro e alas castanho - claras.","UEC041874","UEC041874","-42.5311012268066","-22.2819004058838",NA,NA,"Nova Friburgo","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-01 16:26:18-03","UNICAMP","UEC","85858","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Jacques, EL","Shirasuna, RT; Simão-Bianchini, R; Rossi, L; Kiyama, CY","31","1994","09","05",NA,"Brazil","São Paulo","Estação Biológica de Boracéia. Estrada para a barragem da SABESP no Rio Guaratuba.",NA,"Erva na beira da estrada, folhas discolores, face adaxial verde escuro, abaxial vinho. Pedúnculo vinho, flores branco rosadas, anteras amarelas. Frutos maduros castanhos.","UEC041873","UEC041873","-45.8400001525879","-23.5300006866455",NA,NA,"Salesópolis","18032","auto","1997",NA,NA,NA,"11","11",NA,NA,NA,NA,NA
"44","2021-03-01 16:26:18-03","UNICAMP","UEC","497","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Jacques, EL","Makino, H","41","1977","05","21",NA,"Brazil","São Paulo","Ca. de 70 Km ao Sul de Itapetininga, Reserva Carlos Botelho.",NA,"Herbácea, com mais ou menos 80 cm de altura; inflorescência brancas. Barranco, beira da mata.","UEC041868","UEC041868","-47.9900016784668","-23.8700008392334",NA,NA,"São Miguel Arcanjo","27904","auto","1991",NA,NA,NA,"12","19",NA,NA,NA,NA,NA
"45","2021-03-01 16:26:18-03","UNICAMP","UEC","486","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Jacques, EL","Vital, DM","s.n.","1977","05","22",NA,"Brazil","São Paulo","Reserva Florestal Carlos Botelho, ca. 55 Km de Itapetininga.",NA,"Herbácea, sobre tronco de árvore, flores brancas e com frutos.","UEC041867","UEC041867","-47.9900016784668","-23.8700008392334",NA,NA,"São Miguel Arcanjo","27904","auto","1991",NA,NA,NA,"12","19",NA,NA,NA,NA,NA
"46","2021-03-01 16:26:18-03","UNICAMP","UEC","507","S","Plantae","Magnoliopsida",NA,"Begoniaceae","Begonia","valdensium","Begonia valdensium","A.DC.","Jacques, EL","Gibbs, PE; Leitão Filho, HF; Andrade, JB","4620","1977","03","30",NA,"Brazil","São Paulo","Rodovia Ubatuba-Taubaté, no alto da Serra em Mata.",NA,"Herbáceo até 80 cm; flores brancacentas com leves tons róseos.","UEC041878","UEC041878","-45.0699996948242","-23.4300003051758",NA,NA,"Ubatuba","34265","auto","1991",NA,NA,NA,"12","19",NA,NA,NA,NA,NA
