"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"11","2021-03-15 16:37:00-03","NY","NYBG","1018206","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.",NA,"J. Wesenberg","JW779","2005","07","22","South America","Brazil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Orgaos. Próximo à Casa do Pesquisador.","-42.9972","-22.4553","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1250244' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018206","NY01018206_01","glazioviana","1130","1130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","569241","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.","W. W. Thomas","R. P. Belém","3694","1968","06","07","South America","Brazil","Bahia","Una","Margem do Rio Una","-39.1952276","-15.2599041","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88703' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569241","NY00569241_01","glazioviana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","2446961","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.",NA,"W. W. Thomas","4822","1985","11","14","South America","Brazil","São Paulo","São Paulo","Serra da Canteira, in Parque Estadual.","-46.6300010681152","-23.5400009155273","fluid-preserved","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2617332' target='other'> <mi>dwc_moreinfo</mi></a>","NY02446961",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","569240","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","W. W. Thomas","J. G. Jardim","560","1994","09","29","South America","Brazil","Bahia","Ilhéus","Mata da Esperança. Ca. de 3 km ao W da sede, próximo à Represa para captaçao de água","-39.08","-14.77","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=244755' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569240","NY00569240_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","569291","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","W. W. Thomas","J. G. Jardim","625","1995","03","29","South America","Brazil","Bahia","Ilhéus","Mata da Esperança. Entrada a 2 km a partir da antiga ponte do Rio Fundao","-39.07","-14.77","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=244756' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569291","NY00569291_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","569290","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.",NA,"J. R. Pirani","2072","1988","02","07","South America","Brazil","Goiás","Goiânia","proximidades do Campus II da Universidade Federal de Goiás, Fazenda Retiro, 4 km N da Area Militar","-49.25","-16.67","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=244766' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569290","NY00569290_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","569248","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","W. W. Thomas","W. W. Thomas","7099","1991","07","01","South America","Brazil","Bahia","Uruçuca","7.3 km N of Serra Grande on rd to Itacaré. Fazenda Lagoa do Conjunto Fazenda Santa Cruz","-39.0617","-14.4231","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=244753' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569248","NY00569248_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","569244","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","W. W. Thomas","W. W. Thomas","10393","1994","02","14","South America","Brazil","Bahia","Ilhéus","14.7 km west of Olivença on road to Vila Brasil.","-39.0883","-14.9819","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=244750' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569244","NY00569244_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","569250","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.",NA,"J. R. Pirani","2468","1988","02","25","South America","Brazil","Espírito Santo","Piúma","Piúma: ca. 3 km S do Morro do Aghá. Rodovia ES-60 (Vila Velha a Marataízes)","-40.77","-20.87","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=244765' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569250","NY00569250_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","569251","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","W. W. Thomas","A. M. V. de Carvalho","4265","1993","07","03","South America","Brazil","Bahia","Ilhéus","Estrada Pontal/Buerarema, coletas entre os kms 23 e 30","-39.1540879","-14.9163078","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=244754' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569251","NY00569251_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","517151","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","W. W. Thomas","A. M. Amorim","458","1991","11","20","South America","Brazil","Bahia","Itacaré","Ramal a esquerda na estrada Ubaitaba/Itacaré, a 4 km do loteamento da Marambaia","-38.9967","-14.2778","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=244757' target='other'> <mi>dwc_moreinfo</mi></a>","NY00517151","NY00517151_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","95185","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","W. W. Thomas","W. W. Thomas","11201","1996","11","11","South America","Brazil","Bahia","Una","N edge of Una Biological Reserve, ca. 500 m N of Rio Maruim.","-39.0853","-15.1508","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=244760' target='other'> <mi>dwc_moreinfo</mi></a>","NY00095185","NY00095185_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","572021","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.","J. R. Pirani","J. R. Pirani","4738","2000","05","18","South America","Brazil","Espírito Santo","Guarapari","Rodovia do Sol (ES-060), ca. 1 km da entrada do Parque Estadual de Setiba","-40.426311","-20.602898","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88705' target='other'> <mi>dwc_moreinfo</mi></a>","NY00572021","NY00572021_01","glazioviana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","569252","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.","J. R. Pirani","G. G. Hatschbach","69088","1999","05","16","South America","Brazil","Espírito Santo","Alfredo Chaves","Estrada Sao Bento de Urânia a Alfredo Chaves","-40.83312","-20.549265","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88704' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569252","NY00569252_01","glazioviana","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","1009420","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.",NA,"L. de S. Leoni","5161","2002","10","08","South America","Brazil","Minas Gerais","Faria Lemos","Fazenda Santa Rita.","-42.055635","-20.757709","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1747590' target='other'> <mi>dwc_moreinfo</mi></a>","NY01009420","NY01009420_01","glazioviana","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","776890","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.",NA,"M. Kuhlmann","3914","1956","09","13","South America","Brazil","São Paulo","Santa Isabel","Santa Isabel, Igaratá","-46.22","-23.31","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=236799' target='other'> <mi>dwc_moreinfo</mi></a>","NY00776890","NY00776890_01","glazioviana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","569239","PreservedSpecimen","Plantae","Magnoliophyta","Picramniales","Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.",NA,"H. C. de Lima","3768","1990","05","31","South America","Brazil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima, Sitio Fazenda Velha","-42.05","-22","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=88707' target='other'> <mi>dwc_moreinfo</mi></a>","NY00569239","NY00569239_01","glazioviana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2020-11-13 09:20:36-03","UFRJ","RFA","25189","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","A. Quinet","A. Quinet","abr-40","2000","10","06",NA,"Brasil","Rio de Janeiro","Lumiar","5º distrito Lumiar - Galdinópolis, Morro São Bernardo","-42.397778","-22.371111",NA,"Arbusto, 2m de altura, 13cm de DAP, folha discolor verde, flor com botões vermelhos, comum no local","RFA29580",NA,NA,"600","600",NA,NA,"2007","08","07","42º23'52''W","22º22'16''S",NA,NA,NA,NA,NA
"29","2020-11-13 09:20:36-03","UFRJ","RFA","27910","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","A.Quinet","A. Quinet","59/94","2001","05","21",NA,"Brasil","Rio de Janeiro","Lumiar","Sítio Arco Íris","-42.405556","-22.355278",NA,"Arbusto, 3m de altura, 10cm de DAP, folha discolor verde, fruto maduro negro e em amadurecimento laranja, comum no local","RFA29584",NA,NA,"550","550",NA,NA,"2001","08","07","42º24'20''W","22º21'19''S",NA,NA,NA,NA,NA
"30","2020-11-13 09:20:36-03","UFRJ","RFA","26944","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","A. Quinet","A. Quinet","mai-73","2001","02","16",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Lumiar, Sítio dos Lírios Brancos","-42.225833","-22.218333",NA,"Arbusto 2 m de altura, 15 cm de DAP; fruto vermelho deiscente","RFA55441",NA,NA,"700","700",NA,NA,"2001","08","07","42º13'33''W","22º13'6''S",NA,NA,NA,NA,NA
"31","2020-11-13 09:20:36-03","UFRJ","RFA","24499","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","C. M. Vieira","F. M. de B. Pereira","out-13","2000","05","21",NA,"Brasil","Rio de Janeiro","Macaé","5º distrito, Fazenda Carreira Comprida - Areia Branca","-42.037778","-22.343889",NA,"Arbusto, 4,5m de altura, 6cm de DAP, folhas verdes, fruto vermelho, rara no local","RFA29576",NA,NA,"116","116",NA,NA,"2000","06","05","42º2'16''W","22º20'38''S",NA,NA,NA,NA,NA
"32","2020-11-13 09:20:36-03","UFRJ","RFA","24752","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","A. Quinet","A. Quinet","(565) 12/37","2000","09","30",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Gardinópolis, Morro de São Bernardo","-42.392778","-22.363889",NA,"Arbusto, 4m de altura, 17cm de DAP, folha discolor verde, frutos vermelhos","RFA29585",NA,NA,"600","600",NA,NA,"2001","08","07","42º23'34''W","22º21'50''S",NA,NA,NA,NA,NA
"33","2020-11-13 09:20:36-03","UFRJ","RFA","26230","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","A. Quinet","A. Quinet","20/65","2001","01","21",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Macaé de Cima/Lumiar, Estrada Mury Lumiar","-42.406389","-22.355278",NA,"Árvore, 4m de altura, 15cm de DAP, folha discolor verde, fruto laranja deiscente, comum no local","RFA29579",NA,NA,"750","750",NA,NA,"2001","08","07","42º24'23''W","22º21'19''S",NA,NA,NA,NA,NA
"34","2020-11-13 09:20:36-03","UFRJ","RFA","26481","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","A. Quinet","F. B. Pereira","30/63","2001","01","13",NA,"Brasil","Rio de Janeiro","São José do Vale do Rio Preto","Sítio Serra do Capim","-42.875","-22.154444",NA,"Árvore, 7m de altura, 12cm de DAP, frutos vermelhos, rara no local","RFA29581",NA,NA,"943","943",NA,NA,"2001","08","07","42º52'30''W","22º9'16''S",NA,NA,NA,NA,NA
"35","2020-11-13 09:20:36-03","UFRJ","RFA","26682","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","A. Quinet","A. Quinet","jun-69","2001","02","02",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Lumiar / Macaé de Cima","-42.408611","-22.358056",NA,"Arbusto, 2m de altura, 25cm de DAP, folha verde discolor, fruto laranja","RFA29582",NA,NA,"1050","1050",NA,NA,"2001","08","07","42º24'31''W","22º21'29''S",NA,NA,NA,NA,NA
"36","2020-11-13 09:20:36-03","UFRJ","RFA","27106","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","A. Piratininga","A. Quinet","29/79","2001","03","11",NA,"Brasil","Rio de Janeiro","Lumiar","Flor das Andorinhas",NA,NA,NA,"Arbusto, 2,5m de altura, 5cm de DAP, folha discolor verde, fruto vermelho, comum no local","RFA29577",NA,NA,"600","600",NA,NA,"2001","09","28","42º21'63''W","22º21'80''S",NA,NA,NA,NA,NA
"37","2020-11-13 09:20:36-03","UFRJ","RFA","27647","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","A. Quinet","A. Quinet","37/89","2001","04","23",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Lumiar/Sibéria. Sítio Pouso Certo","-42.388611","-22.348056",NA,"Arbusto, 2m de altura, 8cm de DAP, folhas dicolores verdes, fruto indeiscente laranja, comum no local","RFA29578",NA,NA,"600","600",NA,NA,"2001","08","07","42º23'19''W","22º20'53''S",NA,NA,NA,NA,NA
"38","2020-06-29 11:31:55-03","UFRJ","RFA","39618","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Ricardo Finotti","Finotti R.; Caruzo J.","63",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Cachoeiras de Macacu","Interior de fragmento florestal de propriedade do Sr. Odinho, próximo a Reserva do Guapiaçu (REGUA)","-42.730278","-22.515",NA,"Arvoreta de 6 metros de altura e PAP de 24,6cm.","RFA24621",NA,NA,"50","50",NA,NA,NA,NA,NA,"42º43'49''W","22º30'54''S",NA,NA,NA,NA,NA
"39","2020-11-13 09:20:36-03","UFRJ","RFA","27719","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","A. Quinet","A. Quinet","58/91","2001","05","08",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Distrito de Lumiar/Sibéria. Sítio Pouso Certo","-42.5311012268066","-22.2819004058838",NA,"Arbusto, 4m de altura, 10cm de DAP, folha discolor verde, fruto imaturo verde e maduro alaranjado, comum no local","RFA29583",NA,NA,"650","650","33190","auto","2001","08","07","42º22'84''W","22º20'72''S",NA,NA,NA,NA,NA
"40","2020-06-29 11:31:55-03","UFRJ","RFA","31273","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana glazioviana","Engl.","C.M. Vieira","M.A. Louzada; J.C. Gomes",NA,"2002",NA,NA,NA,"Brasil","Rio de Janeiro","Angra dos Reis",NA,"-44.3180999755859","-23.0067005157471",NA,"Parcela: P6; Ind.: 156","RFA48978",NA,"glazioviana",NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2020-11-13 09:20:36-03","UFRJ","RFA","25090","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","A. Quinet","A. Quinet","(502) 31/28","2001","08","20",NA,"Brasil","Rio de Janeiro","Nova Friburgo","5º distrito","-42.5311012268066","-22.2819004058838",NA,"Arbusto, 4m de altura, 6cm de DAP, folha verde discolor, comum no local","RFA29586",NA,NA,"600","600","33190","auto","2001","08","24","42º16'88''W","22º22'82''S",NA,NA,NA,NA,NA
"42","2013-11-22 14:39:15-02","EBDA","BAH","4406","S","Plantae",NA,NA,"Simaroubaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","J.R. Pirani","L.A. Mattos Silva","597","1979","09","27",NA,"Brasil","Bahia","Belmonte","Faz. São Jorge; próximo ao Rio Ubú. Ramal com entrada no km 30 da Rod. Belmonte/Itapebi","-15.933333","-39.116667",NA,"Arbusto, 3m de altura. Frutos imaturos, laranjas e vermelhos; roxos quando maduros.",NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,"15W 56'","39S 07'",NA,NA,NA,NA,NA
"43","2020-01-20 14:40:47-03","UPM","MACK","2449","PreservedSpecimen","Plantae",NA,NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","R. J. F. Garcia","S. Honda","932","2011","12","08",NA,"Brasil","SP","São Paulo","Parque TIZO","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto","2012","01","02",NA,NA,NA,NA,NA,NA,NA
"44","2021-02-08 21:32:50-03","UFBA","ALCB","88094","PreservedSpecimen","Plantae","Dicotyledon",NA,"Picramniaceae","Picramnia","glazioviana","Picramnia glazioviana","Engl.","Guedes, ML","Alves, L. de J.; et al.","s/n","2008","05","21","Southern America","Brasil","Bahia","Itacaré","Litoral Sul, Mata da Antena","-39.711111","-14.167222",NA,"Folhas com folíolos cartáceos, discolores. Inflorescência panícula .Fruto baga.","ALCB069021",NA,NA,NA,NA,NA,NA,"2009","03",NA,"-39.711111","-14.167222",NA,NA,NA,NA,NA
