"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","typeStatus","county","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","1039404","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","Collector unspecified","s.n.","1984","04","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1485828' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039404","Magnoliophyta","Caryophyllales","L.","Rio de Janeiro","Jardim Botanico, seção 34, cant. E - placa 2776 - PIQ 1.","-43.2075","-22.9028",NA,NA,"Rio de Janeiro","A. Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","1039576","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","D. Sasaki","2409","2008","08","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488299' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039576","Magnoliophyta","Caryophyllales","L.","Mato Grosso","Parque Estadual do Cristalino. Próximo ao médio Rio Cristalino, entre a pousada e Limão.","-55.897858","-9.450131",NA,NA,"Novo Mundo","D. C. Zappi","235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2016-09-27 18:04:00-03","NY","NYBG","00864064","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","B. A. S. Pereira","2621","1994","08","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=955271' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864064","Magnoliophyta","Caryophyllales",NA,"Goiás","Km. 17 da rodovia BR-020, trecho Alvorado do Norte, Posse.","-46.3692","-14.0933","NY00864064_01",NA,"Posse","A. M. Cialdella",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","868545","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","C. A. Cid Ferreira","2602","1980","09","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=571002' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868545","Magnoliophyta","Caryophyllales","L.","Acre","Vizinhança da cidade","-68.6567","-9.0658","NY00868545_01",NA,"Sena Madureira","R. A. Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","868544","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","C. A. Cid Ferreira","2769","1980","10","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=571008' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868544","Magnoliophyta","Caryophyllales","L.","Acre","4 Km da margem direita do Rio Iaco.","-68.888515","-9.852192","NY00868544_01",NA,"Sena Madureira","J. Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","1039826","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","I. L. do Amaral","650","1982","11","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1497954' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039826","Magnoliophyta","Caryophyllales","L.","Amazonas","Próximo ao Município de Alvarães, rio Solimões, margem direita","-64.832482","-3.167074","NY01039826_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","868548","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","G. T. Prance","7719","1968","10","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=571014' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868548","Magnoliophyta","Caryophyllales","L.","Acre","Trail to Rio Iaco from km 7 of road from Sena Madureira to Rio Branco","-68.6567","-9.0658","NY00868548_01",NA,"Sena Madureira","J. Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","484999","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","G. G. Hatschbach","17053","1967","08","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=571017' target='other'> <mi>dwc_moreinfo</mi></a>","NY00484999","Magnoliophyta","Caryophyllales","L.","Paraná","Rio Ivai, Pontal do Tigre","-53.6139","-23.3958","NY00484999_01",NA,"Icaraíma","J. Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","02595536","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","T. L. P. Couvreur","236","2009","10","25","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2854504' target='other'> <mi>dwc_moreinfo</mi></a>","NY02595536","Magnoliophyta","Caryophyllales","L.","La Paz","Ixiamas","-67.83071","-12.98163","NY02595536_01",NA,NA,"B. M. Torke","187","187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","00864069","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","B. Maguire","56386","1963","08","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=955310' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864069","Magnoliophyta","Caryophyllales","L.","Mato Grosso","100 km north of Cuiba, en route to Diamantino. Brasilia-Acre Highway.","-56.0967","-15.5961","NY00864069_01",NA,"Cuiabá","J. Brandbyge","200","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","485045","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","F. R. Fosberg","20172","1943","02","24","South America","Colombia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=571019' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485045","Magnoliophyta","Caryophyllales","L.","Meta","Along the Río Ocoa, 9 km s.e. of VILLAVICENCIO","-73.63","4.1",NA,NA,NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","196844","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","M. N. Alexiades","21","1988","09","24","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=571004' target='other'> <mi>dwc_moreinfo</mi></a>","NY00196844","Magnoliophyta","Caryophyllales","L.","Madre de Dios","Comunidad nativa de Infierno. Hermosa Chica","-69.28","-12.83",NA,NA,"Tambopata","R. A. Howard","260","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","484996","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","G. G. Hatschbach","14497","1966","06","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=571015' target='other'> <mi>dwc_moreinfo</mi></a>","NY00484996","Magnoliophyta","Caryophyllales","L.","Paraná","Rio Paranapanema","-52.3419","-22.7347","NY00484996_01",NA,"Santo Antônio do Caiuá","J. Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","868541","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","G. T. Prance","2989","1966","11","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=684093' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868541","Magnoliophyta","Caryophyllales","L.","Acre","2-5 km west of Cruzeiro do Sul","-72.7019606","-7.6245727","NY00868541_01",NA,"Cruzeiro do Sul","M. H. Nee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","868542","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","B. A. Krukoff","5456",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=79344' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868542","Magnoliophyta","Caryophyllales","L.","Acre","Basin of Rio Purus, near mouth of Rio Macauhan, (tributary of the Rio Iaco).","-69","-9.33","NY00868542_01",NA,NA,"J. Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","02200314","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","F. Cardona Puig","1401","1946","02","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2335558' target='other'> <mi>dwc_moreinfo</mi></a>","NY02200314","Magnoliophyta","Caryophyllales","L.","Amazonas","Along Rio Castanho, tributary of Rio Padauiri, upper Rio Negro Basin.",NA,NA,"NY02200314_01",NA,NA,NA,"100","140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","1039834","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","N. T. da Silva","2122","1969","04","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1497966' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039834","Magnoliophyta","Caryophyllales","L.","Pará","Estrada entre Bandeira e Pilão km 39.",NA,NA,"NY01039834_01",NA,"Jari","A. Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","00864067","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","B. Maguire","56381","1963","08","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=955302' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864067","Magnoliophyta","Caryophyllales","L.","Mato Grosso","100 km N of Cuiaba, en route to Diamantino, Mato Grosso. Brasilia-Acre Highway.","-56.515631","-15.011036","NY00864067_01",NA,NA,"J. Brandbyge","200","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","484997","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","G. G. Hatschbach","17039","1967","08","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=571016' target='other'> <mi>dwc_moreinfo</mi></a>","NY00484997","Magnoliophyta","Caryophyllales","L.","Paraná","Rio Paraná, Paredao das Araras","-53.6139","-23.3958","NY00484997_01",NA,"Icaraíma","J. Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2016-09-29 22:06:00-03","NY","NYBG","868546","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","C. A. Cid Ferreira","2602","1980","09","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1014675' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868546","Magnoliophyta","Caryophyllales",NA,"Acre","Vizinhança da cidade","-68.6567","-9.0658","NY00868546_01",NA,"Sena Madureira","R. A. Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","00864065","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","C. E. O. Kuntze","s.n.","1892","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=955285' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864065","Magnoliophyta","Caryophyllales","L.","Mato Grosso","Mattogrosso",NA,NA,"NY00864065_01",NA,NA,"J. Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","485000","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","N. T. da Silva","1900","1969","04","24","South America","Brazil","sheet",NA,"col. de madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=571009' target='other'> <mi>dwc_moreinfo</mi></a>","NY00485000","Magnoliophyta","Caryophyllales","L.","Pará","Margem do Igarapé Pilao",NA,NA,"NY00485000_01",NA,"Jari","J. Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","1183756","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","M. A. Nadruz Coelho","271","1985","06",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1452930' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183756","Magnoliophyta","Caryophyllales","L.","Rio de Janeiro","Estrada das Nacoas 3520 IBM.",NA,NA,"NY01183756_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","868540","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","G. T. Prance","7480","1968","09","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=684094' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868540","Magnoliophyta","Caryophyllales","L.","Acre","Vicinity of Tarauacá","-70.77","-8.15","NY00868540_01",NA,"Tarauacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","1039828","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","B. A. Krukoff","8330","1936","09","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1497956' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039828","Magnoliophyta","Caryophyllales","L.","Amazonas","Basin of Rio Solimoes, near Palmares.","-69.5048332","-4.696879","NY01039828_01 NY01039828_02",NA,"São Paulo de Olivença","A. Sanchez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","2200317","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","B. A. Krukoff","6450","1934","09","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2335561' target='other'> <mi>dwc_moreinfo</mi></a>","NY02200317","Magnoliophyta","Caryophyllales","L.","Amazonas","Basin of Rio Madeira; near Tres Casas.","-62.6839542","-6.9876421",NA,NA,"Humaitá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","00864071","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","J. M. Pires","16495","1978","08","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=955411' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864071","Magnoliophyta","Caryophyllales","L.","Mato Grosso","Sararé, Radambrasil, folha SD 21-YC; ponto 54","-59.72","-15.75","NY00864071_01",NA,NA,"J. Brandbyge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","85126","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","B. C. Bennett","3460","1988","09","27","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=571000' target='other'> <mi>dwc_moreinfo</mi></a>","NY00085126","Magnoliophyta","Caryophyllales","L.","Morona-Santiago","Centro Shuar Yukutais. 10km S Sucua, Rio Upano, near chacra of P. Kunkumas","-78.15","-2.52",NA,NA,NA,"H. Balslev",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","4111823","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","B. Maguire","34624","1953","03","22","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4502645' target='other'> <mi>dwc_moreinfo</mi></a>","NY04111823","Magnoliophyta","Caryophyllales","L.","Amazonas","Between Isla Quiratare and Esmeralda, Rio Orinoco",NA,NA,NA,NA,NA,NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","196845","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","M. N. Alexiades","21","1988","09","24","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=571005' target='other'> <mi>dwc_moreinfo</mi></a>","NY00196845","Magnoliophyta","Caryophyllales","L.","Madre de Dios","Comunidad nativa de Infierno. Hermosa Chica","-69.28","-12.83",NA,NA,"Tambopata","R. A. Howard","260","260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","00864070","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","W. W. Thomas","4564","1985","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=955316' target='other'> <mi>dwc_moreinfo</mi></a>","NY00864070","Magnoliophyta","Caryophyllales","L.","Mato Grosso","Pantanal. 7-12 km SW of Rio Cassangé on road to Porto Jofre (MT060).","-56.95","-16.95","NY00864070_01",NA,"Poconé","R. A. Howard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2016-09-27 14:17:00-03","NY","NYBG","02065332","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","M. A. Baker","6299","1985","08","26","South America","Ecuador","sheet",NA,"Programa Nacional Forestal-MAG; Herbarios QAME-QCNE-MO-NY; ayuda de USAID. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2139991' target='other'> <mi>dwc_moreinfo</mi></a>","NY02065332","Magnoliophyta","Caryophyllales",NA,"Morona-Santiago","Alrededores del puente sobre el Río Bombioza en la carretera Gualaquiza - Zamora y cerca la Paroquia de Bomboiza.",NA,NA,"NY02065332_01",NA,NA,"J. Brandbyge","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","1039611","PreservedSpecimen","Plantae","Polygonaceae","Triplaris","americana","Triplaris americana","D. C. Zappi","1329","2008","08","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1488508' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039611","Magnoliophyta","Caryophyllales","L.","Mato Grosso","Parque Estadual Cristalino. Limite Nordeste do Parque, a oeste do Olho da Xuxa.","-55.179947","-9.50725",NA,NA,"Novo Mundo","D. C. Zappi; S. Frisby","325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
