"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","coordinatePrecision","geoFlag","dayIdentified","typeStatus","fieldNumber","individualCount","sex"
"11","2021-03-15 16:37:00-03","NY","NYBG","02450164","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.",NA,"S. R. Lowrie","585","1980","10","19","South America","Brazil","Acre",NA,"Quixadá. Km 22 from Rio Branco on Rio Branco-Quixada road","-67.67","-9.9","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2638108' target='other'> <mi>dwc_moreinfo</mi></a>","NY02450164","NY02450164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","755783","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.","L. B. Smith","S. R. Lowrie","585","1980","10","19","South America","Brazil","Acre",NA,"Quixadá. Km 22 from Rio Branco on Rio Branco-Quixada road","-67.67","-9.9","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=919945' target='other'> <mi>dwc_moreinfo</mi></a>","NY00755783","NY00755783_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2021-03-15 16:37:00-03","NY","NYBG","755782","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.","L. B. Smith","S. R. Lowrie","585","1980","10","19","South America","Brazil","Acre",NA,"Quixadá. Km 22 from Rio Branco on Rio Branco-Quixada road","-67.67","-9.9","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=919943' target='other'> <mi>dwc_moreinfo</mi></a>","NY00755782","NY00755782_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2021-03-15 16:37:00-03","NY","NYBG","3805714","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Schult.f.",NA,"E. P. Killip","37382","1943","04","11","South America","Venezuela","Bolívar",NA,"Río Paragua: between Río Torono and Salto de Auraima",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4137806' target='other'> <mi>dwc_moreinfo</mi></a>","NY03805714",NA,"275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2021-03-15 16:37:00-03","NY","NYBG","873131","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.","L. B. Smith","G. T. Prance","59140","1964","09","26","South America","Brazil","Mato Grosso","Nova Xavantina","Grounds of brick factory. 5 km. south of Chavantina. Serra do Roncador.","-52.3531","-14.6733","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=952799' target='other'> <mi>dwc_moreinfo</mi></a>","NY00873131","NY00873131_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2021-03-15 16:37:00-03","NY","NYBG","755784","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.","L. B. Smith","S. R. Lowrie","585","1980","10","19","South America","Brazil","Acre",NA,"Quixadá. Km 22 from Rio Branco on Rio Branco-Quixada road","-67.67","-9.9","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=919946' target='other'> <mi>dwc_moreinfo</mi></a>","NY00755784","NY00755784_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","02171703","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.",NA,"G. T. Prance","2495","1966","09","22","South America","Brazil","Amazonas","Boca do Acre","Track NNW from Boca do Acre Airstrip, km 1-6. N bank of Rio Purus. Forest on terra firme.","-67.30899","-8.803169","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2322019' target='other'> <mi>dwc_moreinfo</mi></a>","NY02171703","NY02171703_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","3805775","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.",NA,"M. H. Nee","34653","1987","03","31","South America","Bolivia","El Beni","Itenez","S side of Río Guaporé, Campo Verde, ca. 15 km. ESE of Costa Marques [Edo. Rondónia, Brasil]","-64.13","-12.5","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4137895' target='other'> <mi>dwc_moreinfo</mi></a>","NY03805775","NY03805775_01","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","2169120","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.",NA,"G. T. Prance","1715","1965","10","27","South America","Brazil","Pará",NA,"Road BR 22, Capanema to Maranhão. Vicinty of Cachoeira, km. 96","-46.537506","-1.765546","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2319294' target='other'> <mi>dwc_moreinfo</mi></a>","NY02169120","NY02169120_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","02448521","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.",NA,"E. P. Killip","30656","1929","11","03","South America","Brazil","Pará",NA,"Ilha do Mosqueiro, near Pará","-48.4","-1.12","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2631848' target='other'> <mi>dwc_moreinfo</mi></a>","NY02448521","NY02448521_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","02169123","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.",NA,"G. T. Prance","2495","1966","09","22","South America","Brazil","Amazonas","Boca do Acre","Track NNW from Boca do Acre Airstrip, km 1-6. N bank of Rio Purus. Forest on terra firme.","-67.30899","-8.803169","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2319298' target='other'> <mi>dwc_moreinfo</mi></a>","NY02169123","NY02169123_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","2169121","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.",NA,"H. C. de Lima","3253","1987","11","17","South America","Brazil","Amazonas","São Gabriel da Cachoeira","Alto Rio Negro, Rio Uaupés, Ipanuré, caminho para a Cova do Diabo","-67.0892","-0.130278","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2319295' target='other'> <mi>dwc_moreinfo</mi></a>","NY02169121","NY02169121_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","755781","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.","L. B. Smith","S. R. Lowrie","585","1980","10","19","South America","Brazil","Acre",NA,"Quixadá. Km 22 from Rio Branco on Rio Branco-Quixada road","-67.67","-9.9","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=919942' target='other'> <mi>dwc_moreinfo</mi></a>","NY00755781","NY00755781_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","2169125","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.",NA,"T. C. Plowman","12597","1982","12","14","South America","Brazil","Amazonas","Tefé","Lago Tefé; northwest shore","-64.83","-3.333333","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2319301' target='other'> <mi>dwc_moreinfo</mi></a>","NY02169125","NY02169125_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2021-02-08 11:07:46-03","UNESP-IBB","BOTU","16353","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.","Wanderley, G.L.","Janssen, A.","486","1980","08","28",NA,"Brasil","Amazonas","Humaitá","Fazenda do Flávio Leri, ao sul da BR 319 km 658.","-63.166667","-7.516667",NA,NA,"BOTU016353",NA,NA,NA,"63º10'w","07°31's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2021-03-30 12:51:40-03","EAO","IAN","16501","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult.f.","Smith, LB","Fróes, RL","21044","1945","06","04","Southern America","Brasil","Amazonas",NA,"Riosinho Juruena, Rio Jutahy. Igapó.",NA,NA,NA,NA,"IAN016501","IAN016501 IAN016501_1 IAN016501_e",NA,NA,NA,NA,"1952",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2021-03-30 12:51:40-03","EAO","IAN","84323","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult.f.","Smith, LB","Black, GA","16938","1954","09","29","Southern America","Brasil","Pará",NA,"Ilha de Colares, sítio Horizonte.",NA,NA,NA,"Epífita de 1m de altura; infloresc6encia com espinhos; brácteas roseas.","IAN084323",NA,NA,NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2021-04-08 17:44:51-03","EAO","IAN","9062","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult.f.",NA,"Martins-da-Silva, RCV","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN009062","IAN009062_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2021-03-30 12:51:40-03","EAO","IAN","98060","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult.f.","Smith, LB","Ledoux, PVD","274","1952","11","11","Southern America","Brasil","Pará",NA,"Marajó. Campo da Fazenda Divina Providência.",NA,NA,NA,"Epífita sobre Erythrina.","IAN098060",NA,NA,NA,NA,NA,"1960","07",NA,NA,NA,NA,NA,NA,NA,NA
"30","2021-03-30 12:51:40-03","EAO","IAN","98060","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult.f.","Smith, LB","Ledoux, PVD","274","1952","11","11","Southern America","Brasil","Pará",NA,"Marajó. Campo da Fazenda Divina Providência.",NA,NA,NA,"Epífita sobre Erythrina.","IAN098060",NA,NA,NA,NA,NA,"1960","07",NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-03-30 12:51:40-03","EAO","IAN","99890","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult.f.","Smith, LB","Fróes, RL","33688","1957","10","13","Southern America","Brasil","Amazonas",NA,"Região de Parintins, Lago Preto. Paraná do Ramos.",NA,NA,NA,"Planta epifítica; terra firme; mata; flor rosea.","IAN099890",NA,NA,NA,NA,NA,"1940","06",NA,NA,NA,NA,NA,NA,NA,NA
"32","2020-02-08 10:12:05-03","NBC","NL-BOTANY","U.1178257","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.",NA,"Steyermark JA; Dunsterville GCK; Dunsterville E",NA,"1977","01","14","Southern America","Venezuela",NA,NA,"Estado Bolvar. Rio Caura, arriba del Salto Para, en las islas 2 - 3 km arriba del campamento 'Las Pavas'.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1178257 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1178257","NL-U1178257",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"33","2020-02-08 10:12:05-03","NBC","NL-BOTANY","U.1603955","PreservedSpecimen","Plantae",NA,"Poales","Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult.f.","Gouda EJ","Moonen J",NA,"1997","12","01","Southern America","French Guiana",NA,NA,"Mataroni river.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1603955 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1603955","NL-U1603955",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"34","2020-11-04 11:03:42-03","ESALQ","ESA","42158","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Martius ex Schultest.","Wanderley, M.G.L.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18646.0","1997","07","10",NA,"Brasil","Mato Grosso","Juruena","BLOQUEADO","-58.3588981628418","-10.3180999755859",NA,"Epífita; brácteas róseas; flores roxas.","ESA042158","ESA042158",NA,NA,NA,NA,NA,NA,NA,"65163","auto",NA,NA,NA,NA,NA
"35","2021-01-14 15:25:33-03","MN","R","177883","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult. f.",NA,"Cid, C.A.","346","1979","08","13",NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,"R010004201","R010004201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2021-01-14 15:25:33-03","MN","R","46846","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult. f.",NA,"Luetzelburg, P. von","21927","1927","12","06",NA,"Brasil","Amazonas",NA,NA,NA,NA,NA,NA,"R010004203","R010004203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2014-10-03 11:32:04-03","FEMACT","MIRR","11126","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult.f.",NA,"Martinelli, G.; Moraes, M. .A.; Benevides, P.; Forza, R.C.; Nadruz, M.; Gallucci, S.; Costa, D.","17407","2012","03","20",NA,"Brasil","Roraima","Caracaraí","Rio Branco, Margem esquerda, ilhas inundáveis e igapós. Matas de Igapó.","-61.595277","0.603888",NA,"Epífita, semi-helófila, crescendo no igapó; folhas na face dorsal verde com indumento argenteo, bainha castanho, face ventral de cor verde com espinhos nigrescentes; inflorescência com escapo verde coberto por indumento argenteo, brácteas escapais al",NA,NA,NA,NA,"-61.595277","0.603888",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2019-02-15 11:35:33-02","IPA","IPA","11724","S","Plantae","Plantae",NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult. f.","Smith, L.B.","Andrade-Lima","58-3146","1958","05","13","Southern America","Brasil","Mato Grosso",NA,"Próx. à sede do posto Indígena Cap. Vasconcelos. Sobre Luehea sp.(açoita cavalo).",NA,NA,NA,"Base das folhas cast.-verm. Brácteas róseo-claro; fl. verde bem claro.","IPA0011724",NA,NA,NA,NA,NA,"1964","09",NA,NA,NA,"23",NA,NA,NA,NA
"39","2019-02-15 11:35:33-02","IPA","IPA","11725","S","Plantae","Plantae",NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult. f.","Smith, L.B.","Andrade-Lima","58-3146","1958","05","13","Southern America","Brasil","Mato Grosso",NA,"Próx. à sede do posto Indígena Cap. Vasconcelos. Sobre Luehea sp.(açoita cavalo).",NA,NA,NA,"Base das folhas cast.-verm. Brácteas róseo-claro; fl. verde bem claro.","IPA0011725",NA,NA,NA,NA,NA,"1964","09",NA,NA,NA,"23",NA,NA,NA,NA
"40","2019-11-21 14:32:45-03","UFJF","CESJ","12070","PreservedSpecimen","Plantae","Angiosperma",NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult. f.","G. Martinelli","L. Krieger; et al.","CESJ12070","1972","07","06","América do Sul","Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,"Epífita, no igapé, robusta, brácteas rosa forte, cálice verde, tendendo a verde amarelado. Pétalas verde-amarelado.","CESJ012070",NA,NA,NA,NA,NA,"1990","03",NA,"340205","auto","15",NA,NA,NA,NA
"41","2019-11-21 14:32:45-03","UFJF","CESJ","12651","PreservedSpecimen","Plantae","Angiosperma",NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult. f.","G. Martinelli","L. Krieger; et al.","CESJ12651","1972","07",NA,"América do Sul","Brasil","Amazonas","Tefé",NA,"-64.7114028930664","-3.35417008399963",NA,"Epífita, na mata, roseta grande","CESJ012651",NA,NA,NA,NA,NA,"1989","07",NA,"340205","auto","22",NA,NA,NA,NA
"42","2019-03-16 12:49:21-03","UNEMAT","HERBAM","8481","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult. f.","Petini-Benelli, A","Soares, C.R.A.; Petini-Benelli, A.; Rodrigues, C.; Moura, V.A.; Silvino, L.; Oliveira, O.F. & Ro","Triag. 2506468","2012","05","24",NA,"Brasil","Mato Grosso","Paranaíta","Terra Firme.","-56.781389","-9.3575",NA,NA,"HERBAM008481",NA,"212","212","-56.781389","-9.3575","2012","07",NA,NA,NA,"05",NA,NA,NA,NA
"43","2019-03-16 12:49:21-03","UNEMAT","HERBAM","8480","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult. f.","Petini-Benelli, A","Soares, C.R.A.; Petini-Benelli, A.; Rodrigues, C.; Moura, V.A.; Silvino, L.; Oliveira, O.F. & Ro","Triag. 2496467","2012","05","24",NA,"Brasil","Mato Grosso","Paranaíta","Terra Firme.","-56.782778","-9.353333",NA,NA,"HERBAM008480",NA,"231","231","-56.782778","-9.353333","2012","07",NA,NA,NA,"05",NA,NA,NA,NA
"44","2019-03-16 12:49:21-03","UNEMAT","HERBAM","8334","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult. f.","Petini-Benelli, A","Soares, C.R.A.; Melo, J.B.M.; Lima, E.A. & Santos, M.G.","Triag. 2256320","2012","05","08",NA,"Brasil","Mato Grosso","Paranaíta","Terra Firme.","-56.848333","-9.439722",NA,NA,"HERBAM008334",NA,"243","243","-56.848333","-9.439722","2012","07",NA,NA,NA,"05",NA,NA,NA,NA
"45","2019-03-16 12:49:21-03","UNEMAT","HERBAM","8334","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","setigera","Aechmea setigera","Mart. ex Schult. & Schult. f.","Petini-Benelli, A","Soares, C.R.A.; Melo, J.B.M.; Lima, E.A. & Santos, M.G.","Triag. 2256320","2012","05","08",NA,"Brasil","Mato Grosso","Paranaíta","Terra Firme.","-56.848333","-9.439722",NA,NA,"HERBAM008334",NA,"243","243","-56.848333","-9.439722","2012","07",NA,NA,NA,"05",NA,NA,NA,NA
