"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"16","2021-03-15 16:37:00-03","NY","NYBG","3926430","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa iricurana","(Casar.) Secco",NA,"C. E. Cerón Martínez","7771","1989","11","24","Ecuador","Napo","Archidona","Carretera Hollín - Loreto, entre Avila y Loreto. Huiruno, comunidad Quichua","-77.32","-0.72",NA,NA,"450",NA,"NY03926430",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212171' target='other'> <mi>dwc_moreinfo</mi></a>","iricurana",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"17","2021-03-15 16:37:00-03","NY","NYBG","3926433","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa iricurana","(Casar.) Secco",NA,"F. Hurtado","631","1988","10","10","Ecuador","Napo",NA,"Carretera Hollín-Loreto, km 40-50","-77.6","-0.72",NA,NA,"1200",NA,"NY03926433",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212177' target='other'> <mi>dwc_moreinfo</mi></a>","iricurana",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"18","2021-03-15 16:37:00-03","NY","NYBG","3926445","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa iricurana","(Casar.) Secco",NA,"W. A. Palacios","6495","1990","12","03","Ecuador","Zamora-Chinchipe","Nangaritza","Río Nangaritza. Pachicutza","-78.62","-4.12",NA,NA,"900",NA,"NY03926445",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212201' target='other'> <mi>dwc_moreinfo</mi></a>","iricurana",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"19","2021-03-15 16:37:00-03","NY","NYBG","3926426","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa iricurana","(Casar.) Secco",NA,"L. Cayola","2817","2007","05","03","Bolivia","La Paz",NA,"Franz Tamayo; Parque Nacional Madidi, Mojos, campamento Fuertecillo, sobre la senda a Queara.","-68.9328","-14.5969",NA,NA,"1839",NA,"NY03926426",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212163' target='other'> <mi>dwc_moreinfo</mi></a>","iricurana",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"20","2021-03-15 16:37:00-03","NY","NYBG","503824","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa iricurana","(Casar.) Secco","R. de S. Secco","R. P. Belém","1579","1965","08","12","Brazil","Espírito Santo","Linhares","Linhares. Margem do Rio Doce","-40.0719","-19.3911",NA,NA,NA,NA,"NY00503824","NY00503824_01",NA,NA,NA,"coleçao de madeira <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=285865' target='other'> <mi>dwc_moreinfo</mi></a>","iricurana",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"21","2021-03-15 16:37:00-03","NY","NYBG","503821","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa iricurana","(Casar.) Secco","R. de S. Secco","R. P. Belém","2311","1966","05","27","Brazil","Bahia","Jussari","Juçarí. Plantaçao de cacau","-39.4953","-15.1917",NA,NA,NA,NA,"NY00503821","NY00503821_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=285862' target='other'> <mi>dwc_moreinfo</mi></a>","iricurana",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"22","2021-03-15 16:37:00-03","NY","NYBG","3926405","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa glandulosa",NA,NA,"G. S. Bunting","9749","1980","09","06","Venezuela","Lara","Torres","Páramo Agua Linda, en la vecindad de las torres de relevo de TV y en el Fundo Orion, arriba de la aldea Palmarito (en la carretera Lara-Zulia ca. 35 km al este de El Venado), en km 12-15 de la vía","-70.7","10.17",NA,NA,"1100","1200","NY03926405",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212065' target='other'> <mi>dwc_moreinfo</mi></a>","glandulosa",NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"23","2021-03-15 16:37:00-03","NY","NYBG","503814","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.","I. Cordeiro","L. H. Soares","s.n.","1989","05","12","Brazil","Paraná","Londrina","Floresta do Godoy","-51.1628","-23.3106",NA,NA,NA,NA,"NY00503814","NY00503814_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=139846' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"24","2021-03-15 16:37:00-03","NY","NYBG","3926419","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"M. H. Nee","40977","1991","06","13","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboró, ridge between Quebrada Yapojé and Quebrada Caballo, 0.5-1 km upstream from the confluence with the Río Saguayo","-63.77","-17.575",NA,NA,"400",NA,"NY03926419",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212092' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"25","2021-03-15 16:37:00-03","NY","NYBG","3926388","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"C. E. Cerón Martínez","5450","1988","10","22","Ecuador","Napo",NA,"Estación Biológica Jatun Sacha. Río Napo, 8 km al este de Misahuallí","-77.6","-1.07",NA,NA,"450",NA,"NY03926388",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212039' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"26","2021-03-15 16:37:00-03","NY","NYBG","503813","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.","I. Cordeiro","A. M. V. de Carvalho","4113","1992","11","09","Brazil","Bahia","Ilhéus","Km 16 da Rod. Ilhéus/Itabuna. Campus da Universidade Estadual de Santa Cruz","-39.0492","-14.7892",NA,NA,NA,NA,"NY00503813","NY00503813_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=139847' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"27","2021-03-15 16:37:00-03","NY","NYBG","3926384","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"L. B. Holm-Nielsen","19288","1979","08","13","Ecuador","Napo",NA,"Mishuallí. Rian forest in the surroundings of the junction Río Mishuallí-Río Napo","-77.6833","-1.05",NA,NA,"500",NA,"NY03926384",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212035' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"28","2021-03-15 16:37:00-03","NY","NYBG","3926380","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"W. A. Palacios","4200","1989","05","01","Ecuador","Napo","Archidona","Faldas al sur del Volcán Sumaco. Carretera Hollín-Loreto, km 50. Huahua Sumaco","-77.57","-0.72",NA,NA,"1100",NA,"NY03926380",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212031' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"29","2021-03-15 16:37:00-03","NY","NYBG","3926390","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"A. B. Alvarez","1701","1997","03","19","Ecuador","Napo","Archidona","Parque Nacional Napo-Galeras. Cordillera de Galeras. Sendero a Santa Rosa de Arapino","-77.5","-0.65",NA,NA,"1350","1650","NY03926390",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212041' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"30","2021-03-15 16:37:00-03","NY","NYBG","503820","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.","R. Guillén","R. Guillén","836","1993","10","29","Bolivia","Santa Cruz","José Miguel de Velasco","Parque Nacional Noel Kempff M. Campamento Los Fierros","-60.82","-14.5583",NA,NA,"225","225","NY00503820","NY00503820_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=139845' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"31","2021-03-15 16:37:00-03","NY","NYBG","503819","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.","G. L. Webster","S. Espinoza","375","1990","10","01","Ecuador","Pastaza",NA,"Pastaza Canton. Pozo petrolero Danta 2 de UNOCAL. 50 km al sur-sureste de Curaray","-76.8","-1.78",NA,NA,"365","365","NY00503819","NY00503819_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=139848' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"32","2021-03-15 16:37:00-03","NY","NYBG","503818","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.","M. J. Huft","R. B. Foster","9935","1984","08","31","Peru","Madre de Dios","Manú","Parque Nacional del Manu. Rio Manu: Cocha Cashu Station","-71.42","-11.83",NA,NA,"350","350","NY00503818",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=139850' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"33","2021-03-15 16:37:00-03","NY","NYBG","3926416","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"M. H. Nee","39807","1989","12","05","Bolivia","Santa Cruz","Ichilo","vic. El Cairo, 5 km SW of Buena Vista","-63.72","-17.47",NA,NA,"325",NA,"NY03926416",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212089' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"34","2021-03-15 16:37:00-03","NY","NYBG","503817","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.","R. L. Liesner","H. H. van der Werff","7514","1985","10","22","Venezuela","Portuguesa",NA,"Distr. Sucre, La Divisoria de la Concepción","-70.1","9.3",NA,NA,"1500","1500","NY00503817",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=139844' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"35","2021-03-15 16:37:00-03","NY","NYBG","3926379","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"P. Acevedo-Rodríguez","1598","1987","04","18","Peru","Loreto","Requena","Distrito Sapuena, Poblado Jenaro Herrera, CIJH-IIAP.",NA,NA,NA,NA,"200",NA,"NY03926379",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212030' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"36","2021-03-15 16:37:00-03","NY","NYBG","3926847","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"J. A. Steyermark","90739","1962","01","08","Venezuela",NA,NA,"Río Paramichi entre la boca del río Paramichi y el Salto de Chalimáno, 26-44 km. al noroeste de la frontera Venezolano-Brasilera","-63.0181","4.0367",NA,NA,"525","625","NY03926847",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4214013' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"37","2021-03-15 16:37:00-03","NY","NYBG","3926850","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"J. A. Steyermark","60773","1944","11","29","Venezuela","Bolívar",NA,"along Río Karuau, at base of Sororopán-tepui, west of La Laja",NA,NA,NA,NA,"1220",NA,"NY03926850",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4214016' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"38","2021-03-15 16:37:00-03","NY","NYBG","3926414","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"M. H. Nee","50360","1999","10","30","Bolivia","Santa Cruz","Ichilo","2 km SW of highway at San Germán","-64.1","-17.37",NA,NA,"275",NA,"NY03926414",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212086' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"39","2021-03-15 16:37:00-03","NY","NYBG","3926387","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"F. Hurtado","615","1988","10","10","Ecuador","Napo",NA,"Carretera Hollín-Loreto, km 40-50","-77.6","-0.72",NA,NA,"1200",NA,"NY03926387",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212038' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","3926386","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"F. Hurtado","2456","1989","09","14","Ecuador","Napo","Archidona","Faldas al sur del Volcán Sumaco. Carretera Hollín-Loreto, km 32. Comuna Challua Yacu","-77.67","-0.72",NA,NA,"1200",NA,"NY03926386",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212037' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","41584","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.","M. J. Huft","B. C. Bennett","4129","1990","03","12","Ecuador","Morona-Santiago",NA,"Centro Shuar Yukutais. West of Pedro Kunkumas' house and south of school","-78.13","-2.5",NA,NA,"900","900","NY00041584",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402270' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","3926383","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"F. Hurtado","2456","1989","09","14","Ecuador","Napo","Archidona","Faldas al sur del Volcán Sumaco. Carretera Hollín-Loreto, km 32. Comuna Challua Yacu","-77.67","-0.72",NA,NA,"1200",NA,"NY03926383",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4212034' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","3926849","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","glandulosa","Alchornea glandulosa","Poepp.",NA,"J. A. Steyermark","365","1960","04","19","Venezuela","Bolívar",NA,"Uei-Tepui: between southeastern slope and summit, between Luepa and Cerro Venamo",NA,NA,NA,NA,"1100","1300","NY03926849",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4214015' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Malpighiales",NA,NA,NA,NA,NA,NA
